Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
33,13,Dylan Moore,1,Hawthorn,12,12,14,14,26,26,8,8,0,0,4,4,0,0,0,0,2,2,106,106
34,37,Nic Martin,1,Essendon,16,16,16,16,32,32,3,3,0,0,4,4,1,2,1,1,0,6,106,106
35,13,Blake Acres,1,Carlton,17,17,12,12,29,29,8,8,0,0,1,1,1,2,1,1,1,7,105,105
36,7,Lachlan Ash,1,GWS Giants,23,23,7,7,30,30,4,4,0,0,2,2,2,0,0,0,0,0,105,105
37,18,Sam Walsh,1,Carlton,14,14,18,18,32,32,5,5,0,0,3,3,2,1,0,0,1,1,105,105
38,7,Harry Cunningham,1,Sydney,14,14,6,6,20,20,11,11,0,0,4,4,1,0,0,0,0,0,104,104
39,14,Miles Bergman,1,Port Adelaide,17,17,6,6,23,23,8,8,0,0,4,4,1,0,0,0,0,0,104,104
40,9,Zak Butters,1,Port Adelaide,16,16,16,16,32,32,2,2,0,0,7,7,2,4,0,0,0,0,104,104
41,26,Luke Parker,1,North Melbourne,8,8,14,14,22,22,6,6,0,0,7,7,1,1,1,1,0,6,102,102
42,5,Isaac Heeney,1,Sydney,16,16,9,9,25,25,4,4,0,0,4,4,2,0,1,1,0,6,102,102
43,24,Tom Powell,1,North Melbourne,14,14,16,16,30,30,7,7,0,0,4,4,0,3,0,0,0,0,102,102
44,44,Ned Long,1,Collingwood,11,11,10,10,21,21,5,5,0,0,7,7,1,1,1,1,1,7,101,101
45,28,Jarrod Witts,1,Gold Coast,4,4,6,6,10,10,0,0,64,64,4,4,2,2,0,0,0,0,100,100
46,42,Mark O'Connor,1,Geelong,11,11,10,10,21,21,4,4,0,0,10,10,1,2,0,0,0,0,100,100
47,30,Tom Atkins,1,Geelong,9,9,14,14,23,23,4,4,0,0,7,7,2,1,1,1,0,6,100,100
48,3,Isaac Quaynor,1,Collingwood,15,15,10,10,25,25,9,9,0,0,4,4,1,3,0,0,0,0,100,100
49,7,Shaun Mannagh,1,Geelong,17,17,6,6,23,23,6,6,0,0,5,5,0,1,0,0,1,1,99,99
50,8,James Rowbottom,1,Sydney,7,7,8,8,15,15,3,3,0,0,14,14,2,2,0,0,0,0,98,98
Totals,,,50,,767,15.3,503,10.1,1270,25.4,293,5.9,303,6.1,267,5.3,62,51,15,0.3,19,109,5575,111.5
51,2,Ben Keays,1,Adelaide,10,10,10,10,20,20,3,3,0,0,5,5,1,0,3,3,0,18,98,98
52,6,Hugh McCluggage,1,Brisbane Lions,25,25,2,2,27,27,4,4,0,0,2,2,1,3,1,1,1,7,98,98
53,20,Ed Richards,1,Western Bulldogs,13,13,12,12,25,25,1,1,0,0,7,7,0,1,1,1,0,6,97,97
54,25,Josh Ward,1,Hawthorn,15,15,13,13,28,28,3,3,0,0,5,5,0,1,0,0,0,0,97,97
55,5,Caleb Daniel,1,North Melbourne,22,22,7,7,29,29,4,4,0,0,1,1,1,0,0,0,0,0,97,97
56,33,Jack Ginnivan,1,Hawthorn,11,11,12,12,23,23,6,6,0,0,2,2,1,0,2,2,0,12,96,96
57,29,Rory Laird,1,Adelaide,17,17,8,8,25,25,3,3,0,0,4,4,3,0,0,0,0,0,95,95
58,22,Steele Sidebottom,1,Collingwood,13,13,12,12,25,25,8,8,0,0,1,1,1,1,1,1,0,6,95,95
59,14,Darcy Cameron,1,Collingwood,10,10,6,6,16,16,9,9,19,19,2,2,4,2,0,0,0,0,94,94
60,30,Tom McCartin,1,Sydney,13,13,6,6,19,19,14,14,0,0,0,0,0,0,0,0,1,1,94,94
61,26,Nick Haynes,1,Carlton,16,16,1,1,17,17,11,11,0,0,3,3,1,1,0,0,0,0,93,93
62,1,Harry Morrison,1,Hawthorn,11,11,10,10,21,21,6,6,0,0,5,5,2,0,0,0,0,0,93,93
63,25,Jack Crisp,1,Collingwood,11,11,10,10,21,21,4,4,0,0,7,7,0,0,0,0,0,0,93,93
64,26,Riley Bice,1,Sydney,13,13,9,9,22,22,9,9,0,0,2,2,1,0,0,0,0,0,93,93
65,27,Justin McInerney,1,Sydney,13,13,10,10,23,23,6,6,0,0,5,5,2,2,0,0,0,0,93,93
66,25,Toby Nankervis,1,Richmond,8,8,9,9,17,17,3,3,24,24,5,5,3,2,0,0,0,0,92,92
67,16,Oliver Wines,1,Port Adelaide,10,10,13,13,23,23,8,8,1,1,3,3,2,3,1,1,0,6,92,92
68,7,Rory Lobb,1,Western Bulldogs,10,10,5,5,15,15,8,8,5,5,3,3,2,0,1,1,2,8,91,91
69,46,Mark Blicavs,1,Geelong,7,7,13,13,20,20,5,5,13,13,4,4,0,0,0,0,0,0,91,91
70,14,Liam Duggan,1,West Coast,17,17,6,6,23,23,4,4,0,0,4,4,0,0,0,0,0,0,91,91
71,4,Marcus Bontempelli,1,Western Bulldogs,10,10,14,14,24,24,3,3,0,0,5,5,2,0,0,0,2,2,91,91
72,10,Colby McKercher,1,North Melbourne,20,20,15,15,35,35,1,1,0,0,1,1,0,2,0,0,0,0,91,91
73,17,James Jordon,1,Sydney,11,11,6,6,17,17,7,7,0,0,1,1,1,0,3,3,1,19,90,90
74,40,Joel Jeffrey,1,Gold Coast,20,20,5,5,25,25,5,5,0,0,1,1,1,0,0,0,0,0,90,90
75,20,Mitchell Hinge,1,Adelaide,12,12,4,4,16,16,4,4,0,0,8,8,1,0,0,0,0,0,89,89
76,38,Jack Henry,1,Geelong,14,14,4,4,18,18,6,6,0,0,5,5,1,0,0,0,0,0,89,89
77,23,Josh Weddle,1,Hawthorn,13,13,5,5,18,18,6,6,0,0,4,4,3,1,1,1,0,6,89,89
78,5,Christian Petracca,1,Melbourne,9,9,17,17,26,26,2,2,0,0,5,5,1,0,0,0,1,1,89,89
79,3,Darcy Parish,1,Essendon,12,12,19,19,31,31,2,2,0,0,2,2,1,0,0,0,0,0,89,89
80,9,Will Hayward,1,Sydney,11,11,5,5,16,16,7,7,0,0,4,4,1,0,1,1,1,7,88,88
81,3,Dion Prestia,1,Richmond,8,8,13,13,21,21,5,5,0,0,4,4,4,1,1,1,0,6,88,88
82,11,Conor Nash,1,Hawthorn,12,12,9,9,21,21,3,3,0,0,7,7,0,3,1,1,0,6,88,88
83,8,Brayden Fiorini,1,Gold Coast,13,13,12,12,25,25,4,4,0,0,3,3,1,0,0,0,0,0,88,88
84,40,Jack Payne,1,Brisbane Lions,12,12,6,6,18,18,9,9,0,0,3,3,3,1,0,0,0,0,87,87
85,15,Dayne Zorko,1,Brisbane Lions,17,17,4,4,21,21,3,3,0,0,6,6,1,2,0,0,0,0,87,87
86,10,Travis Boak,1,Port Adelaide,11,11,11,11,22,22,4,4,0,0,5,5,3,1,0,0,0,0,87,87
87,4,Jarman Impey,1,Hawthorn,13,13,10,10,23,23,4,4,0,0,3,3,0,1,1,1,1,7,87,87
88,32,Darcy Fort,1,Brisbane Lions,6,6,6,6,12,12,1,1,47,47,1,1,1,0,0,0,1,1,86,86
89,45,Brad Close,1,Geelong,10,10,7,7,17,17,5,5,0,0,5,5,3,1,1,1,1,7,86,86
90,12,Jy Simpkin,1,North Melbourne,12,12,11,11,23,23,4,4,0,0,2,2,0,2,2,2,2,14,86,86
91,6,Lachie Whitfield,1,GWS Giants,14,14,10,10,24,24,6,6,0,0,2,2,0,1,0,0,1,1,86,86
92,20,Peter Wright,1,Essendon,7,7,3,3,10,10,4,4,12,12,4,4,3,1,3,3,0,18,85,85
93,44,Jake Lloyd,1,Sydney,14,14,8,8,22,22,6,6,0,0,2,2,0,0,0,0,1,1,85,85
94,14,Tim Taranto,1,Richmond,10,10,15,15,25,25,1,1,0,0,4,4,3,1,1,1,0,6,85,85
95,31,Connor Macdonald,1,Hawthorn,12,12,3,3,15,15,2,2,0,0,7,7,1,0,1,1,1,7,84,84
96,19,Brady Hough,1,West Coast,8,8,9,9,17,17,3,3,0,0,8,8,1,0,0,0,0,0,84,84
97,15,Sam Taylor,1,GWS Giants,10,10,9,9,19,19,9,9,0,0,2,2,1,0,0,0,0,0,84,84
98,31,Luke Trainor,1,Richmond,12,12,7,7,19,19,8,8,0,0,3,3,0,1,0,0,1,1,84,84
99,18,Tyson Stengle,1,Geelong,9,9,2,2,11,11,3,3,0,0,5,5,2,1,4,4,0,24,83,83
100,25,Matt Flynn,1,West Coast,7,7,5,5,12,12,4,4,17,17,6,6,2,1,0,0,0,0,83,83
Totals,,,50,,614,12.3,428,8.6,1042,20.8,250,5,138,2.8,188,3.8,66,37,30,0.6,18,198,4491,89.8
101,40,Ted Clohesy,1,Geelong,10,10,5,5,15,15,3,3,0,0,8,8,2,0,0,0,0,0,83,83
102,35,Joe Richards,1,Port Adelaide,8,8,7,7,15,15,6,6,0,0,5,5,1,0,1,1,0,6,83,83
103,28,Willem Drew,1,Port Adelaide,10,10,8,8,18,18,2,2,0,0,10,10,0,3,0,0,0,0,83,83
104,35,Nick Daicos,1,Collingwood,14,14,5,5,19,19,3,3,0,0,4,4,5,2,1,1,1,7,83,83
105,17,Jack Graham,1,West Coast,12,12,10,10,22,22,4,4,0,0,5,5,1,2,0,0,0,0,83,83
106,6,Daniel Curtin,1,Adelaide,10,10,4,4,14,14,6,6,0,0,6,6,1,0,0,0,1,1,82,82
107,9,Dan Houston,1,Collingwood,11,11,7,7,18,18,5,5,0,0,5,5,0,0,0,0,0,0,82,82
108,11,Jade Gresham,1,Essendon,9,9,10,10,19,19,4,4,0,0,4,4,0,2,2,2,1,13,82,82
109,27,Wil Powell,1,Gold Coast,11,11,9,9,20,20,5,5,0,0,5,5,2,2,0,0,0,0,82,82
110,1,Andrew McGrath,1,Essendon,10,10,13,13,23,23,5,5,0,0,2,2,3,0,0,0,0,0,82,82
111,3,Jaspa Fletcher,1,Brisbane Lions,19,19,8,8,27,27,5,5,0,0,0,0,0,2,0,0,0,0,82,82
112,26,Jake Riccardi,1,GWS Giants,12,12,4,4,16,16,4,4,7,7,2,2,4,2,2,2,0,12,81,81
113,2,Finn O'Sullivan,1,North Melbourne,13,13,4,4,17,17,5,5,0,0,3,3,1,0,1,1,0,6,81,81
114,12,Angus Sheldrick,1,Sydney,9,9,10,10,19,19,1,1,0,0,7,7,3,0,0,0,0,0,81,81
115,5,Josh Dunkley,1,Brisbane Lions,12,12,8,8,20,20,3,3,0,0,5,5,0,0,0,0,0,0,81,81
116,36,Cooper Lord,1,Carlton,13,13,8,8,21,21,4,4,0,0,4,4,1,1,0,0,0,0,81,81
117,8,Elijah Hewett,1,West Coast,11,11,11,11,22,22,2,2,0,0,4,4,0,1,1,1,1,7,81,81
118,22,Sam Durham,1,Essendon,13,13,14,14,27,27,4,4,0,0,3,3,2,4,0,0,0,0,81,81
119,43,Reilly O'Brien,1,Adelaide,3,3,6,6,9,9,2,2,50,50,2,2,0,2,0,0,1,1,80,80
120,30,Charlie Curnow,1,Carlton,11,11,2,2,13,13,7,7,0,0,3,3,2,2,2,2,2,14,80,80
121,41,Nicholas Madden,1,GWS Giants,5,5,10,10,15,15,2,2,26,26,4,4,6,3,0,0,0,0,80,80
122,28,Kane McAuliffe,1,Richmond,8,8,11,11,19,19,7,7,0,0,4,4,0,1,0,0,0,0,80,80
123,24,Trent Rivers,1,Melbourne,13,13,9,9,22,22,3,3,0,0,4,4,0,1,0,0,1,1,80,80
124,1,Chad Warner,1,Sydney,15,15,7,7,22,22,3,3,0,0,3,3,1,5,2,2,2,14,80,80
125,3,Jesse Motlop,1,Carlton,9,9,3,3,12,12,8,8,0,0,5,5,0,4,2,2,2,14,79,79
126,7,Zach Merrett,1,Essendon,8,8,6,6,14,14,2,2,0,0,9,9,1,0,0,0,0,0,79,79
127,40,Zak Johnson,1,Essendon,14,14,4,4,18,18,5,5,0,0,3,3,5,1,0,0,0,0,79,79
128,10,Karl Amon,1,Hawthorn,13,13,6,6,19,19,5,5,0,0,4,4,0,1,0,0,0,0,79,79
129,3,Liam Baker,1,West Coast,11,11,9,9,20,20,3,3,0,0,5,5,2,1,0,0,0,0,79,79
130,12,Ben Miller,1,Richmond,9,9,5,5,14,14,8,8,0,0,4,4,1,0,0,0,0,0,78,78
131,12,Will Setterfield,1,Essendon,8,8,9,9,17,17,3,3,0,0,7,7,2,1,0,0,0,0,78,78
132,17,Jake Bowey,1,Melbourne,13,13,9,9,22,22,4,4,0,0,2,2,1,0,0,0,0,0,78,78
133,11,Luke McDonald,1,North Melbourne,12,12,11,11,23,23,3,3,0,0,3,3,2,1,0,0,0,0,78,78
134,10,Tyler Brockman,1,West Coast,5,5,12,12,17,17,3,3,0,0,6,6,1,1,1,1,1,7,77,77
135,27,Esava Ratugolea,1,Port Adelaide,11,11,7,7,18,18,7,7,3,3,2,2,0,1,0,0,0,0,76,76
136,34,Bailey Williams,1,Western Bulldogs,9,9,9,9,18,18,4,4,0,0,3,3,0,0,1,1,0,6,75,75
137,9,Harley Reid,1,West Coast,11,11,8,8,19,19,2,2,0,0,5,5,5,2,0,0,1,1,75,75
138,7,Jase Burgoyne,1,Port Adelaide,12,12,9,9,21,21,4,4,0,0,2,2,1,0,0,0,0,0,75,75
139,37,Joe Fonti,1,GWS Giants,8,8,6,6,14,14,4,4,0,0,6,6,2,0,0,0,0,0,74,74
140,17,Lawson Humphries,1,Geelong,12,12,3,3,15,15,6,6,0,0,2,2,0,0,1,1,0,6,74,74
141,31,Bayley Fritsch,1,Melbourne,9,9,8,8,17,17,5,5,0,0,0,0,0,1,3,3,1,19,74,74
142,28,Xavier Duursma,1,Essendon,9,9,11,11,20,20,2,2,0,0,3,3,1,0,1,1,0,6,74,74
143,43,Tyrell Dewar,1,West Coast,16,16,5,5,21,21,4,4,0,0,1,1,3,1,0,0,0,0,74,74
144,27,Harrison Himmelberg,1,GWS Giants,12,12,4,4,16,16,7,7,0,0,1,1,3,0,0,0,0,0,72,72
145,42,Adam Saad,1,Carlton,13,13,3,3,16,16,1,1,0,0,4,4,2,0,1,1,0,6,72,72
146,24,Josh Worrell,1,Adelaide,13,13,5,5,18,18,6,6,0,0,2,2,0,1,0,0,0,0,72,72
147,27,Joel Freijah,1,Western Bulldogs,11,11,9,9,20,20,3,3,0,0,3,3,0,0,0,0,0,0,72,72
148,46,Callum M. Brown,1,GWS Giants,9,9,4,4,13,13,5,5,0,0,5,5,1,0,0,0,0,0,71,71
149,30,Tom Brown,1,Richmond,16,16,1,1,17,17,9,9,0,0,0,0,0,2,0,0,0,0,71,71
150,41,Sam Banks,1,Richmond,13,13,8,8,21,21,4,4,0,0,1,1,0,0,0,0,0,0,71,71
Totals,,,50,,548,11,364,7.3,912,18.2,212,4.2,86,1.7,190,3.8,68,53,22,0.4,15,147,3910,78.2
151,9,Lachie Neale,1,Brisbane Lions,9,9,13,13,22,22,0,0,0,0,4,4,1,0,0,0,1,1,71,71
152,42,Harry Edwards,1,West Coast,8,8,4,4,12,12,5,5,0,0,5,5,6,1,0,0,0,0,70,70
153,38,Dante Visentini,1,Port Adelaide,6,6,6,6,12,12,3,3,30,30,3,3,3,5,0,0,1,1,70,70
154,32,Tom Sparrow,1,Melbourne,9,9,6,6,15,15,5,5,0,0,6,6,1,5,1,1,0,6,70,70
155,1,Steven May,1,Melbourne,14,14,2,2,16,16,8,8,0,0,0,0,0,0,0,0,0,0,70,70
156,22,Mitchell Duncan,1,Geelong,11,11,6,6,17,17,7,7,0,0,1,1,0,0,0,0,0,0,70,70
157,22,Joshua Kelly,1,GWS Giants,10,10,7,7,17,17,2,2,0,0,5,5,1,1,0,0,2,2,70,70
158,12,Harry Perryman,1,Collingwood,15,15,4,4,19,19,5,5,0,0,1,1,4,2,0,0,0,0,70,70
159,16,Cameron Rayner,1,Brisbane Lions,10,10,7,7,17,17,2,2,0,0,1,1,0,0,2,2,2,14,68,68
160,23,Ryan Maric,1,West Coast,11,11,7,7,18,18,4,4,0,0,2,2,1,0,0,0,0,0,68,68
161,23,Izak Rankine,1,Adelaide,11,11,7,7,18,18,2,2,0,0,5,5,0,2,0,0,1,1,68,68
162,1,Rhys Stanley,1,Geelong,6,6,4,4,10,10,1,1,42,42,1,1,1,3,0,0,0,0,67,67
163,16,Braeden Campbell,1,Sydney,7,7,5,5,12,12,2,2,0,0,7,7,1,0,0,0,1,1,67,67
164,6,Zachary Williams,1,Carlton,13,13,2,2,15,15,3,3,0,0,1,1,1,1,2,2,1,13,67,67
165,6,Kane Farrell,1,Port Adelaide,15,15,2,2,17,17,3,3,0,0,1,1,0,1,1,1,2,8,67,67
166,40,Tyler Sonsie,1,Richmond,9,9,9,9,18,18,3,3,0,0,4,4,0,1,0,0,0,0,67,67
167,22,James Harmes,1,Western Bulldogs,7,7,11,11,18,18,3,3,0,0,2,2,0,0,1,1,1,7,67,67
168,39,Connor Idun,1,GWS Giants,10,10,9,9,19,19,5,5,0,0,1,1,0,0,0,0,0,0,67,67
169,44,Cameron Zurhaar,1,North Melbourne,7,7,3,3,10,10,6,6,0,0,2,2,0,0,2,2,1,13,66,66
170,44,Seth Campbell,1,Richmond,12,12,1,1,13,13,3,3,0,0,2,2,0,1,2,2,2,14,66,66
171,23,Ian Hill,1,Collingwood,7,7,3,3,10,10,4,4,0,0,4,4,2,0,1,1,2,8,65,65
172,30,Wayne Milera,1,Adelaide,11,11,3,3,14,14,4,4,0,0,3,3,2,0,0,0,0,0,65,65
173,9,Luke Davies-Uniacke,1,North Melbourne,5,5,13,13,18,18,1,1,0,0,6,6,0,1,0,0,0,0,65,65
174,15,Dylan Stephens,1,North Melbourne,11,11,8,8,19,19,3,3,0,0,2,2,1,1,0,0,1,1,65,65
175,40,Seamus Mitchell,1,Hawthorn,7,7,3,3,10,10,4,4,0,0,6,6,1,0,0,0,0,0,64,64
176,11,Mitch McGovern,1,Carlton,8,8,3,3,11,11,5,5,0,0,3,3,0,0,1,1,1,7,64,64
177,24,David Swallow,1,Gold Coast,6,6,6,6,12,12,3,3,0,0,6,6,0,0,0,0,1,1,64,64
178,49,Kaleb Smith,1,Richmond,9,9,5,5,14,14,6,6,0,0,3,3,0,1,0,0,0,0,64,64
179,31,Harris Andrews,1,Brisbane Lions,12,12,2,2,14,14,7,7,0,0,2,2,1,2,0,0,0,0,64,64
180,30,Sam Butler,1,Hawthorn,7,7,7,7,14,14,3,3,0,0,5,5,0,0,0,0,0,0,64,64
181,3,Christian Salem,1,Melbourne,11,11,4,4,15,15,5,5,0,0,2,2,0,0,0,0,0,0,64,64
182,29,Lachlan Bramble,1,Western Bulldogs,10,10,5,5,15,15,4,4,0,0,3,3,0,0,0,0,0,0,64,64
183,17,Billy Frampton,1,Collingwood,10,10,5,5,15,15,8,8,0,0,0,0,0,0,0,0,0,0,64,64
184,36,Kysaiah Pickett,1,Melbourne,11,11,4,4,15,15,0,0,0,0,3,3,1,3,3,3,1,19,64,64
185,39,Zach Guthrie,1,Geelong,13,13,3,3,16,16,4,4,0,0,2,2,2,1,0,0,0,0,64,64
186,17,Daniel Rioli,1,Gold Coast,8,8,8,8,16,16,5,5,0,0,3,3,0,1,0,0,0,0,64,64
187,24,Dane Rampe,1,Sydney,12,12,6,6,18,18,6,6,0,0,0,0,1,1,0,0,0,0,64,64
188,8,Josh Rachele,1,Adelaide,9,9,1,1,10,10,2,2,0,0,2,2,1,0,3,3,1,19,63,63
189,18,Mabior Chol,1,Hawthorn,5,5,6,6,11,11,3,3,1,1,2,2,0,2,4,4,0,24,63,63
190,28,Tim Membrey,1,Collingwood,8,8,5,5,13,13,6,6,0,0,1,1,1,0,1,1,0,6,63,63
191,21,Tom Liberatore,1,Western Bulldogs,5,5,9,9,14,14,2,2,0,0,6,6,0,0,0,0,0,0,63,63
192,2,Hayden McLean,1,Sydney,6,6,8,8,14,14,5,5,1,1,2,2,1,1,1,1,1,7,63,63
193,15,Blake Hardwick,1,Hawthorn,10,10,7,7,17,17,5,5,0,0,1,1,0,0,0,0,0,0,63,63
194,25,James Peatling,1,Adelaide,14,14,3,3,17,17,0,0,0,0,4,4,5,2,0,0,0,0,63,63
195,1,Jack Silvagni,1,Carlton,10,10,7,7,17,17,6,6,0,0,0,0,1,0,0,0,0,0,63,63
196,33,Zac Bailey,1,Brisbane Lions,11,11,10,10,21,21,4,4,0,0,1,1,3,5,1,1,0,6,63,63
197,10,Levi Ashcroft,1,Brisbane Lions,12,12,11,11,23,23,1,1,0,0,0,0,1,0,0,0,1,1,63,63
198,39,Hugh Jackson,1,Port Adelaide,8,8,6,6,14,14,4,4,0,0,2,2,0,0,1,1,0,6,62,62
199,11,Touk Miller,1,Gold Coast,14,14,6,6,20,20,0,0,0,0,2,2,0,0,0,0,0,0,62,62
200,5,Aaron Cadman,1,GWS Giants,6,6,4,4,10,10,5,5,0,0,4,4,0,1,1,1,1,7,61,61
Totals,,,50,,476,9.5,286,5.7,762,15.2,187,3.7,74,1.5,134,2.7,44,45,28,0.6,25,193,3273,65.5
201,7,Riley Thilthorpe,1,Adelaide,10,10,1,1,11,11,4,4,8,8,1,1,1,1,1,1,1,7,61,61
202,34,Jack Williams,1,West Coast,7,7,2,2,9,9,6,6,0,0,1,1,0,0,2,2,1,13,60,60
203,18,James O'Donnell,1,Western Bulldogs,8,8,5,5,13,13,5,5,0,0,3,3,2,1,0,0,0,0,60,60
204,28,Alex Neal-Bullen,1,Adelaide,9,9,4,4,13,13,3,3,0,0,4,4,0,0,0,0,0,0,60,60
205,28,Oliver Dempsey,1,Geelong,6,6,8,8,14,14,1,1,0,0,4,4,1,0,1,1,0,6,60,60
206,3,Sam Berry,1,Adelaide,10,10,7,7,17,17,2,2,0,0,2,2,2,0,0,0,0,0,60,60
207,15,Noah Anderson,1,Gold Coast,12,12,7,7,19,19,0,0,0,0,3,3,1,1,0,0,0,0,60,60
208,1,Adam Treloar,1,Western Bulldogs,9,9,11,11,20,20,3,3,0,0,1,1,1,1,0,0,0,0,60,60
209,34,Luamon Lual,1,Essendon,5,5,6,6,11,11,3,3,0,0,5,5,0,1,1,1,0,6,59,59
210,10,Daniel Turner,1,Melbourne,11,11,1,1,12,12,4,4,0,0,3,3,2,1,0,0,0,0,58,58
211,14,Toby Bedford,1,GWS Giants,4,4,9,9,13,13,1,1,0,0,6,6,4,1,0,0,0,0,58,58
212,35,Nathan Broad,1,Richmond,9,9,4,4,13,13,5,5,0,0,2,2,0,0,0,0,0,0,58,58
213,36,Angus Clarke,1,Essendon,10,10,4,4,14,14,5,5,0,0,1,1,0,0,0,0,1,1,58,58
214,24,Josh Battle,1,Hawthorn,11,11,5,5,16,16,5,5,0,0,0,0,0,0,0,0,0,0,58,58
215,3,Ryan Burton,1,Port Adelaide,12,12,4,4,16,16,4,4,0,0,1,1,0,1,0,0,1,1,58,58
216,35,Matt Guelfi,1,Essendon,5,5,4,4,9,9,2,2,0,0,5,5,1,0,1,1,1,7,57,57
217,23,Jesse Hogan,1,GWS Giants,6,6,3,3,9,9,0,0,0,0,5,5,0,0,2,2,1,13,57,57
218,5,Jayden Hunt,1,West Coast,7,7,5,5,12,12,3,3,0,0,5,5,0,1,0,0,0,0,57,57
219,2,Jacob Hopper,1,Richmond,10,10,12,12,22,22,2,2,0,0,1,1,2,3,0,0,0,0,57,57
220,40,Hudson O'Keeffe,1,Carlton,5,5,2,2,7,7,5,5,8,8,4,4,0,1,0,0,1,1,56,56
221,10,Aaron Francis,1,Sydney,7,7,3,3,10,10,6,6,0,0,1,1,1,0,1,1,0,6,56,56
222,7,Reuben Ginbey,1,West Coast,6,6,5,5,11,11,4,4,0,0,4,4,0,0,0,0,0,0,56,56
223,43,Noah Answerth,1,Brisbane Lions,7,7,5,5,12,12,5,5,0,0,3,3,1,1,0,0,0,0,56,56
