Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
60,44,Francis Evans,1,Carlton,11,11,8,8,19,19,5,5,0,0,5,5,2,0,3,3,0,18,104,104
61,16,Cameron Rayner,1,Brisbane Lions,15,15,7,7,22,22,5,5,0,0,4,4,0,0,2,2,2,14,104,104
62,5,Christian Petracca,1,Melbourne,14,14,14,14,28,28,6,6,0,0,2,2,1,0,1,1,1,7,104,104
63,10,Karl Amon,1,Hawthorn,23,23,11,11,34,34,3,3,0,0,2,2,1,2,0,0,1,1,104,104
64,12,Jordan Dawson,1,Adelaide,15,15,8,8,23,23,6,6,0,0,7,7,1,2,0,0,1,1,103,103
65,5,Isaac Heeney,1,Sydney,11,11,15,15,26,26,5,5,0,0,4,4,1,0,1,1,2,8,103,103
66,35,Nick Daicos,1,Collingwood,14,14,13,13,27,27,6,6,0,0,5,5,3,2,0,0,0,0,103,103
67,8,Will Ashcroft,1,Brisbane Lions,13,13,15,15,28,28,7,7,0,0,3,3,1,0,0,0,0,0,103,103
68,29,Jye Menzie,2,Essendon,11,5.5,6,3,17,8.5,8,4,0,0,4,2,1,1,3,1.5,1,19,102,51
69,9,Jack Steele,1,St Kilda,7,7,11,11,18,18,5,5,0,0,11,11,0,0,0,0,0,0,102,102
70,13,Clayton Oliver,1,Melbourne,11,11,19,19,30,30,7,7,0,0,2,2,3,1,0,0,1,1,101,101
71,3,Christian Salem,1,Melbourne,17,17,10,10,27,27,8,8,0,0,2,2,0,1,0,0,0,0,100,100
72,44,Seth Campbell,1,Richmond,10,10,9,9,19,19,8,8,0,0,3,3,1,0,2,2,2,14,99,99
73,35,Ryan Lester,1,Brisbane Lions,13,13,4,4,17,17,13,13,0,0,3,3,0,0,0,0,0,0,98,98
74,25,James Peatling,1,Adelaide,9,9,10,10,19,19,5,5,0,0,4,4,1,0,3,3,1,19,98,98
75,29,Rory Laird,1,Adelaide,11,11,12,12,23,23,5,5,0,0,5,5,0,0,1,1,0,6,98,98
76,3,Sam Berry,1,Adelaide,13,13,11,11,24,24,2,2,0,0,8,8,1,1,0,0,1,1,98,98
77,44,Darcy Wilmot,1,Brisbane Lions,17,17,10,10,27,27,7,7,0,0,2,2,1,1,0,0,0,0,98,98
78,10,Harry McKay,1,Carlton,14,14,3,3,17,17,11,11,4,4,2,2,0,2,1,1,4,10,97,97
79,4,Toby Greene,1,GWS Giants,13,13,4,4,17,17,5,5,0,0,2,2,1,0,4,4,2,26,97,97
80,28,Thomas Cole,1,West Coast,13,13,7,7,20,20,7,7,0,0,5,5,3,0,0,0,0,0,97,97
81,22,Nick Blakey,1,Sydney,16,16,4,4,20,20,7,7,0,0,1,1,1,0,2,2,3,15,97,97
82,17,Jack Graham,1,West Coast,13,13,12,12,25,25,1,1,0,0,9,9,4,3,0,0,0,0,97,97
83,33,Zac Bailey,1,Brisbane Lions,15,15,10,10,25,25,7,7,0,0,3,3,0,1,0,0,2,2,97,97
84,41,Saad El-Hawli,2,Essendon,16,8,7,3.5,23,11.5,7,3.5,0,0,4,2,0,1,0,0,0,0,96,48
85,20,Ethan Read,2,Gold Coast,14,7,9,4.5,23,11.5,7,3.5,3,1.5,4,2,3,7,2,1,2,14,96,48
86,27,Harrison Himmelberg,1,GWS Giants,12,12,9,9,21,21,12,12,0,0,0,0,0,0,1,1,0,6,96,96
87,12,Tom Green,1,GWS Giants,12,12,21,21,33,33,1,1,0,0,2,2,1,0,1,1,0,6,96,96
88,35,Jack Sinclair,1,St Kilda,22,22,12,12,34,34,4,4,0,0,0,0,0,2,0,0,0,0,96,96
89,32,Kieren Briggs,1,GWS Giants,6,6,11,11,17,17,3,3,34,34,3,3,2,1,0,0,1,1,95,95
90,6,George Wardlaw,1,North Melbourne,11,11,7,7,18,18,4,4,0,0,9,9,2,1,0,0,1,1,95,95
91,41,Bailey Banfield,1,Fremantle,14,14,6,6,20,20,8,8,0,0,4,4,1,0,0,0,0,0,95,95
92,19,Harvey Langford,1,Melbourne,14,14,12,12,26,26,7,7,0,0,1,1,1,1,1,1,0,6,95,95
93,27,Joel Freijah,1,Western Bulldogs,11,11,7,7,18,18,4,4,0,0,5,5,0,1,3,3,0,18,94,94
94,10,Travis Boak,1,Port Adelaide,10,10,12,12,22,22,3,3,0,0,9,9,1,2,0,0,0,0,94,94
95,44,Jake Lloyd,1,Sydney,12,12,10,10,22,22,6,6,0,0,5,5,0,0,0,0,0,0,94,94
96,8,James Rowbottom,1,Sydney,10,10,1,1,11,11,2,2,0,0,11,11,2,1,2,2,0,12,93,93
97,19,Mitchell Georgiades,1,Port Adelaide,9,9,6,6,15,15,6,6,0,0,2,2,3,0,4,4,1,25,93,93
98,8,Matthew Kennedy,1,Western Bulldogs,11,11,12,12,23,23,5,5,0,0,5,5,0,0,0,0,1,1,93,93
99,17,Jake Bowey,1,Melbourne,20,20,4,4,24,24,8,8,0,0,1,1,0,1,0,0,0,0,93,93
100,3,Sam Flanders,2,Gold Coast,13,6.5,15,7.5,28,14,6,3,0,0,1,0.5,1,0,0,0,0,0,92,46
Totals,,,55,,669,12.2,484,8.8,1153,21,295,5.4,41,0.7,197,3.6,53,42,51,0.9,37,343,4959,90.2
101,43,Reilly O'Brien,1,Adelaide,7,7,4,4,11,11,2,2,27,27,7,7,5,1,0,0,0,0,92,92
102,17,Lloyd Meek,1,Hawthorn,6,6,9,9,15,15,4,4,31,31,2,2,1,1,1,1,1,7,92,92
103,31,Bayley Fritsch,1,Melbourne,12,12,5,5,17,17,10,10,0,0,1,1,0,2,3,3,0,18,92,92
104,33,Jack Ginnivan,1,Hawthorn,12,12,11,11,23,23,6,6,0,0,2,2,1,2,2,2,1,13,92,92
105,13,Blake Acres,1,Carlton,15,15,14,14,29,29,8,8,0,0,0,0,0,2,0,0,1,1,92,92
106,35,Josh Treacy,1,Fremantle,11,11,2,2,13,13,8,8,1,1,3,3,1,1,3,3,1,19,91,91
107,3,Liam Baker,1,West Coast,11,11,15,15,26,26,8,8,0,0,1,1,0,0,0,0,0,0,91,91
108,25,Jack Crisp,1,Collingwood,9,9,9,9,18,18,6,6,0,0,7,7,1,3,1,1,1,7,90,90
109,45,Flynn Young,1,Carlton,11,11,8,8,19,19,8,8,0,0,1,1,1,0,2,2,0,12,90,90
110,7,Nasiah Wanganeen-Milera,1,St Kilda,19,19,4,4,23,23,3,3,0,0,3,3,4,1,0,0,3,3,90,90
111,17,Finn Callaghan,1,GWS Giants,10,10,16,16,26,26,2,2,0,0,7,7,0,2,0,0,0,0,90,90
112,50,Jy Farrar,2,Gold Coast,10,5,3,1.5,13,6.5,9,4.5,0,0,2,1,0,1,3,1.5,3,21,89,44.5
113,4,Brodie Grundy,1,Sydney,4,4,9,9,13,13,2,2,50,50,1,1,2,1,0,0,0,0,89,89
114,8,Lachie Schultz,1,Collingwood,11,11,5,5,16,16,6,6,0,0,4,4,3,2,2,2,3,15,89,89
115,9,Dan Houston,1,Collingwood,17,17,5,5,22,22,7,7,0,0,2,2,1,1,0,0,1,1,89,89
116,18,Sam Walsh,1,Carlton,11,11,17,17,28,28,4,4,0,0,3,3,1,1,0,0,0,0,89,89
117,7,Josh Daicos,1,Collingwood,18,18,1,1,19,19,7,7,0,0,4,4,0,2,0,0,1,1,88,88
118,13,Luke Ryan,1,Fremantle,18,18,2,2,20,20,6,6,0,0,3,3,0,0,0,0,0,0,88,88
119,2,Jordan de Goey,1,Collingwood,17,17,9,9,26,26,6,6,0,0,1,1,0,3,1,1,0,6,88,88
120,32,Darcy Fort,1,Brisbane Lions,5,5,7,7,12,12,0,0,40,40,5,5,0,1,0,0,1,1,87,87
121,19,Brady Hough,1,West Coast,15,15,5,5,20,20,8,8,0,0,2,2,0,0,0,0,0,0,87,87
122,2,Lachlan Cowan,1,Carlton,15,15,7,7,22,22,7,7,0,0,2,2,2,1,0,0,0,0,87,87
123,9,Max Holmes,1,Geelong,16,16,10,10,26,26,5,5,0,0,1,1,0,0,0,0,0,0,87,87
124,9,Patrick Cripps,1,Carlton,8,8,20,20,28,28,3,3,0,0,5,5,0,2,0,0,0,0,87,87
125,35,Matt Guelfi,2,Essendon,12,6,6,3,18,9,4,2,0,0,3,1.5,1,2,3,1.5,1,19,86,43
126,14,Darcy Cameron,1,Collingwood,11,11,3,3,14,14,4,4,26,26,4,4,1,3,0,0,0,0,85,85
127,35,Billy Wilson,1,Carlton,12,12,7,7,19,19,9,9,0,0,2,2,0,0,0,0,0,0,85,85
128,4,Callum Ah Chee,1,Brisbane Lions,17,17,2,2,19,19,8,8,0,0,1,1,0,0,0,0,2,2,85,85
129,15,Shai Bolton,1,Fremantle,9,9,10,10,19,19,3,3,0,0,4,4,0,0,2,2,1,13,85,85
130,14,Tim Taranto,1,Richmond,8,8,19,19,27,27,0,0,0,0,5,5,2,0,0,0,1,1,85,85
131,5,Jamie Elliott,1,Collingwood,11,11,4,4,15,15,9,9,0,0,0,0,2,0,2,2,2,14,84,84
132,40,Max Hall,1,St Kilda,7,7,9,9,16,16,4,4,0,0,5,5,1,0,2,2,0,12,84,84
133,10,Scott Pendlebury,1,Collingwood,14,14,7,7,21,21,3,3,0,0,4,4,2,0,0,0,0,0,83,83
134,21,Tom Liberatore,1,Western Bulldogs,10,10,17,17,27,27,4,4,0,0,2,2,0,1,0,0,2,2,83,83
135,43,Cooper Sharman,1,St Kilda,10,10,3,3,13,13,9,9,0,0,3,3,0,2,2,2,1,13,82,82
136,44,Ned Long,1,Collingwood,10,10,7,7,17,17,6,6,0,0,5,5,0,2,1,1,0,6,82,82
137,6,Kane Farrell,1,Port Adelaide,20,20,1,1,21,21,3,3,0,0,2,2,2,0,0,0,0,0,81,81
138,3,Jai Newcombe,1,Hawthorn,11,11,12,12,23,23,3,3,0,0,4,4,2,2,0,0,3,3,81,81
139,12,Tom De Koning,1,Carlton,11,11,4,4,15,15,5,5,16,16,3,3,1,2,0,0,1,1,80,80
140,18,Tyson Stengle,1,Geelong,12,12,4,4,16,16,4,4,0,0,2,2,0,0,2,2,4,16,80,80
141,15,Dylan Stephens,1,North Melbourne,13,13,9,9,22,22,3,3,0,0,1,1,1,1,2,2,0,12,80,80
142,3,Caleb Serong,1,Fremantle,15,15,9,9,24,24,0,0,0,0,5,5,0,1,0,0,0,0,80,80
143,2,Jacob Hopper,1,Richmond,12,12,17,17,29,29,5,5,0,0,1,1,0,3,0,0,0,0,80,80
144,22,Sam Durham,1,Essendon,8,8,5,5,13,13,6,6,0,0,5,5,0,0,1,1,1,7,79,79
145,35,Patrick Dangerfield,1,Geelong,10,10,7,7,17,17,5,5,1,1,1,1,2,0,2,2,1,13,79,79
146,1,Rhys Stanley,1,Geelong,5,5,4,4,9,9,2,2,20,20,5,5,2,0,1,1,1,7,78,78
147,45,Tom McCarthy,1,West Coast,9,9,8,8,17,17,4,4,0,0,6,6,1,1,0,0,1,1,78,78
148,5,Caleb Daniel,1,North Melbourne,17,17,5,5,22,22,4,4,0,0,1,1,1,0,0,0,0,0,78,78
149,3,Jaspa Fletcher,1,Brisbane Lions,13,13,9,9,22,22,4,4,0,0,1,1,2,1,1,1,0,6,78,78
150,18,Mabior Chol,1,Hawthorn,7,7,2,2,9,9,6,6,8,8,2,2,0,0,3,3,0,18,77,77
Totals,,,52,,582,11.2,387,7.4,969,18.6,252,4.8,220,4.2,146,2.8,46,51,42,0.8,39,291,4264,82
151,25,Paul Curtis,1,North Melbourne,8,8,3,3,11,11,3,3,0,0,4,4,3,0,3,3,1,19,77,77
152,24,Harry Rowston,1,GWS Giants,12,12,0,0,12,12,4,4,0,0,8,8,0,3,1,1,0,6,77,77
153,9,Luke Jackson,1,Fremantle,4,4,8,8,12,12,3,3,9,9,4,4,2,0,2,2,1,13,77,77
154,7,Jack Viney,1,Melbourne,10,10,12,12,22,22,1,1,0,0,5,5,3,1,0,0,0,0,77,77
155,31,Bailey Dale,1,Western Bulldogs,17,17,6,6,23,23,4,4,0,0,1,1,1,1,0,0,0,0,77,77
156,42,Jayden Nguyen,2,Essendon,10,5,8,4,18,9,5,2.5,0,0,3,1.5,3,0,0,0,0,0,76,38
157,47,Cooper Trembath,1,North Melbourne,7,7,4,4,11,11,4,4,0,0,3,3,3,0,3,3,2,20,76,76
158,38,Bruce Reville,1,Brisbane Lions,11,11,4,4,15,15,5,5,0,0,3,3,1,0,1,1,1,7,76,76
159,42,Adam Saad,1,Carlton,14,14,2,2,16,16,7,7,0,0,2,2,1,0,0,0,0,0,76,76
160,12,Harry Perryman,1,Collingwood,14,14,2,2,16,16,7,7,0,0,2,2,1,0,0,0,0,0,76,76
161,8,Andrew Brayshaw,1,Fremantle,11,11,8,8,19,19,1,1,0,0,7,7,2,2,0,0,0,0,76,76
162,6,James Sicily,1,Hawthorn,11,11,8,8,19,19,3,3,0,0,4,4,1,0,0,0,1,1,76,76
163,13,Oskar Baker,1,Western Bulldogs,10,10,10,10,20,20,1,1,0,0,4,4,0,0,1,1,1,7,76,76
164,15,Dayne Zorko,1,Brisbane Lions,18,18,4,4,22,22,4,4,0,0,1,1,1,1,0,0,0,0,76,76
165,2,Marcus Windhager,1,St Kilda,11,11,12,12,23,23,3,3,0,0,3,3,1,1,0,0,0,0,76,76
166,25,Sam Collins,2,Gold Coast,12,6,8,4,20,10,6,3,0,0,2,1,3,2,0,0,0,0,75,37.5
167,24,Jye Amiss,1,Fremantle,8,8,2,2,10,10,5,5,0,0,3,3,1,0,3,3,1,19,75,75
168,39,Jack Buller,1,Sydney,7,7,7,7,14,14,8,8,0,0,0,0,0,1,3,3,1,19,75,75
169,49,Ewan Mackinlay,1,Port Adelaide,12,12,3,3,15,15,4,4,0,0,4,4,1,1,1,1,1,7,75,75
170,12,Ben Miller,1,Richmond,12,12,4,4,16,16,9,9,0,0,2,2,2,2,0,0,0,0,75,75
171,45,Tylar Young,1,Richmond,14,14,3,3,17,17,10,10,0,0,0,0,0,1,0,0,0,0,75,75
172,24,Trent Rivers,1,Melbourne,13,13,9,9,22,22,2,2,0,0,2,2,2,0,0,0,2,2,75,75
173,11,Tim Kelly,1,West Coast,9,9,15,15,24,24,3,3,0,0,2,2,1,0,0,0,0,0,75,75
174,25,Toby Nankervis,1,Richmond,5,5,9,9,14,14,0,0,27,27,5,5,0,2,0,0,0,0,74,74
175,34,Nick Watson,1,Hawthorn,7,7,8,8,15,15,3,3,0,0,5,5,2,0,1,1,0,6,74,74
176,7,Shaun Mannagh,1,Geelong,9,9,9,9,18,18,2,2,0,0,4,4,1,2,2,2,0,12,74,74
177,2,Darcy Jones,1,GWS Giants,6,6,12,12,18,18,2,2,0,0,3,3,1,0,2,2,1,13,74,74
178,5,Jack Ross,1,Richmond,5,5,15,15,20,20,4,4,0,0,5,5,0,1,0,0,0,0,74,74
179,30,Tom McCartin,1,Sydney,11,11,11,11,22,22,7,7,0,0,0,0,1,1,0,0,0,0,74,74
180,3,Jesse Motlop,1,Carlton,12,12,10,10,22,22,3,3,0,0,2,2,1,2,1,1,0,6,74,74
181,20,Sam Marshall,1,Brisbane Lions,13,13,10,10,23,23,5,5,0,0,0,0,0,0,0,0,0,0,74,74
182,46,Lachlan Blakiston,2,Essendon,8,4,9,4.5,17,8.5,4,2,4,2,4,2,2,1,0,0,0,0,73,36.5
183,39,Zach Guthrie,1,Geelong,10,10,5,5,15,15,7,7,0,0,3,3,0,0,0,0,0,0,73,73
184,30,Tom Brown,1,Richmond,14,14,6,6,20,20,3,3,0,0,1,1,0,0,1,1,0,6,73,73
185,40,Tyler Sonsie,1,Richmond,11,11,10,10,21,21,5,5,0,0,2,2,0,1,0,0,0,0,73,73
186,4,Oliver Hollands,1,Carlton,10,10,11,11,21,21,2,2,0,0,3,3,3,0,0,0,0,0,73,73
187,13,Oliver Florent,1,Sydney,13,13,4,4,17,17,7,7,0,0,1,1,0,0,0,0,0,0,72,72
188,5,James Worpel,1,Hawthorn,10,10,12,12,22,22,2,2,0,0,3,3,0,0,0,0,0,0,72,72
189,34,Luamon Lual,2,Essendon,9,4.5,10,5,19,9.5,8,4,0,0,2,1,1,3,0,0,0,0,71,35.5
190,40,Joel Jeffrey,2,Gold Coast,19,9.5,10,5,29,14.5,4,2,0,0,0,0,0,6,0,0,0,0,71,35.5
191,38,Hamish Davis,1,West Coast,8,8,5,5,13,13,4,4,0,0,6,6,1,0,0,0,0,0,71,71
192,50,Mani Liddy,1,Port Adelaide,9,9,8,8,17,17,5,5,0,0,1,1,1,0,1,1,1,7,70,70
193,32,Darcy Fogarty,1,Adelaide,9,9,8,8,17,17,5,5,0,0,1,1,1,0,1,1,1,7,70,70
194,35,Connor Budarick,2,Gold Coast,8,4,10,5,18,9,5,2.5,0,0,5,2.5,0,4,0,0,2,2,69,34.5
195,41,Jacob Konstanty,1,North Melbourne,8,8,6,6,14,14,3,3,0,0,5,5,1,0,0,0,3,3,69,69
196,26,Nick Haynes,1,Carlton,10,10,5,5,15,15,8,8,0,0,1,1,1,0,0,0,0,0,69,69
197,1,Chad Warner,1,Sydney,7,7,10,10,17,17,5,5,0,0,4,4,0,3,1,1,0,6,69,69
198,35,Max Gruzewski,1,GWS Giants,8,8,1,1,9,9,6,6,0,0,1,1,0,0,3,3,2,20,68,68
199,15,Jamie Cripps,1,West Coast,10,10,4,4,14,14,5,5,0,0,2,2,1,0,1,1,0,6,68,68
200,25,Matt Flynn,1,West Coast,5,5,9,9,14,14,5,5,20,20,0,0,0,2,1,1,0,6,68,68
Totals,,,56,,509,9.1,369,6.6,878,15.7,221,3.9,60,1.1,138,2.5,51,44,33,0.6,22,220,3679,65.7
201,24,Jed Bews,1,Geelong,11,11,4,4,15,15,6,6,0,0,3,3,0,1,0,0,0,0,68,68
202,6,Zachary Williams,1,Carlton,8,8,10,10,18,18,3,3,0,0,3,3,0,1,1,1,0,6,68,68
203,20,Ed Richards,1,Western Bulldogs,12,12,9,9,21,21,3,3,0,0,1,1,1,0,0,0,0,0,68,68
204,24,Jordon Sweet,1,Port Adelaide,3,3,6,6,9,9,2,2,33,33,3,3,1,2,0,0,0,0,67,67
205,15,Blake Hardwick,1,Hawthorn,11,11,3,3,14,14,4,4,0,0,4,4,0,0,0,0,0,0,67,67
206,37,Corey Warner,1,Sydney,11,11,3,3,14,14,10,10,0,0,0,0,0,1,0,0,1,1,67,67
207,38,Hugh Boxshall,1,St Kilda,6,6,9,9,15,15,6,6,0,0,3,3,1,0,0,0,0,0,67,67
208,22,Steele Sidebottom,1,Collingwood,11,11,5,5,16,16,6,6,0,0,0,0,0,0,1,1,0,6,67,67
209,4,Brayden Maynard,1,Collingwood,11,11,5,5,16,16,7,7,0,0,0,0,0,1,1,1,0,6,67,67
210,36,Kysaiah Pickett,1,Melbourne,12,12,4,4,16,16,3,3,0,0,1,1,0,1,2,2,1,13,67,67
211,33,Darcy Byrne-Jones,1,Port Adelaide,10,10,8,8,18,18,5,5,0,0,1,1,2,0,0,0,0,0,67,67
212,10,Levi Ashcroft,1,Brisbane Lions,11,11,8,8,19,19,4,4,0,0,2,2,1,1,0,0,0,0,67,67
213,28,Willem Drew,1,Port Adelaide,12,12,9,9,21,21,3,3,0,0,1,1,3,1,0,0,0,0,67,67
214,32,Gryan Miers,1,Geelong,7,7,19,19,26,26,2,2,0,0,0,0,2,0,0,0,0,0,67,67
215,1,Harvey Thomas,1,GWS Giants,6,6,7,7,13,13,6,6,0,0,2,2,1,0,1,1,1,7,66,66
216,16,Jordan Croft,1,Western Bulldogs,5,5,8,8,13,13,6,6,0,0,1,1,2,1,2,2,2,14,66,66
217,3,Isaac Quaynor,1,Collingwood,10,10,5,5,15,15,7,7,0,0,1,1,1,0,0,0,0,0,66,66
218,6,Jordan Clark,1,Fremantle,14,14,9,9,23,23,5,5,0,0,0,0,0,3,0,0,0,0,66,66
219,17,Billy Frampton,1,Collingwood,8,8,4,4,12,12,9,9,0,0,1,1,2,0,0,0,0,0,65,65
