Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
29,31,Connor Macdonald,1,Hawthorn,13,13,5,5,18,18,4,4,0,0,3,3,1,1,1,1,1,7,78,78
30,28,Jarrod Witts,1,Gold Coast,4,4,4,4,8,8,2,2,45,45,2,2,1,1,0,0,0,0,77,77
31,2,John Noble,1,Gold Coast,17,17,5,5,22,22,6,6,0,0,0,0,0,1,0,0,1,1,77,77
32,3,Sam Flanders,1,Gold Coast,13,13,7,7,20,20,4,4,0,0,1,1,1,0,1,1,0,6,76,76
33,16,Cameron Rayner,1,Brisbane Lions,10,10,6,6,16,16,2,2,0,0,5,5,1,1,1,1,3,9,75,75
34,5,James Worpel,1,Hawthorn,14,14,8,8,22,22,2,2,0,0,4,4,0,2,0,0,1,1,75,75
35,24,Josh Battle,1,Hawthorn,11,11,6,6,17,17,4,4,0,0,4,4,1,0,0,0,0,0,74,74
36,34,Nick Watson,1,Hawthorn,8,8,5,5,13,13,6,6,0,0,2,2,0,1,2,2,4,16,73,73
37,23,Josh Weddle,1,Hawthorn,10,10,5,5,15,15,7,7,0,0,2,2,1,2,1,1,3,9,73,73
38,40,Joel Jeffrey,1,Gold Coast,13,13,5,5,18,18,6,6,0,0,2,2,0,1,0,0,0,0,72,72
39,44,Isaac Cumming,1,Adelaide,12,12,4,4,16,16,6,6,0,0,2,2,1,0,0,0,0,0,71,71
40,25,James Peatling,1,Adelaide,8,8,9,9,17,17,3,3,0,0,3,3,2,0,1,1,0,6,71,71
41,32,Darcy Fort,1,Brisbane Lions,8,8,3,3,11,11,2,2,25,25,3,3,0,1,0,0,0,0,70,70
42,28,Alex Neal-Bullen,1,Adelaide,11,11,3,3,14,14,6,6,0,0,3,3,1,0,0,0,0,0,70,70
43,33,Brodie Smith,1,Adelaide,12,12,3,3,15,15,4,4,0,0,4,4,3,1,0,0,0,0,70,70
44,22,Ty Gallop,1,Brisbane Lions,7,7,5,5,12,12,7,7,0,0,3,3,1,1,1,1,1,7,69,69
45,48,Mark Keane,1,Adelaide,16,16,3,3,19,19,7,7,0,0,0,0,0,2,0,0,0,0,69,69
46,19,Zac Taylor,1,Adelaide,11,11,4,4,15,15,5,5,0,0,3,3,3,1,0,0,0,0,68,68
47,14,Jack Scrimshaw,1,Hawthorn,9,9,9,9,18,18,6,6,0,0,2,2,2,2,0,0,0,0,67,67
48,19,Bailey Humphrey,1,Gold Coast,8,8,6,6,14,14,4,4,0,0,3,3,0,0,0,0,2,2,62,62
49,10,Karl Amon,1,Hawthorn,12,12,5,5,17,17,3,3,0,0,0,0,1,0,1,1,0,6,62,62
50,43,Reilly O'Brien,1,Adelaide,4,4,3,3,7,7,1,1,25,25,5,5,1,2,0,0,0,0,61,61
Totals,,,50,,598,12,377,7.5,975,19.5,264,5.3,145,2.9,153,3.1,53,44,32,0.6,27,219,4237,84.7
51,27,Darcy Gardiner,1,Brisbane Lions,10,10,2,2,12,12,10,10,0,0,0,0,0,1,0,0,0,0,61,61
52,8,Brayden Fiorini,1,Gold Coast,9,9,8,8,17,17,3,3,0,0,3,3,0,1,0,0,0,0,61,61
53,13,Logan Morris,1,Brisbane Lions,9,9,0,0,9,9,4,4,0,0,3,3,0,1,2,2,0,12,60,60
54,6,Daniel Curtin,1,Adelaide,5,5,7,7,12,12,2,2,0,0,6,6,1,0,0,0,0,0,60,60
55,25,Sam Collins,1,Gold Coast,9,9,3,3,12,12,4,4,0,0,3,3,2,0,0,0,0,0,59,59
56,2,Ben Keays,1,Adelaide,7,7,7,7,14,14,1,1,0,0,4,4,2,1,1,1,0,6,59,59
57,18,Mabior Chol,1,Hawthorn,9,9,3,3,12,12,3,3,4,4,4,4,1,2,0,0,1,1,58,58
58,4,Callum Ah Chee,1,Brisbane Lions,10,10,3,3,13,13,6,6,0,0,1,1,0,2,1,1,0,6,58,58
59,27,Wil Powell,1,Gold Coast,6,6,6,6,12,12,3,3,0,0,6,6,0,2,0,0,0,0,57,57
60,32,Darcy Fogarty,1,Adelaide,8,8,5,5,13,13,6,6,0,0,0,0,1,1,1,1,0,6,56,56
61,46,Oscar McInerney,1,Brisbane Lions,5,5,4,4,9,9,1,1,14,14,3,3,1,0,0,0,2,2,55,55
62,23,Charlie Cameron,1,Brisbane Lions,10,10,4,4,14,14,5,5,0,0,0,0,1,1,0,0,3,3,54,54
63,14,Jake Soligo,1,Adelaide,8,8,7,7,15,15,1,1,0,0,3,3,1,2,1,1,0,6,54,54
64,35,Connor Budarick,1,Gold Coast,6,6,5,5,11,11,5,5,0,0,2,2,1,0,0,0,0,0,52,52
65,10,Levi Ashcroft,1,Brisbane Lions,9,9,6,6,15,15,3,3,0,0,1,1,0,0,0,0,0,0,52,52
66,17,Daniel Rioli,1,Gold Coast,13,13,3,3,16,16,3,3,0,0,0,0,1,1,0,0,0,0,52,52
67,34,Ben King,1,Gold Coast,5,5,1,1,6,6,4,4,0,0,2,2,1,0,2,2,1,13,51,51
68,5,Alex Davies,1,Gold Coast,3,3,9,9,12,12,1,1,0,0,5,5,0,0,0,0,0,0,50,50
69,9,Ben Ainsworth,1,Gold Coast,7,7,3,3,10,10,4,4,0,0,0,0,1,0,1,1,2,8,48,48
70,4,Jarman Impey,1,Hawthorn,10,10,1,1,11,11,4,4,0,0,1,1,0,0,0,0,0,0,48,48
71,16,Massimo D'Ambrosio,1,Hawthorn,8,8,8,8,16,16,1,1,0,0,1,1,1,0,0,0,0,0,48,48
72,11,Conor Nash,1,Hawthorn,10,10,7,7,17,17,0,0,0,0,1,1,0,0,0,0,0,0,48,48
73,14,Lachie Weller,1,Gold Coast,6,6,7,7,13,13,4,4,0,0,1,1,1,1,0,0,1,1,47,47
74,35,Ryan Lester,1,Brisbane Lions,8,8,2,2,10,10,7,7,0,0,0,0,0,1,0,0,0,0,46,46
75,24,David Swallow,1,Gold Coast,4,4,2,2,6,6,3,3,0,0,4,4,1,0,0,0,0,0,42,42
76,1,Mac Andrew,1,Gold Coast,6,6,3,3,9,9,4,4,0,0,1,1,0,0,0,0,0,0,40,40
77,20,Mitchell Hinge,1,Adelaide,6,6,3,3,9,9,4,4,0,0,1,1,0,0,0,0,0,0,40,40
78,37,Brandon Starcevich,1,Brisbane Lions,6,6,4,4,10,10,3,3,0,0,1,1,0,0,0,0,0,0,39,39
79,3,Sam Berry,1,Adelaide,4,4,8,8,12,12,1,1,0,0,2,2,1,1,0,0,0,0,37,37
80,13,Taylor Walker,1,Adelaide,6,6,1,1,7,7,5,5,0,0,2,2,0,3,0,0,2,2,36,36
81,8,Josh Rachele,1,Adelaide,4,4,0,0,4,4,2,2,0,0,1,1,0,0,2,2,0,12,34,34
82,50,Jy Farrar,1,Gold Coast,5,5,3,3,8,8,2,2,0,0,2,2,1,1,0,0,1,1,34,34
83,20,Sam Marshall,1,Brisbane Lions,6,6,5,5,11,11,0,0,0,0,1,1,0,0,0,0,0,0,32,32
84,22,Ben Long,1,Gold Coast,4,4,0,0,4,4,3,3,0,0,2,2,0,0,0,0,1,1,30,30
85,10,Luke Pedlar,1,Adelaide,4,4,0,0,4,4,2,2,0,0,1,1,1,1,1,1,0,6,26,26
86,37,Tom Barrass,1,Hawthorn,5,5,2,2,7,7,2,2,0,0,1,1,0,2,0,0,0,0,23,23
87,20,Ethan Read,1,Gold Coast,3,3,1,1,4,4,1,1,3,3,1,1,0,0,0,0,0,0,21,21
88,2,Mitch Lewis,1,Hawthorn,2,2,2,2,4,4,1,1,0,0,2,2,0,0,0,0,0,0,21,21
89,9,Nicholas Murray,1,Adelaide,2,2,4,4,6,6,2,2,0,0,0,0,0,0,0,0,0,0,20,20
90,33,Jack Ginnivan,1,Hawthorn,5,5,3,3,8,8,0,0,0,0,0,0,1,2,0,0,0,0,16,16
91,9,Changkuoth Jiath,1,Hawthorn,1,1,5,5,6,6,0,0,0,0,1,1,0,3,0,0,0,0,8,8
92,38,Bruce Reville,1,Brisbane Lions,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5
Totals,,,42,,264,6.3,158,3.8,422,10,120,2.9,21,0.5,73,1.7,21,30,12,0.3,14,86,1798,42.8
