Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,30,Charlie Curnow,1,Carlton,19,19,1,1,20,20,8,8,0,0,0,0,3,1,10,10,3,63,146,146
2,15,Jayden Laverde,1,Essendon,19,19,8,8,27,27,15,15,0,0,4,4,4,0,0,0,0,0,138,138
3,9,Jack Steele,1,St Kilda,18,18,15,15,33,33,9,9,0,0,4,4,3,1,1,1,0,6,133,133
4,15,Sam Docherty,1,Carlton,17,17,12,12,29,29,7,7,0,0,8,8,2,0,0,0,0,0,130,130
5,14,Jordan Ridley,1,Essendon,23,23,6,6,29,29,14,14,0,0,2,2,0,1,0,0,0,0,128,128
6,4,Marcus Bontempelli,1,Western Bulldogs,21,21,8,8,29,29,11,11,0,0,2,2,0,2,2,2,2,14,128,128
7,26,Luke Parker,1,Sydney,17,17,14,14,31,31,4,4,0,0,9,9,3,1,0,0,0,0,127,127
8,19,Rowan Marshall,1,St Kilda,12,12,7,7,19,19,6,6,22,22,6,6,2,0,1,1,1,7,123,123
9,6,James Sicily,1,Hawthorn,19,19,9,9,28,28,13,13,0,0,2,2,2,1,0,0,0,0,121,121
10,21,Tom Liberatore,1,Western Bulldogs,15,15,21,21,36,36,5,5,0,0,4,4,1,0,0,0,1,1,120,120
11,28,Willem Drew,1,Port Adelaide,8,8,8,8,16,16,3,3,0,0,16,16,2,0,0,0,2,2,117,117
12,14,Tim Taranto,1,Richmond,14,14,9,9,23,23,5,5,0,0,8,8,0,3,3,3,0,18,116,116
13,44,Tom Stewart,1,Geelong,18,18,7,7,25,25,9,9,0,0,5,5,1,0,0,0,0,0,116,116
14,3,Harry Sheezel,1,North Melbourne,21,21,7,7,28,28,7,7,0,0,5,5,1,1,0,0,0,0,116,116
15,11,Max Gawn,1,Melbourne,8,8,5,5,13,13,8,8,38,38,1,1,1,0,2,2,2,14,115,115
16,6,Bailey Smith,1,Western Bulldogs,18,18,7,7,25,25,7,7,0,0,6,6,3,1,0,0,1,1,114,114
17,17,Marcus Windhager,1,St Kilda,17,17,13,13,30,30,9,9,0,0,2,2,1,0,0,0,1,1,114,114
18,29,Jake Kelly,1,Essendon,19,19,2,2,21,21,16,16,0,0,1,1,0,0,0,0,0,0,113,113
19,27,Harrison Himmelberg,1,GWS Giants,19,19,7,7,26,26,12,12,0,0,2,2,0,1,0,0,0,0,112,112
20,5,Josh Dunkley,1,Brisbane Lions,9,9,18,18,27,27,5,5,0,0,8,8,2,0,0,0,0,0,112,112
21,35,Jack Sinclair,1,St Kilda,21,21,8,8,29,29,6,6,0,0,2,2,1,0,1,1,0,6,112,112
22,3,Dion Prestia,1,Richmond,14,14,14,14,28,28,4,4,0,0,7,7,0,0,0,0,1,1,111,111
23,3,Sam Flanders,1,Gold Coast,20,20,11,11,31,31,6,6,0,0,2,2,2,0,0,0,0,0,110,110
24,35,Caleb Daniel,1,Western Bulldogs,17,17,11,11,28,28,9,9,0,0,2,2,1,0,0,0,0,0,109,109
25,3,Andrew Gaff,1,West Coast,11,11,19,19,30,30,10,10,0,0,1,1,1,1,1,1,0,6,109,109
26,4,Callum Ah Chee,1,Brisbane Lions,11,11,12,12,23,23,9,9,0,0,5,5,0,1,1,1,1,7,108,108
27,3,Darcy Parish,1,Essendon,13,13,11,11,24,24,6,6,0,0,7,7,1,0,0,0,0,0,108,108
28,10,Angus Brayshaw,1,Melbourne,18,18,8,8,26,26,2,2,0,0,7,7,3,0,0,0,1,1,108,108
29,20,Connor Rozee,1,Port Adelaide,16,16,12,12,28,28,4,4,0,0,3,3,0,0,2,2,0,12,108,108
30,34,Jack Graham,1,Richmond,15,15,6,6,21,21,3,3,0,0,8,8,2,0,1,1,1,7,107,107
31,6,Lachie Whitfield,1,GWS Giants,20,20,5,5,25,25,9,9,0,0,3,3,0,1,0,0,0,0,106,106
32,5,Dan Houston,1,Port Adelaide,15,15,10,10,25,25,5,5,0,0,8,8,0,2,0,0,0,0,106,106
33,1,Andrew McGrath,1,Essendon,12,12,14,14,26,26,10,10,0,0,3,3,0,0,0,0,0,0,106,106
34,12,Tom De Koning,1,Carlton,10,10,9,9,19,19,6,6,25,25,5,5,3,4,0,0,3,3,105,105
35,18,Keidean Coleman,1,Brisbane Lions,17,17,4,4,21,21,7,7,0,0,6,6,1,0,0,0,0,0,105,105
36,9,Lachie Neale,1,Brisbane Lions,12,12,13,13,25,25,7,7,0,0,6,6,1,1,0,0,0,0,105,105
37,5,Jack Ross,1,Richmond,13,13,14,14,27,27,7,7,0,0,4,4,1,0,0,0,0,0,105,105
38,9,Zak Butters,1,Port Adelaide,14,14,17,17,31,31,5,5,0,0,3,3,1,0,0,0,1,1,105,105
39,9,Luke Davies-Uniacke,1,North Melbourne,16,16,17,17,33,33,2,2,0,0,4,4,1,1,0,0,2,2,104,104
40,20,Ivan Soldo,1,Richmond,4,4,8,8,12,12,3,3,33,33,6,6,3,0,1,1,0,6,103,103
41,23,Alex Witherden,1,West Coast,21,21,9,9,30,30,7,7,0,0,1,1,0,1,0,0,0,0,103,103
42,32,Mason Wood,1,St Kilda,16,16,9,9,25,25,9,9,0,0,3,3,2,2,0,0,1,1,102,102
43,13,Taylor Adams,1,Collingwood,20,20,5,5,25,25,3,3,0,0,5,5,0,1,1,1,0,6,102,102
44,5,Christian Petracca,1,Melbourne,12,12,14,14,26,26,5,5,0,0,5,5,1,0,0,0,2,2,102,102
45,3,Caleb Serong,1,Fremantle,16,16,16,16,32,32,4,4,0,0,4,4,3,3,0,0,0,0,102,102
46,5,Lachie Schultz,1,Fremantle,8,8,3,3,11,11,6,6,0,0,7,7,1,0,4,4,0,24,101,101
