Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,6,James Sicily,1,Hawthorn,24,24,13,13,37,37,19,19,0,0,1,1,1,0,0,0,0,0,160,160
2,32,Mason Wood,1,St Kilda,27,27,9,9,36,36,14,14,0,0,3,3,0,0,0,0,0,0,153,153
3,4,Marcus Bontempelli,1,Western Bulldogs,21,21,11,11,32,32,6,6,0,0,9,9,2,3,3,3,1,19,151,151
4,9,Luke Jackson,1,Fremantle,13,13,11,11,24,24,5,5,44,44,6,6,3,2,1,1,2,8,149,149
5,12,Tom Green,1,GWS Giants,16,16,22,22,38,38,4,4,0,0,10,10,0,1,0,0,0,0,141,141
6,24,Nic Newman,1,Carlton,26,26,9,9,35,35,13,13,0,0,3,3,1,3,0,0,0,0,139,139
7,7,Jack Ziebell,1,North Melbourne,26,26,6,6,32,32,12,12,0,0,3,3,0,0,0,0,0,0,138,138
8,21,Tom Liberatore,1,Western Bulldogs,17,17,14,14,31,31,1,1,0,0,12,12,3,0,0,0,0,0,133,133
9,21,Errol Gulden,1,Sydney,25,25,7,7,32,32,5,5,0,0,7,7,1,5,2,2,2,14,132,132
10,44,Tim English,1,Western Bulldogs,10,10,9,9,19,19,8,8,29,29,7,7,2,2,1,1,0,6,131,131
11,9,Zak Butters,1,Port Adelaide,21,21,9,9,30,30,8,8,0,0,6,6,1,2,1,1,0,6,130,130
12,7,Zach Merrett,1,Essendon,14,14,15,15,29,29,7,7,0,0,8,8,3,0,0,0,0,0,128,128
13,5,Brad Crouch,1,St Kilda,15,15,16,16,31,31,2,2,0,0,9,9,1,0,1,1,0,6,126,126
14,11,Conor Nash,1,Hawthorn,16,16,15,15,31,31,9,9,0,0,6,6,2,2,0,0,0,0,125,125
15,3,Caleb Serong,1,Fremantle,17,17,18,18,35,35,4,4,0,0,7,7,1,1,0,0,0,0,125,125
16,20,Mitchell Hinge,1,Adelaide,21,21,10,10,31,31,7,7,0,0,4,4,4,0,0,0,0,0,124,124
17,32,Darcy Fogarty,1,Adelaide,10,10,9,9,19,19,10,10,0,0,8,8,0,3,3,3,2,20,121,121
18,5,Matt Crouch,1,Adelaide,13,13,18,18,31,31,4,4,0,0,7,7,2,1,1,1,0,6,120,120
19,26,Hayden Young,1,Fremantle,17,17,12,12,29,29,3,3,0,0,10,10,1,2,0,0,0,0,119,119
20,32,Gryan Miers,1,Geelong,20,20,4,4,24,24,10,10,0,0,2,2,1,1,2,2,1,13,117,117
21,13,Blake Acres,1,Carlton,14,14,13,13,27,27,11,11,0,0,1,1,0,0,2,2,0,12,117,117
22,14,Callum Mills,1,Sydney,12,12,16,16,28,28,9,9,0,0,5,5,1,0,0,0,1,1,117,117
23,19,Rowan Marshall,1,St Kilda,11,11,2,2,13,13,4,4,30,30,8,8,2,1,1,1,0,6,116,116
24,32,Kieren Briggs,1,GWS Giants,16,16,4,4,20,20,6,6,28,28,5,5,1,3,0,0,0,0,114,114
25,7,Jarrod Berry,1,Brisbane Lions,16,16,12,12,28,28,7,7,0,0,3,3,2,0,1,1,0,6,113,113
26,19,Nick Hind,1,Essendon,24,24,7,7,31,31,5,5,0,0,3,3,0,0,0,0,0,0,113,113
27,12,Lachlan Hunter,1,Melbourne,12,12,21,21,33,33,7,7,0,0,3,3,2,0,0,0,0,0,113,113
28,3,Darcy Parish,1,Essendon,17,17,16,16,33,33,5,5,0,0,2,2,1,0,1,1,0,6,113,113
29,15,Sam Docherty,1,Carlton,14,14,12,12,26,26,7,7,0,0,6,6,1,1,0,0,3,3,112,112
30,11,Tim Kelly,1,West Coast,16,16,14,14,30,30,10,10,0,0,4,4,2,4,0,0,0,0,112,112
31,15,Dayne Zorko,1,Brisbane Lions,17,17,3,3,20,20,10,10,0,0,5,5,2,0,0,0,0,0,109,109
32,20,Connor Rozee,1,Port Adelaide,14,14,13,13,27,27,4,4,0,0,8,8,2,2,0,0,1,1,109,109
33,28,Jarrod Witts,1,Gold Coast,10,10,9,9,19,19,4,4,39,39,3,3,0,1,0,0,0,0,108,108
34,11,Hunter Clark,1,St Kilda,13,13,7,7,20,20,6,6,0,0,10,10,0,1,0,0,0,0,108,108
35,5,Christian Petracca,1,Melbourne,9,9,18,18,27,27,4,4,0,0,5,5,1,1,2,2,3,15,108,108
36,25,Zac Fisher,1,Carlton,21,21,11,11,32,32,4,4,0,0,3,3,2,1,0,0,0,0,108,108
37,44,Callum Wilkie,1,St Kilda,17,17,6,6,23,23,10,10,0,0,4,4,1,1,0,0,0,0,107,107
38,31,Bailey Dale,1,Western Bulldogs,23,23,7,7,30,30,5,5,0,0,3,3,0,1,0,0,0,0,107,107
39,1,Adam Treloar,1,Western Bulldogs,14,14,18,18,32,32,4,4,0,0,4,4,1,0,0,0,0,0,107,107
40,23,Alex Witherden,1,West Coast,18,18,4,4,22,22,9,9,0,0,4,4,1,0,0,0,0,0,106,106
41,10,Scott Pendlebury,1,Collingwood,14,14,9,9,23,23,4,4,0,0,7,7,0,0,1,1,0,6,106,106
42,8,Andrew Brayshaw,1,Fremantle,11,11,18,18,29,29,4,4,0,0,6,6,1,0,0,0,0,0,106,106
43,12,Will Day,1,Hawthorn,15,15,14,14,29,29,7,7,0,0,3,3,2,1,0,0,1,1,106,106
44,1,Rhys Stanley,1,Geelong,11,11,7,7,18,18,5,5,31,31,4,4,4,3,0,0,1,1,105,105
45,29,George Hewett,1,Carlton,9,9,14,14,23,23,6,6,0,0,8,8,0,0,0,0,0,0,105,105
46,8,Callan Ward,1,GWS Giants,15,15,11,11,26,26,4,4,0,0,5,5,3,1,1,1,0,6,105,105
47,12,Jy Simpkin,1,North Melbourne,16,16,12,12,28,28,2,2,0,0,5,5,1,0,1,1,0,6,105,105
48,3,Jai Newcombe,1,Hawthorn,9,9,19,19,28,28,5,5,0,0,5,5,1,1,1,1,1,7,105,105
49,8,Bailey Scott,1,North Melbourne,16,16,15,15,31,31,4,4,0,0,2,2,0,0,1,1,1,7,105,105
50,9,Lachie Neale,1,Brisbane Lions,15,15,10,10,25,25,6,6,0,0,6,6,0,1,0,0,0,0,104,104
Totals,,,50,,808,16.2,579,11.6,1387,27.7,329,6.6,201,4,268,5.4,63,52,27,0.5,20,182,5931,118.6
51,25,Jack Crisp,1,Collingwood,15,15,12,12,27,27,8,8,0,0,3,3,1,1,0,0,1,1,104,104
52,10,Angus Brayshaw,1,Melbourne,10,10,27,27,37,37,4,4,0,0,2,2,0,0,0,0,0,0,104,104
53,13,Dylan Moore,1,Hawthorn,16,16,6,6,22,22,5,5,0,0,3,3,4,0,2,2,0,12,103,103
