Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,3,Jai Newcombe,1,Hawthorn,19,19,21,21,40,40,12,12,0,0,4,4,2,0,1,1,0,6,159,159
2,7,Jack Viney,1,Melbourne,18,18,13,13,31,31,5,5,0,0,11,11,3,0,0,0,0,0,142,142
3,10,Karl Amon,1,Hawthorn,24,24,8,8,32,32,13,13,0,0,1,1,1,0,1,1,0,6,138,138
4,24,Nic Newman,1,Carlton,27,27,6,6,33,33,9,9,0,0,4,4,2,0,0,0,0,0,138,138
5,19,Rowan Marshall,1,St Kilda,12,12,11,11,23,23,9,9,20,20,6,6,2,2,1,1,0,6,131,131
6,5,Dan Houston,1,Port Adelaide,21,21,9,9,30,30,10,10,0,0,3,3,0,0,1,1,0,6,129,129
7,37,Nic Martin,1,Essendon,19,19,13,13,32,32,6,6,0,0,2,2,2,0,3,3,0,18,129,129
8,13,Clayton Oliver,1,Melbourne,14,14,13,13,27,27,3,3,0,0,13,13,0,1,0,0,0,0,126,126
9,29,Rory Laird,1,Adelaide,14,14,20,20,34,34,4,4,0,0,8,8,1,1,0,0,2,2,126,126
10,7,Josh Daicos,1,Collingwood,19,19,19,19,38,38,7,7,0,0,4,4,1,3,0,0,0,0,124,124
11,6,Sebastian Ross,1,St Kilda,18,18,7,7,25,25,8,8,0,0,7,7,2,0,0,0,0,0,122,122
12,10,Angus Brayshaw,1,Melbourne,12,12,19,19,31,31,4,4,0,0,9,9,0,0,0,0,0,0,122,122
13,30,Tom Atkins,1,Geelong,15,15,19,19,34,34,4,4,0,0,8,8,1,2,0,0,0,0,122,122
14,35,Jack Sinclair,1,St Kilda,25,25,8,8,33,33,10,10,0,0,0,0,0,0,0,0,0,0,121,121
15,9,Zak Butters,1,Port Adelaide,16,16,18,18,34,34,9,9,0,0,2,2,2,0,0,0,0,0,121,121
16,6,Hugh McCluggage,1,Brisbane Lions,15,15,13,13,28,28,5,5,0,0,5,5,2,0,2,2,0,12,120,120
17,9,Patrick Cripps,1,Carlton,13,13,16,16,29,29,3,3,0,0,9,9,1,1,1,1,0,6,120,120
18,12,Tom Green,1,GWS Giants,11,11,20,20,31,31,3,3,0,0,6,6,3,1,2,2,0,12,118,118
19,4,Brandon Ellis,1,Gold Coast,19,19,4,4,23,23,8,8,0,0,5,5,0,0,1,1,0,6,115,115
20,30,Wayne Milera,1,Adelaide,21,21,7,7,28,28,8,8,0,0,3,3,1,0,0,0,0,0,114,114
21,6,Jordan Clark,1,Fremantle,22,22,6,6,28,28,10,10,0,0,2,2,1,1,0,0,0,0,114,114
22,5,Jeremy Cameron,1,Geelong,14,14,0,0,14,14,6,6,0,0,1,1,2,0,7,7,4,46,112,112
23,5,Lachie Schultz,1,Fremantle,14,14,10,10,24,24,4,4,0,0,2,2,0,1,5,5,3,33,112,112
24,20,Connor Rozee,1,Port Adelaide,15,15,14,14,29,29,5,5,0,0,6,6,2,1,0,0,1,1,112,112
25,3,Darcy Parish,1,Essendon,17,17,16,16,33,33,6,6,0,0,3,3,2,1,0,0,0,0,112,112
26,44,Matthew Johnson,1,Fremantle,14,14,7,7,21,21,9,9,0,0,5,5,1,0,1,1,1,7,111,111
