Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,35,Nick Daicos,1,Collingwood,27,27,15,15,42,42,7,7,0,0,1,1,0,0,0,0,0,0,136,136
2,19,Rowan Marshall,1,St Kilda,16,16,9,9,25,25,7,7,32,32,5,5,1,2,0,0,0,0,134,134
3,12,Jordan Dawson,1,Adelaide,21,21,11,11,32,32,4,4,0,0,9,9,2,1,0,0,1,1,133,133
4,24,David Swallow,1,Gold Coast,16,16,4,4,20,20,10,10,0,0,5,5,0,0,3,3,1,19,125,125
5,3,Caleb Serong,1,Fremantle,19,19,18,18,37,37,2,2,0,0,6,6,2,0,0,0,0,0,125,125
6,44,Tim English,1,Western Bulldogs,17,17,6,6,23,23,6,6,27,27,3,3,3,2,1,1,0,6,123,123
7,7,Liam Baker,1,Richmond,22,22,13,13,35,35,7,7,0,0,1,1,1,1,1,1,1,7,122,122
8,3,Joe Daniher,1,Brisbane Lions,18,18,0,0,18,18,13,13,2,2,0,0,1,3,5,5,3,33,120,120
9,3,Jai Newcombe,1,Hawthorn,14,14,17,17,31,31,6,6,0,0,5,5,2,1,1,1,0,6,119,119
10,7,Zach Merrett,1,Essendon,18,18,17,17,35,35,3,3,0,0,7,7,0,2,0,0,0,0,119,119
11,4,Sean Darcy,1,Fremantle,8,8,10,10,18,18,4,4,48,48,4,4,0,1,0,0,1,1,118,118
12,11,Tom Papley,1,Sydney,21,21,4,4,25,25,3,3,0,0,0,0,3,1,6,6,2,38,118,118
13,5,Brad Crouch,1,St Kilda,16,16,17,17,33,33,5,5,0,0,3,3,3,2,2,2,0,12,118,118
14,29,Rory Laird,1,Adelaide,11,11,26,26,37,37,3,3,0,0,6,6,1,3,1,1,2,8,118,118
15,44,Callum Wilkie,1,St Kilda,19,19,5,5,24,24,11,11,0,0,4,4,1,0,0,0,0,0,117,117
16,26,Josh Battle,1,St Kilda,17,17,7,7,24,24,13,13,0,0,3,3,0,0,0,0,0,0,116,116
17,9,Lachie Neale,1,Brisbane Lions,16,16,21,21,37,37,3,3,0,0,4,4,0,0,0,0,1,1,116,116
18,7,Jack Viney,1,Melbourne,15,15,13,13,28,28,5,5,0,0,7,7,0,0,0,0,1,1,115,115
