Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,21,Errol Gulden,1,Sydney,24,24,15,15,39,39,6,6,0,0,5,5,3,1,2,2,1,13,153,153
2,18,Matthew Rowell,1,Gold Coast,18,18,11,11,29,29,1,1,0,0,17,17,1,4,1,1,0,6,142,142
3,46,Mason Cox,1,Collingwood,13,13,6,6,19,19,9,9,25,25,3,3,1,0,2,2,1,13,129,129
4,14,Tim Taranto,1,Richmond,17,17,11,11,28,28,3,3,0,0,12,12,2,1,0,0,0,0,129,129
5,22,Todd Goldstein,1,North Melbourne,15,15,9,9,24,24,5,5,56,56,0,0,6,4,0,0,0,0,128,128
6,13,Clayton Oliver,1,Melbourne,18,18,16,16,34,34,8,8,0,0,3,3,1,1,1,1,0,6,126,126
7,18,Sam Walsh,1,Carlton,19,19,10,10,29,29,8,8,0,0,4,4,0,0,1,1,0,6,123,123
8,7,Lachlan Ash,1,GWS Giants,18,18,14,14,32,32,10,10,0,0,1,1,1,0,1,1,0,6,123,123
9,33,Brodie Smith,1,Adelaide,19,19,13,13,32,32,9,9,0,0,1,1,1,0,1,1,0,6,121,121
10,2,Jordan de Goey,1,Collingwood,16,16,15,15,31,31,6,6,0,0,5,5,1,1,1,1,0,6,120,120
11,6,Tom Mitchell,1,Collingwood,13,13,23,23,36,36,6,6,0,0,4,4,1,0,0,0,0,0,120,120
12,3,Joe Daniher,1,Brisbane Lions,14,14,2,2,16,16,9,9,2,2,2,2,1,1,6,6,1,37,118,118
13,4,Marcus Bontempelli,1,Western Bulldogs,16,16,9,9,25,25,5,5,0,0,9,9,1,0,0,0,0,0,118,118
14,21,Tom Liberatore,1,Western Bulldogs,15,15,11,11,26,26,3,3,0,0,9,9,0,0,1,1,0,6,118,118
15,9,Zak Butters,1,Port Adelaide,17,17,15,15,32,32,9,9,0,0,2,2,1,0,0,0,1,1,118,118
16,7,Jack Viney,1,Melbourne,13,13,18,18,31,31,4,4,0,0,6,6,0,0,1,1,0,6,117,117
17,19,Rowan Marshall,1,St Kilda,8,8,2,2,10,10,1,1,49,49,8,8,3,0,0,0,1,1,116,116
18,12,Jordan Dawson,1,Adelaide,16,16,17,17,33,33,5,5,0,0,5,5,1,1,0,0,1,1,116,116
19,4,Sean Darcy,1,Fremantle,11,11,7,7,18,18,4,4,44,44,3,3,3,1,0,0,0,0,115,115
20,35,Nick Daicos,1,Collingwood,18,18,23,23,41,41,3,3,0,0,1,1,1,0,0,0,1,1,115,115
