Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,13,Luke Ryan,1,Fremantle,30,30,7,7,37,37,13,13,0,0,4,4,0,1,0,0,0,0,156,156
2,36,Brennan Cox,1,Fremantle,22,22,8,8,30,30,20,20,0,0,0,0,2,1,0,0,0,0,141,141
3,28,Jarrod Witts,1,Gold Coast,15,15,10,10,25,25,5,5,51,51,1,1,4,1,0,0,1,1,137,137
4,6,James Sicily,1,Hawthorn,22,22,8,8,30,30,15,15,0,0,1,1,1,1,0,0,1,1,130,130
5,12,Tom Green,1,GWS Giants,19,19,18,18,37,37,6,6,0,0,4,4,1,2,1,1,0,6,128,128
6,13,Clayton Oliver,1,Melbourne,15,15,18,18,33,33,6,6,0,0,7,7,0,1,0,0,0,0,124,124
7,14,Tim Taranto,1,Richmond,18,18,14,14,32,32,3,3,0,0,8,8,1,1,0,0,2,2,123,123
8,12,Will Setterfield,1,Essendon,12,12,13,13,25,25,10,10,0,0,6,6,0,0,1,1,0,6,122,122
9,1,Adam Treloar,1,Western Bulldogs,11,11,21,21,32,32,5,5,0,0,6,6,1,0,1,1,0,6,121,121
10,36,Kysaiah Pickett,1,Melbourne,15,15,4,4,19,19,7,7,0,0,8,8,1,4,4,4,1,25,120,120
11,4,Toby Greene,1,GWS Giants,13,13,6,6,19,19,8,8,0,0,4,4,2,1,4,4,4,28,118,118
12,10,Scott Pendlebury,1,Collingwood,13,13,14,14,27,27,4,4,0,0,8,8,1,0,1,1,0,6,118,118
13,13,Luke Shuey,1,West Coast,18,18,9,9,27,27,4,4,0,0,8,8,1,2,1,1,1,7,118,118
14,26,Hayden Young,1,Fremantle,18,18,12,12,30,30,13,13,0,0,1,1,0,1,0,0,0,0,118,118
15,3,Harry Sheezel,1,North Melbourne,22,22,12,12,34,34,9,9,0,0,0,0,1,0,0,0,0,0,118,118
16,1,Chad Warner,1,Sydney,21,21,9,9,30,30,3,3,0,0,8,8,1,3,0,0,3,3,117,117
17,25,Toby Nankervis,1,Richmond,8,8,6,6,14,14,1,1,37,37,11,11,2,2,0,0,0,0,116,116
18,44,Tim English,1,Western Bulldogs,12,12,12,12,24,24,6,6,22,22,4,4,2,1,0,0,0,0,115,115
19,8,Andrew Brayshaw,1,Fremantle,19,19,7,7,26,26,4,4,0,0,7,7,3,0,0,0,0,0,114,114
20,21,Tom Liberatore,1,Western Bulldogs,13,13,19,19,32,32,4,4,0,0,6,6,0,2,1,1,1,7,114,114
21,35,Nick Daicos,1,Collingwood,21,21,14,14,35,35,7,7,0,0,0,0,2,0,0,0,0,0,114,114
22,11,Max Gawn,1,Melbourne,14,14,7,7,21,21,6,6,21,21,1,1,2,0,2,2,0,12,113,113
23,2,Jordan de Goey,1,Collingwood,12,12,13,13,25,25,8,8,0,0,2,2,1,0,3,3,0,18,113,113
24,15,Sam Docherty,1,Carlton,23,23,2,2,25,25,8,8,0,0,2,2,2,1,1,1,0,6,110,110
25,7,Jack Ziebell,1,North Melbourne,22,22,4,4,26,26,9,9,0,0,2,2,0,0,0,0,0,0,109,109
26,18,Matthew Rowell,1,Gold Coast,17,17,11,11,28,28,2,2,0,0,8,8,4,2,0,0,0,0,109,109
27,5,Christian Petracca,1,Melbourne,18,18,12,12,30,30,3,3,0,0,5,5,3,1,0,0,2,2,109,109
28,17,Daniel Rioli,1,Richmond,17,17,10,10,27,27,7,7,0,0,4,4,0,0,0,0,0,0,108,108
29,11,Touk Miller,1,Gold Coast,13,13,16,16,29,29,1,1,0,0,8,8,2,0,0,0,0,0,108,108
30,9,Luke Davies-Uniacke,1,North Melbourne,12,12,20,20,32,32,1,1,0,0,5,5,2,0,1,1,1,7,108,108
31,44,Jake Lloyd,1,Sydney,15,15,13,13,28,28,9,9,0,0,2,2,1,2,1,1,0,6,107,107
32,7,Zach Merrett,1,Essendon,14,14,15,15,29,29,7,7,0,0,3,3,1,0,0,0,1,1,107,107
33,11,Jackson Macrae,1,Western Bulldogs,14,14,19,19,33,33,4,4,0,0,3,3,0,1,1,1,0,6,107,107
34,3,Darcy Parish,1,Essendon,22,22,15,15,37,37,4,4,0,0,1,1,1,2,0,0,0,0,107,107
35,35,Caleb Daniel,1,Western Bulldogs,17,17,12,12,29,29,5,5,0,0,4,4,3,1,0,0,0,0,106,106
36,8,Josh Rachele,1,Adelaide,14,14,4,4,18,18,6,6,0,0,4,4,2,0,3,3,1,19,105,105
37,9,John Noble,1,Collingwood,23,23,6,6,29,29,7,7,0,0,1,1,2,1,0,0,0,0,105,105
38,37,Kade Chandler,1,Melbourne,11,11,5,5,16,16,8,8,0,0,7,7,1,0,1,1,2,8,104,104
39,4,Sean Darcy,1,Fremantle,9,9,9,9,18,18,5,5,38,38,3,3,3,3,0,0,0,0,104,104
40,16,Archie Perkins,1,Essendon,17,17,3,3,20,20,7,7,0,0,1,1,1,0,3,3,3,21,104,104
41,27,Mason Redman,1,Essendon,22,22,2,2,24,24,6,6,0,0,1,1,0,0,2,2,0,12,104,104
42,3,Dylan Stephens,1,Sydney,19,19,8,8,27,27,4,4,0,0,4,4,0,1,1,1,0,6,104,104
43,3,Stephen Coniglio,1,GWS Giants,20,20,12,12,32,32,3,3,0,0,1,1,0,0,1,1,1,7,104,104
44,6,Jordan Clark,1,Fremantle,18,18,10,10,28,28,11,11,0,0,0,0,1,2,0,0,1,1,103,103
45,15,Blake Hardwick,1,Hawthorn,12,12,5,5,17,17,9,9,0,0,5,5,0,1,2,2,0,12,102,102
46,25,Josh Ward,1,Hawthorn,12,12,14,14,26,26,8,8,0,0,4,4,0,1,0,0,1,1,102,102
47,9,Jack Steele,1,St Kilda,17,17,11,11,28,28,5,5,0,0,3,3,2,0,0,0,0,0,102,102
