Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,7,Zach Merrett,1,Essendon,27,27,12,12,39,39,8,8,0,0,7,7,1,0,0,0,0,0,158,158
2,9,Zak Butters,1,Port Adelaide,22,22,19,19,41,41,6,6,0,0,3,3,4,1,2,2,1,13,148,148
3,35,Jack Sinclair,1,St Kilda,26,26,11,11,37,37,8,8,0,0,2,2,0,1,2,2,0,12,141,141
4,4,Dom Sheed,1,West Coast,21,21,9,9,30,30,8,8,0,0,5,5,4,1,2,2,1,13,139,139
5,8,Andrew Brayshaw,1,Fremantle,14,14,19,19,33,33,3,3,0,0,10,10,0,0,1,1,0,6,135,135
6,29,Rory Laird,1,Adelaide,17,17,17,17,34,34,5,5,0,0,10,10,0,3,0,0,0,0,131,131
7,11,Conor Nash,1,Hawthorn,16,16,14,14,30,30,8,8,0,0,8,8,1,1,0,0,0,0,130,130
8,31,Bailey Dale,1,Western Bulldogs,26,26,10,10,36,36,9,9,0,0,1,1,1,0,0,0,0,0,130,130
9,6,Hugh McCluggage,1,Brisbane Lions,14,14,16,16,30,30,6,6,0,0,7,7,2,0,1,1,0,6,128,128
10,8,Will Ashcroft,1,Brisbane Lions,19,19,11,11,30,30,7,7,0,0,4,4,5,0,1,1,0,6,127,127
11,14,Jordan Ridley,1,Essendon,21,21,11,11,32,32,14,14,0,0,0,0,0,0,0,0,0,0,127,127
12,2,Mitch Lewis,1,Hawthorn,16,16,8,8,24,24,8,8,0,0,1,1,2,2,6,6,2,38,126,126
13,23,Alex Witherden,1,West Coast,23,23,5,5,28,28,10,10,0,0,4,4,0,0,0,0,0,0,125,125
14,3,Caleb Serong,1,Fremantle,16,16,12,12,28,28,3,3,0,0,9,9,2,0,1,1,0,6,125,125
15,5,Josh Dunkley,1,Brisbane Lions,13,13,16,16,29,29,7,7,0,0,8,8,1,0,0,0,0,0,125,125
16,6,James Sicily,1,Hawthorn,18,18,12,12,30,30,11,11,0,0,4,4,1,1,0,0,0,0,125,125
17,15,Sam Docherty,1,Carlton,25,25,9,9,34,34,5,5,0,0,4,4,0,0,0,0,0,0,124,124
18,44,Tim English,1,Western Bulldogs,11,11,10,10,21,21,4,4,29,29,7,7,5,2,0,0,0,0,121,121
19,9,Jack Steele,1,St Kilda,12,12,13,13,25,25,5,5,0,0,11,11,3,1,0,0,0,0,121,121
20,20,Connor Rozee,1,Port Adelaide,22,22,9,9,31,31,5,5,0,0,5,5,2,2,1,1,0,6,121,121
21,8,Bailey Scott,1,North Melbourne,23,23,10,10,33,33,6,6,0,0,2,2,0,0,1,1,0,6,121,121
22,6,Bailey Smith,1,Western Bulldogs,18,18,19,19,37,37,0,0,0,0,7,7,0,0,0,0,1,1,121,121
23,29,Shai Bolton,1,Richmond,15,15,13,13,28,28,3,3,0,0,7,7,0,0,2,2,0,12,120,120
24,14,Tim Taranto,1,Richmond,19,19,14,14,33,33,5,5,0,0,3,3,1,0,1,1,1,7,120,120
25,5,Adam Cerra,1,Carlton,15,15,18,18,33,33,4,4,0,0,6,6,0,0,0,0,2,2,119,119
26,11,Jackson Macrae,1,Western Bulldogs,15,15,11,11,26,26,3,3,0,0,7,7,1,0,2,2,0,12,117,117
27,1,Andrew McGrath,1,Essendon,18,18,11,11,29,29,12,12,0,0,2,2,0,1,0,0,0,0,117,117
28,35,Caleb Daniel,1,Western Bulldogs,12,12,18,18,30,30,6,6,0,0,6,6,0,1,1,1,0,6,117,117
29,9,Lachie Neale,1,Brisbane Lions,14,14,21,21,35,35,8,8,0,0,2,2,1,0,0,0,0,0,117,117
30,7,Josh Daicos,1,Collingwood,18,18,9,9,27,27,9,9,0,0,4,4,0,2,1,1,0,6,115,115
31,12,Jy Simpkin,1,North Melbourne,18,18,10,10,28,28,4,4,0,0,5,5,6,3,2,2,0,12,115,115
32,1,Chad Warner,1,Sydney,21,21,10,10,31,31,6,6,0,0,3,3,2,2,1,1,0,6,115,115
33,5,Dan Houston,1,Port Adelaide,24,24,9,9,33,33,5,5,0,0,2,2,1,2,1,1,1,7,115,115
34,43,Reilly O'Brien,1,Adelaide,8,8,4,4,12,12,4,4,63,63,3,3,1,2,0,0,0,0,114,114
35,5,Lachie Schultz,1,Fremantle,12,12,8,8,20,20,8,8,0,0,8,8,0,0,1,1,0,6,114,114
36,17,Daniel Rioli,1,Richmond,20,20,6,6,26,26,8,8,0,0,4,4,1,0,0,0,1,1,114,114
37,3,Stephen Coniglio,1,GWS Giants,16,16,10,10,26,26,5,5,0,0,6,6,1,0,1,1,0,6,114,114
38,3,Jai Newcombe,1,Hawthorn,13,13,11,11,24,24,5,5,0,0,9,9,1,2,1,1,0,6,113,113
39,26,Luke Parker,1,Sydney,15,15,13,13,28,28,4,4,0,0,5,5,4,0,1,1,0,6,113,113
40,16,Brent Daniels,1,GWS Giants,14,14,10,10,24,24,5,5,0,0,5,5,2,0,2,2,1,13,112,112
41,3,Harry Sheezel,1,North Melbourne,16,16,9,9,25,25,5,5,0,0,5,5,0,1,2,2,2,14,112,112
42,6,Jye Caldwell,1,Essendon,17,17,14,14,31,31,8,8,0,0,3,3,0,1,0,0,0,0,112,112
43,12,Tom Green,1,GWS Giants,13,13,16,16,29,29,2,2,0,0,9,9,1,1,0,0,0,0,111,111
44,19,Rowan Marshall,1,St Kilda,16,16,8,8,24,24,3,3,30,30,2,2,2,1,0,0,0,0,110,110
