Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,18,Keidean Coleman,1,Brisbane Lions,23,23,3,3,26,26,8,8,0,0,6,6,3,0,0,0,1,1,127,127
2,6,Tom Mitchell,1,Collingwood,11,11,13,13,24,24,4,4,0,0,13,13,1,0,0,0,0,0,124,124
3,23,Ian Hill,1,Collingwood,14,14,4,4,18,18,8,8,0,0,5,5,1,1,4,4,2,26,118,118
4,35,Nick Daicos,1,Collingwood,17,17,12,12,29,29,4,4,0,0,4,4,3,1,1,1,1,7,110,110
5,25,Jack Crisp,1,Collingwood,16,16,9,9,25,25,7,7,0,0,1,1,1,0,2,2,1,13,105,105
6,10,Scott Pendlebury,1,Collingwood,16,16,8,8,24,24,5,5,0,0,4,4,1,0,1,1,0,6,102,102
7,38,Jeremy Howe,1,Collingwood,18,18,6,6,24,24,9,9,0,0,1,1,2,0,0,0,0,0,99,99
8,22,Steele Sidebottom,1,Collingwood,12,12,8,8,20,20,5,5,0,0,7,7,0,1,1,1,0,6,98,98
9,6,Hugh McCluggage,1,Brisbane Lions,12,12,9,9,21,21,4,4,0,0,5,5,0,0,2,2,0,12,98,98
10,3,Joe Daniher,1,Brisbane Lions,14,14,2,2,16,16,8,8,4,4,0,0,0,1,3,3,1,19,90,90
11,5,Josh Dunkley,1,Brisbane Lions,9,9,12,12,21,21,6,6,0,0,4,4,1,0,0,0,1,1,87,87
12,15,Dayne Zorko,1,Brisbane Lions,15,15,2,2,17,17,6,6,0,0,4,4,1,0,0,0,0,0,84,84
13,9,Lachie Neale,1,Brisbane Lions,9,9,12,12,21,21,6,6,0,0,3,3,2,0,0,0,1,1,84,84
14,2,Jordan de Goey,1,Collingwood,10,10,8,8,18,18,5,5,0,0,4,4,0,2,2,2,0,12,83,83
15,14,Darcy Cameron,1,Collingwood,8,8,4,4,12,12,2,2,19,19,6,6,1,1,0,0,0,0,79,79
16,31,Harris Andrews,1,Brisbane Lions,11,11,5,5,16,16,9,9,0,0,1,1,2,0,0,0,0,0,76,76
17,35,Ryan Lester,1,Brisbane Lions,14,14,4,4,18,18,6,6,0,0,2,2,2,1,0,0,0,0,75,75
18,46,Oscar McInerney,1,Brisbane Lions,7,7,6,6,13,13,0,0,28,28,4,4,3,2,0,0,0,0,74,74
19,5,Jamie Elliott,1,Collingwood,9,9,5,5,14,14,7,7,0,0,4,4,0,2,0,0,1,1,69,69
