Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,15,Noah Anderson,1,Gold Coast,25,25,13,13,38,38,3,3,0,0,10,10,2,0,1,1,1,7,159,159
2,44,Tim English,1,Western Bulldogs,17,17,3,3,20,20,6,6,23,23,9,9,2,1,2,2,0,12,145,145
3,11,Tim Kelly,1,West Coast,19,19,17,17,36,36,6,6,0,0,5,5,1,0,2,2,0,12,142,142
4,5,Jeremy Cameron,1,Geelong,20,20,2,2,22,22,9,9,0,0,0,0,3,0,7,7,1,43,137,137
5,13,Clayton Oliver,1,Melbourne,12,12,22,22,34,34,3,3,0,0,10,10,3,1,0,0,0,0,129,129
6,22,Mitchell Duncan,1,Geelong,21,21,10,10,31,31,14,14,0,0,1,1,1,1,0,0,0,0,127,127
7,19,Nick Haynes,1,GWS Giants,19,19,7,7,26,26,17,17,0,0,1,1,0,0,0,0,0,0,126,126
8,35,Nick Daicos,1,Collingwood,18,18,20,20,38,38,4,4,0,0,2,2,1,1,2,2,2,14,126,126
9,5,Brad Crouch,1,St Kilda,13,13,21,21,34,34,6,6,0,0,8,8,0,2,0,0,0,0,125,125
10,5,Christian Petracca,1,Melbourne,12,12,17,17,29,29,8,8,0,0,3,3,3,1,3,3,0,18,124,124
11,27,Mason Redman,1,Essendon,16,16,11,11,27,27,7,7,0,0,6,6,1,0,1,1,0,6,122,122
12,12,Jordan Dawson,1,Adelaide,20,20,7,7,27,27,5,5,0,0,6,6,3,0,1,1,0,6,122,122
13,13,Oliver Florent,1,Sydney,24,24,9,9,33,33,6,6,0,0,2,2,0,0,1,1,0,6,122,122
14,11,Touk Miller,1,Gold Coast,17,17,15,15,32,32,2,2,0,0,8,8,1,0,0,0,0,0,120,120
15,10,Harry McKay,1,Carlton,15,15,1,1,16,16,14,14,0,0,2,2,0,1,4,4,1,25,119,119
16,6,Brodie Grundy,1,Melbourne,13,13,9,9,22,22,3,3,33,33,6,6,2,2,0,0,0,0,119,119
17,3,Harry Sheezel,1,North Melbourne,16,16,21,21,37,37,5,5,0,0,3,3,1,0,0,0,1,1,119,119
18,10,Mitch Owens,1,St Kilda,9,9,18,18,27,27,5,5,5,5,5,5,1,1,2,2,2,14,115,115
19,31,Bailey Dale,1,Western Bulldogs,21,21,9,9,30,30,7,7,0,0,3,3,1,0,0,0,0,0,115,115
20,30,Charlie Curnow,1,Carlton,16,16,0,0,16,16,9,9,0,0,0,0,4,1,6,6,2,38,114,114
21,22,Jack Higgins,1,St Kilda,14,14,8,8,22,22,5,5,0,0,2,2,2,0,5,5,1,31,114,114
22,21,Tom Liberatore,1,Western Bulldogs,14,14,9,9,23,23,0,0,0,0,10,10,1,0,2,2,1,13,114,114
23,14,Tim Taranto,1,Richmond,12,12,15,15,27,27,3,3,0,0,8,8,1,0,1,1,0,6,114,114
24,29,Cameron Guthrie,1,Geelong,13,13,7,7,20,20,5,5,0,0,11,11,2,1,0,0,0,0,111,111
25,12,Tom Green,1,GWS Giants,16,16,18,18,34,34,6,6,0,0,2,2,1,0,0,0,0,0,111,111
26,7,Zach Merrett,1,Essendon,18,18,10,10,28,28,4,4,0,0,4,4,0,0,1,1,1,7,109,109
27,14,Lachie Weller,1,Gold Coast,24,24,6,6,30,30,8,8,0,0,1,1,0,1,0,0,0,0,109,109
28,1,Chad Warner,1,Sydney,16,16,14,14,30,30,1,1,0,0,5,5,0,1,2,2,1,13,109,109
29,4,Marcus Bontempelli,1,Western Bulldogs,10,10,15,15,25,25,1,1,0,0,12,12,2,2,0,0,1,1,108,108
30,8,Andrew Brayshaw,1,Fremantle,13,13,18,18,31,31,2,2,0,0,7,7,2,1,0,0,0,0,108,108
31,23,Charlie Cameron,1,Brisbane Lions,13,13,1,1,14,14,6,6,0,0,4,4,1,2,6,6,1,37,107,107
32,19,Rowan Marshall,1,St Kilda,10,10,11,11,21,21,6,6,24,24,3,3,1,0,0,0,0,0,107,107
33,7,Nasiah Wanganeen-Milera,1,St Kilda,22,22,2,2,24,24,8,8,0,0,3,3,1,0,0,0,0,0,107,107
34,44,Callum Wilkie,1,St Kilda,14,14,10,10,24,24,11,11,0,0,5,5,0,3,0,0,0,0,106,106
35,3,Caleb Serong,1,Fremantle,14,14,14,14,28,28,2,2,0,0,7,7,4,1,0,0,1,1,106,106
36,22,Joshua Kelly,1,GWS Giants,13,13,15,15,28,28,2,2,0,0,6,6,0,2,2,2,1,13,106,106
37,25,Toby Nankervis,1,Richmond,8,8,7,7,15,15,1,1,35,35,7,7,1,0,0,0,0,0,105,105
38,17,Daniel Rioli,1,Richmond,10,10,19,19,29,29,4,4,0,0,7,7,0,1,0,0,0,0,105,105
39,24,Trent Rivers,1,Melbourne,15,15,12,12,27,27,3,3,0,0,6,6,2,0,0,0,0,0,104,104
40,35,Patrick Dangerfield,1,Geelong,17,17,10,10,27,27,4,4,0,0,4,4,2,1,1,1,0,6,104,104
41,2,Sam Draper,1,Essendon,9,9,6,6,15,15,5,5,24,24,4,4,2,0,1,1,1,7,103,103
42,35,Jack Sinclair,1,St Kilda,22,22,9,9,31,31,3,3,0,0,1,1,0,0,1,1,0,6,103,103
43,11,Jeremy Finlayson,1,Port Adelaide,14,14,4,4,18,18,8,8,2,2,2,2,2,1,3,3,1,19,102,102
44,38,Noah Cumberland,1,Richmond,13,13,8,8,21,21,7,7,0,0,6,6,3,3,1,1,2,8,102,102
45,32,Gryan Miers,1,Geelong,12,12,13,13,25,25,7,7,0,0,4,4,2,0,0,0,1,1,102,102
46,6,Lachie Whitfield,1,GWS Giants,20,20,4,4,24,24,5,5,0,0,5,5,0,1,0,0,0,0,100,100
