Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,13,Clayton Oliver,1,Melbourne,22,22,15,15,37,37,4,4,0,0,9,9,1,1,1,1,1,7,149,149
2,29,Rory Laird,1,Adelaide,16,16,23,23,39,39,4,4,0,0,8,8,3,0,0,0,1,1,142,142
3,5,Jeremy Cameron,1,Geelong,22,22,3,3,25,25,8,8,0,0,2,2,0,1,6,6,1,37,138,138
4,12,Will Setterfield,1,Essendon,17,17,11,11,28,28,4,4,0,0,9,9,3,0,1,1,0,6,130,130
5,3,Harry Sheezel,1,North Melbourne,22,22,8,8,30,30,8,8,0,0,6,6,0,1,0,0,0,0,127,127
6,9,Luke Davies-Uniacke,1,North Melbourne,16,16,14,14,30,30,7,7,0,0,6,6,1,2,1,1,1,7,123,123
7,8,Andrew Brayshaw,1,Fremantle,18,18,10,10,28,28,5,5,0,0,7,7,3,0,0,0,0,0,120,120
8,9,Jack Steele,1,St Kilda,15,15,14,14,29,29,5,5,0,0,6,6,0,0,1,1,0,6,118,118
9,44,Tim English,1,Western Bulldogs,11,11,10,10,21,21,8,8,26,26,5,5,3,5,1,1,0,6,117,117
10,35,Nick Daicos,1,Collingwood,21,21,11,11,32,32,4,4,0,0,2,2,0,0,2,2,0,12,117,117
11,19,Rowan Marshall,1,St Kilda,10,10,10,10,20,20,4,4,29,29,6,6,4,1,0,0,0,0,116,116
12,15,Dayne Zorko,1,Brisbane Lions,16,16,6,6,22,22,9,9,0,0,4,4,1,0,2,2,0,12,116,116
13,13,Luke Ryan,1,Fremantle,22,22,8,8,30,30,10,10,0,0,2,2,1,2,0,0,0,0,115,115
14,3,Caleb Serong,1,Fremantle,18,18,13,13,31,31,5,5,0,0,5,5,2,1,0,0,1,1,115,115
15,5,Brad Crouch,1,St Kilda,11,11,15,15,26,26,4,4,0,0,9,9,0,0,0,0,0,0,111,111
16,2,Jake Waterman,1,West Coast,11,11,5,5,16,16,8,8,8,8,2,2,1,0,4,4,2,26,110,110
17,30,Matt Flynn,1,GWS Giants,7,7,10,10,17,17,3,3,39,39,5,5,4,1,0,0,0,0,110,110
18,38,Lachlan Sholl,1,Adelaide,18,18,9,9,27,27,7,7,0,0,4,4,1,0,0,0,0,0,110,110
19,35,Jack Sinclair,1,St Kilda,22,22,11,11,33,33,5,5,0,0,2,2,2,1,0,0,0,0,110,110
20,14,Darcy Cameron,1,Collingwood,12,12,6,6,18,18,5,5,29,29,5,5,2,2,0,0,1,1,109,109
21,22,Jacob Hopper,1,Richmond,10,10,13,13,23,23,7,7,0,0,6,6,2,0,1,1,0,6,109,109
22,13,Dylan Moore,1,Hawthorn,15,15,8,8,23,23,8,8,0,0,4,4,1,0,1,1,1,7,109,109
23,7,Jack Ziebell,1,North Melbourne,22,22,4,4,26,26,11,11,0,0,1,1,1,1,0,0,0,0,109,109
24,14,Callum Mills,1,Sydney,14,14,14,14,28,28,6,6,0,0,3,3,0,1,2,2,0,12,109,109
25,14,Tim Taranto,1,Richmond,15,15,13,13,28,28,4,4,0,0,8,8,1,3,0,0,1,1,108,108
26,13,Blake Acres,1,Carlton,16,16,10,10,26,26,11,11,0,0,2,2,1,1,0,0,0,0,107,107
