Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,5,Josh Dunkley,1,Brisbane Lions,22,22,11,11,33,33,11,11,0,0,13,13,4,2,0,0,1,1,172,172
2,12,Tom Green,1,GWS Giants,21,21,17,17,38,38,6,6,0,0,9,9,0,0,3,3,1,19,170,170
3,7,Jack Ziebell,1,North Melbourne,30,30,6,6,36,36,18,18,0,0,4,4,2,2,0,0,0,0,168,168
4,21,Errol Gulden,1,Sydney,32,32,5,5,37,37,13,13,0,0,4,4,2,1,0,0,1,1,161,161
5,8,Andrew Brayshaw,1,Fremantle,19,19,15,15,34,34,9,9,0,0,8,8,2,1,2,2,0,12,157,157
6,44,Tim English,1,Western Bulldogs,14,14,9,9,23,23,10,10,40,40,6,6,0,1,0,0,0,0,151,151
7,29,Shai Bolton,1,Richmond,16,16,15,15,31,31,8,8,0,0,5,5,1,2,3,3,2,20,137,137
8,15,Noah Anderson,1,Gold Coast,16,16,21,21,37,37,4,4,0,0,6,6,0,0,1,1,0,6,132,132
9,6,Lachie Whitfield,1,GWS Giants,21,21,10,10,31,31,10,10,0,0,4,4,1,0,0,0,0,0,130,130
10,5,Adam Cerra,1,Carlton,18,18,15,15,33,33,4,4,0,0,7,7,3,1,1,1,0,6,130,130
11,15,Sam Docherty,1,Carlton,18,18,11,11,29,29,7,7,0,0,7,7,1,1,1,1,0,6,129,129
12,4,Marcus Bontempelli,1,Western Bulldogs,20,20,12,12,32,32,4,4,0,0,7,7,1,1,1,1,1,7,129,129
13,14,Liam Shiels,1,North Melbourne,13,13,15,15,28,28,7,7,0,0,9,9,2,0,0,0,0,0,128,128
14,14,Liam Stocker,1,St Kilda,19,19,6,6,25,25,16,16,0,0,4,4,0,2,0,0,0,0,127,127
15,7,Nasiah Wanganeen-Milera,1,St Kilda,20,20,8,8,28,28,11,11,0,0,4,4,0,0,0,0,0,0,125,125
16,7,Zach Merrett,1,Essendon,16,16,12,12,28,28,2,2,0,0,10,10,1,2,1,1,1,7,120,120
17,9,Luke Jackson,1,Fremantle,12,12,12,12,24,24,6,6,3,3,7,7,1,2,2,2,1,13,117,117
18,14,Tim Taranto,1,Richmond,14,14,16,16,30,30,3,3,0,0,5,5,1,0,2,2,1,13,117,117
19,26,Luke Parker,1,Sydney,14,14,20,20,34,34,6,6,0,0,5,5,3,2,0,0,0,0,117,117
20,3,Darcy Parish,1,Essendon,13,13,24,24,37,37,4,4,0,0,5,5,1,1,0,0,0,0,117,117
21,19,Nick Haynes,1,GWS Giants,18,18,11,11,29,29,12,12,0,0,1,1,0,0,0,0,0,0,116,116
22,12,Jordan Dawson,1,Adelaide,18,18,11,11,29,29,5,5,0,0,6,6,4,1,0,0,0,0,116,116
23,7,Jarrod Berry,1,Brisbane Lions,17,17,12,12,29,29,9,9,0,0,3,3,0,0,0,0,0,0,114,114
24,9,Zak Butters,1,Port Adelaide,16,16,12,12,28,28,5,5,0,0,6,6,3,1,0,0,0,0,111,111
25,4,Dom Sheed,1,West Coast,14,14,15,15,29,29,7,7,0,0,5,5,1,1,0,0,0,0,111,111
26,22,Jacob Hopper,1,Richmond,19,19,13,13,32,32,0,0,0,0,6,6,3,2,1,1,1,7,111,111
27,14,Callum Mills,1,Sydney,12,12,19,19,31,31,9,9,0,0,3,3,0,1,0,0,0,0,110,110
28,18,Sam Walsh,1,Carlton,11,11,17,17,28,28,3,3,0,0,8,8,1,0,0,0,0,0,109,109
29,22,Joshua Kelly,1,GWS Giants,13,13,21,21,34,34,1,1,0,0,6,6,0,0,0,0,1,1,109,109
30,44,Jake Lloyd,1,Sydney,18,18,6,6,24,24,7,7,0,0,6,6,0,1,0,0,0,0,108,108
31,11,Max Gawn,1,Melbourne,9,9,6,6,15,15,6,6,17,17,5,5,0,0,2,2,1,13,107,107
32,29,Rory Laird,1,Adelaide,8,8,13,13,21,21,2,2,0,0,14,14,3,3,0,0,1,1,107,107
33,43,Reilly O'Brien,1,Adelaide,6,6,9,9,15,15,4,4,38,38,3,3,2,0,1,1,0,6,106,106
34,4,Dustin Martin,1,Richmond,16,16,11,11,27,27,4,4,0,0,4,4,1,0,1,1,1,7,106,106
35,27,Wil Powell,1,Gold Coast,18,18,7,7,25,25,11,11,0,0,1,1,0,0,0,0,0,0,105,105
36,6,Bailey Smith,1,Western Bulldogs,14,14,18,18,32,32,5,5,0,0,3,3,0,0,0,0,0,0,105,105
37,13,Clayton Oliver,1,Melbourne,12,12,16,16,28,28,6,6,0,0,4,4,2,0,0,0,0,0,104,104
38,2,Jaeger O'Meara,1,Fremantle,12,12,14,14,26,26,7,7,0,0,5,5,1,1,0,0,0,0,103,103
39,13,Blake Acres,1,Carlton,14,14,15,15,29,29,8,8,0,0,2,2,2,1,0,0,0,0,103,103
40,15,Jayden Short,1,Richmond,16,16,2,2,18,18,5,5,0,0,9,9,2,1,0,0,0,0,102,102
41,28,Willem Drew,1,Port Adelaide,10,10,12,12,22,22,5,5,0,0,8,8,1,0,0,0,0,0,102,102
42,1,Harry Morrison,1,Hawthorn,17,17,7,7,24,24,8,8,0,0,4,4,0,1,0,0,0,0,102,102
43,26,Hayden Young,1,Fremantle,17,17,9,9,26,26,8,8,0,0,2,2,1,0,0,0,0,0,102,102
44,13,Luke Ryan,1,Fremantle,21,21,6,6,27,27,9,9,0,0,0,0,0,0,0,0,0,0,102,102
45,7,Lachlan Ash,1,GWS Giants,20,20,8,8,28,28,6,6,0,0,2,2,0,0,0,0,0,0,102,102
46,31,Jamaine Jones,1,West Coast,18,18,12,12,30,30,7,7,0,0,0,0,2,0,0,0,1,1,102,102
47,44,Darcy MacPherson,1,Gold Coast,22,22,8,8,30,30,7,7,0,0,1,1,0,2,0,0,1,1,102,102
48,23,Jesse Hogan,1,GWS Giants,10,10,7,7,17,17,9,9,6,6,3,3,0,1,2,2,3,15,101,101
49,4,Kyle Langford,1,Essendon,14,14,5,5,19,19,10,10,0,0,2,2,1,1,2,2,1,13,101,101
50,14,Liam Duggan,1,West Coast,20,20,7,7,27,27,9,9,0,0,3,3,0,4,0,0,0,0,101,101
Totals,,,50,,818,16.4,589,11.8,1407,28.1,353,7.1,104,2.1,254,5.1,56,43,26,0.5,20,176,5914,118.3
51,44,Callum Wilkie,1,St Kilda,18,18,10,10,28,28,9,9,0,0,1,1,2,2,0,0,0,0,101,101
52,13,Oliver Florent,1,Sydney,16,16,13,13,29,29,11,11,0,0,0,0,0,2,0,0,0,0,101,101
53,22,Todd Goldstein,1,North Melbourne,3,3,13,13,16,16,6,6,27,27,5,5,0,0,0,0,0,0,100,100
54,10,Mitch Owens,1,St Kilda,10,10,6,6,16,16,5,5,4,4,7,7,4,0,1,1,1,7,100,100
55,9,Max Holmes,1,Geelong,13,13,9,9,22,22,2,2,0,0,8,8,2,1,1,1,0,6,100,100
56,21,Tom Liberatore,1,Western Bulldogs,13,13,16,16,29,29,2,2,0,0,4,4,0,0,1,1,1,7,100,100
57,5,Dan Houston,1,Port Adelaide,20,20,5,5,25,25,6,6,0,0,3,3,1,1,0,0,1,1,99,99
58,1,Chad Warner,1,Sydney,14,14,14,14,28,28,5,5,0,0,4,4,1,1,0,0,0,0,99,99
59,2,Hayden McLean,1,Sydney,10,10,9,9,19,19,7,7,10,10,4,4,0,1,1,1,0,6,98,98
60,3,Harry Sheezel,1,North Melbourne,17,17,13,13,30,30,8,8,0,0,0,0,0,1,0,0,0,0,98,98
61,3,Caleb Serong,1,Fremantle,19,19,5,5,24,24,2,2,0,0,5,5,3,0,0,0,1,1,97,97
62,11,Conor Nash,1,Hawthorn,7,7,19,19,26,26,2,2,0,0,8,8,0,0,0,0,0,0,97,97
63,18,Jason Horne-Francis,1,Port Adelaide,17,17,3,3,20,20,6,6,0,0,5,5,3,1,0,0,1,1,96,96
64,39,Connor Idun,1,GWS Giants,13,13,15,15,28,28,10,10,0,0,0,0,0,1,0,0,0,0,96,96
65,11,Tim Kelly,1,West Coast,11,11,18,18,29,29,3,3,0,0,5,5,1,1,0,0,0,0,96,96
66,20,Connor Rozee,1,Port Adelaide,11,11,18,18,29,29,5,5,0,0,3,3,0,2,1,1,0,6,96,96
67,22,Izak Rankine,1,Adelaide,11,11,10,10,21,21,6,6,0,0,2,2,3,0,2,2,1,13,95,95
68,32,Bailey J. Williams,1,West Coast,8,8,5,5,13,13,2,2,28,28,5,5,0,0,1,1,0,6,94,94
69,7,Liam Baker,1,Richmond,13,13,9,9,22,22,8,8,0,0,3,3,1,0,0,0,0,0,94,94
70,33,Brodie Smith,1,Adelaide,16,16,8,8,24,24,3,3,0,0,5,5,0,0,0,0,0,0,93,93
71,12,Oscar Allen,1,West Coast,12,12,3,3,15,15,7,7,0,0,1,1,1,0,4,4,0,24,92,92
72,39,Jason Johannisen,1,Western Bulldogs,14,14,4,4,18,18,8,8,0,0,3,3,0,0,1,1,0,6,92,92
73,23,Dylan Williams,1,Port Adelaide,17,17,7,7,24,24,8,8,0,0,0,0,3,0,0,0,0,0,92,92
74,6,Hugh McCluggage,1,Brisbane Lions,15,15,12,12,27,27,3,3,0,0,4,4,1,1,0,0,0,0,92,92
75,10,Scott Pendlebury,1,Collingwood,16,16,15,15,31,31,3,3,0,0,2,2,0,1,0,0,0,0,92,92
76,25,Shannon Hurn,1,West Coast,15,15,7,7,22,22,5,5,0,0,4,4,1,0,0,0,0,0,91,91
77,35,Caleb Daniel,1,Western Bulldogs,11,11,9,9,20,20,8,8,0,0,5,5,1,2,0,0,0,0,90,90
78,29,George Hewett,1,Carlton,9,9,17,17,26,26,6,6,0,0,5,5,0,3,0,0,0,0,90,90
79,11,Jackson Macrae,1,Western Bulldogs,15,15,14,14,29,29,4,4,0,0,1,1,1,0,0,0,0,0,90,90
80,9,Rory Sloane,1,Adelaide,12,12,6,6,18,18,5,5,0,0,5,5,0,0,1,1,0,6,89,89
81,43,Cooper Sharman,1,St Kilda,12,12,6,6,18,18,8,8,0,0,2,2,1,0,1,1,2,8,89,89
82,7,Jack Viney,1,Melbourne,11,11,10,10,21,21,2,2,0,0,7,7,4,1,0,0,1,1,89,89
83,3,Isaac Quaynor,1,Collingwood,14,14,8,8,22,22,9,9,0,0,1,1,0,0,0,0,0,0,89,89
84,27,Justin McInerney,1,Sydney,12,12,11,11,23,23,9,9,0,0,1,1,0,0,0,0,0,0,89,89
85,8,Brayden Fiorini,1,Gold Coast,17,17,7,7,24,24,5,5,0,0,2,2,1,0,0,0,0,0,89,89
86,8,Bradley Hill,1,St Kilda,17,17,9,9,26,26,5,5,0,0,2,2,0,1,0,0,0,0,89,89
87,17,Daniel Rioli,1,Richmond,14,14,8,8,22,22,6,6,0,0,3,3,0,0,0,0,0,0,88,88
88,44,Tom Stewart,1,Geelong,17,17,7,7,24,24,8,8,0,0,1,1,1,2,0,0,0,0,88,88
