Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,7,Zach Merrett,1,Essendon,21,21,18,18,39,39,7,7,0,0,6,6,3,1,1,1,0,6,150,150
2,19,Rowan Marshall,1,St Kilda,20,20,10,10,30,30,10,10,15,15,7,7,4,3,0,0,0,0,148,148
3,9,Jack Steele,1,St Kilda,13,13,18,18,31,31,6,6,0,0,12,12,2,1,1,1,0,6,146,146
4,13,Luke Ryan,1,Fremantle,30,30,5,5,35,35,10,10,0,0,3,3,3,1,0,0,0,0,142,142
5,3,Stephen Coniglio,1,GWS Giants,18,18,12,12,30,30,8,8,0,0,4,4,0,0,3,3,0,18,136,136
6,7,Nasiah Wanganeen-Milera,1,St Kilda,24,24,9,9,33,33,7,7,0,0,5,5,2,1,0,0,0,0,130,130
7,12,Jordan Dawson,1,Adelaide,19,19,9,9,28,28,8,8,0,0,8,8,0,1,0,0,0,0,128,128
8,22,Mitchell Duncan,1,Geelong,16,16,14,14,30,30,8,8,0,0,5,5,1,0,1,1,1,7,128,128
9,32,Gryan Miers,1,Geelong,19,19,13,13,32,32,11,11,0,0,3,3,0,0,0,0,0,0,128,128
10,19,Jack Gunston,1,Brisbane Lions,15,15,5,5,20,20,8,8,0,0,2,2,2,0,6,6,2,38,127,127
11,9,Lachie Neale,1,Brisbane Lions,19,19,13,13,32,32,7,7,0,0,5,5,2,0,0,0,1,1,127,127
12,30,Tom Atkins,1,Geelong,10,10,15,15,25,25,3,3,0,0,14,14,1,0,0,0,0,0,126,126
13,21,Errol Gulden,1,Sydney,24,24,7,7,31,31,6,6,0,0,6,6,1,3,1,1,0,6,126,126
14,3,Darcy Parish,1,Essendon,18,18,21,21,39,39,6,6,0,0,3,3,0,0,0,0,0,0,126,126
15,4,Sean Darcy,1,Fremantle,4,4,10,10,14,14,3,3,58,58,6,6,1,0,0,0,0,0,124,124
16,5,Jayden Hunt,1,West Coast,17,17,9,9,26,26,15,15,0,0,1,1,0,0,1,1,0,6,124,124
17,1,Steven May,1,Melbourne,23,23,6,6,29,29,12,12,0,0,2,2,1,1,0,0,0,0,123,123
18,9,Luke Davies-Uniacke,1,North Melbourne,10,10,18,18,28,28,5,5,0,0,8,8,0,1,2,2,0,12,122,122
19,6,Hugh McCluggage,1,Brisbane Lions,16,16,4,4,20,20,8,8,0,0,6,6,2,0,2,2,0,12,118,118
20,10,Harry McKay,1,Carlton,14,14,6,6,20,20,8,8,6,6,3,3,2,0,3,3,2,20,118,118
21,3,Isaac Quaynor,1,Collingwood,16,16,11,11,27,27,13,13,0,0,3,3,0,1,0,0,0,0,118,118
22,37,Nic Martin,1,Essendon,17,17,11,11,28,28,9,9,0,0,1,1,1,0,2,2,0,12,117,117
23,29,Rory Laird,1,Adelaide,10,10,21,21,31,31,5,5,0,0,9,9,2,3,0,0,0,0,116,116
24,35,Caleb Daniel,1,Western Bulldogs,15,15,17,17,32,32,4,4,0,0,6,6,0,0,0,0,1,1,116,116
25,14,Liam Duggan,1,West Coast,24,24,9,9,33,33,9,9,0,0,1,1,1,2,0,0,0,0,116,116
26,15,Sam Docherty,1,Carlton,18,18,10,10,28,28,8,8,0,0,3,3,1,1,1,1,1,7,115,115
27,7,Josh Daicos,1,Collingwood,14,14,10,10,24,24,11,11,0,0,3,3,1,0,1,1,0,6,114,114
28,21,Dyson Heppell,1,Essendon,16,16,9,9,25,25,9,9,0,0,5,5,1,0,0,0,0,0,114,114
29,4,Marcus Bontempelli,1,Western Bulldogs,14,14,15,15,29,29,5,5,0,0,8,8,0,2,0,0,1,1,114,114
30,25,Toby Nankervis,1,Richmond,12,12,7,7,19,19,3,3,33,33,5,5,3,3,1,1,1,7,113,113
31,9,John Noble,1,Collingwood,16,16,12,12,28,28,9,9,0,0,4,4,1,1,0,0,0,0,113,113
32,8,Will Ashcroft,1,Brisbane Lions,13,13,15,15,28,28,5,5,0,0,7,7,1,0,0,0,0,0,113,113
33,35,Nick Daicos,1,Collingwood,13,13,16,16,29,29,1,1,0,0,6,6,2,0,2,2,0,12,112,112
34,19,Brady Hough,1,West Coast,16,16,6,6,22,22,14,14,0,0,2,2,1,0,0,0,0,0,111,111
35,11,Luke McDonald,1,North Melbourne,19,19,6,6,25,25,7,7,0,0,5,5,1,0,0,0,0,0,111,111
36,44,Tom Stewart,1,Geelong,18,18,8,8,26,26,9,9,0,0,4,4,1,1,0,0,0,0,111,111
37,38,Tristan Xerri,1,North Melbourne,4,4,15,15,19,19,3,3,45,45,4,4,1,1,0,0,0,0,110,110
38,5,Adam Cerra,1,Carlton,19,19,8,8,27,27,3,3,0,0,6,6,1,1,1,1,0,6,110,110
39,17,Jarryd Lyons,1,Brisbane Lions,12,12,17,17,29,29,5,5,0,0,6,6,1,0,0,0,0,0,110,110
40,35,Jack Sinclair,1,St Kilda,21,21,12,12,33,33,6,6,0,0,1,1,0,0,0,0,1,1,110,110
41,24,Nic Newman,1,Carlton,19,19,4,4,23,23,11,11,0,0,3,3,1,1,0,0,0,0,108,108
42,26,Hayden Young,1,Fremantle,19,19,6,6,25,25,3,3,0,0,8,8,1,1,0,0,0,0,108,108
43,11,Tim Kelly,1,West Coast,15,15,11,11,26,26,3,3,0,0,6,6,1,0,1,1,1,7,108,108
44,29,Shai Bolton,1,Richmond,22,22,9,9,31,31,3,3,0,0,3,3,3,1,0,0,2,2,107,107
45,46,Mark Blicavs,1,Geelong,8,8,10,10,18,18,6,6,2,2,10,10,1,0,0,0,0,0,105,105
46,23,Alex Witherden,1,West Coast,21,21,1,1,22,22,9,9,0,0,3,3,1,0,0,0,0,0,105,105
47,10,Angus Brayshaw,1,Melbourne,11,11,14,14,25,25,5,5,0,0,7,7,1,0,0,0,0,0,105,105
48,10,Karl Amon,1,Hawthorn,16,16,11,11,27,27,6,6,0,0,4,4,1,0,0,0,0,0,105,105
49,5,Christian Petracca,1,Melbourne,8,8,12,12,20,20,5,5,0,0,5,5,0,1,4,4,0,24,104,104
50,15,Noah Anderson,1,Gold Coast,19,19,10,10,29,29,4,4,0,0,6,6,0,3,0,0,0,0,104,104
Totals,,,50,,815,16.3,545,10.9,1360,27.2,349,7,159,3.2,253,5.1,57,36,34,0.7,14,218,5920,118.4
51,16,Archie Perkins,1,Essendon,11,11,13,13,24,24,6,6,0,0,6,6,1,0,0,0,1,1,103,103
52,2,Rory Atkins,1,Gold Coast,19,19,7,7,26,26,8,8,0,0,2,2,0,0,0,0,0,0,103,103
53,20,Connor Rozee,1,Port Adelaide,21,21,7,7,28,28,6,6,0,0,1,1,0,3,2,2,1,13,103,103
