Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
19,13,Luke Ryan,1,Fremantle,25,25,5,5,30,30,10,10,0,0,1,1,0,0,0,0,0,0,119,119
20,15,Jayden Short,1,Richmond,21,21,9,9,30,30,7,7,0,0,3,3,2,0,0,0,1,1,117,117
21,6,James Sicily,1,Hawthorn,18,18,9,9,27,27,11,11,0,0,4,4,0,2,0,0,0,0,115,115
22,3,Caleb Serong,1,Fremantle,9,9,26,26,35,35,3,3,0,0,6,6,2,0,0,0,0,0,114,114
23,4,Sean Darcy,1,Fremantle,6,6,6,6,12,12,5,5,53,53,3,3,1,2,1,1,1,7,112,112
24,1,Adam Treloar,1,Western Bulldogs,16,16,19,19,35,35,4,4,0,0,1,1,1,1,2,2,0,12,112,112
25,9,Rory Sloane,1,Adelaide,15,15,15,15,30,30,2,2,0,0,7,7,1,0,0,0,1,1,111,111
26,10,Harry McKay,1,Carlton,16,16,1,1,17,17,14,14,1,1,2,2,1,0,1,1,2,8,110,110
27,35,Patrick Dangerfield,1,Geelong,15,15,16,16,31,31,6,6,0,0,2,2,0,0,1,1,1,7,110,110
28,44,Darcy MacPherson,1,Gold Coast,18,18,6,6,24,24,10,10,0,0,4,4,0,1,0,0,0,0,109,109
29,7,Jack Viney,1,Melbourne,15,15,15,15,30,30,6,6,0,0,2,2,2,0,1,1,0,6,109,109
30,23,Charlie Cameron,1,Brisbane Lions,10,10,5,5,15,15,6,6,0,0,2,2,1,1,7,7,2,44,108,108
31,7,Josh Daicos,1,Collingwood,14,14,16,16,30,30,7,7,0,0,4,4,0,1,0,0,0,0,108,108
32,14,Jake Soligo,1,Adelaide,18,18,7,7,25,25,5,5,0,0,6,6,2,1,0,0,1,1,107,107
33,5,Christian Petracca,1,Melbourne,15,15,11,11,26,26,7,7,0,0,5,5,1,1,0,0,0,0,106,106
34,3,Andrew Gaff,1,West Coast,10,10,22,22,32,32,4,4,0,0,4,4,2,0,0,0,0,0,104,104
35,12,Jordan Dawson,1,Adelaide,13,13,11,11,24,24,5,5,0,0,5,5,0,0,1,1,1,7,103,103
36,13,Clayton Oliver,1,Melbourne,18,18,13,13,31,31,6,6,0,0,2,2,0,3,1,1,0,6,103,103
37,8,Josh Rachele,1,Adelaide,14,14,7,7,21,21,6,6,0,0,7,7,1,1,0,0,2,2,102,102
38,15,Noah Anderson,1,Gold Coast,17,17,11,11,28,28,8,8,0,0,1,1,0,0,0,0,1,1,102,102
39,33,Darcy Byrne-Jones,1,Port Adelaide,12,12,4,4,16,16,5,5,0,0,7,7,2,0,2,2,0,12,101,101
40,32,Bailey J. Williams,1,West Coast,10,10,11,11,21,21,2,2,37,37,3,3,3,3,0,0,0,0,101,101
41,19,Rowan Marshall,1,St Kilda,14,14,3,3,17,17,4,4,21,21,3,3,3,1,1,1,1,7,100,100
42,44,Tom Stewart,1,Geelong,19,19,4,4,23,23,7,7,0,0,3,3,2,0,0,0,0,0,100,100
43,22,Jacob Hopper,1,Richmond,12,12,11,11,23,23,10,10,0,0,2,2,1,1,1,1,0,6,100,100
44,10,Mitch Owens,1,St Kilda,7,7,9,9,16,16,5,5,4,4,7,7,1,0,2,2,0,12,99,99
45,13,Jack Lukosius,1,Gold Coast,15,15,5,5,20,20,10,10,0,0,1,1,2,0,1,1,2,8,99,99
46,7,Jack Ziebell,1,North Melbourne,20,20,3,3,23,23,8,8,0,0,2,2,1,0,0,0,0,0,99,99
47,8,Andrew Brayshaw,1,Fremantle,15,15,8,8,23,23,0,0,0,0,11,11,0,2,0,0,0,0,99,99
48,2,Jake Waterman,1,West Coast,14,14,9,9,23,23,10,10,4,4,1,1,0,2,1,1,1,7,99,99
49,2,Jordan de Goey,1,Collingwood,13,13,15,15,28,28,5,5,0,0,2,2,0,2,2,2,1,13,99,99
50,11,Jackson Macrae,1,Western Bulldogs,12,12,17,17,29,29,1,1,0,0,7,7,1,1,0,0,0,0,99,99
Totals,,,50,,778,15.6,582,11.6,1360,27.2,318,6.4,155,3.1,227,4.5,54,42,39,0.8,26,260,5703,114.1
51,18,Matthew Rowell,1,Gold Coast,10,10,8,8,18,18,1,1,0,0,12,12,1,0,0,0,0,0,98,98
52,4,Toby Greene,1,GWS Giants,15,15,7,7,22,22,5,5,0,0,4,4,1,2,2,2,1,13,98,98
53,9,Max Holmes,1,Geelong,15,15,8,8,23,23,4,4,0,0,7,7,0,1,0,0,0,0,98,98
54,30,Charlie Curnow,1,Carlton,12,12,3,3,15,15,6,6,0,0,3,3,4,0,3,3,3,21,97,97
55,10,Karl Amon,1,Hawthorn,12,12,10,10,22,22,5,5,0,0,5,5,0,0,1,1,0,6,97,97
56,6,Tom Mitchell,1,Collingwood,8,8,15,15,23,23,4,4,0,0,8,8,2,1,0,0,0,0,97,97
57,21,Tom Liberatore,1,Western Bulldogs,8,8,17,17,25,25,3,3,0,0,8,8,1,3,1,1,0,6,97,97
58,10,Daniel Rich,1,Brisbane Lions,23,23,4,4,27,27,5,5,0,0,1,1,1,0,0,0,0,0,97,97
59,11,Tim Kelly,1,West Coast,9,9,25,25,34,34,1,1,0,0,5,5,3,2,0,0,0,0,97,97
60,5,Isaac Heeney,1,Sydney,9,9,5,5,14,14,7,7,0,0,8,8,0,0,1,1,0,6,96,96
61,11,Max Gawn,1,Melbourne,15,15,2,2,17,17,8,8,17,17,0,0,1,1,1,1,2,8,96,96
62,16,Brent Daniels,1,GWS Giants,12,12,8,8,20,20,3,3,0,0,4,4,2,3,4,4,1,25,95,95
63,34,Bailey Williams,1,Western Bulldogs,15,15,8,8,23,23,5,5,0,0,0,0,1,0,3,3,0,18,95,95
64,11,Conor Nash,1,Hawthorn,11,11,17,17,28,28,1,1,0,0,7,7,2,4,1,1,1,7,95,95
65,6,Hugh McCluggage,1,Brisbane Lions,13,13,8,8,21,21,5,5,0,0,6,6,2,1,0,0,1,1,94,94
66,9,Ben Ainsworth,1,Gold Coast,15,15,9,9,24,24,6,6,0,0,0,0,0,0,2,2,1,13,94,94
67,4,Dustin Martin,1,Richmond,16,16,9,9,25,25,2,2,0,0,3,3,1,0,1,1,3,9,94,94
68,3,Darcy Parish,1,Essendon,10,10,17,17,27,27,3,3,0,0,5,5,1,0,0,0,0,0,94,94
69,35,Jack Sinclair,1,St Kilda,21,21,6,6,27,27,6,6,0,0,0,0,0,0,0,0,0,0,93,93
70,19,Nick Haynes,1,GWS Giants,18,18,9,9,27,27,7,7,0,0,0,0,0,0,0,0,0,0,93,93
71,11,Jeremy Finlayson,1,Port Adelaide,10,10,4,4,14,14,5,5,5,5,0,0,2,0,5,5,2,32,92,92
72,9,John Noble,1,Collingwood,18,18,4,4,22,22,9,9,0,0,1,1,1,1,0,0,0,0,91,91
73,33,Xavier O'Halloran,1,GWS Giants,11,11,6,6,17,17,2,2,0,0,6,6,0,1,3,3,0,18,90,90
74,5,Jayden Hunt,1,West Coast,12,12,7,7,19,19,8,8,0,0,4,4,0,0,0,0,0,0,90,90
75,19,Peter Ladhams,1,Sydney,11,11,3,3,14,14,5,5,28,28,3,3,1,2,0,0,0,0,89,89
76,23,Jacob Weitering,1,Carlton,16,16,6,6,22,22,9,9,0,0,1,1,1,1,0,0,0,0,89,89
77,5,James Worpel,1,Hawthorn,12,12,9,9,21,21,1,1,0,0,7,7,0,1,1,1,0,6,88,88
78,9,Zak Butters,1,Port Adelaide,9,9,16,16,25,25,3,3,0,0,6,6,2,2,0,0,0,0,88,88
79,14,Callum Mills,1,Sydney,9,9,5,5,14,14,7,7,0,0,8,8,0,1,0,0,0,0,87,87
80,5,Jeremy Cameron,1,Geelong,12,12,5,5,17,17,6,6,0,0,1,1,1,4,5,5,0,30,87,87
81,1,Harry Morrison,1,Hawthorn,9,9,9,9,18,18,6,6,0,0,6,6,3,1,0,0,0,0,87,87
82,4,Brayden Maynard,1,Collingwood,15,15,4,4,19,19,8,8,0,0,3,3,0,1,0,0,1,1,87,87
83,4,Jade Gresham,1,St Kilda,10,10,10,10,20,20,3,3,0,0,5,5,1,0,1,1,1,7,87,87
84,7,Matthew Kennedy,1,Carlton,14,14,7,7,21,21,8,8,0,0,2,2,1,1,0,0,0,0,86,86
85,5,Josh Dunkley,1,Brisbane Lions,7,7,14,14,21,21,6,6,0,0,4,4,3,0,0,0,0,0,86,86
86,12,Will Setterfield,1,Essendon,10,10,12,12,22,22,4,4,0,0,5,5,0,0,0,0,0,0,86,86
87,46,Oscar McInerney,1,Brisbane Lions,9,9,2,2,11,11,0,0,34,34,5,5,0,0,0,0,0,0,85,85
88,16,Dan Butler,1,St Kilda,11,11,2,2,13,13,6,6,0,0,4,4,1,2,3,3,1,19,85,85
89,3,Joe Daniher,1,Brisbane Lions,16,16,0,0,16,16,9,9,6,6,0,0,0,1,1,1,1,7,85,85
90,4,Kyle Langford,1,Essendon,10,10,7,7,17,17,7,7,0,0,0,0,1,0,3,3,1,19,85,85
91,2,Jaeger O'Meara,1,Fremantle,9,9,9,9,18,18,3,3,0,0,7,7,0,1,1,1,0,6,85,85
92,15,Ed Langdon,1,Melbourne,8,8,12,12,20,20,3,3,0,0,5,5,2,0,1,1,0,6,85,85
93,10,Scott Pendlebury,1,Collingwood,11,11,10,10,21,21,4,4,0,0,3,3,2,0,1,1,0,6,85,85
94,29,George Hewett,1,Carlton,5,5,24,24,29,29,3,3,0,0,4,4,0,1,0,0,0,0,85,85
95,27,Mason Redman,1,Essendon,18,18,5,5,23,23,4,4,0,0,2,2,0,0,0,0,0,0,84,84
96,15,Dayne Zorko,1,Brisbane Lions,15,15,2,2,17,17,6,6,0,0,4,4,0,0,0,0,0,0,83,83
97,28,Jarrod Witts,1,Gold Coast,10,10,7,7,17,17,5,5,21,21,1,1,2,3,1,1,0,6,83,83
98,11,Hunter Clark,1,St Kilda,14,14,6,6,20,20,4,4,0,0,3,3,2,1,1,1,0,6,83,83
99,4,Brandon Ellis,1,Gold Coast,15,15,6,6,21,21,9,9,0,0,0,0,0,1,0,0,2,2,83,83
100,43,Aaron Hall,1,North Melbourne,16,16,6,6,22,22,5,5,0,0,2,2,0,0,0,0,0,0,83,83
Totals,,,50,,619,12.4,414,8.3,1033,20.7,245,4.9,111,2.2,188,3.8,49,44,47,0.9,22,304,4504,90.1
101,38,Lachlan Sholl,1,Adelaide,12,12,11,11,23,23,5,5,0,0,1,1,0,0,1,1,0,6,83,83
102,1,Mabior Chol,1,Gold Coast,12,12,1,1,13,13,6,6,2,2,2,2,2,0,2,2,2,14,82,82
103,13,Dylan Moore,1,Hawthorn,5,5,14,14,19,19,4,4,0,0,6,6,1,0,0,0,2,2,82,82
104,1,Nick Vlastuin,1,Richmond,15,15,6,6,21,21,8,8,0,0,1,1,3,2,0,0,0,0,82,82
105,4,Jarman Impey,1,Hawthorn,14,14,8,8,22,22,7,7,0,0,1,1,2,1,0,0,0,0,82,82
106,25,Jack Crisp,1,Collingwood,12,12,14,14,26,26,3,3,0,0,3,3,0,1,0,0,0,0,82,82
107,22,Todd Goldstein,1,North Melbourne,6,6,8,8,14,14,0,0,33,33,3,3,5,1,0,0,0,0,81,81
108,14,Liam Duggan,1,West Coast,14,14,6,6,20,20,6,6,0,0,2,2,1,0,0,0,0,0,81,81
109,25,Zac Fisher,1,Carlton,15,15,7,7,22,22,8,8,0,0,0,0,0,1,0,0,1,1,81,81
110,6,Lachie Whitfield,1,GWS Giants,15,15,8,8,23,23,4,4,0,0,2,2,0,0,0,0,0,0,81,81
111,29,Cameron Guthrie,1,Geelong,8,8,16,16,24,24,4,4,0,0,4,4,0,1,0,0,0,0,81,81
112,12,Jack Bowes,1,Geelong,14,14,5,5,19,19,6,6,0,0,2,2,1,0,0,0,1,1,80,80
113,10,Angus Brayshaw,1,Melbourne,12,12,8,8,20,20,7,7,0,0,3,3,1,2,0,0,0,0,80,80
114,26,Luke Parker,1,Sydney,11,11,10,10,21,21,4,4,0,0,4,4,2,1,0,0,0,0,80,80
115,50,Marlion Pickett,1,Richmond,13,13,10,10,23,23,3,3,0,0,3,3,3,1,0,0,0,0,80,80
116,17,Billy Frampton,1,Collingwood,8,8,7,7,15,15,3,3,28,28,1,1,0,2,1,1,0,6,79,79
117,31,Connor Macdonald,1,Hawthorn,11,11,4,4,15,15,1,1,0,0,6,6,4,0,1,1,1,7,79,79
118,2,Sam Draper,1,Essendon,11,11,4,4,15,15,1,1,25,25,1,1,3,2,1,1,3,9,79,79
119,33,Brodie Smith,1,Adelaide,15,15,4,4,19,19,5,5,0,0,3,3,2,1,0,0,0,0,79,79
120,27,Wil Powell,1,Gold Coast,13,13,7,7,20,20,6,6,0,0,2,2,0,0,0,0,0,0,79,79
121,23,Alex Witherden,1,West Coast,14,14,9,9,23,23,5,5,0,0,1,1,0,0,0,0,0,0,79,79
122,36,Harry Perryman,1,GWS Giants,10,10,14,14,24,24,2,2,0,0,5,5,0,2,0,0,1,1,79,79
123,34,Ben King,1,Gold Coast,7,7,3,3,10,10,5,5,0,0,1,1,2,0,5,5,0,30,78,78
124,7,Rory Lobb,1,Western Bulldogs,11,11,1,1,12,12,6,6,5,5,2,2,3,0,1,1,3,9,78,78
125,8,James Rowbottom,1,Sydney,10,10,3,3,13,13,0,0,0,0,10,10,1,0,0,0,1,1,78,78
126,44,Jake Lloyd,1,Sydney,14,14,5,5,19,19,6,6,0,0,2,2,0,0,0,0,0,0,78,78
127,9,Jack Steele,1,St Kilda,10,10,9,9,19,19,5,5,0,0,5,5,1,2,0,0,0,0,78,78
128,8,Jake Lever,1,Melbourne,10,10,10,10,20,20,10,10,0,0,0,0,1,1,0,0,0,0,78,78
129,8,Brayden Fiorini,1,Gold Coast,12,12,9,9,21,21,4,4,0,0,3,3,1,1,0,0,2,2,78,78
130,35,Caleb Daniel,1,Western Bulldogs,6,6,16,16,22,22,2,2,0,0,4,4,2,1,1,1,1,7,78,78
131,14,Michael Hibberd,1,Melbourne,11,11,12,12,23,23,5,5,0,0,1,1,2,0,0,0,0,0,78,78
132,16,Archie Perkins,1,Essendon,10,10,3,3,13,13,5,5,0,0,5,5,2,1,1,1,1,7,77,77
133,5,Curtis Taylor,1,North Melbourne,12,12,5,5,17,17,5,5,0,0,2,2,1,0,1,1,1,7,77,77
134,5,Dan Houston,1,Port Adelaide,14,14,8,8,22,22,2,2,0,0,3,3,1,0,0,0,0,0,77,77
135,31,Jamaine Jones,1,West Coast,12,12,10,10,22,22,4,4,0,0,2,2,1,0,0,0,0,0,77,77
136,26,Hayden Young,1,Fremantle,12,12,11,11,23,23,3,3,0,0,3,3,1,1,0,0,0,0,77,77
137,10,Sam Weideman,1,Essendon,10,10,4,4,14,14,8,8,0,0,0,0,0,0,2,2,2,14,76,76
138,2,Jamarra Ugle-Hagan,1,Western Bulldogs,11,11,5,5,16,16,10,10,0,0,0,0,0,0,0,0,3,3,76,76
139,37,Tom Barrass,1,West Coast,8,8,9,9,17,17,10,10,0,0,1,1,0,0,0,0,0,0,76,76
140,13,Darcy Tucker,1,North Melbourne,11,11,6,6,17,17,6,6,0,0,1,1,3,0,1,1,0,6,76,76
141,6,Jye Caldwell,1,Essendon,3,3,16,16,19,19,3,3,0,0,8,8,0,2,0,0,0,0,76,76
142,10,Travis Boak,1,Port Adelaide,9,9,11,11,20,20,3,3,0,0,4,4,1,0,0,0,1,1,76,76
143,39,Alex Cincotta,1,Carlton,6,6,18,18,24,24,7,7,0,0,1,1,0,1,0,0,0,0,76,76
144,3,Ryan Burton,1,Port Adelaide,13,13,1,1,14,14,7,7,0,0,0,0,0,0,2,2,1,13,75,75
145,42,Mark O'Connor,1,Geelong,11,11,5,5,16,16,6,6,0,0,5,5,0,2,0,0,0,0,75,75
146,33,Lewis Young,1,Carlton,8,8,8,8,16,16,8,8,7,7,1,1,0,0,0,0,0,0,75,75
147,5,Brad Crouch,1,St Kilda,6,6,12,12,18,18,4,4,0,0,6,6,0,1,0,0,0,0,75,75
148,27,Harrison Himmelberg,1,GWS Giants,7,7,13,13,20,20,3,3,3,3,3,3,2,2,1,1,2,8,75,75
149,14,Oliver Hollands,1,Carlton,15,15,7,7,22,22,5,5,0,0,0,0,1,0,0,0,0,0,75,75
150,17,Will Brodie,1,Fremantle,6,6,20,20,26,26,0,0,0,0,4,4,1,0,0,0,0,0,75,75
Totals,,,50,,535,10.7,421,8.4,956,19.1,240,4.8,103,2.1,133,2.7,57,33,21,0.4,29,155,3915,78.3
151,33,Aaron Naughton,1,Western Bulldogs,7,7,4,4,11,11,4,4,3,3,2,2,2,0,3,3,2,20,74,74
152,27,Brynn Teakle,1,Port Adelaide,6,6,8,8,14,14,2,2,34,34,2,2,0,3,0,0,1,1,74,74
153,45,Brad Close,1,Geelong,8,8,7,7,15,15,2,2,0,0,4,4,1,0,2,2,1,13,74,74
154,33,Zac Bailey,1,Brisbane Lions,10,10,7,7,17,17,3,3,0,0,3,3,1,0,1,1,2,8,74,74
155,15,Blake Hardwick,1,Hawthorn,16,16,6,6,22,22,3,3,0,0,2,2,0,1,0,0,0,0,74,74
156,16,Oliver Wines,1,Port Adelaide,7,7,18,18,25,25,3,3,0,0,2,2,0,0,0,0,0,0,74,74
157,7,Ned Reeves,1,Hawthorn,1,1,3,3,4,4,1,1,42,42,4,4,0,1,1,1,0,6,73,73
158,32,Darcy Fogarty,1,Adelaide,8,8,3,3,11,11,6,6,1,1,1,1,1,0,3,3,1,19,73,73
159,8,Jack Riewoldt,1,Richmond,8,8,3,3,11,11,4,4,0,0,2,2,3,2,4,4,2,26,73,73
160,23,Sean Lemmens,1,Gold Coast,12,12,1,1,13,13,7,7,0,0,4,4,1,1,0,0,0,0,73,73
161,46,Mark Blicavs,1,Geelong,7,7,8,8,15,15,0,0,15,15,3,3,3,0,1,1,0,6,73,73
162,11,Mitch McGovern,1,Carlton,10,10,6,6,16,16,6,6,0,0,3,3,1,0,0,0,0,0,73,73
163,39,Greg Clark,1,West Coast,5,5,14,14,19,19,3,3,0,0,5,5,1,0,0,0,0,0,73,73
164,17,Daniel Rioli,1,Richmond,12,12,9,9,21,21,3,3,0,0,2,2,2,0,0,0,0,0,73,73
165,30,Matt Flynn,1,GWS Giants,6,6,5,5,11,11,0,0,38,38,2,2,1,1,0,0,0,0,72,72
166,32,Michael Frederick,1,Fremantle,8,8,5,5,13,13,3,3,0,0,4,4,3,1,2,2,1,13,72,72
167,37,Sam Simpson,1,Geelong,7,7,7,7,14,14,6,6,0,0,1,1,2,0,2,2,1,13,72,72
168,31,Beau McCreery,1,Collingwood,10,10,5,5,15,15,6,6,0,0,2,2,0,2,2,2,0,12,72,72
169,11,Luke McDonald,1,North Melbourne,12,12,4,4,16,16,5,5,0,0,4,4,0,1,0,0,0,0,72,72
170,10,Charlie Ballard,1,Gold Coast,12,12,5,5,17,17,8,8,0,0,1,1,1,1,0,0,0,0,72,72
171,6,Jordan Clark,1,Fremantle,11,11,9,9,20,20,5,5,0,0,3,3,0,2,0,0,0,0,72,72
172,32,Mason Wood,1,St Kilda,13,13,9,9,22,22,5,5,0,0,0,0,0,2,1,1,0,6,72,72
173,43,Reilly O'Brien,1,Adelaide,2,2,8,8,10,10,0,0,41,41,2,2,0,0,0,0,0,0,71,71
174,26,Fergus Greene,1,Hawthorn,7,7,3,3,10,10,6,6,0,0,2,2,0,0,3,3,0,18,71,71
175,49,Jai Culley,1,West Coast,7,7,3,3,10,10,3,3,0,0,2,2,2,0,4,4,1,25,71,71
176,23,Gary Rohan,1,Geelong,8,8,3,3,11,11,3,3,0,0,5,5,2,0,1,1,4,10,71,71
177,20,James Peatling,1,GWS Giants,10,10,4,4,14,14,4,4,0,0,5,5,0,0,0,0,1,1,71,71
178,30,Tom Atkins,1,Geelong,11,11,5,5,16,16,2,2,0,0,6,6,4,2,0,0,0,0,71,71
179,12,Trent McKenzie,1,Port Adelaide,15,15,1,1,16,16,5,5,0,0,3,3,0,1,0,0,0,0,71,71
180,7,Xavier Duursma,1,Port Adelaide,12,12,7,7,19,19,4,4,0,0,3,3,3,2,0,0,0,0,71,71
181,29,Shai Bolton,1,Richmond,11,11,9,9,20,20,3,3,0,0,4,4,1,2,0,0,0,0,71,71
182,6,Sebastian Ross,1,St Kilda,13,13,11,11,24,24,4,4,0,0,0,0,1,1,0,0,0,0,71,71
183,21,Errol Gulden,1,Sydney,16,16,0,0,16,16,5,5,0,0,3,3,4,4,0,0,3,3,70,70
184,9,Lachie Neale,1,Brisbane Lions,7,7,13,13,20,20,3,3,0,0,4,4,1,1,0,0,0,0,70,70
185,32,Tom Sparrow,1,Melbourne,11,11,9,9,20,20,6,6,0,0,1,1,0,1,0,0,0,0,70,70
186,44,Jack Buckley,1,GWS Giants,8,8,12,12,20,20,6,6,0,0,1,1,0,0,0,0,0,0,70,70
187,32,Samson Ryan,1,Richmond,9,9,1,1,10,10,6,6,11,11,2,2,1,2,1,1,2,8,69,69
188,39,Connor Idun,1,GWS Giants,11,11,7,7,18,18,7,7,0,0,0,0,1,0,0,0,0,0,69,69
189,37,Oleg Markov,1,Collingwood,10,10,9,9,19,19,5,5,0,0,1,1,2,0,0,0,0,0,69,69
190,28,Tim Membrey,1,St Kilda,9,9,3,3,12,12,7,7,2,2,1,1,0,0,1,1,2,8,68,68
191,8,Sam Frost,1,Hawthorn,12,12,1,1,13,13,7,7,0,0,2,2,1,0,0,0,0,0,68,68
192,40,Seamus Mitchell,1,Hawthorn,10,10,5,5,15,15,6,6,0,0,3,3,0,1,0,0,1,1,68,68
193,8,Jake Kolodjashnij,1,Geelong,10,10,7,7,17,17,5,5,0,0,2,2,1,0,0,0,0,0,68,68
194,3,Dion Prestia,1,Richmond,10,10,10,10,20,20,3,3,0,0,2,2,1,0,0,0,0,0,68,68
195,26,Tom Hawkins,1,Geelong,7,7,1,1,8,8,5,5,1,1,0,0,1,1,5,5,0,30,67,67
196,12,Oscar Allen,1,West Coast,7,7,2,2,9,9,6,6,0,0,2,2,2,0,2,2,2,14,67,67
197,1,Jack Silvagni,1,Carlton,11,11,2,2,13,13,5,5,0,0,0,0,3,1,2,2,3,15,67,67
198,22,Izak Rankine,1,Adelaide,9,9,5,5,14,14,5,5,0,0,2,2,1,0,1,1,0,6,67,67
199,10,Luke Pedlar,1,Adelaide,10,10,5,5,15,15,5,5,0,0,2,2,1,1,1,1,0,6,67,67
200,44,Cameron Zurhaar,1,North Melbourne,9,9,6,6,15,15,4,4,0,0,3,3,0,1,1,1,1,7,67,67
Totals,,,50,,468,9.4,298,6,766,15.3,215,4.3,188,3.8,119,2.4,56,39,44,0.9,31,295,3543,70.9
201,30,Darcy Moore,1,Collingwood,10,10,7,7,17,17,7,7,0,0,1,1,1,1,0,0,0,0,67,67
202,23,James Jordon,1,Melbourne,6,6,11,11,17,17,4,4,0,0,2,2,1,0,1,1,0,6,67,67
203,17,Finn Callaghan,1,GWS Giants,10,10,9,9,19,19,5,5,0,0,1,1,0,0,0,0,0,0,67,67
204,1,Andrew McGrath,1,Essendon,12,12,8,8,20,20,3,3,0,0,1,1,2,0,0,0,0,0,67,67
205,39,Jason Johannisen,1,Western Bulldogs,15,15,7,7,22,22,1,1,0,0,2,2,0,1,0,0,0,0,67,67
206,27,Marc Pittonet,1,Carlton,4,4,6,6,10,10,3,3,27,27,2,2,1,1,0,0,0,0,66,66
207,10,Michael Walters,1,Fremantle,6,6,7,7,13,13,2,2,0,0,5,5,1,0,1,1,1,7,66,66
208,24,Tom Powell,1,North Melbourne,7,7,8,8,15,15,3,3,0,0,5,5,0,0,0,0,0,0,66,66
209,8,Will Ashcroft,1,Brisbane Lions,7,7,12,12,19,19,2,2,0,0,2,2,1,0,1,1,0,6,66,66
210,9,Luke Davies-Uniacke,1,North Melbourne,8,8,12,12,20,20,2,2,0,0,4,4,2,2,0,0,0,0,66,66
211,10,Ben Cunnington,1,North Melbourne,11,11,16,16,27,27,3,3,0,0,0,0,1,3,0,0,0,0,66,66
212,16,Cameron Rayner,1,Brisbane Lions,6,6,9,9,15,15,6,6,0,0,1,1,0,0,1,1,1,7,65,65
213,20,Chad Wingard,1,Hawthorn,6,6,10,10,16,16,1,1,0,0,5,5,4,0,0,0,0,0,65,65
214,21,Dyson Heppell,1,Essendon,8,8,9,9,17,17,5,5,0,0,2,2,0,0,0,0,0,0,65,65
215,22,Nick Blakey,1,Sydney,12,12,7,7,19,19,3,3,0,0,2,2,1,1,0,0,0,0,65,65
216,9,Dylan Shiel,1,Essendon,8,8,11,11,19,19,1,1,0,0,4,4,0,0,0,0,0,0,65,65
217,9,Changkuoth Jiath,1,Hawthorn,12,12,9,9,21,21,3,3,0,0,1,1,1,1,0,0,0,0,65,65
218,1,Steven May,1,Melbourne,15,15,7,7,22,22,4,4,0,0,1,1,2,4,0,0,0,0,65,65
219,7,Harry Cunningham,1,Sydney,7,7,5,5,12,12,5,5,0,0,5,5,1,1,0,0,0,0,64,64
220,2,Jaidyn Stephenson,1,North Melbourne,8,8,4,4,12,12,3,3,0,0,2,2,1,0,2,2,2,14,64,64
221,14,Jordan Ridley,1,Essendon,14,14,2,2,16,16,3,3,0,0,2,2,1,0,0,0,0,0,64,64
222,16,Braeden Campbell,1,Sydney,11,11,7,7,18,18,6,6,0,0,2,2,0,3,0,0,0,0,64,64
223,23,Jesse Hogan,1,GWS Giants,6,6,4,4,10,10,6,6,3,3,1,1,0,0,2,2,0,12,63,63
