Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,13,Taylor Walker,1,Adelaide,18,18,3,3,21,21,11,11,5,5,2,2,1,1,10,10,2,62,166,166
2,5,Josh Dunkley,1,Brisbane Lions,13,13,15,15,28,28,7,7,0,0,11,11,5,0,1,1,0,6,145,145
3,7,Jack Viney,1,Melbourne,13,13,19,19,32,32,3,3,0,0,11,11,1,1,1,1,1,7,135,135
4,25,Jack Crisp,1,Collingwood,13,13,15,15,28,28,5,5,0,0,11,11,0,1,1,1,0,6,131,131
5,6,James Sicily,1,Hawthorn,23,23,9,9,32,32,12,12,0,0,1,1,3,0,0,0,0,0,130,130
6,25,Toby Nankervis,1,Richmond,11,11,3,3,14,14,3,3,49,49,8,8,0,2,1,1,0,6,129,129
7,19,Rowan Marshall,1,St Kilda,11,11,5,5,16,16,2,2,50,50,7,7,2,0,0,0,0,0,129,129
8,11,Jackson Macrae,1,Western Bulldogs,15,15,11,11,26,26,10,10,0,0,6,6,2,0,1,1,0,6,129,129
9,14,Tim Taranto,1,Richmond,16,16,19,19,35,35,3,3,0,0,7,7,0,2,2,2,0,12,129,129
10,4,Jarman Impey,1,Hawthorn,15,15,13,13,28,28,12,12,0,0,5,5,0,1,0,0,0,0,124,124
11,9,Lachie Neale,1,Brisbane Lions,15,15,15,15,30,30,14,14,0,0,3,3,0,2,0,0,1,1,124,124
12,29,Shai Bolton,1,Richmond,22,22,11,11,33,33,3,3,0,0,5,5,1,0,1,1,0,6,124,124
13,29,Rory Laird,1,Adelaide,17,17,17,17,34,34,4,4,0,0,6,6,3,0,0,0,0,0,124,124
14,5,Brad Crouch,1,St Kilda,15,15,18,18,33,33,4,4,0,0,8,8,1,1,0,0,0,0,123,123
15,6,Tom Mitchell,1,Collingwood,11,11,19,19,30,30,3,3,0,0,10,10,4,1,0,0,0,0,121,121
16,9,Zak Butters,1,Port Adelaide,17,17,14,14,31,31,6,6,0,0,5,5,1,1,1,1,0,6,121,121
17,9,Luke Jackson,1,Fremantle,11,11,12,12,23,23,4,4,33,33,4,4,2,1,0,0,2,2,119,119
18,7,Nasiah Wanganeen-Milera,1,St Kilda,20,20,10,10,30,30,9,9,0,0,2,2,0,1,1,1,0,6,118,118
19,1,Nick Vlastuin,1,Richmond,20,20,6,6,26,26,12,12,0,0,2,2,1,0,0,0,0,0,117,117
20,4,Marcus Bontempelli,1,Western Bulldogs,16,16,15,15,31,31,4,4,0,0,6,6,2,2,1,1,0,6,116,116
21,37,Nic Martin,1,Essendon,15,15,15,15,30,30,9,9,0,0,3,3,2,1,0,0,1,1,114,114
22,3,Caleb Serong,1,Fremantle,19,19,12,12,31,31,3,3,0,0,6,6,1,1,0,0,1,1,113,113
23,4,Toby Greene,1,GWS Giants,15,15,9,9,24,24,3,3,0,0,4,4,3,0,3,3,2,20,111,111
24,35,Caleb Daniel,1,Western Bulldogs,17,17,12,12,29,29,7,7,0,0,2,2,0,0,1,1,0,6,110,110
25,1,Adam Treloar,1,Western Bulldogs,9,9,25,25,34,34,2,2,0,0,5,5,1,0,1,1,0,6,110,110
26,21,Tom Liberatore,1,Western Bulldogs,19,19,14,14,33,33,2,2,0,0,5,5,2,2,0,0,2,2,109,109
27,7,Jack Ziebell,1,North Melbourne,22,22,8,8,30,30,4,4,0,0,3,3,2,0,0,0,0,0,108,108
28,10,Mitch Owens,1,St Kilda,14,14,7,7,21,21,8,8,1,1,3,3,3,1,2,2,2,14,107,107
29,35,Jack Sinclair,1,St Kilda,21,21,11,11,32,32,3,3,0,0,3,3,1,0,0,0,0,0,107,107
30,20,Connor Rozee,1,Port Adelaide,12,12,11,11,23,23,5,5,0,0,7,7,1,1,1,1,1,7,106,106
31,13,Dylan Moore,1,Hawthorn,12,12,13,13,25,25,5,5,0,0,4,4,2,1,2,2,2,14,106,106
32,43,Aaron Hall,1,North Melbourne,16,16,9,9,25,25,5,5,0,0,6,6,0,0,0,0,0,0,105,105
33,12,Jordan Dawson,1,Adelaide,12,12,20,20,32,32,3,3,0,0,6,6,2,2,0,0,0,0,105,105
34,13,Taylor Adams,1,Collingwood,13,13,14,14,27,27,4,4,0,0,8,8,2,3,0,0,0,0,104,104
35,15,Jayden Short,1,Richmond,15,15,5,5,20,20,6,6,0,0,3,3,0,0,3,3,0,18,103,103
36,5,Christian Petracca,1,Melbourne,14,14,14,14,28,28,3,3,0,0,7,7,0,2,0,0,2,2,103,103
37,13,Oliver Florent,1,Sydney,20,20,14,14,34,34,6,6,0,0,0,0,0,1,0,0,0,0,103,103
38,34,Bailey Williams,1,Western Bulldogs,15,15,8,8,23,23,8,8,0,0,4,4,1,0,0,0,0,0,102,102
39,4,Brayden Maynard,1,Collingwood,17,17,8,8,25,25,8,8,0,0,4,4,1,2,0,0,0,0,102,102
40,11,Conor Nash,1,Hawthorn,11,11,14,14,25,25,6,6,0,0,6,6,2,1,0,0,0,0,102,102
41,12,Lachlan Hunter,1,Melbourne,21,21,7,7,28,28,8,8,0,0,1,1,0,1,0,0,0,0,102,102
42,32,Kieren Briggs,1,GWS Giants,11,11,5,5,16,16,3,3,20,20,7,7,1,0,0,0,0,0,101,101
43,32,Bailey J. Williams,1,West Coast,8,8,12,12,20,20,2,2,35,35,2,2,1,1,1,1,0,6,101,101
44,35,Nick Daicos,1,Collingwood,13,13,14,14,27,27,1,1,0,0,6,6,1,0,1,1,0,6,101,101
45,3,Christian Salem,1,Melbourne,17,17,7,7,24,24,10,10,0,0,2,2,0,1,0,0,0,0,100,100
46,8,Andrew Brayshaw,1,Fremantle,14,14,15,15,29,29,3,3,0,0,3,3,1,0,1,1,0,6,100,100
47,23,Jesse Hogan,1,GWS Giants,9,9,8,8,17,17,8,8,0,0,5,5,0,0,2,2,0,12,99,99
48,11,Tim Kelly,1,West Coast,16,16,11,11,27,27,1,1,0,0,5,5,0,0,1,1,0,6,99,99
49,2,Ben Keays,1,Adelaide,11,11,18,18,29,29,2,2,0,0,4,4,2,0,1,1,0,6,99,99
50,31,Bailey Dale,1,Western Bulldogs,22,22,8,8,30,30,4,4,0,0,2,2,0,1,0,0,0,0,99,99
Totals,,,50,,762,15.2,597,11.9,1359,27.2,273,5.5,193,3.9,246,4.9,61,39,41,0.8,19,265,5685,113.7
51,12,Will Day,1,Hawthorn,13,13,14,14,27,27,8,8,0,0,2,2,2,1,0,0,0,0,98,98
