Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,23,Jesse Hogan,1,GWS Giants,16,16,8,8,24,24,17,17,0,0,4,4,2,0,9,9,1,55,188,188
2,44,Tim English,1,Western Bulldogs,12,12,9,9,21,21,9,9,51,51,2,2,3,1,1,1,0,6,146,146
3,1,Adam Treloar,1,Western Bulldogs,15,15,17,17,32,32,2,2,0,0,14,14,0,2,1,1,2,8,143,143
4,19,Rowan Marshall,1,St Kilda,16,16,8,8,24,24,10,10,28,28,3,3,0,0,1,1,1,7,141,141
5,4,Marcus Bontempelli,1,Western Bulldogs,18,18,14,14,32,32,3,3,0,0,10,10,3,0,1,1,0,6,140,140
6,35,Jack Sinclair,1,St Kilda,26,26,12,12,38,38,10,10,0,0,1,1,0,0,0,0,0,0,136,136
7,44,Tom Stewart,1,Geelong,25,25,5,5,30,30,13,13,0,0,2,2,1,0,0,0,0,0,133,133
8,3,Harry Sheezel,1,North Melbourne,18,18,19,19,37,37,7,7,0,0,4,4,0,0,0,0,0,0,129,129
9,4,Dustin Martin,1,Richmond,20,20,11,11,31,31,7,7,0,0,2,2,1,1,3,3,0,18,127,127
10,24,Nic Newman,1,Carlton,17,17,14,14,31,31,9,9,0,0,4,4,3,0,0,0,0,0,125,125
11,3,Sam Flanders,1,Gold Coast,20,20,16,16,36,36,5,5,0,0,5,5,1,1,0,0,0,0,125,125
12,29,Shai Bolton,1,Richmond,19,19,6,6,25,25,7,7,0,0,2,2,1,0,4,4,1,25,124,124
13,13,Luke Ryan,1,Fremantle,22,22,3,3,25,25,9,9,0,0,6,6,2,1,0,0,0,0,122,122
14,8,Bradley Hill,1,St Kilda,20,20,11,11,31,31,13,13,0,0,0,0,0,0,0,0,1,1,122,122
15,10,Scott Pendlebury,1,Collingwood,20,20,11,11,31,31,4,4,0,0,6,6,0,1,1,1,1,7,122,122
16,10,Karl Amon,1,Hawthorn,24,24,3,3,27,27,14,14,0,0,1,1,0,1,0,0,0,0,121,121
17,12,Tom Green,1,GWS Giants,16,16,23,23,39,39,6,6,0,0,2,2,0,2,1,1,0,6,120,120
18,8,Andrew Brayshaw,1,Fremantle,19,19,13,13,32,32,4,4,0,0,5,5,2,0,0,0,2,2,119,119
19,11,Touk Miller,1,Gold Coast,15,15,14,14,29,29,3,3,0,0,8,8,1,1,1,1,0,6,118,118
20,29,Rory Laird,1,Adelaide,19,19,12,12,31,31,3,3,0,0,8,8,1,2,0,0,1,1,118,118
21,15,Jamie Cripps,1,West Coast,10,10,7,7,17,17,3,3,0,0,8,8,1,0,5,5,0,30,116,116
22,8,Callan Ward,1,GWS Giants,17,17,13,13,30,30,7,7,0,0,4,4,2,0,0,0,0,0,116,116
23,9,Jack Steele,1,St Kilda,17,17,10,10,27,27,5,5,0,0,7,7,1,0,0,0,0,0,115,115
24,22,Mitchell Duncan,1,Geelong,14,14,13,13,27,27,11,11,0,0,2,2,0,0,1,1,0,6,115,115
25,27,Harrison Himmelberg,1,GWS Giants,18,18,12,12,30,30,8,8,0,0,1,1,2,0,1,1,0,6,114,114
26,9,Zak Butters,1,Port Adelaide,14,14,17,17,31,31,3,3,0,0,5,5,2,0,1,1,0,6,113,113
27,14,Liam Duggan,1,West Coast,19,19,6,6,25,25,8,8,0,0,6,6,1,2,0,0,0,0,112,112
28,25,Toby Nankervis,1,Richmond,9,9,7,7,16,16,3,3,24,24,7,7,3,1,1,1,1,7,109,109
29,24,David Swallow,1,Gold Coast,12,12,4,4,16,16,8,8,0,0,3,3,1,0,4,4,3,27,108,108
30,24,Trent Rivers,1,Melbourne,21,21,6,6,27,27,10,10,0,0,1,1,2,1,0,0,0,0,108,108
31,9,Ben Ainsworth,1,Gold Coast,16,16,11,11,27,27,7,7,0,0,1,1,0,0,2,2,0,12,107,107
32,21,Errol Gulden,1,Sydney,24,24,6,6,30,30,2,2,0,0,5,5,1,2,0,0,2,2,107,107
33,23,Liam Henry,1,Fremantle,21,21,10,10,31,31,6,6,0,0,2,2,0,1,0,0,1,1,107,107
34,46,Oscar McInerney,1,Brisbane Lions,9,9,7,7,16,16,2,2,41,41,5,5,2,2,0,0,2,2,106,106
35,14,Darcy Cameron,1,Collingwood,11,11,6,6,17,17,4,4,20,20,5,5,3,0,1,1,0,6,106,106
36,12,Oscar Allen,1,West Coast,14,14,4,4,18,18,9,9,0,0,2,2,0,0,3,3,3,21,106,106
37,29,George Hewett,1,Carlton,14,14,9,9,23,23,2,2,0,0,10,10,3,1,0,0,0,0,106,106
38,16,Oliver Wines,1,Port Adelaide,14,14,11,11,25,25,10,10,0,0,4,4,2,2,0,0,0,0,106,106
39,32,Mason Wood,1,St Kilda,17,17,6,6,23,23,11,11,0,0,2,2,0,0,0,0,1,1,105,105
40,7,Jack Viney,1,Melbourne,9,9,16,16,25,25,8,8,0,0,7,7,0,2,0,0,0,0,105,105
41,26,Tarryn Thomas,1,North Melbourne,18,18,7,7,25,25,4,4,0,0,4,4,1,2,2,2,2,14,105,105
42,31,Connor Macdonald,1,Hawthorn,14,14,5,5,19,19,8,8,0,0,4,4,0,0,2,2,0,12,104,104
43,3,Stephen Coniglio,1,GWS Giants,17,17,14,14,31,31,4,4,0,0,3,3,0,2,1,1,1,7,104,104
44,15,Dayne Zorko,1,Brisbane Lions,17,17,6,6,23,23,9,9,0,0,4,4,0,1,0,0,0,0,103,103
45,30,Tom Atkins,1,Geelong,12,12,11,11,23,23,3,3,0,0,9,9,0,2,1,1,0,6,103,103
46,36,Harry Perryman,1,GWS Giants,14,14,10,10,24,24,5,5,0,0,7,7,0,1,0,0,1,1,103,103
47,8,Bailey Scott,1,North Melbourne,21,21,7,7,28,28,6,6,0,0,2,2,0,0,0,0,0,0,103,103
48,25,Zac Fisher,1,Carlton,14,14,14,14,28,28,5,5,0,0,4,4,1,0,0,0,1,1,103,103
49,5,Josh Dunkley,1,Brisbane Lions,11,11,14,14,25,25,3,3,0,0,8,8,2,1,0,0,1,1,102,102
50,14,Jake Soligo,1,Adelaide,17,17,11,11,28,28,4,4,0,0,4,4,1,0,0,0,0,0,102,102
Totals,,,50,,832,16.6,509,10.2,1341,26.8,333,6.7,164,3.3,225,4.5,52,36,48,1,29,317,5838,116.8
51,6,Lachie Whitfield,1,GWS Giants,18,18,12,12,30,30,7,7,0,0,2,2,1,2,0,0,0,0,102,102
52,30,Charlie Curnow,1,Carlton,14,14,4,4,18,18,6,6,0,0,0,0,2,0,5,5,1,31,101,101
53,2,Zach Tuohy,1,Geelong,17,17,8,8,25,25,8,8,0,0,1,1,0,0,1,1,0,6,101,101
54,5,Matt Crouch,1,Adelaide,8,8,18,18,26,26,6,6,0,0,5,5,0,1,1,1,0,6,101,101
55,11,Max Gawn,1,Melbourne,14,14,6,6,20,20,7,7,22,22,1,1,1,1,0,0,1,1,100,100
56,5,Lachie Schultz,1,Fremantle,13,13,14,14,27,27,7,7,0,0,3,3,3,1,0,0,0,0,100,100
57,5,Brad Crouch,1,St Kilda,12,12,17,17,29,29,3,3,0,0,4,4,5,0,0,0,0,0,100,100
58,1,Andrew McGrath,1,Essendon,14,14,18,18,32,32,2,2,0,0,4,4,0,0,0,0,0,0,100,100
59,11,Tim Kelly,1,West Coast,13,13,19,19,32,32,3,3,0,0,4,4,0,1,0,0,1,1,100,100
60,18,Jake Melksham,1,Melbourne,14,14,1,1,15,15,6,6,0,0,3,3,3,0,3,3,4,22,99,99
61,42,Alex Keath,1,Western Bulldogs,12,12,5,5,17,17,11,11,0,0,5,5,0,0,0,0,0,0,99,99
62,34,Corey Wagner,1,Fremantle,12,12,8,8,20,20,6,6,0,0,7,7,1,0,0,0,0,0,99,99
63,3,Andrew Gaff,1,West Coast,11,11,12,12,23,23,6,6,0,0,6,6,0,0,0,0,0,0,99,99
64,25,Jack Crisp,1,Collingwood,9,9,15,15,24,24,2,2,0,0,9,9,0,0,0,0,0,0,99,99
65,7,Josh Daicos,1,Collingwood,17,17,9,9,26,26,6,6,0,0,1,1,2,1,1,1,2,8,98,98
66,22,Jacob Hopper,1,Richmond,12,12,16,16,28,28,8,8,0,0,3,3,0,2,0,0,0,0,98,98
67,44,Callum Wilkie,1,St Kilda,13,13,8,8,21,21,14,14,0,0,0,0,0,0,0,0,0,0,97,97
68,18,Keidean Coleman,1,Brisbane Lions,17,17,4,4,21,21,7,7,0,0,2,2,3,0,1,1,0,6,97,97
69,9,Lachie Neale,1,Brisbane Lions,15,15,16,16,31,31,2,2,0,0,3,3,2,0,0,0,0,0,97,97
70,12,Jordan Dawson,1,Adelaide,12,12,7,7,19,19,4,4,0,0,8,8,3,1,0,0,2,2,96,96
71,15,Blake Hardwick,1,Hawthorn,15,15,7,7,22,22,8,8,0,0,4,4,0,1,0,0,0,0,96,96
72,3,Darcy Parish,1,Essendon,11,11,14,14,25,25,2,2,0,0,7,7,1,0,0,0,0,0,96,96
73,33,Brodie Smith,1,Adelaide,21,21,4,4,25,25,7,7,0,0,1,1,0,0,0,0,0,0,96,96
74,8,Jake Lever,1,Melbourne,12,12,7,7,19,19,13,13,0,0,3,3,0,2,0,0,0,0,95,95
75,17,Marcus Windhager,1,St Kilda,14,14,8,8,22,22,11,11,0,0,1,1,0,0,0,0,0,0,95,95
76,2,Paddy Dow,1,Carlton,15,15,9,9,24,24,6,6,0,0,4,4,0,1,0,0,1,1,95,95
77,1,Harry Morrison,1,Hawthorn,15,15,4,4,19,19,9,9,0,0,4,4,1,1,0,0,0,0,94,94
78,7,Zach Merrett,1,Essendon,8,8,19,19,27,27,3,3,0,0,5,5,2,0,0,0,1,1,94,94
79,43,Reilly O'Brien,1,Adelaide,6,6,4,4,10,10,0,0,49,49,5,5,1,1,0,0,0,0,93,93
80,32,Kieren Briggs,1,GWS Giants,10,10,5,5,15,15,4,4,22,22,5,5,2,1,0,0,0,0,93,93
81,4,Brayden Maynard,1,Collingwood,15,15,5,5,20,20,6,6,0,0,5,5,0,0,0,0,0,0,93,93
82,39,Zach Guthrie,1,Geelong,17,17,4,4,21,21,10,10,0,0,0,0,0,1,1,1,1,7,93,93
83,20,Nick Larkey,1,North Melbourne,11,11,2,2,13,13,5,5,0,0,0,0,3,0,6,6,1,37,92,92
84,5,Isaac Heeney,1,Sydney,11,11,7,7,18,18,2,2,0,0,5,5,3,1,3,3,1,19,92,92
85,32,Gryan Miers,1,Geelong,18,18,3,3,21,21,5,5,0,0,4,4,0,0,0,0,1,1,92,92
86,26,Hayden Young,1,Fremantle,10,10,9,9,19,19,4,4,0,0,7,7,2,0,0,0,1,1,91,91
87,7,Nasiah Wanganeen-Milera,1,St Kilda,16,16,6,6,22,22,9,9,0,0,1,1,0,0,0,0,0,0,91,91
88,11,Conor Nash,1,Hawthorn,11,11,14,14,25,25,4,4,0,0,4,4,2,0,0,0,0,0,91,91
89,19,Nick Hind,1,Essendon,21,21,7,7,28,28,2,2,0,0,2,2,0,0,0,0,0,0,91,91
90,12,Max King,1,St Kilda,9,9,7,7,16,16,7,7,0,0,2,2,2,1,3,3,3,21,90,90
91,42,Mark O'Connor,1,Geelong,12,12,6,6,18,18,8,8,0,0,4,4,2,0,0,0,0,0,90,90
92,8,Ben Hobbs,1,Essendon,10,10,9,9,19,19,5,5,0,0,7,7,2,1,0,0,0,0,90,90
93,26,Conor McKenna,1,Brisbane Lions,20,20,6,6,26,26,6,6,0,0,2,2,1,3,0,0,0,0,90,90
94,12,Will Day,1,Hawthorn,11,11,9,9,20,20,9,9,0,0,1,1,1,0,1,1,0,6,89,89
95,14,Tim Taranto,1,Richmond,9,9,12,12,21,21,2,2,0,0,8,8,0,0,0,0,0,0,89,89
96,6,Jordan Clark,1,Fremantle,15,15,7,7,22,22,7,7,0,0,2,2,1,0,0,0,0,0,89,89
97,20,Connor Rozee,1,Port Adelaide,17,17,7,7,24,24,5,5,0,0,3,3,1,2,0,0,2,2,89,89
98,35,Caleb Daniel,1,Western Bulldogs,10,10,15,15,25,25,4,4,0,0,5,5,0,1,0,0,0,0,89,89
99,7,Lachlan Ash,1,GWS Giants,17,17,8,8,25,25,4,4,0,0,1,1,0,0,1,1,0,6,89,89
100,7,Rory Lobb,1,Western Bulldogs,9,9,5,5,14,14,6,6,5,5,2,2,0,0,3,3,2,20,88,88
Totals,,,50,,663,13.3,446,8.9,1109,22.2,294,5.9,98,2,175,3.5,53,27,30,0.6,25,205,4738,94.8
101,23,Dylan Williams,1,Port Adelaide,20,20,0,0,20,20,10,10,0,0,1,1,0,2,0,0,0,0,88,88
102,18,Matthew Rowell,1,Gold Coast,13,13,7,7,20,20,1,1,0,0,9,9,2,2,0,0,0,0,88,88
103,7,Jack Ziebell,1,North Melbourne,17,17,6,6,23,23,5,5,0,0,3,3,0,1,0,0,1,1,88,88
104,21,Noah Balta,1,Richmond,10,10,1,1,11,11,10,10,0,0,4,4,0,1,2,2,0,12,87,87
105,28,Jarrod Witts,1,Gold Coast,5,5,7,7,12,12,1,1,38,38,4,4,1,0,0,0,0,0,87,87
106,21,Jack Martin,1,Carlton,10,10,4,4,14,14,6,6,0,0,4,4,1,0,2,2,2,14,87,87
107,20,Jeremy McGovern,1,West Coast,14,14,8,8,22,22,9,9,0,0,1,1,1,1,0,0,0,0,87,87
108,1,Chad Warner,1,Sydney,16,16,9,9,25,25,3,3,0,0,3,3,2,1,0,0,1,1,87,87
109,10,Angus Brayshaw,1,Melbourne,10,10,10,10,20,20,3,3,0,0,5,5,1,0,1,1,0,6,86,86
