Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,35,Nick Daicos,1,Collingwood,17,17,19,19,36,36,7,7,0,0,10,10,1,3,1,1,2,8,150,150
2,7,Jack Viney,1,Melbourne,20,20,21,21,41,41,5,5,0,0,7,7,5,1,0,0,1,1,148,148
3,20,Connor Rozee,1,Port Adelaide,17,17,6,6,23,23,9,9,0,0,9,9,1,0,3,3,0,18,145,145
4,5,Brad Crouch,1,St Kilda,7,7,19,19,26,26,3,3,0,0,17,17,0,0,0,0,1,1,137,137
5,12,Jordan Dawson,1,Adelaide,22,22,6,6,28,28,8,8,0,0,8,8,2,0,0,0,0,0,136,136
6,3,Caleb Serong,1,Fremantle,13,13,25,25,38,38,5,5,0,0,7,7,2,0,0,0,0,0,134,134
7,43,Reilly O'Brien,1,Adelaide,7,7,8,8,15,15,4,4,52,52,5,5,2,1,2,2,1,13,133,133
8,25,Shannon Hurn,1,West Coast,22,22,8,8,30,30,13,13,0,0,3,3,0,0,0,0,0,0,133,133
9,2,Ben Keays,1,Adelaide,14,14,15,15,29,29,5,5,0,0,7,7,3,0,2,2,2,14,132,132
10,23,Alex Witherden,1,West Coast,23,23,6,6,29,29,12,12,0,0,3,3,2,0,0,0,0,0,131,131
11,19,Rowan Marshall,1,St Kilda,16,16,10,10,26,26,4,4,34,34,6,6,1,3,0,0,0,0,130,130
12,21,Errol Gulden,1,Sydney,20,20,6,6,26,26,6,6,0,0,9,9,3,1,0,0,2,2,128,128
13,9,Lachie Neale,1,Brisbane Lions,16,16,18,18,34,34,8,8,0,0,2,2,1,1,2,2,1,13,127,127
14,4,Sean Darcy,1,Fremantle,9,9,9,9,18,18,6,6,50,50,2,2,1,1,1,1,1,7,126,126
15,3,Darcy Parish,1,Essendon,16,16,13,13,29,29,7,7,0,0,7,7,1,1,0,0,4,4,125,125
16,5,Dan Houston,1,Port Adelaide,20,20,12,12,32,32,7,7,0,0,3,3,1,0,1,1,0,6,124,124
17,15,Noah Anderson,1,Gold Coast,20,20,15,15,35,35,8,8,0,0,3,3,2,2,0,0,1,1,123,123
18,36,Brennan Cox,1,Fremantle,20,20,11,11,31,31,13,13,0,0,0,0,1,0,0,0,0,0,122,122
19,32,Bailey J. Williams,1,West Coast,7,7,7,7,14,14,5,5,39,39,7,7,1,1,1,1,0,6,121,121
20,3,Joe Daniher,1,Brisbane Lions,18,18,1,1,19,19,10,10,1,1,1,1,2,1,5,5,1,31,121,121
21,20,Mitchell Hinge,1,Adelaide,22,22,4,4,26,26,10,10,0,0,3,3,2,0,0,0,1,1,119,119
22,10,Harry McKay,1,Carlton,16,16,3,3,19,19,8,8,1,1,5,5,4,0,2,2,3,15,118,118
23,5,Christian Petracca,1,Melbourne,17,17,17,17,34,34,5,5,0,0,3,3,1,0,0,0,4,4,117,117
24,4,Marcus Bontempelli,1,Western Bulldogs,16,16,11,11,27,27,6,6,0,0,6,6,1,1,1,1,0,6,116,116
25,23,Liam Henry,1,Fremantle,19,19,14,14,33,33,6,6,0,0,3,3,1,0,0,0,0,0,116,116
26,6,Hugh McCluggage,1,Brisbane Lions,18,18,16,16,34,34,6,6,0,0,3,3,0,0,0,0,0,0,116,116
27,5,Adam Cerra,1,Carlton,11,11,16,16,27,27,3,3,0,0,7,7,0,0,2,2,0,12,114,114
28,7,Zach Merrett,1,Essendon,16,16,15,15,31,31,6,6,0,0,4,4,2,0,0,0,0,0,114,114
29,13,Blake Acres,1,Carlton,14,14,8,8,22,22,5,5,0,0,8,8,1,0,1,1,1,7,113,113
30,15,Sam Docherty,1,Carlton,17,17,9,9,26,26,6,6,0,0,5,5,0,0,1,1,0,6,113,113
31,14,Liam Duggan,1,West Coast,19,19,8,8,27,27,8,8,0,0,4,4,0,0,0,0,0,0,113,113
32,9,John Noble,1,Collingwood,18,18,12,12,30,30,5,5,0,0,3,3,2,0,1,1,0,6,113,113
33,9,Rory Sloane,1,Adelaide,17,17,13,13,30,30,7,7,0,0,5,5,0,2,0,0,0,0,112,112
34,1,Adam Treloar,1,Western Bulldogs,14,14,8,8,22,22,2,2,0,0,12,12,2,1,0,0,0,0,111,111
35,18,Keidean Coleman,1,Brisbane Lions,19,19,4,4,23,23,10,10,0,0,4,4,0,0,0,0,0,0,111,111
36,11,Jackson Macrae,1,Western Bulldogs,10,10,14,14,24,24,4,4,0,0,8,8,1,0,1,1,0,6,109,109
37,13,Luke Shuey,1,West Coast,17,17,11,11,28,28,2,2,0,0,9,9,3,3,0,0,0,0,109,109
38,44,Tim English,1,Western Bulldogs,7,7,3,3,10,10,3,3,30,30,10,10,2,2,1,1,0,6,108,108
39,12,Tom Green,1,GWS Giants,10,10,28,28,38,38,3,3,0,0,4,4,0,1,0,0,0,0,108,108
40,4,Dom Sheed,1,West Coast,11,11,14,14,25,25,4,4,0,0,9,9,1,1,0,0,0,0,107,107
41,26,Luke Parker,1,Sydney,13,13,14,14,27,27,8,8,0,0,4,4,0,2,1,1,0,6,107,107
42,1,Nick Vlastuin,1,Richmond,16,16,4,4,20,20,8,8,0,0,6,6,2,0,0,0,0,0,106,106
43,3,Harry Sheezel,1,North Melbourne,16,16,15,15,31,31,5,5,0,0,4,4,0,1,0,0,0,0,106,106
