Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,44,Tim English,1,Western Bulldogs,14,14,11,11,25,25,8,8,33,33,5,5,0,0,2,2,0,12,153,153
2,21,Errol Gulden,1,Sydney,24,24,13,13,37,37,10,10,0,0,4,4,1,3,1,1,0,6,142,142
3,7,Zach Merrett,1,Essendon,18,18,21,21,39,39,8,8,0,0,4,4,4,0,0,0,0,0,140,140
4,5,Josh Dunkley,1,Brisbane Lions,15,15,15,15,30,30,6,6,0,0,10,10,3,0,0,0,1,1,137,137
5,31,Bailey Dale,1,Western Bulldogs,31,31,6,6,37,37,8,8,0,0,2,2,0,2,1,1,0,6,137,137
6,12,Jordan Dawson,1,Adelaide,23,23,11,11,34,34,7,7,0,0,5,5,2,1,0,0,3,3,134,134
7,1,Adam Treloar,1,Western Bulldogs,20,20,14,14,34,34,2,2,0,0,7,7,3,1,2,2,0,12,134,134
8,6,Lachie Whitfield,1,GWS Giants,21,21,15,15,36,36,9,9,0,0,4,4,1,1,0,0,0,0,134,134
9,7,Jack Viney,1,Melbourne,20,20,12,12,32,32,4,4,0,0,9,9,1,0,0,0,0,0,133,133
10,5,Brad Crouch,1,St Kilda,21,21,11,11,32,32,5,5,0,0,4,4,2,1,3,3,0,18,133,133
11,13,Taylor Walker,1,Adelaide,18,18,2,2,20,20,6,6,2,2,1,1,3,0,7,7,4,46,131,131
12,11,Max Gawn,1,Melbourne,19,19,9,9,28,28,5,5,40,40,1,1,2,2,0,0,1,1,131,131
13,32,Kieren Briggs,1,GWS Giants,11,11,13,13,24,24,5,5,27,27,7,7,1,0,0,0,0,0,130,130
14,3,Stephen Coniglio,1,GWS Giants,18,18,16,16,34,34,1,1,0,0,9,9,3,0,0,0,1,1,129,129
15,44,Jake Lloyd,1,Sydney,23,23,8,8,31,31,8,8,0,0,4,4,2,0,0,0,0,0,127,127
16,7,Nasiah Wanganeen-Milera,1,St Kilda,19,19,14,14,33,33,10,10,0,0,1,1,0,0,1,1,0,6,125,125
17,24,Nic Newman,1,Carlton,16,16,11,11,27,27,10,10,0,0,7,7,1,2,0,0,0,0,123,123
18,22,Joshua Kelly,1,GWS Giants,10,10,15,15,25,25,1,1,0,0,14,14,0,1,1,1,0,6,122,122
19,8,Andrew Brayshaw,1,Fremantle,13,13,15,15,28,28,4,4,0,0,11,11,0,1,0,0,0,0,122,122
20,4,Jarman Impey,1,Hawthorn,19,19,12,12,31,31,11,11,0,0,2,2,0,0,0,0,0,0,122,122
21,9,Luke Davies-Uniacke,1,North Melbourne,16,16,14,14,30,30,6,6,0,0,6,6,2,2,1,1,0,6,120,120
22,12,Will Day,1,Hawthorn,17,17,5,5,22,22,11,11,0,0,4,4,0,1,2,2,0,12,119,119
23,5,Christian Petracca,1,Melbourne,15,15,14,14,29,29,5,5,0,0,5,5,1,0,1,1,3,9,118,118
24,35,Harrison Petty,1,Melbourne,10,10,1,1,11,11,10,10,3,3,4,4,0,0,6,6,0,36,117,117
25,9,Jack Steele,1,St Kilda,11,11,12,12,23,23,3,3,0,0,12,12,2,0,0,0,0,0,116,116
26,20,Chad Wingard,1,Hawthorn,12,12,14,14,26,26,7,7,0,0,5,5,2,1,2,2,0,12,116,116
27,32,Mason Wood,1,St Kilda,19,19,6,6,25,25,9,9,0,0,4,4,0,1,1,1,0,6,115,115
28,29,Rory Laird,1,Adelaide,11,11,15,15,26,26,0,0,0,0,13,13,3,1,0,0,0,0,115,115
29,4,Dom Sheed,1,West Coast,14,14,12,12,26,26,9,9,0,0,6,6,1,1,0,0,0,0,115,115
30,6,Hugh McCluggage,1,Brisbane Lions,14,14,14,14,28,28,5,5,0,0,6,6,2,1,1,1,1,7,115,115
31,19,Rowan Marshall,1,St Kilda,11,11,11,11,22,22,5,5,24,24,4,4,1,1,1,1,0,6,114,114
32,44,Tom Stewart,1,Geelong,23,23,2,2,25,25,11,11,0,0,3,3,0,2,0,0,0,0,112,112
33,13,Luke Ryan,1,Fremantle,25,25,3,3,28,28,6,6,0,0,3,3,1,0,0,0,0,0,112,112
34,15,Jamie Cripps,1,West Coast,12,12,6,6,18,18,3,3,0,0,11,11,0,1,2,2,0,12,110,110
35,16,Braeden Campbell,1,Sydney,19,19,7,7,26,26,8,8,0,0,4,4,1,1,0,0,1,1,110,110
36,15,Noah Anderson,1,Gold Coast,20,20,9,9,29,29,7,7,0,0,1,1,0,0,1,1,1,7,110,110
37,21,Tom Liberatore,1,Western Bulldogs,12,12,23,23,35,35,4,4,0,0,5,5,1,2,0,0,0,0,109,109
38,4,Toby Greene,1,GWS Giants,15,15,4,4,19,19,3,3,0,0,3,3,2,0,5,5,2,32,108,108
39,15,Ed Langdon,1,Melbourne,16,16,9,9,25,25,7,7,0,0,5,5,1,0,0,0,0,0,108,108
40,11,Jackson Macrae,1,Western Bulldogs,16,16,16,16,32,32,2,2,0,0,6,6,0,1,0,0,0,0,107,107
41,35,Jack Sinclair,1,St Kilda,22,22,4,4,26,26,7,7,0,0,2,2,3,0,0,0,0,0,106,106
42,20,Connor Rozee,1,Port Adelaide,15,15,11,11,26,26,4,4,0,0,7,7,0,1,0,0,2,2,106,106
43,35,Ryan Lester,1,Brisbane Lions,16,16,4,4,20,20,15,15,0,0,1,1,0,0,0,0,0,0,105,105
44,5,Matt Crouch,1,Adelaide,12,12,20,20,32,32,2,2,0,0,6,6,5,2,0,0,0,0,105,105
45,18,Matthew Rowell,1,Gold Coast,10,10,9,9,19,19,1,1,0,0,13,13,1,2,1,1,0,6,104,104
46,32,Bailey J. Williams,1,West Coast,9,9,14,14,23,23,5,5,24,24,4,4,3,3,0,0,0,0,104,104
47,34,Corey Wagner,1,Fremantle,17,17,6,6,23,23,8,8,0,0,4,4,1,0,0,0,0,0,104,104
48,5,Dan Houston,1,Port Adelaide,15,15,11,11,26,26,7,7,0,0,4,4,0,0,0,0,0,0,104,104
49,3,Sam Flanders,1,Gold Coast,12,12,20,20,32,32,7,7,0,0,2,2,1,1,0,0,0,0,103,103
50,24,David Swallow,1,Gold Coast,11,11,12,12,23,23,4,4,0,0,8,8,0,0,0,0,1,1,102,102
Totals,,,50,,820,16.4,552,11,1372,27.4,309,6.2,153,3.1,272,5.4,63,40,42,0.8,21,273,5948,119
51,5,Jayden Hunt,1,West Coast,15,15,10,10,25,25,7,7,0,0,3,3,0,1,1,1,1,7,102,102
52,4,Jade Gresham,1,St Kilda,13,13,6,6,19,19,8,8,0,0,5,5,0,0,1,1,0,6,101,101
53,3,Caleb Serong,1,Fremantle,13,13,16,16,29,29,1,1,0,0,6,6,3,0,0,0,0,0,101,101
54,30,Charlie Curnow,1,Carlton,13,13,2,2,15,15,5,5,0,0,1,1,5,1,6,6,0,36,100,100
