Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,7,Isaac Smith,1,Geelong,23,23,9,9,32,32,12,12,0,0,2,2,0,1,3,3,1,19,147,147
2,22,Mitchell Duncan,1,Geelong,16,16,11,11,27,27,13,13,0,0,3,3,2,1,1,1,0,6,126,126
3,26,Luke Parker,1,Sydney,8,8,15,15,23,23,2,2,0,0,14,14,0,1,0,0,0,0,113,113
4,14,Joel Selwood,1,Geelong,14,14,12,12,26,26,8,8,0,0,4,4,1,0,1,1,0,6,113,113
5,1,Chad Warner,1,Sydney,15,15,14,14,29,29,2,2,0,0,6,6,1,1,2,2,0,12,113,113
6,46,Mark Blicavs,1,Geelong,9,9,14,14,23,23,1,1,15,15,8,8,0,0,1,1,0,6,111,111
7,5,Jeremy Cameron,1,Geelong,12,12,6,6,18,18,8,8,0,0,3,3,1,1,2,2,1,13,95,95
8,35,Patrick Dangerfield,1,Geelong,14,14,13,13,27,27,3,3,0,0,4,4,1,0,0,0,0,0,94,94
9,1,Rhys Stanley,1,Geelong,7,7,9,9,16,16,5,5,27,27,3,3,0,1,0,0,0,0,90,90
10,26,Tom Hawkins,1,Geelong,12,12,2,2,14,14,6,6,2,2,1,1,2,0,3,3,4,22,88,88
11,18,Tyson Stengle,1,Geelong,12,12,3,3,15,15,6,6,0,0,3,3,0,3,4,4,1,25,88,88
12,42,Robbie Fox,1,Sydney,12,12,14,14,26,26,4,4,0,0,2,2,2,0,0,0,0,0,86,86
13,8,Jake Kolodjashnij,1,Geelong,13,13,4,4,17,17,11,11,0,0,1,1,1,0,0,0,0,0,85,85
14,2,Zach Tuohy,1,Geelong,17,17,4,4,21,21,6,6,0,0,0,0,0,0,0,0,0,0,77,77
15,29,Cameron Guthrie,1,Geelong,15,15,1,1,16,16,1,1,0,0,5,5,2,1,1,1,1,7,76,76
16,30,Tom Atkins,1,Geelong,10,10,6,6,16,16,1,1,0,0,7,7,2,0,0,0,0,0,75,75
17,45,Brad Close,1,Geelong,6,6,12,12,18,18,5,5,0,0,2,2,1,1,2,2,0,12,75,75
18,11,Tom Papley,1,Sydney,13,13,7,7,20,20,2,2,0,0,2,2,0,1,1,1,2,8,72,72
19,31,Tom Hickey,1,Sydney,5,5,8,8,13,13,3,3,21,21,2,2,0,0,0,0,0,0,69,69
20,32,Gryan Miers,1,Geelong,9,9,9,9,18,18,6,6,0,0,1,1,1,0,0,0,1,1,69,69
21,14,Callum Mills,1,Sydney,8,8,5,5,13,13,5,5,0,0,3,3,1,0,1,1,0,6,68,68
22,8,James Rowbottom,1,Sydney,9,9,7,7,16,16,3,3,0,0,6,6,2,3,0,0,0,0,67,67
23,16,Sam De Koning,1,Geelong,10,10,6,6,16,16,7,7,0,0,0,0,1,1,1,1,0,6,67,67
24,24,Dane Rampe,1,Sydney,11,11,5,5,16,16,6,6,0,0,1,1,0,0,0,0,0,0,65,65
25,5,Isaac Heeney,1,Sydney,4,4,7,7,11,11,2,2,0,0,6,6,2,0,1,1,0,6,64,64
26,44,Tom Stewart,1,Geelong,14,14,2,2,16,16,5,5,0,0,1,1,0,1,0,0,0,0,62,62
27,44,Jake Lloyd,1,Sydney,11,11,7,7,18,18,4,4,0,0,1,1,1,1,0,0,0,0,61,61
28,42,Mark O'Connor,1,Geelong,10,10,3,3,13,13,6,6,0,0,2,2,1,1,0,0,0,0,60,60
29,22,Nick Blakey,1,Sydney,10,10,5,5,15,15,3,3,0,0,2,2,1,0,0,0,0,0,58,58
30,21,Errol Gulden,1,Sydney,11,11,3,3,14,14,3,3,0,0,3,3,1,2,0,0,0,0,55,55
31,4,Ryan Clarke,1,Sydney,5,5,9,9,14,14,2,2,0,0,3,3,2,0,0,0,0,0,53,53
32,39,Zach Guthrie,1,Geelong,8,8,7,7,15,15,4,4,0,0,1,1,0,2,0,0,1,1,49,49
33,38,Jack Henry,1,Geelong,9,9,1,1,10,10,5,5,0,0,1,1,0,0,0,0,0,0,48,48
34,9,Will Hayward,1,Sydney,7,7,4,4,11,11,3,3,0,0,1,1,0,1,1,1,0,6,45,45
35,3,Dylan Stephens,1,Sydney,8,8,4,4,12,12,4,4,0,0,1,1,1,2,0,0,0,0,43,43
36,13,Oliver Florent,1,Sydney,7,7,6,6,13,13,2,2,0,0,1,1,1,2,0,0,0,0,38,38
37,30,Tom McCartin,1,Sydney,5,5,4,4,9,9,4,4,0,0,2,2,0,2,0,0,0,0,37,37
38,2,Hayden McLean,1,Sydney,2,2,2,2,4,4,1,1,3,3,3,3,1,0,1,1,0,6,35,35
39,39,Paddy McCartin,1,Sydney,4,4,3,3,7,7,1,1,0,0,1,1,2,0,1,1,0,6,33,33
40,24,Jed Bews,1,Geelong,5,5,1,1,6,6,3,3,0,0,2,2,1,1,0,0,0,0,32,32
41,27,Justin McInerney,1,Sydney,4,4,3,3,7,7,2,2,0,0,2,2,0,0,0,0,0,0,32,32
42,3,Brandan Parfitt,1,Geelong,5,5,3,3,8,8,0,0,0,0,1,1,0,0,1,1,0,6,31,31
43,16,Braeden Campbell,1,Sydney,3,3,1,1,4,4,1,1,0,0,2,2,0,0,0,0,0,0,22,22
44,23,Lance Franklin,1,Sydney,4,4,1,1,5,5,2,2,0,0,1,1,0,1,0,0,1,1,22,22
45,23,Gary Rohan,1,Geelong,3,3,4,4,7,7,2,2,0,0,1,1,0,3,0,0,1,1,19,19
46,20,Sam Reid.,1,Sydney,0,0,4,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,11,11
Totals,,,46,,419,9.1,280,6.1,699,15.2,186,4,68,1.5,121,2.6,35,35,28,0.6,14,182,3039,66.1
