Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,4,Marcus Bontempelli,1,Western Bulldogs,18,18,12,12,30,30,9,9,0,0,7,7,2,1,2,2,1,13,145,145
2,5,Josh Dunkley,1,Western Bulldogs,16,16,7,7,23,23,2,2,0,0,14,14,6,1,1,1,0,6,133,133
3,13,Clayton Oliver,1,Melbourne,14,14,15,15,29,29,4,4,0,0,8,8,4,2,2,2,0,12,126,126
4,2,Jordan de Goey,1,Collingwood,15,15,11,11,26,26,4,4,0,0,9,9,0,1,2,2,0,12,124,124
5,25,Toby Nankervis,1,Richmond,14,14,12,12,26,26,2,2,41,41,3,3,0,1,0,0,1,1,123,123
6,11,Jackson Macrae,1,Western Bulldogs,19,19,15,15,34,34,6,6,0,0,4,4,2,0,0,0,0,0,123,123
7,14,Callum Mills,1,Sydney,16,16,7,7,23,23,6,6,0,0,11,11,1,3,1,1,0,6,122,122
8,26,Hayden Young,1,Fremantle,19,19,9,9,28,28,11,11,0,0,4,4,1,1,0,0,0,0,122,122
9,7,Josh Daicos,1,Collingwood,16,16,13,13,29,29,8,8,0,0,5,5,1,1,1,1,0,6,122,122
10,3,Caleb Serong,1,Fremantle,16,16,17,17,33,33,3,3,0,0,6,6,1,0,1,1,0,6,122,122
11,44,Jake Lloyd,1,Sydney,21,21,4,4,25,25,10,10,0,0,2,2,0,0,2,2,0,12,121,121
12,8,Andrew Brayshaw,1,Fremantle,19,19,13,13,32,32,10,10,0,0,2,2,0,2,1,1,0,6,121,121
13,26,Luke Parker,1,Sydney,13,13,12,12,25,25,3,3,0,0,11,11,1,1,1,1,0,6,120,120
14,6,Hugh McCluggage,1,Brisbane Lions,17,17,9,9,26,26,6,6,0,0,6,6,3,0,1,1,0,6,120,120
15,13,Luke Ryan,1,Fremantle,25,25,6,6,31,31,7,7,0,0,2,2,0,0,0,0,0,0,116,116
16,25,Daniel McStay,1,Brisbane Lions,10,10,13,13,23,23,5,5,10,10,6,6,0,0,1,1,0,6,111,111
17,10,Scott Pendlebury,1,Collingwood,15,15,19,19,34,34,2,2,0,0,5,5,2,0,0,0,0,0,111,111
18,8,James Rowbottom,1,Sydney,19,19,5,5,24,24,1,1,0,0,8,8,5,1,1,1,0,6,110,110
19,9,John Noble,1,Collingwood,20,20,7,7,27,27,6,6,0,0,4,4,1,0,0,0,0,0,109,109
20,11,Max Gawn,1,Melbourne,14,14,5,5,19,19,5,5,30,30,2,2,3,2,1,1,0,6,108,108
21,9,Lachie Neale,1,Brisbane Lions,14,14,25,25,39,39,2,2,0,0,3,3,0,1,0,0,0,0,107,107
22,16,Toby McLean,1,Western Bulldogs,12,12,9,9,21,21,2,2,0,0,9,9,2,0,0,0,2,2,100,100
23,14,Darcy Cameron,1,Collingwood,7,7,7,7,14,14,3,3,25,25,7,7,1,0,0,0,1,1,99,99
24,4,Sean Darcy,1,Fremantle,9,9,6,6,15,15,1,1,47,47,3,3,0,1,0,0,0,0,98,98
25,10,Michael Walters,1,Fremantle,13,13,5,5,18,18,5,5,0,0,3,3,1,0,3,3,3,21,98,98
26,29,Cameron Guthrie,1,Geelong,13,13,10,10,23,23,3,3,0,0,7,7,1,0,0,0,1,1,98,98
27,50,Marlion Pickett,1,Richmond,15,15,8,8,23,23,6,6,0,0,5,5,1,1,0,0,0,0,97,97
28,7,Lachlan Hunter,1,Western Bulldogs,15,15,10,10,25,25,7,7,0,0,3,3,1,1,0,0,1,1,97,97
29,35,Caleb Daniel,1,Western Bulldogs,20,20,9,9,29,29,6,6,0,0,1,1,0,1,0,0,0,0,97,97
30,1,Steven May,1,Melbourne,21,21,2,2,23,23,7,7,0,0,2,2,3,1,0,0,0,0,96,96
31,22,Steele Sidebottom,1,Collingwood,13,13,10,10,23,23,4,4,0,0,6,6,0,0,0,0,0,0,95,95
32,27,Heath Chapman,1,Fremantle,9,9,18,18,27,27,9,9,0,0,3,3,2,3,0,0,0,0,95,95
33,35,Patrick Dangerfield,1,Geelong,14,14,8,8,22,22,4,4,0,0,6,6,2,1,0,0,0,0,93,93
34,37,Brayden Maynard,1,Collingwood,12,12,7,7,19,19,7,7,0,0,5,5,0,0,0,0,1,1,92,92
35,33,Zac Bailey,1,Brisbane Lions,14,14,10,10,24,24,3,3,0,0,3,3,2,0,1,1,1,7,92,92
36,30,Darcy Moore,1,Collingwood,15,15,6,6,21,21,10,10,0,0,1,1,0,0,0,0,0,0,91,91
37,25,Jack Crisp,1,Collingwood,12,12,11,11,23,23,3,3,0,0,5,5,0,1,1,1,1,7,91,91
38,4,James Harmes,1,Melbourne,15,15,8,8,23,23,6,6,0,0,3,3,2,1,0,0,0,0,90,90
39,35,Nick Daicos,1,Collingwood,17,17,8,8,25,25,5,5,0,0,3,3,2,2,0,0,0,0,90,90
40,36,Brennan Cox,1,Fremantle,16,16,10,10,26,26,8,8,0,0,0,0,0,1,0,0,0,0,89,89
41,15,Dayne Zorko,1,Brisbane Lions,17,17,4,4,21,21,8,8,0,0,2,2,0,1,0,0,0,0,88,88
42,30,Tom Atkins,1,Geelong,8,8,15,15,23,23,0,0,0,0,9,9,1,1,0,0,0,0,88,88
43,1,Adam Treloar,1,Western Bulldogs,17,17,9,9,26,26,2,2,0,0,4,4,0,1,0,0,0,0,88,88
44,44,Tom Stewart,1,Geelong,16,16,6,6,22,22,7,7,0,0,1,1,1,0,0,0,1,1,87,87
45,22,Mitchell Duncan,1,Geelong,11,11,12,12,23,23,5,5,0,0,2,2,0,0,1,1,1,7,87,87
46,37,Rory Lobb,1,Fremantle,5,5,6,6,11,11,4,4,14,14,5,5,1,0,2,2,0,12,86,86
47,31,Bayley Fritsch,1,Melbourne,9,9,4,4,13,13,6,6,0,0,4,4,1,1,3,3,1,19,86,86
48,5,Jack Ross,1,Richmond,11,11,12,12,23,23,8,8,0,0,1,1,1,2,1,1,0,6,86,86
49,6,Bailey Smith,1,Western Bulldogs,16,16,5,5,21,21,1,1,0,0,6,6,0,0,0,0,0,0,85,85
50,31,Tom Hickey,1,Sydney,10,10,7,7,17,17,4,4,24,24,1,1,0,2,1,1,0,6,84,84
Totals,,,50,,732,14.6,478,9.6,1210,24.2,256,5.1,191,3.8,232,4.6,58,40,31,0.6,16,202,5179,103.6
51,1,Nick Vlastuin,1,Richmond,17,17,4,4,21,21,8,8,0,0,1,1,0,1,0,0,0,0,84,84
52,21,Errol Gulden,1,Sydney,14,14,2,2,16,16,5,5,0,0,7,7,2,3,0,0,0,0,82,82
53,39,Zach Guthrie,1,Geelong,16,16,1,1,17,17,6,6,0,0,3,3,1,0,0,0,0,0,81,81
54,7,Jack Viney,1,Melbourne,7,7,16,16,23,23,1,1,0,0,6,6,1,0,0,0,0,0,81,81
55,15,Ed Langdon,1,Melbourne,14,14,7,7,21,21,5,5,0,0,2,2,1,0,0,0,0,0,80,80
56,9,Blake Acres,1,Fremantle,16,16,8,8,24,24,5,5,0,0,1,1,0,1,0,0,0,0,80,80
57,15,Jayden Short,1,Richmond,18,18,2,2,20,20,7,7,0,0,0,0,0,0,0,0,0,0,79,79
58,18,Keidean Coleman,1,Brisbane Lions,14,14,2,2,16,16,2,2,0,0,6,6,2,0,0,0,0,0,78,78
59,5,Jeremy Cameron,1,Geelong,11,11,6,6,17,17,4,4,0,0,0,0,1,0,3,3,2,20,78,78
60,14,Joel Selwood,1,Geelong,14,14,11,11,25,25,1,1,0,0,3,3,2,1,0,0,0,0,78,78
61,19,Thomas Lynch,1,Richmond,11,11,3,3,14,14,9,9,0,0,0,0,0,3,3,3,2,20,77,77
62,17,Daniel Rioli,1,Richmond,11,11,6,6,17,17,3,3,0,0,4,4,1,0,1,1,0,6,77,77
63,5,Christian Petracca,1,Melbourne,15,15,9,9,24,24,1,1,0,0,2,2,2,0,0,0,1,1,77,77
64,20,Sam Reid.,1,Sydney,7,7,4,4,11,11,6,6,4,4,3,3,0,0,2,2,1,13,76,76
65,1,Patrick Lipinski,1,Collingwood,10,10,8,8,18,18,5,5,0,0,2,2,1,0,1,1,0,6,76,76
66,44,Tim English,1,Western Bulldogs,5,5,10,10,15,15,1,1,20,20,4,4,0,0,0,0,1,1,75,75
67,17,Will Brodie,1,Fremantle,9,9,10,10,19,19,2,2,0,0,6,6,0,1,0,0,1,1,75,75
68,23,Gary Rohan,1,Geelong,9,9,5,5,14,14,4,4,0,0,2,2,1,1,3,3,1,19,74,74
69,38,Jeremy Howe,1,Collingwood,10,10,6,6,16,16,6,6,0,0,4,4,1,1,0,0,0,0,74,74
70,3,Dylan Stephens,1,Sydney,12,12,6,6,18,18,2,2,0,0,4,4,0,1,1,1,1,7,74,74
71,5,Isaac Heeney,1,Sydney,6,6,2,2,8,8,2,2,0,0,9,9,1,0,1,1,2,8,73,73
72,45,Brad Close,1,Geelong,8,8,3,3,11,11,2,2,0,0,6,6,0,0,2,2,1,13,73,73
73,32,Tom Sparrow,1,Melbourne,9,9,5,5,14,14,5,5,0,0,5,5,0,2,1,1,1,7,73,73
74,40,Tyler Sonsie,1,Richmond,9,9,8,8,17,17,2,2,0,0,4,4,2,0,1,1,0,6,73,73
75,33,Kamdyn McIntosh,1,Richmond,10,10,4,4,14,14,3,3,0,0,5,5,2,1,1,1,0,6,72,72
76,32,Will Hoskin-Elliott,1,Collingwood,12,12,2,2,14,14,4,4,0,0,4,4,0,1,1,1,1,7,72,72
77,18,Tyson Stengle,1,Geelong,8,8,6,6,14,14,3,3,0,0,6,6,1,0,0,0,1,1,71,71
78,7,Isaac Smith,1,Geelong,13,13,7,7,20,20,4,4,0,0,2,2,0,1,0,0,1,1,71,71
79,8,Jack Riewoldt,1,Richmond,6,6,2,2,8,8,5,5,0,0,4,4,0,1,3,3,1,19,69,69
80,5,Lachie Schultz,1,Fremantle,11,11,3,3,14,14,5,5,0,0,4,4,2,1,0,0,0,0,69,69
81,10,Angus Brayshaw,1,Melbourne,12,12,8,8,20,20,2,2,0,0,4,4,0,2,0,0,0,0,68,68
82,49,Maurice Rioli,1,Richmond,7,7,5,5,12,12,4,4,0,0,4,4,1,0,1,1,1,7,67,67
83,13,Taylor Adams,1,Collingwood,5,5,11,11,16,16,0,0,0,0,8,8,1,1,0,0,0,0,67,67
84,9,Max Holmes,1,Geelong,9,9,9,9,18,18,1,1,0,0,4,4,2,2,1,1,1,7,67,67
85,16,David Mundy,1,Fremantle,10,10,10,10,20,20,4,4,0,0,2,2,0,1,0,0,0,0,67,67
