Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
79,13,Luke Shuey,1,West Coast,15,15,7,7,22,22,4,4,0,0,6,6,1,1,0,0,0,0,93,93
80,29,Rory Laird,1,Adelaide,13,13,12,12,25,25,2,2,0,0,5,5,1,0,0,0,2,2,92,92
81,1,Jack Silvagni,1,Carlton,11,11,5,5,16,16,2,2,6,6,7,7,2,1,1,1,3,9,91,91
82,9,John Noble,1,Collingwood,13,13,7,7,20,20,6,6,0,0,5,5,0,0,0,0,0,0,91,91
83,5,Isaac Heeney,1,Sydney,8,8,9,9,17,17,3,3,0,0,6,6,0,0,2,2,3,15,90,90
84,42,Robbie Fox,1,Sydney,16,16,3,3,19,19,10,10,0,0,2,2,1,1,0,0,0,0,90,90
85,37,Tom Barrass,1,West Coast,11,11,9,9,20,20,12,12,1,1,1,1,1,1,0,0,0,0,90,90
86,9,Max Holmes,1,Geelong,14,14,6,6,20,20,6,6,0,0,1,1,1,0,2,2,1,13,90,90
87,44,Tom Stewart,1,Geelong,16,16,5,5,21,21,6,6,0,0,3,3,2,0,0,0,0,0,90,90
88,15,Jayden Laverde,1,Essendon,16,16,4,4,20,20,10,10,0,0,2,2,1,2,0,0,0,0,89,89
89,14,Joel Selwood,1,Geelong,15,15,6,6,21,21,3,3,0,0,6,6,4,2,0,0,1,1,89,89
90,7,Josh Daicos,1,Collingwood,17,17,8,8,25,25,3,3,0,0,3,3,0,2,1,1,1,7,89,89
91,31,Tom Hickey,1,Sydney,9,9,10,10,19,19,3,3,27,27,3,3,2,3,0,0,0,0,88,88
92,15,Karl Amon,1,Port Adelaide,12,12,7,7,19,19,9,9,0,0,1,1,0,0,1,1,1,7,88,88
93,32,Gryan Miers,1,Geelong,12,12,9,9,21,21,7,7,0,0,1,1,0,1,2,2,0,12,88,88
94,15,Dayne Zorko,1,Brisbane Lions,16,16,6,6,22,22,5,5,0,0,4,4,0,1,0,0,0,0,88,88
95,20,Ed Richards,1,Western Bulldogs,16,16,8,8,24,24,6,6,0,0,2,2,1,1,0,0,0,0,88,88
96,13,Dylan Moore,1,Hawthorn,8,8,16,16,24,24,3,3,0,0,5,5,1,0,0,0,1,1,87,87
97,23,Shane McAdam,1,Adelaide,8,8,3,3,11,11,6,6,0,0,6,6,2,0,2,2,0,12,86,86
98,1,Chad Warner,1,Sydney,16,16,9,9,25,25,3,3,0,0,3,3,1,1,0,0,1,1,86,86
99,7,Zach Merrett,1,Essendon,14,14,12,12,26,26,2,2,0,0,3,3,2,0,0,0,0,0,86,86
100,23,Jesse Hogan,1,GWS Giants,10,10,2,2,12,12,11,11,2,2,1,1,0,0,2,2,0,12,85,85
Totals,,,50,,676,13.5,449,9,1125,22.5,275,5.5,104,2.1,174,3.5,49,35,28,0.6,20,188,4683,93.7
101,21,Sam Berry,1,Adelaide,6,6,9,9,15,15,2,2,0,0,11,11,1,1,0,0,1,1,85,85
102,9,Ben Ainsworth,1,Gold Coast,10,10,9,9,19,19,8,8,0,0,4,4,0,1,0,0,0,0,85,85
103,16,Cameron Rayner,1,Brisbane Lions,11,11,7,7,18,18,4,4,0,0,1,1,0,1,4,4,0,24,84,84
104,33,Brodie Smith,1,Adelaide,17,17,2,2,19,19,6,6,0,0,2,2,0,0,0,0,3,3,84,84
105,17,Marcus Windhager,1,St Kilda,15,15,6,6,21,21,7,7,0,0,1,1,4,1,0,0,1,1,84,84
106,10,Travis Boak,1,Port Adelaide,12,12,15,15,27,27,6,6,0,0,0,0,0,2,1,1,0,6,84,84
107,18,Tyson Stengle,1,Geelong,10,10,5,5,15,15,5,5,0,0,3,3,0,1,3,3,1,19,83,83
108,35,Patrick Dangerfield,1,Geelong,13,13,11,11,24,24,6,6,0,0,2,2,1,2,0,0,1,1,83,83
109,16,David Mundy,1,Fremantle,13,13,12,12,25,25,2,2,0,0,4,4,0,1,0,0,1,1,83,83
110,2,Jacob Hopper,1,GWS Giants,11,11,15,15,26,26,4,4,0,0,2,2,0,0,0,0,0,0,83,83
111,13,Taylor Walker,1,Adelaide,9,9,7,7,16,16,7,7,1,1,0,0,1,0,3,3,0,18,82,82
112,17,Jarryd Lyons,1,Brisbane Lions,10,10,7,7,17,17,4,4,0,0,7,7,0,1,0,0,1,1,82,82
113,6,Jordan Clark,1,Fremantle,13,13,7,7,20,20,5,5,0,0,3,3,2,0,0,0,0,0,82,82
114,42,Adam Saad,1,Carlton,18,18,4,4,22,22,0,0,0,0,5,5,0,0,0,0,0,0,82,82
115,43,Reilly O'Brien,1,Adelaide,3,3,6,6,9,9,4,4,30,30,4,4,2,0,0,0,0,0,81,81
116,10,Harry McKay,1,Carlton,9,9,1,1,10,10,7,7,3,3,2,2,1,0,3,3,1,19,81,81
117,20,Sam Reid.,1,Sydney,7,7,10,10,17,17,6,6,3,3,5,5,1,1,0,0,1,1,81,81
118,37,Brayden Maynard,1,Collingwood,15,15,3,3,18,18,6,6,0,0,3,3,0,0,0,0,0,0,81,81
119,15,Blake Hardwick,1,Hawthorn,13,13,7,7,20,20,8,8,0,0,1,1,0,0,0,0,0,0,81,81
120,32,Darcy Fogarty,1,Adelaide,9,9,2,2,11,11,7,7,0,0,2,2,1,2,4,4,1,25,80,80
121,21,Errol Gulden,1,Sydney,14,14,4,4,18,18,4,4,0,0,4,4,2,2,1,1,0,6,80,80
122,21,Dyson Heppell,1,Essendon,11,11,10,10,21,21,7,7,0,0,1,1,1,0,0,0,1,1,80,80
123,32,Mason Wood,1,St Kilda,10,10,5,5,15,15,2,2,0,0,3,3,0,1,4,4,0,24,79,79
124,8,Bailey Scott,1,North Melbourne,11,11,10,10,21,21,4,4,0,0,3,3,1,0,0,0,1,1,79,79
125,37,Nic Martin,1,Essendon,8,8,14,14,22,22,8,8,0,0,0,0,0,1,1,1,0,6,79,79
126,1,Adam Treloar,1,Western Bulldogs,14,14,10,10,24,24,3,3,0,0,2,2,0,0,0,0,0,0,79,79
127,18,Sam Walsh,1,Carlton,9,9,18,18,27,27,3,3,0,0,4,4,0,3,0,0,0,0,79,79
128,4,Todd Marshall,1,Port Adelaide,10,10,3,3,13,13,8,8,1,1,1,1,0,0,2,2,1,13,78,78
129,8,Andrew Brayshaw,1,Fremantle,9,9,13,13,22,22,1,1,0,0,5,5,2,2,1,1,0,6,78,78
130,5,Christian Petracca,1,Melbourne,10,10,14,14,24,24,3,3,0,0,1,1,0,0,1,1,1,7,78,78
131,43,Noah Answerth,1,Brisbane Lions,12,12,2,2,14,14,11,11,0,0,1,1,0,0,0,0,0,0,77,77
132,50,Jy Farrar,1,Gold Coast,13,13,5,5,18,18,8,8,0,0,1,1,0,0,0,0,0,0,77,77
133,27,Sam Menegola,1,Geelong,14,14,5,5,19,19,5,5,0,0,1,1,0,0,1,1,0,6,77,77
134,38,Jeremy Howe,1,Collingwood,12,12,8,8,20,20,7,7,0,0,1,1,0,0,0,0,0,0,77,77
135,33,Darcy Byrne-Jones,1,Port Adelaide,9,9,13,13,22,22,4,4,0,0,3,3,0,0,0,0,0,0,77,77
136,2,Zach Tuohy,1,Geelong,13,13,5,5,18,18,4,4,0,0,3,3,0,1,1,1,0,6,76,76
137,11,James Aish,1,Fremantle,16,16,6,6,22,22,3,3,0,0,1,1,2,0,0,0,1,1,76,76
138,6,Hugh McCluggage,1,Brisbane Lions,8,8,16,16,24,24,2,2,0,0,2,2,2,1,1,1,1,7,76,76
139,9,Nick Naitanui,1,West Coast,8,8,1,1,9,9,3,3,24,24,4,4,3,1,0,0,0,0,75,75
140,23,Lance Franklin,1,Sydney,12,12,3,3,15,15,3,3,0,0,1,1,1,0,3,3,1,19,75,75
141,11,Mitch McGovern,1,Carlton,16,16,2,2,18,18,3,3,0,0,3,3,2,0,0,0,0,0,75,75
142,25,Jack Crisp,1,Collingwood,11,11,8,8,19,19,3,3,0,0,5,5,0,1,0,0,0,0,75,75
143,27,Mason Redman,1,Essendon,17,17,2,2,19,19,7,7,0,0,1,1,1,2,0,0,0,0,75,75
144,3,Dylan Stephens,1,Sydney,15,15,6,6,21,21,4,4,0,0,1,1,2,0,0,0,0,0,75,75
145,17,Daniel Rioli,1,Richmond,12,12,13,13,25,25,2,2,0,0,3,3,1,2,0,0,0,0,75,75
146,6,Luke Jackson,1,Melbourne,7,7,5,5,12,12,4,4,19,19,2,2,2,0,0,0,2,2,74,74
147,22,Izak Rankine,1,Gold Coast,9,9,5,5,14,14,3,3,0,0,4,4,2,1,2,2,1,13,74,74
148,31,Jarrod Lienert,1,St Kilda,10,10,5,5,15,15,5,5,2,2,4,4,1,0,0,0,0,0,74,74
149,3,Ryan Burton,1,Port Adelaide,13,13,4,4,17,17,6,6,0,0,3,3,0,1,0,0,0,0,74,74
150,3,Zak Jones,1,St Kilda,10,10,7,7,17,17,6,6,0,0,3,3,3,1,0,0,0,0,74,74
Totals,,,50,,567,11.3,367,7.3,934,18.7,240,4.8,83,1.7,133,2.7,42,34,36,0.7,22,238,3948,79
151,13,Oliver Florent,1,Sydney,11,11,6,6,17,17,6,6,0,0,3,3,2,1,0,0,0,0,74,74
152,26,Harry Schoenberg,1,Adelaide,10,10,8,8,18,18,1,1,0,0,5,5,2,1,1,1,0,6,74,74
153,28,Willem Drew,1,Port Adelaide,6,6,12,12,18,18,3,3,0,0,4,4,1,0,1,1,0,6,74,74
154,26,Jake Riccardi,1,GWS Giants,8,8,4,4,12,12,8,8,0,0,1,1,0,0,2,2,1,13,73,73
155,30,Tom Atkins,1,Geelong,5,5,10,10,15,15,2,2,0,0,9,9,1,2,0,0,1,1,73,73
156,13,Jack Lukosius,1,Gold Coast,11,11,4,4,15,15,7,7,0,0,1,1,0,0,1,1,1,7,73,73
157,17,Lachie Young,1,North Melbourne,11,11,7,7,18,18,7,7,0,0,1,1,1,0,0,0,0,0,73,73
158,24,David Swallow,1,Gold Coast,15,15,4,4,19,19,5,5,0,0,1,1,1,0,0,0,0,0,73,73
159,41,Malcolm Rosas,1,Gold Coast,6,6,5,5,11,11,5,5,0,0,8,8,0,1,0,0,0,0,72,72
160,30,Brandon Zerk-Thatcher,1,Essendon,12,12,1,1,13,13,10,10,0,0,1,1,0,0,0,0,0,0,72,72
161,30,Charlie Curnow,1,Carlton,14,14,0,0,14,14,5,5,0,0,3,3,2,3,1,1,4,10,72,72
162,22,Charlie Dixon,1,Port Adelaide,8,8,8,8,16,16,4,4,1,1,4,4,0,1,1,1,0,6,72,72
163,9,Will Hayward,1,Sydney,10,10,6,6,16,16,5,5,0,0,2,2,0,0,1,1,1,7,72,72
164,2,Ben Keays,1,Adelaide,11,11,8,8,19,19,4,4,0,0,4,4,0,2,0,0,1,1,72,72
165,14,Jake Soligo,1,Adelaide,13,13,9,9,22,22,3,3,0,0,3,3,0,2,0,0,0,0,72,72
166,49,Maurice Rioli,1,Richmond,10,10,2,2,12,12,3,3,0,0,4,4,2,1,2,2,1,13,71,71
167,8,Jake Kolodjashnij,1,Geelong,9,9,4,4,13,13,9,9,0,0,2,2,1,0,0,0,0,0,71,71
168,5,Lachie Schultz,1,Fremantle,8,8,6,6,14,14,3,3,0,0,6,6,0,2,1,1,2,8,71,71
169,26,Riley Bonner,1,Port Adelaide,14,14,5,5,19,19,8,8,0,0,0,0,1,2,0,0,0,0,71,71
170,11,Tom Papley,1,Sydney,9,9,5,5,14,14,4,4,0,0,2,2,0,0,2,2,1,13,70,70
171,33,Lewis Young,1,Carlton,9,9,9,9,18,18,9,9,0,0,0,0,1,1,0,0,0,0,70,70
172,44,Tim English,1,Western Bulldogs,4,4,6,6,10,10,1,1,25,25,3,3,2,1,1,1,0,6,69,69
173,14,Michael Hibberd,1,Melbourne,12,12,4,4,16,16,7,7,0,0,1,1,0,0,0,0,0,0,69,69
174,25,Ned McHenry,1,Adelaide,8,8,8,8,16,16,6,6,0,0,3,3,2,3,1,1,0,6,69,69
175,31,Brandon Walker,1,Fremantle,12,12,10,10,22,22,2,2,0,0,2,2,2,1,0,0,0,0,69,69
176,18,Matthew Rowell,1,Gold Coast,8,8,1,1,9,9,3,3,0,0,9,9,0,1,0,0,0,0,68,68
177,23,Charlie Cameron,1,Brisbane Lions,8,8,2,2,10,10,3,3,0,0,6,6,0,0,1,1,1,7,68,68
178,46,Mason Cox,1,Collingwood,8,8,3,3,11,11,4,4,19,19,0,0,1,0,1,1,0,6,68,68
179,26,Tom Hawkins,1,Geelong,9,9,4,4,13,13,6,6,4,4,2,2,0,1,1,1,0,6,68,68
180,20,Jaxon Prior,1,Brisbane Lions,9,9,5,5,14,14,3,3,0,0,5,5,2,0,0,0,0,0,68,68
181,4,Jarman Impey,1,Hawthorn,9,9,5,5,14,14,3,3,0,0,5,5,2,0,0,0,0,0,68,68
182,40,Adam Kennedy,1,GWS Giants,11,11,4,4,15,15,9,9,0,0,0,0,0,0,0,0,0,0,68,68
183,10,Sam Darcy,1,Western Bulldogs,11,11,4,4,15,15,7,7,0,0,1,1,2,0,0,0,0,0,68,68
184,20,Mitchell Hinge,1,Adelaide,11,11,4,4,15,15,6,6,0,0,2,2,0,0,0,0,1,1,68,68
185,5,Curtis Taylor,1,North Melbourne,9,9,8,8,17,17,5,5,0,0,3,3,0,1,0,0,1,1,68,68
186,21,Aliir Aliir,1,Port Adelaide,13,13,5,5,18,18,6,6,0,0,1,1,0,1,0,0,0,0,68,68
187,36,Elijah Hollands,1,Gold Coast,9,9,9,9,18,18,4,4,0,0,1,1,1,0,1,1,0,6,68,68
188,21,Tom Liberatore,1,Western Bulldogs,9,9,11,11,20,20,1,1,0,0,3,3,1,1,1,1,0,6,68,68
189,46,Callum M. Brown,1,GWS Giants,9,9,2,2,11,11,8,8,0,0,3,3,0,0,0,0,0,0,67,67
190,15,Sam Taylor,1,GWS Giants,9,9,4,4,13,13,6,6,0,0,3,3,2,0,0,0,0,0,67,67
191,34,Bailey Williams,1,Western Bulldogs,9,9,5,5,14,14,4,4,0,0,1,1,2,0,2,2,0,12,67,67
192,44,Cameron Zurhaar,1,North Melbourne,10,10,4,4,14,14,6,6,0,0,0,0,1,2,2,2,4,16,67,67
193,7,Lachlan Ash,1,GWS Giants,10,10,5,5,15,15,7,7,0,0,1,1,0,0,0,0,2,2,67,67
194,46,Matthew Cottrell,1,Carlton,14,14,4,4,18,18,3,3,0,0,2,2,0,0,0,0,0,0,67,67
195,7,Liam Baker,1,Richmond,12,12,6,6,18,18,6,6,0,0,1,1,0,1,0,0,0,0,67,67
196,24,Mitch Owens,1,St Kilda,7,7,3,3,10,10,5,5,3,3,5,5,1,0,0,0,0,0,66,66
197,7,Riley Thilthorpe,1,Adelaide,10,10,1,1,11,11,6,6,3,3,4,4,0,3,1,1,0,6,66,66
198,4,Lachlan Murphy,1,Adelaide,10,10,4,4,14,14,3,3,0,0,4,4,0,1,1,1,0,6,66,66
199,7,Lachlan Hunter,1,Western Bulldogs,9,9,8,8,17,17,6,6,0,0,2,2,0,1,0,0,0,0,66,66
200,29,Jayden Hunt,1,Melbourne,14,14,5,5,19,19,3,3,0,0,2,2,0,1,0,0,0,0,66,66
Totals,,,50,,493,9.9,267,5.3,760,15.2,250,5,55,1.1,139,2.8,36,38,26,0.5,22,178,3474,69.5
201,22,Todd Goldstein,1,North Melbourne,5,5,5,5,10,10,0,0,24,24,2,2,1,0,1,1,1,7,65,65
202,32,Michael Frederick,1,Fremantle,8,8,2,2,10,10,5,5,0,0,2,2,0,0,2,2,2,14,65,65
203,28,Tim Membrey,1,St Kilda,7,7,3,3,10,10,6,6,0,0,0,0,0,0,3,3,2,20,65,65
204,36,Kysaiah Pickett,1,Melbourne,9,9,3,3,12,12,2,2,0,0,3,3,1,0,2,2,1,13,65,65
205,9,Jack Steele,1,St Kilda,5,5,8,8,13,13,2,2,0,0,7,7,0,0,0,0,0,0,65,65
206,42,Kallan Dawson,1,North Melbourne,11,11,3,3,14,14,6,6,0,0,1,1,4,0,0,0,0,0,65,65
207,39,Zach Guthrie,1,Geelong,10,10,8,8,18,18,4,4,0,0,2,2,2,1,0,0,0,0,65,65
208,45,Brad Close,1,Geelong,6,6,12,12,18,18,2,2,0,0,4,4,1,0,0,0,0,0,65,65
209,25,Zac Fisher,1,Carlton,8,8,11,11,19,19,0,0,0,0,3,3,0,0,1,1,1,7,65,65
210,35,Nick Daicos,1,Collingwood,11,11,9,9,20,20,2,2,0,0,0,0,1,0,1,1,1,7,65,65
211,37,Brandon Starcevich,1,Brisbane Lions,9,9,4,4,13,13,4,4,0,0,4,4,1,0,0,0,0,0,64,64
212,2,Griffin Logue,1,Fremantle,8,8,7,7,15,15,3,3,6,6,3,3,1,1,0,0,1,1,64,64
213,33,Ben Paton,1,St Kilda,6,6,1,1,7,7,5,5,0,0,7,7,0,0,0,0,0,0,63,63
214,16,Archie Perkins,1,Essendon,8,8,3,3,11,11,6,6,0,0,2,2,0,2,2,2,1,13,63,63
215,7,Nasiah Wanganeen-Milera,1,St Kilda,9,9,3,3,12,12,7,7,0,0,3,3,0,1,0,0,0,0,63,63
216,2,Jamarra Ugle-Hagan,1,Western Bulldogs,8,8,4,4,12,12,6,6,0,0,1,1,1,0,1,1,2,8,63,63
217,36,Rhys Mathieson,1,Brisbane Lions,6,6,7,7,13,13,3,3,0,0,6,6,1,1,0,0,0,0,63,63
218,10,Shane Edwards,1,Richmond,8,8,5,5,13,13,4,4,0,0,2,2,0,1,2,2,0,12,63,63
219,8,Trent Bianco,1,Collingwood,9,9,5,5,14,14,6,6,0,0,2,2,0,0,0,0,0,0,63,63
220,40,Tyler Sonsie,1,Richmond,9,9,8,8,17,17,4,4,0,0,2,2,0,0,0,0,0,0,63,63
221,23,James Jordon,1,Melbourne,9,9,8,8,17,17,2,2,0,0,3,3,2,0,0,0,0,0,63,63
222,27,Justin McInerney,1,Sydney,12,12,6,6,18,18,5,5,0,0,0,0,0,0,0,0,0,0,63,63
223,30,Eric Hipwood,1,Brisbane Lions,8,8,1,1,9,9,3,3,2,2,3,3,1,0,2,2,0,12,62,62
