Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,13,Clayton Oliver,1,Melbourne,22,22,23,23,45,45,5,5,0,0,6,6,3,1,0,0,0,0,151,151
2,3,Darcy Parish,1,Essendon,19,19,24,24,43,43,3,3,0,0,8,8,0,0,0,0,0,0,146,146
3,27,Mason Redman,1,Essendon,25,25,4,4,29,29,10,10,0,0,5,5,2,1,0,0,1,1,133,133
4,17,Jarryd Lyons,1,Brisbane Lions,19,19,13,13,32,32,6,6,0,0,7,7,1,1,0,0,2,2,129,129
5,17,Will Brodie,1,Fremantle,16,16,20,20,36,36,3,3,0,0,6,6,0,0,1,1,1,7,128,128
6,4,Sean Darcy,1,Fremantle,15,15,6,6,21,21,3,3,44,44,3,3,4,0,0,0,0,0,126,126
7,22,Joshua Kelly,1,GWS Giants,13,13,16,16,29,29,5,5,0,0,9,9,1,0,0,0,1,1,124,124
8,26,Luke Parker,1,Sydney,15,15,11,11,26,26,9,9,0,0,7,7,1,2,1,1,0,6,123,123
9,5,Dan Houston,1,Port Adelaide,23,23,7,7,30,30,11,11,0,0,2,2,0,1,0,0,0,0,121,121
10,3,Stephen Coniglio,1,GWS Giants,16,16,20,20,36,36,6,6,0,0,4,4,1,1,0,0,0,0,120,120
11,3,Tom Mitchell,1,Hawthorn,11,11,25,25,36,36,5,5,0,0,7,7,3,5,1,1,0,6,120,120
12,20,James Peatling,1,GWS Giants,16,16,7,7,23,23,11,11,0,0,2,2,1,1,3,3,0,18,119,119
13,44,Jai Newcombe,1,Hawthorn,19,19,8,8,27,27,6,6,0,0,6,6,3,2,1,1,0,6,118,118
14,6,Bailey Smith,1,Western Bulldogs,20,20,14,14,34,34,5,5,0,0,3,3,0,1,1,1,0,6,118,118
15,4,Marcus Bontempelli,1,Western Bulldogs,16,16,8,8,24,24,8,8,0,0,5,5,0,4,3,3,2,20,116,116
16,14,Darcy Cameron,1,Collingwood,9,9,3,3,12,12,7,7,22,22,8,8,1,0,1,1,0,6,115,115
17,5,Christian Petracca,1,Melbourne,16,16,14,14,30,30,5,5,0,0,5,5,3,0,0,0,1,1,115,115
18,36,Harry Perryman,1,GWS Giants,15,15,15,15,30,30,4,4,0,0,6,6,0,1,1,1,0,6,114,114
19,10,Daniel Rich,1,Brisbane Lions,25,25,8,8,33,33,5,5,0,0,2,2,0,2,1,1,0,6,114,114
20,29,Cameron Guthrie,1,Geelong,15,15,23,23,38,38,4,4,0,0,3,3,1,1,0,0,1,1,114,114
21,3,Caleb Serong,1,Fremantle,13,13,16,16,29,29,1,1,0,0,9,9,3,0,0,0,0,0,113,113
22,15,Jayden Short,1,Richmond,18,18,11,11,29,29,9,9,0,0,4,4,0,2,0,0,0,0,113,113
23,18,Sam Walsh,1,Carlton,11,11,23,23,34,34,5,5,0,0,4,4,3,0,0,0,0,0,113,113
24,12,Jordan Dawson,1,Adelaide,19,19,3,3,22,22,10,10,0,0,1,1,2,0,2,2,0,12,111,111
25,8,Bailey Scott,1,North Melbourne,16,16,11,11,27,27,12,12,0,0,2,2,0,1,0,0,0,0,111,111
26,7,Liam Baker,1,Richmond,14,14,16,16,30,30,5,5,0,0,6,6,1,1,0,0,0,0,111,111
27,8,Bradley Hill,1,St Kilda,20,20,10,10,30,30,10,10,0,0,1,1,0,3,1,1,0,6,111,111
28,8,Andrew Brayshaw,1,Fremantle,17,17,14,14,31,31,6,6,0,0,5,5,0,4,1,1,0,6,111,111
29,35,Jack Sinclair,1,St Kilda,22,22,10,10,32,32,5,5,0,0,2,2,2,0,0,0,0,0,111,111
30,4,Aidan Corr,1,North Melbourne,24,24,5,5,29,29,13,13,0,0,1,1,0,5,0,0,0,0,110,110
31,16,David Mundy,1,Fremantle,15,15,19,19,34,34,2,2,0,0,3,3,2,0,1,1,1,7,110,110
