Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,8,Andrew Brayshaw,1,Fremantle,17,17,15,15,32,32,4,4,0,0,8,8,2,0,0,0,0,0,127,127
2,3,Caleb Serong,1,Fremantle,19,19,15,15,34,34,4,4,0,0,4,4,2,0,0,0,1,1,118,118
3,9,Blake Acres,1,Fremantle,17,17,10,10,27,27,9,9,0,0,3,3,0,0,0,0,0,0,110,110
4,13,Clayton Oliver,1,Melbourne,10,10,11,11,21,21,2,2,0,0,12,12,2,0,0,0,0,0,108,108
5,10,Daniel Rich,1,Brisbane Lions,25,25,5,5,30,30,3,3,0,0,4,4,1,1,0,0,0,0,108,108
6,6,Hugh McCluggage,1,Brisbane Lions,15,15,10,10,25,25,5,5,0,0,5,5,1,1,1,1,1,7,105,105
7,25,Jack Crisp,1,Collingwood,14,14,10,10,24,24,3,3,0,0,5,5,1,1,2,2,0,12,101,101
8,9,Lachie Neale,1,Brisbane Lions,11,11,16,16,27,27,2,2,0,0,7,7,2,0,0,0,0,0,101,101
9,18,Keidean Coleman,1,Brisbane Lions,18,18,1,1,19,19,9,9,0,0,4,4,3,1,0,0,0,0,99,99
10,11,Max Gawn,1,Melbourne,12,12,3,3,15,15,4,4,36,36,3,3,2,2,0,0,0,0,98,98
11,7,Jack Viney,1,Melbourne,14,14,6,6,20,20,1,1,0,0,9,9,4,0,0,0,1,1,98,98
12,26,Hayden Young,1,Fremantle,15,15,6,6,21,21,11,11,0,0,2,2,0,0,0,0,0,0,98,98
13,7,Jarrod Berry,1,Brisbane Lions,13,13,13,13,26,26,8,8,0,0,2,2,0,0,0,0,1,1,98,98
14,35,Nick Daicos,1,Collingwood,16,16,9,9,25,25,7,7,0,0,2,2,1,0,0,0,0,0,96,96
15,30,Alex Neal-Bullen,1,Melbourne,11,11,2,2,13,13,6,6,0,0,6,6,0,1,2,2,1,13,89,89
16,15,Dayne Zorko,1,Brisbane Lions,14,14,8,8,22,22,6,6,0,0,3,3,1,0,0,0,0,0,89,89
17,13,Luke Ryan,1,Fremantle,20,20,3,3,23,23,6,6,0,0,1,1,1,0,0,0,0,0,89,89
18,38,Jeremy Howe,1,Collingwood,15,15,2,2,17,17,8,8,0,0,3,3,3,0,0,0,0,0,88,88
19,10,Angus Brayshaw,1,Melbourne,14,14,4,4,18,18,5,5,0,0,4,4,1,0,1,1,0,6,88,88
20,17,Will Brodie,1,Fremantle,5,5,12,12,17,17,1,1,0,0,11,11,1,0,0,0,0,0,87,87
