Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,11,Max Gawn,1,Melbourne,21,21,10,10,31,31,10,10,27,27,3,3,1,1,0,0,2,2,152,152
2,13,Luke Ryan,1,Fremantle,25,25,7,7,32,32,15,15,0,0,4,4,1,0,0,0,0,0,151,151
3,13,Clayton Oliver,1,Melbourne,14,14,28,28,42,42,3,3,0,0,8,8,3,1,0,0,0,0,139,139
4,25,Toby Nankervis,1,Richmond,15,15,14,14,29,29,4,4,42,42,3,3,1,1,0,0,0,0,137,137
5,24,David Swallow,1,Gold Coast,18,18,15,15,33,33,6,6,0,0,7,7,0,0,0,0,1,1,131,131
6,29,Rory Laird,1,Adelaide,21,21,15,15,36,36,0,0,0,0,5,5,5,1,2,2,0,12,127,127
7,5,Brad Crouch,1,St Kilda,10,10,18,18,28,28,4,4,0,0,11,11,1,0,0,0,0,0,123,123
8,9,Trent Cotchin,1,Richmond,18,18,13,13,31,31,5,5,0,0,6,6,2,0,0,0,0,0,121,121
9,17,Josh J. Kennedy,1,West Coast,11,11,4,4,15,15,8,8,0,0,1,1,1,0,8,8,2,50,120,120
10,12,Jy Simpkin,1,North Melbourne,18,18,13,13,31,31,5,5,0,0,6,6,3,1,0,0,1,1,120,120
11,5,Christian Petracca,1,Melbourne,18,18,18,18,36,36,4,4,0,0,3,3,1,1,1,1,2,8,120,120
12,19,Rowan Marshall,1,St Kilda,13,13,8,8,21,21,4,4,37,37,4,4,1,1,0,0,0,0,118,118
13,36,Elijah Hollands,1,Gold Coast,18,18,5,5,23,23,9,9,0,0,3,3,3,0,2,2,0,12,118,118
14,23,Jesse Hogan,1,GWS Giants,13,13,4,4,17,17,12,12,1,1,3,3,1,2,4,4,2,26,117,117
15,9,Lachie Neale,1,Brisbane Lions,16,16,16,16,32,32,5,5,0,0,3,3,4,0,1,1,0,6,117,117
16,18,Zak Butters,1,Port Adelaide,12,12,16,16,28,28,3,3,0,0,8,8,4,1,1,1,0,6,116,116
17,26,Luke Parker,1,Sydney,15,15,14,14,29,29,3,3,0,0,9,9,0,1,0,0,0,0,115,115
18,2,Jaidyn Stephenson,1,North Melbourne,19,19,12,12,31,31,8,8,0,0,3,3,0,1,0,0,0,0,114,114
19,16,Oliver Wines,1,Port Adelaide,9,9,23,23,32,32,5,5,0,0,6,6,0,0,0,0,1,1,113,113
20,6,Lachie Whitfield,1,GWS Giants,19,19,10,10,29,29,8,8,0,0,2,2,2,2,1,1,1,7,112,112
21,6,Jordan Clark,1,Fremantle,19,19,7,7,26,26,10,10,0,0,3,3,1,1,0,0,0,0,111,111
22,9,Luke Davies-Uniacke,1,North Melbourne,14,14,16,16,30,30,4,4,0,0,5,5,1,1,1,1,1,7,111,111
23,5,Dan Houston,1,Port Adelaide,20,20,4,4,24,24,5,5,0,0,7,7,2,1,0,0,0,0,110,110
24,6,Bailey Smith,1,Western Bulldogs,17,17,13,13,30,30,2,2,0,0,5,5,1,0,1,1,0,6,110,110
25,8,Andrew Brayshaw,1,Fremantle,10,10,11,11,21,21,6,6,0,0,8,8,1,0,1,1,0,6,109,109
26,5,Josh Dunkley,1,Western Bulldogs,11,11,22,22,33,33,3,3,0,0,4,4,3,1,1,1,1,7,109,109
27,28,Jarrod Witts,1,Gold Coast,9,9,5,5,14,14,4,4,44,44,3,3,0,1,1,1,0,6,108,108
28,33,Zac Bailey,1,Brisbane Lions,15,15,4,4,19,19,6,6,0,0,3,3,0,0,4,4,1,25,108,108
29,35,Nick Daicos,1,Collingwood,18,18,13,13,31,31,4,4,0,0,5,5,2,2,0,0,0,0,108,108
30,25,Shannon Hurn,1,West Coast,22,22,3,3,25,25,7,7,0,0,3,3,1,0,0,0,0,0,106,106
