Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,35,Patrick Dangerfield,1,Geelong,22,22,6,6,28,28,9,9,0,0,1,1,1,3,2,2,2,14,115,115
2,25,Jack Crisp,1,Collingwood,19,19,10,10,29,29,2,2,0,0,6,6,4,1,1,1,0,6,114,114
3,22,Mitchell Duncan,1,Geelong,15,15,11,11,26,26,10,10,0,0,4,4,0,0,0,0,0,0,113,113
4,21,Errol Gulden,1,Sydney,13,13,7,7,20,20,6,6,0,0,7,7,2,0,0,0,2,2,103,103
5,14,Callum Mills,1,Sydney,13,13,14,14,27,27,6,6,0,0,5,5,1,1,0,0,0,0,103,103
6,26,Tom Hawkins,1,Geelong,10,10,4,4,14,14,5,5,3,3,4,4,1,0,4,4,3,27,100,100
7,35,Nick Daicos,1,Collingwood,14,14,9,9,23,23,5,5,0,0,4,4,2,0,1,1,0,6,99,99
8,7,Jarrod Berry,1,Brisbane Lions,13,13,6,6,19,19,5,5,0,0,7,7,4,2,1,1,0,6,98,98
9,33,Zac Bailey,1,Brisbane Lions,13,13,6,6,19,19,7,7,0,0,5,5,1,1,1,1,2,8,98,98
10,10,Scott Pendlebury,1,Collingwood,13,13,16,16,29,29,0,0,0,0,6,6,2,0,0,0,0,0,97,97
11,2,Deven Robertson,1,Brisbane Lions,11,11,6,6,17,17,4,4,0,0,10,10,2,1,0,0,0,0,96,96
12,39,Zach Guthrie,1,Geelong,15,15,4,4,19,19,3,3,0,0,7,7,0,0,1,1,0,6,96,96
13,22,Steele Sidebottom,1,Collingwood,14,14,5,5,19,19,7,7,0,0,4,4,0,0,1,1,1,7,96,96
14,14,Darcy Cameron,1,Collingwood,13,13,4,4,17,17,2,2,16,16,5,5,2,1,1,1,1,7,95,95
15,5,Isaac Heeney,1,Sydney,11,11,5,5,16,16,7,7,0,0,6,6,2,1,1,1,1,7,94,94
16,8,James Rowbottom,1,Sydney,16,16,2,2,18,18,0,0,0,0,10,10,1,2,1,1,1,7,94,94
17,46,Mark Blicavs,1,Geelong,5,5,14,14,19,19,2,2,20,20,7,7,0,1,0,0,0,0,94,94
18,31,Tom Hickey,1,Sydney,11,11,4,4,15,15,5,5,27,27,3,3,1,1,0,0,0,0,93,93
19,2,Zach Tuohy,1,Geelong,14,14,10,10,24,24,10,10,0,0,0,0,0,0,0,0,0,0,92,92
20,46,Oscar McInerney,1,Brisbane Lions,7,7,3,3,10,10,1,1,39,39,6,6,1,1,0,0,0,0,91,91
21,3,Isaac Quaynor,1,Collingwood,9,9,9,9,18,18,6,6,0,0,7,7,3,1,0,0,0,0,91,91
