Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,6,Bailey Smith,1,Western Bulldogs,23,23,20,20,43,43,7,7,0,0,4,4,2,1,0,0,2,2,147,147
2,11,Max Gawn,1,Melbourne,14,14,7,7,21,21,5,5,25,25,6,6,3,1,2,2,0,12,132,132
3,25,Jack Crisp,1,Collingwood,19,19,17,17,36,36,3,3,0,0,8,8,2,3,0,0,0,0,125,125
4,26,Luke Parker,1,Sydney,16,16,10,10,26,26,8,8,0,0,5,5,1,1,2,2,1,13,123,123
5,8,Andrew Brayshaw,1,Fremantle,15,15,19,19,34,34,5,5,0,0,4,4,2,0,1,1,1,7,123,123
6,11,Jackson Macrae,1,Western Bulldogs,17,17,12,12,29,29,6,6,0,0,4,4,4,0,1,1,0,6,119,119
7,9,Lachie Neale,1,Brisbane Lions,14,14,19,19,33,33,5,5,0,0,5,5,0,1,1,1,1,7,119,119
8,6,James Sicily,1,Hawthorn,22,22,4,4,26,26,15,15,0,0,0,0,1,1,0,0,1,1,118,118
9,5,Christian Petracca,1,Melbourne,18,18,12,12,30,30,7,7,0,0,2,2,1,2,2,2,1,13,115,115
10,8,Callan Ward,1,GWS Giants,15,15,19,19,34,34,4,4,0,0,4,4,3,0,0,0,1,1,115,115
11,2,Ben Keays,1,Adelaide,15,15,16,16,31,31,5,5,0,0,6,6,3,2,0,0,1,1,114,114
12,20,Connor Rozee,1,Port Adelaide,13,13,11,11,24,24,8,8,0,0,6,6,1,1,1,1,0,6,113,113
13,3,Ryan Burton,1,Port Adelaide,23,23,6,6,29,29,6,6,0,0,0,0,2,0,2,2,0,12,113,113
14,44,Jai Newcombe,1,Hawthorn,19,19,12,12,31,31,7,7,0,0,3,3,2,1,0,0,0,0,113,113
15,18,Sam Walsh,1,Carlton,12,12,26,26,38,38,3,3,0,0,6,6,1,3,0,0,0,0,113,113
16,19,Peter Ladhams,1,Sydney,13,13,11,11,24,24,4,4,25,25,2,2,3,1,1,1,0,6,112,112
17,9,Jack Steele,1,St Kilda,14,14,13,13,27,27,7,7,0,0,6,6,2,1,0,0,0,0,112,112
18,14,Joel Selwood,1,Geelong,13,13,13,13,26,26,2,2,0,0,10,10,3,1,0,0,0,0,111,111
19,13,Clayton Oliver,1,Melbourne,14,14,17,17,31,31,3,3,0,0,6,6,2,0,0,0,0,0,111,111
