Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,27,Harrison Himmelberg,1,GWS Giants,25,25,12,12,37,37,16,16,0,0,2,2,0,0,1,1,0,6,161,161
2,7,Jack Viney,1,Melbourne,17,17,16,16,33,33,7,7,0,0,12,12,2,1,1,1,0,6,157,157
3,13,Clayton Oliver,1,Melbourne,21,21,22,22,43,43,7,7,0,0,3,3,3,1,1,1,0,6,146,146
4,8,Andrew Brayshaw,1,Fremantle,18,18,19,19,37,37,6,6,0,0,6,6,1,0,1,1,0,6,141,141
5,15,Sam Docherty,1,Carlton,24,24,9,9,33,33,9,9,0,0,4,4,2,0,0,0,0,0,135,135
6,10,Jaeger O'Meara,1,Hawthorn,17,17,13,13,30,30,7,7,0,0,7,7,2,0,1,1,0,6,134,134
7,6,Lachie Whitfield,1,GWS Giants,21,21,8,8,29,29,14,14,0,0,2,2,1,0,0,0,0,0,130,130
8,3,Stephen Coniglio,1,GWS Giants,17,17,17,17,34,34,6,6,0,0,3,3,1,2,3,3,2,20,130,130
9,13,Isaac Cumming,1,GWS Giants,26,26,5,5,31,31,10,10,0,0,2,2,1,0,0,0,1,1,128,128
10,10,Angus Brayshaw,1,Melbourne,22,22,7,7,29,29,11,11,0,0,3,3,2,0,0,0,0,0,127,127
11,9,Lachie Neale,1,Brisbane Lions,21,21,16,16,37,37,6,6,0,0,3,3,2,0,0,0,0,0,127,127
12,17,Jarryd Lyons,1,Brisbane Lions,22,22,7,7,29,29,8,8,0,0,5,5,2,1,0,0,3,3,126,126
13,23,James Jordon,1,Melbourne,23,23,6,6,29,29,8,8,0,0,3,3,1,0,1,1,0,6,124,124
14,9,Dylan Shiel,1,Essendon,9,9,18,18,27,27,5,5,0,0,10,10,2,1,1,1,0,6,123,123
15,15,Karl Amon,1,Port Adelaide,21,21,8,8,29,29,10,10,0,0,2,2,1,1,1,1,1,7,122,122
16,26,Hayden Young,1,Fremantle,21,21,10,10,31,31,10,10,0,0,3,3,0,2,0,0,0,0,119,119
17,24,Nic Newman,1,Carlton,20,20,9,9,29,29,10,10,0,0,3,3,0,1,0,0,0,0,117,117
18,35,Nick Daicos,1,Collingwood,16,16,17,17,33,33,6,6,0,0,3,3,2,0,0,0,0,0,114,114
19,6,Hugh McCluggage,1,Brisbane Lions,19,19,14,14,33,33,5,5,0,0,3,3,1,2,1,1,1,7,114,114
20,13,Luke Ryan,1,Fremantle,21,21,6,6,27,27,10,10,0,0,3,3,1,2,0,0,0,0,112,112
21,9,Luke Davies-Uniacke,1,North Melbourne,17,17,16,16,33,33,2,2,0,0,3,3,4,0,1,1,1,7,112,112
22,7,Jarrod Berry,1,Brisbane Lions,14,14,11,11,25,25,8,8,0,0,6,6,1,1,0,0,1,1,111,111
23,25,Jack Crisp,1,Collingwood,13,13,16,16,29,29,4,4,0,0,6,6,1,1,1,1,0,6,111,111
24,5,Brad Crouch,1,St Kilda,13,13,13,13,26,26,1,1,0,0,10,10,2,2,1,1,0,6,110,110
25,12,Jy Simpkin,1,North Melbourne,17,17,14,14,31,31,5,5,0,0,4,4,1,1,0,0,0,0,108,108
26,9,Patrick Cripps,1,Carlton,13,13,15,15,28,28,4,4,0,0,5,5,2,1,1,1,0,6,106,106
27,6,Jordan Clark,1,Fremantle,16,16,9,9,25,25,8,8,0,0,5,5,0,2,0,0,1,1,105,105
28,35,Jack Sinclair,1,St Kilda,24,24,6,6,30,30,4,4,0,0,2,2,1,0,0,0,0,0,105,105
29,12,Tom Green,1,GWS Giants,14,14,16,16,30,30,4,4,0,0,6,6,0,2,0,0,0,0,104,104
30,9,Blake Acres,1,Fremantle,21,21,3,3,24,24,5,5,0,0,3,3,1,0,1,1,0,6,103,103
31,3,Ryan Burton,1,Port Adelaide,19,19,6,6,25,25,8,8,0,0,3,3,1,1,0,0,0,0,103,103
32,5,Tanner Bruhn,1,GWS Giants,16,16,8,8,24,24,7,7,0,0,2,2,3,2,2,2,0,12,102,102
33,8,Callan Ward,1,GWS Giants,14,14,16,16,30,30,7,7,0,0,3,3,0,2,0,0,1,1,102,102
34,46,Mason Cox,1,Collingwood,16,16,5,5,21,21,8,8,9,9,2,2,0,2,1,1,2,8,101,101
35,6,James Sicily,1,Hawthorn,17,17,5,5,22,22,9,9,0,0,3,3,0,0,0,0,0,0,100,100
36,3,Jed Anderson,1,North Melbourne,16,16,8,8,24,24,2,2,0,0,7,7,2,0,0,0,0,0,100,100
37,36,Brennan Cox,1,Fremantle,16,16,5,5,21,21,12,12,0,0,1,1,0,0,0,0,0,0,98,98
38,21,Dyson Heppell,1,Essendon,13,13,11,11,24,24,7,7,0,0,2,2,0,0,1,1,1,7,97,97
39,10,Daniel Rich,1,Brisbane Lions,19,19,7,7,26,26,7,7,0,0,1,1,1,0,0,0,0,0,97,97
40,34,Jack Graham,1,Richmond,8,8,9,9,17,17,3,3,0,0,10,10,2,1,1,1,0,6,96,96
41,10,Travis Boak,1,Port Adelaide,13,13,12,12,25,25,6,6,0,0,4,4,2,1,0,0,0,0,96,96
42,37,Brayden Maynard,1,Collingwood,16,16,9,9,25,25,4,4,0,0,4,4,2,0,0,0,0,0,96,96
43,22,Joshua Kelly,1,GWS Giants,15,15,12,12,27,27,3,3,0,0,4,4,1,0,0,0,0,0,95,95
44,41,Brody Mihocek,1,Collingwood,11,11,5,5,16,16,10,10,0,0,0,0,0,1,4,4,0,24,94,94
45,18,Keidean Coleman,1,Brisbane Lions,14,14,5,5,19,19,9,9,0,0,4,4,2,1,0,0,0,0,94,94
46,42,Adam Saad,1,Carlton,15,15,4,4,19,19,5,5,0,0,6,6,1,0,0,0,0,0,93,93
47,7,Matthew Kennedy,1,Carlton,15,15,9,9,24,24,8,8,0,0,2,2,1,1,0,0,0,0,93,93
48,22,Todd Goldstein,1,North Melbourne,6,6,7,7,13,13,3,3,33,33,2,2,3,2,2,2,1,13,92,92
49,10,Michael Walters,1,Fremantle,9,9,13,13,22,22,6,6,0,0,2,2,0,0,2,2,1,13,92,92
50,6,Sebastian Ross,1,St Kilda,14,14,15,15,29,29,4,4,0,0,2,2,0,0,0,0,0,0,92,92
Totals,,,50,,845,16.9,529,10.6,1374,27.5,344,6.9,42,0.8,196,3.9,61,38,30,0.6,17,197,5595,111.9
51,3,Caleb Serong,1,Fremantle,8,8,25,25,33,33,1,1,0,0,4,4,2,1,0,0,0,0,92,92
52,4,Toby Greene,1,GWS Giants,13,13,3,3,16,16,8,8,0,0,2,2,4,1,2,2,1,13,91,91
53,33,Darcy Byrne-Jones,1,Port Adelaide,13,13,10,10,23,23,6,6,0,0,4,4,1,1,0,0,0,0,91,91
54,3,Christian Salem,1,Melbourne,14,14,11,11,25,25,7,7,0,0,2,2,1,1,0,0,0,0,91,91
55,18,Sam Walsh,1,Carlton,13,13,16,16,29,29,6,6,0,0,2,2,0,2,0,0,0,0,91,91
56,1,Nick Vlastuin,1,Richmond,14,14,6,6,20,20,9,9,0,0,2,2,1,0,0,0,0,0,90,90
57,13,Dylan Moore,1,Hawthorn,7,7,11,11,18,18,4,4,0,0,5,5,5,1,2,2,0,12,89,89
58,20,Connor Rozee,1,Port Adelaide,14,14,10,10,24,24,3,3,0,0,3,3,3,1,1,1,0,6,89,89
59,10,Harry McKay,1,Carlton,12,12,3,3,15,15,8,8,1,1,0,0,2,0,3,3,1,19,88,88
60,25,Toby Nankervis,1,Richmond,7,7,9,9,16,16,3,3,29,29,4,4,1,2,0,0,0,0,88,88
61,11,James Aish,1,Fremantle,13,13,12,12,25,25,7,7,0,0,0,0,1,1,1,1,0,6,88,88
62,7,Zach Merrett,1,Essendon,18,18,8,8,26,26,1,1,0,0,4,4,1,1,0,0,1,1,88,88
63,5,Curtis Taylor,1,North Melbourne,13,13,5,5,18,18,8,8,0,0,2,2,2,1,1,1,1,7,87,87
64,30,Alex Neal-Bullen,1,Melbourne,13,13,9,9,22,22,5,5,0,0,3,3,2,0,0,0,1,1,87,87
65,32,Jack Newnes,1,Carlton,18,18,7,7,25,25,7,7,0,0,1,1,0,2,0,0,0,0,87,87
