Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,44,Jake Lloyd,1,Sydney,23,23,16,16,39,39,9,9,0,0,3,3,1,0,0,0,0,0,141,141
2,15,Karl Amon,1,Port Adelaide,16,16,10,10,26,26,10,10,0,0,10,10,0,0,0,0,1,1,139,139
3,6,Hugh McCluggage,1,Brisbane Lions,19,19,8,8,27,27,6,6,0,0,11,11,0,0,0,0,1,1,136,136
4,19,Rowan Marshall,1,St Kilda,16,16,7,7,23,23,7,7,42,42,1,1,2,0,0,0,0,0,131,131
5,3,Stephen Coniglio,1,GWS Giants,22,22,9,9,31,31,6,6,0,0,6,6,0,1,1,1,0,6,129,129
6,29,Rory Laird,1,Adelaide,13,13,21,21,34,34,1,1,0,0,11,11,1,0,0,0,0,0,129,129
7,11,Touk Miller,1,Gold Coast,17,17,13,13,30,30,4,4,0,0,10,10,0,1,0,0,1,1,127,127
8,6,Sebastian Ross,1,St Kilda,16,16,15,15,31,31,9,9,0,0,8,8,1,4,0,0,1,1,127,127
9,6,Luke Jackson,1,Melbourne,9,9,12,12,21,21,4,4,18,18,9,9,2,0,1,1,0,6,125,125
10,9,Jack Steele,1,St Kilda,10,10,19,19,29,29,5,5,0,0,10,10,0,0,0,0,1,1,124,124
11,43,Aaron Hall,1,North Melbourne,30,30,8,8,38,38,3,3,0,0,2,2,1,0,0,0,0,0,124,124
12,28,Jarrod Witts,1,Gold Coast,17,17,3,3,20,20,3,3,41,41,3,3,3,0,0,0,0,0,122,122
13,15,Sam Docherty,1,Carlton,24,24,6,6,30,30,14,14,0,0,0,0,1,2,0,0,0,0,121,121
14,12,Jordan Dawson,1,Adelaide,23,23,6,6,29,29,7,7,0,0,4,4,2,0,0,0,0,0,120,120
15,18,Sam Walsh,1,Carlton,19,19,21,21,40,40,6,6,0,0,1,1,1,1,0,0,1,1,120,120
16,1,Nick Vlastuin,1,Richmond,20,20,4,4,24,24,12,12,0,0,4,4,2,1,0,0,0,0,119,119
17,13,Isaac Cumming,1,GWS Giants,24,24,3,3,27,27,9,9,0,0,4,4,0,1,0,0,0,0,118,118
18,4,Marcus Bontempelli,1,Western Bulldogs,17,17,10,10,27,27,3,3,0,0,7,7,2,0,1,1,2,8,118,118
19,7,Zach Merrett,1,Essendon,18,18,10,10,28,28,6,6,0,0,6,6,2,0,0,0,0,0,118,118
20,7,Jack Viney,1,Melbourne,17,17,17,17,34,34,1,1,0,0,7,7,2,0,0,0,0,0,118,118
21,27,Harrison Himmelberg,1,GWS Giants,21,21,9,9,30,30,11,11,1,1,1,1,1,1,0,0,0,0,117,117
22,17,Will Brodie,1,Fremantle,12,12,24,24,36,36,3,3,0,0,6,6,3,1,0,0,0,0,117,117
23,46,Oscar McInerney,1,Brisbane Lions,14,14,9,9,23,23,5,5,29,29,3,3,1,1,0,0,2,2,116,116
24,22,Joshua Kelly,1,GWS Giants,15,15,11,11,26,26,4,4,0,0,8,8,1,1,1,1,1,7,116,116
25,5,Dan Houston,1,Port Adelaide,22,22,8,8,30,30,7,7,0,0,3,3,1,0,0,0,0,0,116,116
26,13,Oliver Florent,1,Sydney,15,15,12,12,27,27,12,12,0,0,1,1,0,0,1,1,0,6,115,115
27,14,Rhylee West,1,Western Bulldogs,12,12,7,7,19,19,6,6,0,0,5,5,3,0,3,3,3,21,112,112
28,12,Jy Simpkin,1,North Melbourne,17,17,11,11,28,28,6,6,0,0,6,6,0,1,0,0,0,0,112,112
29,10,Daniel Rich,1,Brisbane Lions,25,25,8,8,33,33,8,8,0,0,0,0,0,1,0,0,0,0,112,112
30,14,Darcy Cameron,1,Collingwood,12,12,5,5,17,17,8,8,23,23,2,2,1,1,2,2,0,12,111,111
31,9,Ben Ainsworth,1,Gold Coast,14,14,8,8,22,22,7,7,0,0,6,6,0,0,1,1,2,8,111,111
32,29,Cameron Guthrie,1,Geelong,16,16,12,12,28,28,5,5,0,0,6,6,2,1,0,0,1,1,111,111
33,2,Ben Keays,1,Adelaide,17,17,13,13,30,30,3,3,0,0,5,5,1,1,1,1,0,6,110,110
34,21,Tom Liberatore,1,Western Bulldogs,14,14,16,16,30,30,0,0,0,0,8,8,0,1,1,1,1,7,110,110
35,25,Zac Fisher,1,Carlton,17,17,12,12,29,29,7,7,0,0,3,3,0,0,0,0,0,0,108,108
36,25,Toby Nankervis,1,Richmond,12,12,10,10,22,22,4,4,25,25,5,5,0,2,0,0,0,0,107,107
37,26,Riley Bonner,1,Port Adelaide,21,21,9,9,30,30,8,8,0,0,2,2,0,2,0,0,0,0,107,107
38,5,Christian Petracca,1,Melbourne,20,20,11,11,31,31,6,6,0,0,2,2,0,1,0,0,2,2,107,107
39,10,Scott Pendlebury,1,Collingwood,12,12,7,7,19,19,5,5,0,0,10,10,1,0,0,0,0,0,106,106
40,44,Tom Stewart,1,Geelong,21,21,8,8,29,29,6,6,0,0,2,2,1,0,0,0,0,0,106,106
41,13,Dylan Moore,1,Hawthorn,9,9,7,7,16,16,6,6,0,0,8,8,1,0,2,2,1,13,105,105
42,32,Darcy Fogarty,1,Adelaide,14,14,6,6,20,20,8,8,0,0,0,0,2,0,4,4,1,25,105,105
43,5,Josh Dunkley,1,Western Bulldogs,13,13,14,14,27,27,5,5,0,0,3,3,2,1,2,2,0,12,105,105
44,10,Angus Brayshaw,1,Melbourne,17,17,12,12,29,29,8,8,0,0,2,2,1,1,0,0,0,0,105,105
45,43,Reilly O'Brien,1,Adelaide,7,7,5,5,12,12,4,4,36,36,5,5,2,1,1,1,0,6,104,104
46,15,Jayden Short,1,Richmond,18,18,3,3,21,21,5,5,0,0,8,8,0,1,0,0,0,0,104,104
47,13,Taylor Walker,1,Adelaide,10,10,2,2,12,12,7,7,2,2,3,3,2,2,6,6,2,38,103,103
48,22,Mitchell Duncan,1,Geelong,20,20,5,5,25,25,9,9,0,0,1,1,2,0,0,0,0,0,103,103
49,14,Jack Scrimshaw,1,Hawthorn,13,13,13,13,26,26,12,12,0,0,1,1,0,1,0,0,0,0,102,102
50,13,Clayton Oliver,1,Melbourne,14,14,21,21,35,35,3,3,0,0,2,2,0,0,0,0,1,1,102,102
Totals,,,50,,834,16.7,516,10.3,1350,27,313,6.3,217,4.3,234,4.7,51,33,28,0.6,25,193,5771,115.4
51,9,Dylan Shiel,1,Essendon,11,11,15,15,26,26,3,3,0,0,7,7,1,0,0,0,0,0,101,101
52,29,Jake Kelly,1,Essendon,15,15,6,6,21,21,12,12,0,0,2,2,0,1,0,0,0,0,98,98
53,32,Will Hoskin-Elliott,1,Collingwood,16,16,7,7,23,23,8,8,0,0,3,3,0,0,0,0,0,0,98,98
54,22,Steele Sidebottom,1,Collingwood,16,16,10,10,26,26,5,5,0,0,4,4,1,3,1,1,1,7,98,98
55,31,Bailey Dale,1,Western Bulldogs,21,21,7,7,28,28,6,6,0,0,1,1,2,3,1,1,0,6,98,98
56,2,Mitch Lewis,1,Hawthorn,11,11,4,4,15,15,9,9,0,0,2,2,1,2,4,4,2,26,97,97
57,33,Kamdyn McIntosh,1,Richmond,14,14,7,7,21,21,8,8,0,0,5,5,0,1,0,0,0,0,97,97
58,8,Jack Redden,1,West Coast,18,18,4,4,22,22,6,6,0,0,4,4,1,0,0,0,0,0,97,97
59,11,Jackson Macrae,1,Western Bulldogs,14,14,17,17,31,31,4,4,0,0,2,2,1,0,0,0,0,0,97,97
60,22,Nick Blakey,1,Sydney,19,19,12,12,31,31,2,2,0,0,2,2,2,0,0,0,0,0,97,97
61,25,Shannon Hurn,1,West Coast,18,18,3,3,21,21,9,9,0,0,2,2,1,0,0,0,0,0,96,96
62,14,Callum Mills,1,Sydney,10,10,13,13,23,23,5,5,0,0,6,6,1,0,0,0,0,0,96,96
63,18,Hugh Greenwood,1,North Melbourne,13,13,12,12,25,25,1,1,0,0,8,8,1,1,0,0,0,0,96,96
64,11,Tom Papley,1,Sydney,11,11,8,8,19,19,5,5,0,0,4,4,2,0,2,2,1,13,95,95
65,29,George Hewett,1,Carlton,14,14,13,13,27,27,5,5,0,0,4,4,2,2,0,0,0,0,95,95
66,5,Brad Crouch,1,St Kilda,13,13,14,14,27,27,5,5,0,0,4,4,0,1,0,0,0,0,95,95
67,44,William Rioli,1,West Coast,11,11,8,8,19,19,4,4,0,0,4,4,1,1,3,3,1,19,94,94
68,32,Jack Newnes,1,Carlton,11,11,9,9,20,20,8,8,0,0,3,3,0,0,1,1,1,7,94,94
69,15,Jack Billings,1,St Kilda,15,15,6,6,21,21,6,6,0,0,3,3,1,0,1,1,0,6,94,94
70,42,Robbie Fox,1,Sydney,14,14,8,8,22,22,6,6,0,0,4,4,2,0,0,0,0,0,94,94
71,13,Taylor Adams,1,Collingwood,12,12,12,12,24,24,5,5,0,0,4,4,2,0,0,0,1,1,94,94
72,1,Jack Silvagni,1,Carlton,11,11,3,3,14,14,10,10,4,4,4,4,1,1,1,1,0,6,93,93
73,15,Jamie Cripps,1,West Coast,13,13,2,2,15,15,6,6,0,0,3,3,0,0,3,3,2,20,93,93
74,38,Tristan Xerri,1,North Melbourne,9,9,5,5,14,14,6,6,21,21,4,4,0,2,1,1,0,6,92,92
75,30,Alex Neal-Bullen,1,Melbourne,8,8,9,9,17,17,3,3,0,0,8,8,1,0,1,1,2,8,92,92
76,37,Brayden Maynard,1,Collingwood,17,17,5,5,22,22,9,9,0,0,1,1,0,0,0,0,0,0,92,92
77,6,Lachie Whitfield,1,GWS Giants,17,17,6,6,23,23,6,6,0,0,2,2,0,1,1,1,0,6,92,92
78,7,Liam Baker,1,Richmond,14,14,10,10,24,24,4,4,0,0,4,4,2,2,1,1,0,6,92,92
79,24,Kane Farrell,1,Port Adelaide,14,14,6,6,20,20,5,5,0,0,3,3,2,0,1,1,2,8,91,91
80,23,James Jordon,1,Melbourne,13,13,11,11,24,24,4,4,0,0,1,1,1,0,2,2,1,13,91,91
81,24,David Swallow,1,Gold Coast,14,14,11,11,25,25,4,4,0,0,4,4,1,1,0,0,1,1,91,91
82,20,Peter Wright,1,Essendon,11,11,2,2,13,13,8,8,0,0,0,0,1,0,4,4,4,28,90,90
83,18,Keidean Coleman,1,Brisbane Lions,14,14,5,5,19,19,10,10,0,0,2,2,0,0,0,0,0,0,90,90
84,10,Travis Boak,1,Port Adelaide,9,9,11,11,20,20,1,1,0,0,9,9,1,0,0,0,1,1,90,90
85,31,Tom Hickey,1,Sydney,10,10,12,12,22,22,6,6,17,17,0,0,1,2,1,1,0,6,90,90
86,23,Jesse Hogan,1,GWS Giants,10,10,7,7,17,17,6,6,0,0,1,1,2,1,4,4,0,24,89,89
87,26,Luke Parker,1,Sydney,9,9,10,10,19,19,3,3,0,0,6,6,2,0,1,1,1,7,89,89
88,4,Lochie O'Brien,1,Carlton,14,14,5,5,19,19,8,8,0,0,1,1,0,1,2,2,0,12,89,89
89,37,Nic Martin,1,Essendon,11,11,9,9,20,20,6,6,0,0,2,2,1,1,2,2,2,14,89,89
90,31,Harris Andrews,1,Brisbane Lions,15,15,3,3,18,18,12,12,0,0,1,1,0,1,0,0,0,0,88,88
91,14,Liam Duggan,1,West Coast,20,20,0,0,20,20,9,9,0,0,0,0,1,0,0,0,0,0,88,88
92,17,Daniel Rioli,1,Richmond,12,12,15,15,27,27,6,6,0,0,1,1,0,0,0,0,0,0,88,88
93,4,James Harmes,1,Melbourne,8,8,8,8,16,16,2,2,0,0,7,7,1,0,2,2,0,12,87,87
94,35,Caleb Daniel,1,Western Bulldogs,15,15,7,7,22,22,4,4,0,0,4,4,0,0,0,0,0,0,87,87
95,20,Connor Rozee,1,Port Adelaide,13,13,11,11,24,24,4,4,0,0,1,1,1,1,2,2,0,12,87,87
96,42,Adam Saad,1,Carlton,18,18,10,10,28,28,6,6,0,0,1,1,0,3,0,0,0,0,87,87
97,21,Sam Berry,1,Adelaide,9,9,1,1,10,10,1,1,0,0,13,13,2,0,0,0,0,0,86,86
98,4,Sean Darcy,1,Fremantle,7,7,8,8,15,15,1,1,35,35,3,3,2,1,0,0,0,0,86,86
99,9,Patrick Cripps,1,Carlton,8,8,14,14,22,22,5,5,0,0,5,5,2,1,0,0,0,0,86,86
100,31,Jamaine Jones,1,West Coast,9,9,6,6,15,15,4,4,0,0,8,8,2,0,0,0,0,0,85,85
Totals,,,50,,649,13,407,8.1,1056,21.1,281,5.6,77,1.5,177,3.5,49,34,42,0.8,23,275,4611,92.2
101,46,Mark Blicavs,1,Geelong,12,12,5,5,17,17,5,5,8,8,3,3,0,1,1,1,1,7,85,85
102,27,Mason Redman,1,Essendon,16,16,5,5,21,21,7,7,0,0,2,2,1,1,0,0,0,0,85,85
103,12,Tom Green,1,GWS Giants,9,9,13,13,22,22,4,4,1,1,3,3,1,0,1,1,0,6,85,85
104,7,Josh Daicos,1,Collingwood,17,17,6,6,23,23,6,6,0,0,1,1,0,1,0,0,3,3,85,85
105,7,Matthew Kennedy,1,Carlton,11,11,14,14,25,25,2,2,0,0,4,4,1,0,0,0,1,1,85,85
106,1,Patrick Lipinski,1,Collingwood,13,13,8,8,21,21,5,5,0,0,3,3,1,0,0,0,1,1,84,84
107,6,James Sicily,1,Hawthorn,21,21,1,1,22,22,9,9,0,0,0,0,1,3,0,0,0,0,84,84
108,18,Tyson Stengle,1,Geelong,14,14,4,4,18,18,6,6,0,0,0,0,0,1,3,3,0,18,83,83
109,43,Ryan Gardner,1,Western Bulldogs,12,12,8,8,20,20,9,9,0,0,1,1,0,0,0,0,0,0,83,83
110,8,Jake Lever,1,Melbourne,10,10,10,10,20,20,8,8,0,0,2,2,1,0,0,0,0,0,83,83
111,6,Jye Caldwell,1,Essendon,10,10,10,10,20,20,5,5,0,0,4,4,1,0,0,0,1,1,83,83
112,5,Curtis Taylor,1,North Melbourne,16,16,4,4,20,20,4,4,0,0,3,3,3,2,1,1,0,6,83,83
113,22,Luke Breust,1,Hawthorn,11,11,4,4,15,15,3,3,0,0,3,3,1,0,3,3,1,19,82,82
114,22,Charlie Dixon,1,Port Adelaide,9,9,7,7,16,16,4,4,8,8,4,4,1,1,1,1,1,7,82,82
115,7,Jarrod Berry,1,Brisbane Lions,13,13,5,5,18,18,8,8,0,0,2,2,1,0,0,0,0,0,82,82
116,1,Chad Warner,1,Sydney,14,14,5,5,19,19,6,6,0,0,3,3,1,1,0,0,2,2,82,82
117,7,Isaac Smith,1,Geelong,11,11,9,9,20,20,8,8,0,0,0,0,0,0,1,1,1,7,82,82
118,33,Aaron Naughton,1,Western Bulldogs,8,8,2,2,10,10,6,6,0,0,4,4,0,0,3,3,1,19,81,81
119,13,Josh Schache,1,Western Bulldogs,8,8,4,4,12,12,7,7,3,3,3,3,0,0,2,2,1,13,81,81
120,39,Jason Johannisen,1,Western Bulldogs,11,11,7,7,18,18,6,6,0,0,1,1,0,0,2,2,0,12,81,81
121,44,Jai Newcombe,1,Hawthorn,8,8,11,11,19,19,5,5,0,0,4,4,1,1,1,1,0,6,81,81
122,3,Tom Mitchell,1,Hawthorn,10,10,12,12,22,22,4,4,0,0,4,4,1,1,0,0,1,1,81,81
123,26,Hayden Young,1,Fremantle,14,14,11,11,25,25,5,5,0,0,1,1,1,1,0,0,0,0,81,81
124,19,Mitchell Georgiades,1,Port Adelaide,8,8,3,3,11,11,6,6,0,0,4,4,0,0,2,2,4,16,80,80
125,5,Jeremy Cameron,1,Geelong,10,10,6,6,16,16,8,8,0,0,0,0,1,2,3,3,1,19,80,80
126,6,Jordan Clark,1,Fremantle,11,11,9,9,20,20,5,5,0,0,3,3,2,0,0,0,0,0,80,80
127,6,Elliot Yeo,1,West Coast,15,15,5,5,20,20,8,8,0,0,1,1,0,1,0,0,0,0,80,80
128,8,Andrew Brayshaw,1,Fremantle,9,9,18,18,27,27,2,2,0,0,3,3,1,1,0,0,1,1,80,80
