Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,5,Jeremy Cameron,1,Geelong,18,18,12,12,30,30,10,10,0,0,3,3,2,1,4,4,3,27,146,146
2,5,Christian Petracca,1,Melbourne,16,16,17,17,33,33,5,5,0,0,6,6,1,0,3,3,1,19,141,141
3,35,Jack Sinclair,1,St Kilda,28,28,9,9,37,37,11,11,0,0,1,1,1,0,0,0,0,0,140,140
4,29,Rory Laird,1,Adelaide,16,16,16,16,32,32,4,4,0,0,9,9,1,0,1,1,1,7,136,136
5,13,Clayton Oliver,1,Melbourne,10,10,26,26,36,36,2,2,0,0,13,13,1,2,0,0,1,1,136,136
6,9,Lachie Neale,1,Brisbane Lions,13,13,20,20,33,33,6,6,0,0,7,7,2,0,1,1,0,6,133,133
7,11,Touk Miller,1,Gold Coast,20,20,11,11,31,31,3,3,0,0,10,10,0,0,0,0,1,1,132,132
8,11,Tim Kelly,1,West Coast,19,19,21,21,40,40,4,4,0,0,3,3,2,2,2,2,1,13,132,132
9,43,Reilly O'Brien,1,Adelaide,11,11,5,5,16,16,5,5,48,48,5,5,3,0,0,0,0,0,129,129
10,12,Jordan Dawson,1,Adelaide,25,25,5,5,30,30,10,10,0,0,2,2,0,0,1,1,0,6,129,129
11,7,Zach Merrett,1,Essendon,17,17,7,7,24,24,6,6,0,0,6,6,3,0,3,3,0,18,128,128
12,21,Tom Liberatore,1,Western Bulldogs,14,14,19,19,33,33,7,7,0,0,5,5,0,0,1,1,1,7,128,128
13,9,Luke Davies-Uniacke,1,North Melbourne,18,18,17,17,35,35,7,7,0,0,6,6,0,2,0,0,0,0,127,127
14,14,Tim Taranto,1,GWS Giants,24,24,6,6,30,30,1,1,0,0,10,10,1,1,0,0,0,0,125,125
15,22,Joshua Kelly,1,GWS Giants,15,15,15,15,30,30,2,2,0,0,10,10,3,0,0,0,0,0,124,124
16,2,Ben Keays,1,Adelaide,15,15,15,15,30,30,4,4,0,0,6,6,2,1,2,2,1,13,123,123
17,8,Andrew Brayshaw,1,Fremantle,15,15,12,12,27,27,0,0,0,0,11,11,2,0,1,1,0,6,121,121
18,29,Cameron Guthrie,1,Geelong,16,16,13,13,29,29,4,4,0,0,7,7,0,0,1,1,1,7,121,121
19,6,Hugh McCluggage,1,Brisbane Lions,16,16,10,10,26,26,7,7,0,0,7,7,2,2,1,1,1,7,120,120
20,3,Tom Mitchell,1,Hawthorn,18,18,17,17,35,35,2,2,0,0,7,7,2,2,0,0,1,1,119,119
21,22,Mitchell Duncan,1,Geelong,21,21,9,9,30,30,14,14,0,0,0,0,1,2,0,0,0,0,118,118
22,3,Stephen Coniglio,1,GWS Giants,24,24,7,7,31,31,0,0,0,0,8,8,0,0,0,0,0,0,118,118
23,26,Tom Hawkins,1,Geelong,17,17,2,2,19,19,10,10,2,2,0,0,0,3,6,6,3,39,117,117
24,31,Bailey Dale,1,Western Bulldogs,22,22,10,10,32,32,5,5,0,0,4,4,0,0,0,0,0,0,117,117
25,35,Nick Daicos,1,Collingwood,22,22,15,15,37,37,4,4,0,0,2,2,0,0,0,0,1,1,117,117
26,15,Noah Anderson,1,Gold Coast,22,22,8,8,30,30,5,5,0,0,3,3,1,0,1,1,0,6,116,116
