Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,11,Max Gawn,1,Melbourne,18,18,10,10,28,28,9,9,30,30,0,0,5,2,3,3,1,19,149,149
2,11,Touk Miller,1,Gold Coast,21,21,11,11,32,32,5,5,0,0,8,8,2,0,0,0,1,1,135,135
3,14,Darcy Cameron,1,Collingwood,19,19,7,7,26,26,9,9,19,19,3,3,3,2,1,1,1,7,133,133
4,8,Andrew Brayshaw,1,Fremantle,19,19,20,20,39,39,4,4,0,0,6,6,3,2,0,0,1,1,131,131
5,14,Callum Mills,1,Sydney,15,15,11,11,26,26,7,7,0,0,10,10,1,1,0,0,0,0,126,126
6,10,Daniel Rich,1,Brisbane Lions,26,26,6,6,32,32,7,7,0,0,4,4,1,1,0,0,0,0,125,125
7,11,Jackson Macrae,1,Western Bulldogs,13,13,18,18,31,31,5,5,0,0,8,8,2,0,0,0,0,0,124,124
8,11,James Aish,1,Fremantle,19,19,10,10,29,29,9,9,0,0,3,3,1,0,1,1,0,6,123,123
9,29,Rory Laird,1,Adelaide,10,10,23,23,33,33,2,2,0,0,9,9,4,2,1,1,0,6,122,122
10,6,Hugh McCluggage,1,Brisbane Lions,18,18,6,6,24,24,10,10,0,0,6,6,0,1,0,0,1,1,118,118
11,8,Jack Redden,1,West Coast,16,16,9,9,25,25,5,5,0,0,7,7,1,0,1,1,0,6,116,116
12,22,Mitchell Duncan,1,Geelong,22,22,7,7,29,29,8,8,0,0,1,1,0,0,1,1,1,7,115,115
13,21,Tom Liberatore,1,Western Bulldogs,18,18,12,12,30,30,5,5,0,0,3,3,3,2,2,2,1,13,115,115
14,20,Sam Reid.,1,Sydney,8,8,8,8,16,16,5,5,4,4,10,10,2,2,3,3,1,19,114,114
15,5,Jeremy Cameron,1,Geelong,12,12,6,6,18,18,7,7,0,0,2,2,1,1,6,6,1,37,112,112
16,17,Jarryd Lyons,1,Brisbane Lions,16,16,8,8,24,24,3,3,0,0,10,10,2,1,0,0,0,0,112,112
17,13,Luke Shuey,1,West Coast,18,18,9,9,27,27,5,5,0,0,6,6,4,1,0,0,0,0,112,112
18,3,Tom Mitchell,1,Hawthorn,13,13,19,19,32,32,2,2,0,0,7,7,1,0,0,0,0,0,112,112
19,35,Nick Daicos,1,Collingwood,22,22,14,14,36,36,3,3,0,0,1,1,2,0,0,0,0,0,109,109
20,44,Jai Newcombe,1,Hawthorn,13,13,11,11,24,24,2,2,0,0,12,12,1,3,0,0,1,1,108,108
21,18,Matthew Rowell,1,Gold Coast,20,20,5,5,25,25,0,0,0,0,11,11,2,5,1,1,0,6,107,107
22,13,Taylor Adams,1,Collingwood,20,20,8,8,28,28,4,4,0,0,7,7,3,4,0,0,0,0,107,107
23,3,Andrew Gaff,1,West Coast,15,15,15,15,30,30,2,2,0,0,4,4,3,0,1,1,1,7,107,107
24,32,Michael Frederick,1,Fremantle,14,14,4,4,18,18,10,10,0,0,2,2,0,0,3,3,0,18,106,106
25,13,Taylor Walker,1,Adelaide,13,13,9,9,22,22,8,8,1,1,2,2,2,2,3,3,1,19,105,105
26,9,Lachie Neale,1,Brisbane Lions,16,16,15,15,31,31,5,5,0,0,4,4,1,2,0,0,0,0,104,104
27,3,Caleb Serong,1,Fremantle,9,9,22,22,31,31,1,1,0,0,7,7,2,2,1,1,0,6,104,104
28,9,Luke Davies-Uniacke,1,North Melbourne,16,16,9,9,25,25,6,6,0,0,3,3,3,1,1,1,1,7,103,103
29,33,Brodie Smith,1,Adelaide,17,17,4,4,21,21,6,6,0,0,6,6,1,0,0,0,0,0,102,102
30,10,Angus Brayshaw,1,Melbourne,19,19,5,5,24,24,7,7,0,0,3,3,1,0,0,0,1,1,102,102
31,13,Clayton Oliver,1,Melbourne,9,9,20,20,29,29,4,4,0,0,7,7,1,2,0,0,0,0,102,102
32,27,Wil Powell,1,Gold Coast,15,15,3,3,18,18,3,3,0,0,8,8,1,0,1,1,2,8,101,101
33,39,Zach Guthrie,1,Geelong,16,16,3,3,19,19,11,11,0,0,3,3,4,1,0,0,0,0,100,100
34,25,Jack Crisp,1,Collingwood,15,15,10,10,25,25,5,5,0,0,5,5,0,0,0,0,0,0,100,100
35,7,Jack Viney,1,Melbourne,15,15,17,17,32,32,2,2,0,0,4,4,1,1,0,0,0,0,99,99
36,29,Cameron Guthrie,1,Geelong,17,17,7,7,24,24,4,4,0,0,5,5,1,0,0,0,0,0,98,98
37,35,Caleb Daniel,1,Western Bulldogs,20,20,10,10,30,30,6,6,0,0,0,0,0,0,0,0,0,0,98,98
38,1,Patrick Lipinski,1,Collingwood,16,16,13,13,29,29,2,2,0,0,4,4,1,2,1,1,0,6,97,97
39,15,Noah Anderson,1,Gold Coast,17,17,4,4,21,21,4,4,0,0,6,6,1,0,0,0,0,0,96,96
40,22,Steele Sidebottom,1,Collingwood,14,14,10,10,24,24,5,5,0,0,3,3,0,0,1,1,1,7,96,96
41,44,Tim English,1,Western Bulldogs,12,12,8,8,20,20,5,5,17,17,1,1,3,1,1,1,1,7,95,95
42,26,Hayden Young,1,Fremantle,16,16,7,7,23,23,8,8,0,0,2,2,1,0,0,0,0,0,95,95
43,26,Tom Hawkins,1,Geelong,12,12,3,3,15,15,9,9,2,2,2,2,1,0,2,2,2,14,94,94
44,3,Christian Salem,1,Melbourne,17,17,3,3,20,20,9,9,0,0,3,3,1,1,0,0,0,0,94,94
45,31,Bailey Dale,1,Western Bulldogs,17,17,14,14,31,31,5,5,0,0,0,0,0,2,1,1,0,6,94,94
46,12,Jordan Dawson,1,Adelaide,19,19,4,4,23,23,9,9,0,0,1,1,0,1,0,0,0,0,93,93
47,2,Zach Tuohy,1,Geelong,17,17,2,2,19,19,8,8,0,0,3,3,1,0,0,0,0,0,92,92
48,15,Dayne Zorko,1,Brisbane Lions,14,14,7,7,21,21,4,4,0,0,8,8,3,4,0,0,0,0,91,91
49,44,Jake Lloyd,1,Sydney,15,15,7,7,22,22,9,9,0,0,1,1,0,0,0,0,0,0,90,90
50,21,Errol Gulden,1,Sydney,14,14,3,3,17,17,4,4,0,0,5,5,3,0,1,1,0,6,89,89
Totals,,,50,,802,16,476,9.5,1278,25.6,277,5.5,73,1.5,236,4.7,80,52,37,0.7,20,242,5372,107.4
51,26,Liam Shiels,1,Hawthorn,10,10,12,12,22,22,2,2,0,0,7,7,1,0,0,0,0,0,89,89
52,4,Marcus Bontempelli,1,Western Bulldogs,11,11,12,12,23,23,3,3,0,0,5,5,0,1,1,1,0,6,89,89
53,5,Christian Petracca,1,Melbourne,15,15,10,10,25,25,4,4,0,0,3,3,0,0,0,0,0,0,89,89
54,12,Jy Simpkin,1,North Melbourne,15,15,5,5,20,20,3,3,0,0,6,6,0,2,1,1,0,6,88,88
55,1,Rhys Stanley,1,Geelong,11,11,5,5,16,16,5,5,23,23,3,3,3,3,0,0,0,0,87,87
56,45,Brad Close,1,Geelong,10,10,7,7,17,17,6,6,0,0,4,4,2,0,1,1,1,7,87,87
57,5,Isaac Heeney,1,Sydney,15,15,4,4,19,19,8,8,0,0,1,1,1,1,1,1,2,8,87,87
58,2,Jordan de Goey,1,Collingwood,15,15,6,6,21,21,4,4,0,0,3,3,1,1,1,1,2,8,87,87
59,33,Zac Bailey,1,Brisbane Lions,12,12,10,10,22,22,2,2,0,0,1,1,0,1,4,4,0,24,87,87
60,23,James Jordon,1,Melbourne,14,14,10,10,24,24,2,2,0,0,2,2,4,0,1,1,1,7,87,87
