Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,6,Bailey Smith,1,Western Bulldogs,20,20,13,13,33,33,7,7,0,0,11,11,5,1,0,0,1,1,154,154
2,5,Dan Houston,1,Port Adelaide,27,27,9,9,36,36,12,12,0,0,2,2,2,3,2,2,2,14,150,150
3,5,Christian Petracca,1,Melbourne,24,24,14,14,38,38,8,8,0,0,2,2,0,1,2,2,1,13,142,142
4,12,Tom Green,1,GWS Giants,15,15,16,16,31,31,5,5,2,2,7,7,2,1,2,2,0,12,133,133
5,2,Ben Keays,1,Adelaide,24,24,13,13,37,37,4,4,0,0,5,5,1,0,0,0,1,1,132,132
6,37,Nic Martin,1,Essendon,17,17,10,10,27,27,10,10,0,0,0,0,2,1,5,5,0,30,130,130
7,14,Tim Taranto,1,GWS Giants,21,21,7,7,28,28,5,5,0,0,7,7,2,1,1,1,3,9,128,128
8,43,Aaron Hall,1,North Melbourne,26,26,5,5,31,31,11,11,0,0,1,1,0,0,0,0,0,0,125,125
9,7,Matthew Kennedy,1,Carlton,19,19,14,14,33,33,3,3,0,0,4,4,4,0,1,1,2,8,122,122
10,5,Isaac Heeney,1,Sydney,16,16,9,9,25,25,5,5,0,0,6,6,1,1,3,3,0,18,121,121
11,9,Luke Davies-Uniacke,1,North Melbourne,16,16,11,11,27,27,5,5,0,0,9,9,3,1,0,0,0,0,121,121
12,8,Andrew Brayshaw,1,Fremantle,20,20,8,8,28,28,6,6,0,0,7,7,3,2,0,0,1,1,120,120
13,11,Jackson Macrae,1,Western Bulldogs,19,19,20,20,39,39,5,5,0,0,3,3,2,2,0,0,0,0,120,120
14,26,Luke Parker,1,Sydney,14,14,7,7,21,21,5,5,0,0,5,5,0,1,5,5,1,31,119,119
15,7,Zach Merrett,1,Essendon,14,14,25,25,39,39,7,7,0,0,3,3,0,2,0,0,0,0,119,119
16,9,Lachie Neale,1,Brisbane Lions,16,16,15,15,31,31,7,7,0,0,6,6,1,2,0,0,0,0,118,118
17,1,Patrick Lipinski,1,Collingwood,17,17,13,13,30,30,5,5,0,0,4,4,3,0,1,1,0,6,117,117
18,18,Matthew Rowell,1,Gold Coast,17,17,16,16,33,33,1,1,0,0,6,6,6,0,0,0,1,1,117,117
19,12,Jy Simpkin,1,North Melbourne,19,19,10,10,29,29,4,4,0,0,5,5,1,2,2,2,0,12,116,116
20,10,Travis Boak,1,Port Adelaide,13,13,19,19,32,32,6,6,0,0,4,4,1,1,1,1,0,6,115,115
21,9,Patrick Cripps,1,Carlton,17,17,13,13,30,30,5,5,0,0,2,2,0,2,3,3,0,18,112,112
22,47,Jack Hayes,1,St Kilda,10,10,8,8,18,18,10,10,2,2,3,3,3,0,3,3,0,18,111,111
23,13,Dylan Moore,1,Hawthorn,12,12,7,7,19,19,10,10,0,0,6,6,1,0,1,1,0,6,111,111
24,5,Adam Cerra,1,Carlton,14,14,16,16,30,30,2,2,0,0,6,6,5,2,1,1,1,7,110,110
25,11,Luke McDonald,1,North Melbourne,24,24,3,3,27,27,12,12,0,0,0,0,0,2,0,0,1,1,109,109
26,19,Rowan Marshall,1,St Kilda,18,18,3,3,21,21,4,4,25,25,4,4,4,3,0,0,0,0,108,108
27,35,Jack Sinclair,1,St Kilda,19,19,6,6,25,25,5,5,0,0,4,4,1,0,1,1,1,7,108,108
28,1,Andrew McGrath,1,Essendon,19,19,10,10,29,29,6,6,0,0,3,3,1,0,0,0,0,0,108,108
29,35,Patrick Dangerfield,1,Geelong,18,18,13,13,31,31,4,4,0,0,2,2,0,0,1,1,2,8,108,108
30,2,Jordan de Goey,1,Collingwood,15,15,12,12,27,27,5,5,0,0,2,2,0,0,2,2,3,15,107,107
31,9,Jack Steele,1,St Kilda,15,15,13,13,28,28,5,5,0,0,7,7,2,3,0,0,0,0,107,107
32,44,Tim English,1,Western Bulldogs,16,16,4,4,20,20,6,6,18,18,2,2,8,1,0,0,1,1,106,106
33,22,Izak Rankine,1,Gold Coast,18,18,5,5,23,23,6,6,0,0,1,1,0,2,4,4,1,25,105,105
34,3,Darcy Parish,1,Essendon,14,14,20,20,34,34,6,6,0,0,1,1,0,0,0,0,0,0,104,104
35,6,Jye Caldwell,1,Essendon,11,11,12,12,23,23,8,8,0,0,2,2,1,0,2,2,1,13,103,103
36,5,Josh Dunkley,1,Western Bulldogs,14,14,15,15,29,29,4,4,0,0,5,5,1,1,0,0,1,1,103,103
37,12,Tom Cutler,1,Essendon,16,16,8,8,24,24,9,9,0,0,2,2,0,1,1,1,0,6,102,102
38,35,Nick Daicos,1,Collingwood,15,15,12,12,27,27,5,5,0,0,4,4,2,0,0,0,0,0,102,102
39,16,Oliver Wines,1,Port Adelaide,13,13,16,16,29,29,3,3,0,0,6,6,0,1,0,0,1,1,102,102
40,26,Tom Hawkins,1,Geelong,12,12,5,5,17,17,8,8,4,4,1,1,0,1,4,4,2,26,101,101
41,42,Adam Saad,1,Carlton,17,17,4,4,21,21,8,8,0,0,4,4,2,0,0,0,0,0,101,101
42,8,Josh Rachele,1,Adelaide,13,13,1,1,14,14,5,5,0,0,3,3,1,0,5,5,1,31,100,100
43,4,Marcus Bontempelli,1,Western Bulldogs,13,13,4,4,17,17,7,7,0,0,7,7,1,1,1,1,0,6,100,100
44,9,Hayden Crozier,1,Western Bulldogs,14,14,5,5,19,19,12,12,0,0,3,3,0,2,1,1,0,6,100,100
45,18,Tyson Stengle,1,Geelong,15,15,5,5,20,20,4,4,0,0,1,1,2,0,4,4,3,27,100,100
46,29,Luke Foley,1,West Coast,19,19,5,5,24,24,8,8,0,0,3,3,0,1,0,0,0,0,100,100
47,33,Darcy Byrne-Jones,1,Port Adelaide,21,21,5,5,26,26,8,8,0,0,3,3,0,3,0,0,0,0,100,100
48,11,Touk Miller,1,Gold Coast,13,13,16,16,29,29,2,2,0,0,5,5,3,2,1,1,0,6,100,100
49,3,Andrew Gaff,1,West Coast,18,18,14,14,32,32,6,6,0,0,2,2,1,3,0,0,0,0,100,100
50,13,Clayton Oliver,1,Melbourne,19,19,13,13,32,32,6,6,0,0,5,5,0,7,0,0,0,0,100,100
Totals,,,50,,846,16.9,527,10.5,1373,27.5,310,6.2,51,1,196,3.9,78,60,60,1.2,32,392,5647,112.9
51,8,James Rowbottom,1,Sydney,10,10,8,8,18,18,4,4,0,0,10,10,1,0,0,0,0,0,99,99
52,19,Jack Gunston,1,Hawthorn,14,14,4,4,18,18,8,8,0,0,1,1,2,1,3,3,4,22,99,99
53,4,Jade Gresham,1,St Kilda,14,14,10,10,24,24,6,6,0,0,2,2,1,1,2,2,1,13,99,99
54,31,Tom Hickey,1,Sydney,8,8,8,8,16,16,4,4,33,33,4,4,0,1,0,0,0,0,98,98
55,15,Karl Amon,1,Port Adelaide,13,13,8,8,21,21,4,4,0,0,6,6,3,1,1,1,1,7,98,98
56,33,Zac Bailey,1,Brisbane Lions,15,15,8,8,23,23,7,7,0,0,3,3,0,1,1,1,1,7,98,98
57,8,Jack Redden,1,West Coast,14,14,14,14,28,28,7,7,0,0,3,3,1,2,0,0,0,0,98,98
58,31,Jamaine Jones,1,West Coast,11,11,10,10,21,21,6,6,0,0,5,5,0,2,2,2,0,12,97,97
59,4,Brodie Grundy,1,Collingwood,9,9,8,8,17,17,2,2,37,37,5,5,2,4,0,0,0,0,96,96
60,13,Oliver Florent,1,Sydney,12,12,8,8,20,20,4,4,0,0,4,4,1,1,3,3,0,18,96,96
61,7,Jack Viney,1,Melbourne,11,11,12,12,23,23,5,5,0,0,4,4,2,0,1,1,0,6,96,96
62,36,Harry Perryman,1,GWS Giants,16,16,8,8,24,24,5,5,0,0,4,4,1,0,0,0,0,0,96,96
63,6,James Sicily,1,Hawthorn,16,16,11,11,27,27,6,6,0,0,2,2,3,1,0,0,0,0,96,96
64,22,Joshua Kelly,1,GWS Giants,15,15,12,12,27,27,5,5,0,0,3,3,0,0,0,0,0,0,96,96
65,18,Zak Butters,1,Port Adelaide,12,12,15,15,27,27,3,3,0,0,5,5,1,0,0,0,0,0,96,96
66,15,Sam Docherty,1,Carlton,15,15,11,11,26,26,6,6,0,0,1,1,0,0,1,1,0,6,95,95
67,1,Adam Treloar,1,Western Bulldogs,16,16,10,10,26,26,5,5,0,0,0,0,0,0,2,2,0,12,95,95
68,2,Mitch Lewis,1,Hawthorn,11,11,2,2,13,13,9,9,0,0,3,3,2,1,3,3,1,19,94,94
69,24,Marcus Adams,1,Brisbane Lions,16,16,4,4,20,20,11,11,0,0,1,1,0,0,0,0,0,0,93,93
70,19,Nick Hind,1,Essendon,17,17,6,6,23,23,6,6,0,0,3,3,0,0,0,0,0,0,93,93
71,8,Brayden Fiorini,1,Gold Coast,16,16,8,8,24,24,4,4,0,0,5,5,0,1,0,0,0,0,93,93
72,3,Brandan Parfitt,1,Geelong,20,20,12,12,32,32,1,1,0,0,3,3,3,3,0,0,0,0,93,93
73,31,Bailey Dale,1,Western Bulldogs,17,17,8,8,25,25,6,6,0,0,0,0,1,0,1,1,0,6,92,92
74,15,Noah Anderson,1,Gold Coast,13,13,10,10,23,23,5,5,0,0,5,5,0,1,0,0,0,0,91,91
75,5,Brad Crouch,1,St Kilda,14,14,13,13,27,27,2,2,0,0,6,6,2,3,0,0,0,0,91,91
76,29,George Hewett,1,Carlton,10,10,18,18,28,28,5,5,0,0,2,2,2,2,1,1,0,6,91,91
77,28,Jarrod Witts,1,Gold Coast,8,8,7,7,15,15,1,1,28,28,3,3,1,0,1,1,1,7,89,89
78,1,Harry Morrison,1,Hawthorn,12,12,10,10,22,22,6,6,0,0,3,3,3,0,0,0,0,0,89,89
79,38,Jeremy Howe,1,Collingwood,14,14,8,8,22,22,9,9,0,0,1,1,0,0,0,0,0,0,89,89
80,38,Lachlan Sholl,1,Adelaide,13,13,10,10,23,23,9,9,0,0,1,1,2,1,0,0,0,0,89,89
81,35,Caleb Daniel,1,Western Bulldogs,14,14,12,12,26,26,6,6,0,0,2,2,0,1,0,0,0,0,89,89
