Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,14,Callum Mills,1,Sydney,21,21,8,8,29,29,7,7,0,0,13,13,4,0,0,0,0,0,156,156
2,5,Christian Petracca,1,Melbourne,18,18,10,10,28,28,6,6,0,0,8,8,2,1,2,2,4,16,139,139
3,1,Adam Treloar,1,Western Bulldogs,21,21,14,14,35,35,3,3,0,0,3,3,3,0,3,3,1,19,134,134
4,22,Joshua Kelly,1,GWS Giants,13,13,23,23,36,36,4,4,0,0,7,7,2,0,1,1,1,7,134,134
5,16,Oliver Wines,1,Port Adelaide,17,17,15,15,32,32,5,5,2,2,4,4,2,1,2,2,3,15,128,128
6,11,Touk Miller,1,Gold Coast,22,22,12,12,34,34,2,2,0,0,8,8,3,1,0,0,0,0,128,128
7,3,Caleb Serong,1,Fremantle,12,12,14,14,26,26,1,1,0,0,14,14,2,0,0,0,1,1,126,126
8,21,Tom Liberatore,1,Western Bulldogs,15,15,16,16,31,31,5,5,0,0,8,8,1,0,0,0,0,0,125,125
9,5,Brad Crouch,1,St Kilda,13,13,23,23,36,36,3,3,0,0,7,7,2,0,0,0,1,1,125,125
10,29,Rory Laird,1,Adelaide,17,17,16,16,33,33,3,3,0,0,10,10,1,3,0,0,0,0,124,124
11,35,Caleb Daniel,1,Western Bulldogs,20,20,14,14,34,34,10,10,0,0,1,1,1,0,0,0,0,0,123,123
12,11,Jackson Macrae,1,Western Bulldogs,18,18,19,19,37,37,8,8,0,0,3,3,0,2,0,0,1,1,123,123
13,4,Marcus Bontempelli,1,Western Bulldogs,20,20,6,6,26,26,8,8,0,0,5,5,1,2,1,1,2,8,119,119
14,7,Jack Viney,1,Melbourne,10,10,17,17,27,27,3,3,0,0,12,12,0,1,0,0,0,0,118,118
15,6,Bailey Smith,1,Western Bulldogs,22,22,19,19,41,41,3,3,0,0,1,1,0,1,0,0,2,2,116,116
16,15,Sam Docherty,1,Carlton,20,20,8,8,28,28,10,10,0,0,1,1,2,1,1,1,0,6,115,115
17,9,Lachie Neale,1,Brisbane Lions,16,16,20,20,36,36,7,7,0,0,1,1,2,2,1,1,0,6,115,115
18,36,Connor West,1,West Coast,16,16,13,13,29,29,3,3,0,0,7,7,3,0,0,0,0,0,114,114
19,9,Blake Acres,1,Fremantle,19,19,3,3,22,22,7,7,0,0,8,8,3,2,0,0,0,0,113,113
20,5,Josh Dunkley,1,Western Bulldogs,15,15,9,9,24,24,9,9,0,0,2,2,3,2,3,3,0,18,113,113
21,23,Alex Witherden,1,West Coast,20,20,4,4,24,24,12,12,0,0,2,2,3,1,0,0,0,0,112,112
22,15,Dayne Zorko,1,Brisbane Lions,21,21,5,5,26,26,5,5,0,0,4,4,2,2,2,2,0,12,112,112
23,2,Griffin Logue,1,Fremantle,11,11,18,18,29,29,11,11,0,0,2,2,0,0,0,0,0,0,110,110
24,35,Jack Sinclair,1,St Kilda,24,24,7,7,31,31,9,9,0,0,0,0,0,1,0,0,0,0,110,110
25,18,Sam Walsh,1,Carlton,14,14,17,17,31,31,5,5,0,0,2,2,1,1,2,2,1,13,110,110
26,11,Tom Papley,1,Sydney,13,13,8,8,21,21,10,10,0,0,2,2,1,0,2,2,3,15,109,109
27,6,James Sicily,1,Hawthorn,23,23,1,1,24,24,9,9,0,0,2,2,3,0,0,0,0,0,109,109
28,1,Chad Warner,1,Sydney,16,16,16,16,32,32,7,7,0,0,3,3,1,2,0,0,1,1,109,109
29,11,Braydon Preuss,1,GWS Giants,9,9,6,6,15,15,6,6,44,44,2,2,2,1,0,0,0,0,108,108
30,11,James Aish,1,Fremantle,16,16,8,8,24,24,8,8,0,0,5,5,0,0,0,0,0,0,108,108
31,21,Errol Gulden,1,Sydney,20,20,6,6,26,26,7,7,0,0,2,2,1,0,1,1,0,6,108,108
32,46,Oscar McInerney,1,Brisbane Lions,5,5,6,6,11,11,1,1,40,40,7,7,3,0,1,1,0,6,107,107
33,15,Karl Amon,1,Port Adelaide,20,20,4,4,24,24,7,7,0,0,4,4,0,0,0,0,1,1,106,106
34,44,Tom Stewart,1,Geelong,18,18,9,9,27,27,9,9,0,0,2,2,2,1,0,0,0,0,106,106
35,31,Bailey Dale,1,Western Bulldogs,20,20,9,9,29,29,11,11,0,0,0,0,1,2,0,0,0,0,106,106
36,35,Josh Rotham,1,West Coast,15,15,4,4,19,19,10,10,0,0,5,5,2,0,0,0,0,0,105,105
37,7,Matthew Kennedy,1,Carlton,13,13,14,14,27,27,8,8,0,0,1,1,3,0,1,1,1,7,105,105
38,28,Jarrod Witts,1,Gold Coast,8,8,2,2,10,10,2,2,29,29,9,9,1,1,1,1,0,6,103,103
39,36,Harry Perryman,1,GWS Giants,19,19,5,5,24,24,8,8,0,0,2,2,1,1,1,1,0,6,103,103
40,25,Jack Crisp,1,Collingwood,11,11,13,13,24,24,5,5,0,0,5,5,0,1,2,2,0,12,103,103
41,29,Shai Bolton,1,Richmond,13,13,7,7,20,20,4,4,0,0,7,7,0,1,2,2,0,12,102,102
42,44,Jake Lloyd,1,Sydney,18,18,6,6,24,24,7,7,0,0,4,4,2,1,0,0,0,0,102,102
43,17,Will Brodie,1,Fremantle,14,14,13,13,27,27,2,2,0,0,8,8,2,2,0,0,0,0,102,102
44,4,Jade Gresham,1,St Kilda,12,12,18,18,30,30,2,2,0,0,6,6,2,1,0,0,1,1,102,102
45,38,Jeremy Howe,1,Collingwood,18,18,4,4,22,22,9,9,0,0,3,3,3,1,0,0,0,0,101,101
46,12,Jordan Dawson,1,Adelaide,22,22,2,2,24,24,7,7,0,0,3,3,1,1,0,0,0,0,101,101
47,17,Jarryd Lyons,1,Brisbane Lions,11,11,13,13,24,24,3,3,0,0,7,7,2,1,1,1,0,6,101,101
48,9,Luke Davies-Uniacke,1,North Melbourne,10,10,15,15,25,25,5,5,0,0,6,6,1,0,0,0,0,0,100,100
49,2,Zach Tuohy,1,Geelong,18,18,8,8,26,26,6,6,0,0,0,0,0,0,2,2,0,12,100,100
50,4,Jarman Impey,1,Hawthorn,16,16,9,9,25,25,8,8,0,0,2,2,1,0,0,0,0,0,99,99
Totals,,,50,,813,16.3,536,10.7,1349,27,310,6.2,115,2.3,230,4.6,78,41,32,0.6,24,216,5647,112.9
51,8,Andrew Brayshaw,1,Fremantle,7,7,19,19,26,26,1,1,0,0,10,10,0,1,0,0,0,0,99,99
52,4,Lochie O'Brien,1,Carlton,20,20,2,2,22,22,8,8,0,0,1,1,1,1,1,1,2,8,98,98
53,6,Jackson Hately,1,Adelaide,12,12,15,15,27,27,2,2,0,0,5,5,1,1,1,1,2,8,98,98
54,29,George Hewett,1,Carlton,12,12,18,18,30,30,2,2,0,0,4,4,1,0,0,0,2,2,97,97
55,20,Ed Richards,1,Western Bulldogs,15,15,5,5,20,20,9,9,0,0,4,4,1,1,0,0,0,0,96,96
56,20,Jeremy McGovern,1,West Coast,13,13,10,10,23,23,6,6,2,2,4,4,1,2,1,1,0,6,96,96
57,7,Isaac Smith,1,Geelong,15,15,8,8,23,23,6,6,0,0,2,2,2,0,1,1,1,7,96,96
58,33,Aaron Naughton,1,Western Bulldogs,14,14,2,2,16,16,6,6,0,0,2,2,3,0,3,3,2,20,95,95
59,26,Luke Parker,1,Sydney,15,15,8,8,23,23,5,5,0,0,3,3,1,0,1,1,0,6,95,95
60,5,Adam Cerra,1,Carlton,12,12,12,12,24,24,3,3,0,0,7,7,1,1,0,0,0,0,95,95
61,23,James Jordon,1,Melbourne,15,15,12,12,27,27,6,6,0,0,2,2,0,0,0,0,0,0,95,95
62,11,Tim Kelly,1,West Coast,16,16,16,16,32,32,3,3,0,0,2,2,0,1,0,0,1,1,95,95
63,23,Shane McAdam,1,Adelaide,9,9,5,5,14,14,7,7,0,0,4,4,1,0,3,3,1,19,94,94
