Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,14,Callum Mills,1,Sydney,13,13,10,10,23,23,7,7,0,0,16,16,1,1,1,1,0,6,148,148
2,9,Luke Davies-Uniacke,1,North Melbourne,22,22,11,11,33,33,5,5,0,0,11,11,1,1,0,0,0,0,145,145
3,8,Andrew Brayshaw,1,Fremantle,20,20,16,16,36,36,6,6,0,0,10,10,0,4,1,1,0,6,144,144
4,3,Jed Anderson,1,North Melbourne,19,19,14,14,33,33,9,9,0,0,7,7,2,0,0,0,0,0,142,142
5,15,Noah Anderson,1,Gold Coast,22,22,4,4,26,26,9,9,0,0,7,7,0,0,2,2,0,12,141,141
6,22,Mitchell Duncan,1,Geelong,28,28,4,4,32,32,11,11,0,0,0,0,0,0,2,2,1,13,138,138
7,29,Rory Laird,1,Adelaide,13,13,29,29,42,42,3,3,0,0,7,7,1,1,0,0,0,0,132,132
8,9,Ben Ainsworth,1,Gold Coast,18,18,8,8,26,26,14,14,0,0,1,1,1,0,2,2,1,13,130,130
9,13,Dylan Moore,1,Hawthorn,18,18,11,11,29,29,7,7,0,0,7,7,4,0,0,0,0,0,129,129
10,7,Zach Merrett,1,Essendon,16,16,15,15,31,31,5,5,0,0,8,8,1,0,0,0,1,1,127,127
11,7,Jack Viney,1,Melbourne,17,17,18,18,35,35,4,4,0,0,7,7,3,1,0,0,0,0,127,127
12,20,Connor Rozee,1,Port Adelaide,10,10,14,14,24,24,6,6,0,0,5,5,3,0,4,4,2,26,125,125
13,15,Blake Hardwick,1,Hawthorn,19,19,13,13,32,32,8,8,0,0,4,4,1,0,0,0,0,0,124,124
14,9,Jack Steele,1,St Kilda,12,12,16,16,28,28,8,8,0,0,7,7,1,0,0,0,0,0,121,121
15,25,Shannon Hurn,1,West Coast,27,27,1,1,28,28,10,10,0,0,2,2,1,1,0,0,0,0,119,119
16,2,Ben Keays,1,Adelaide,14,14,16,16,30,30,6,6,0,0,5,5,2,1,1,1,1,7,118,118
17,7,Matthew Kennedy,1,Carlton,13,13,14,14,27,27,7,7,0,0,7,7,3,1,0,0,0,0,116,116
18,3,Stephen Coniglio,1,GWS Giants,18,18,14,14,32,32,4,4,0,0,5,5,1,0,0,0,1,1,116,116
19,15,Sam Docherty,1,Carlton,21,21,7,7,28,28,8,8,0,0,4,4,0,1,0,0,0,0,114,114
20,29,Cameron Guthrie,1,Geelong,14,14,14,14,28,28,5,5,0,0,7,7,1,4,2,2,0,12,114,114
21,20,Sam Reid.,1,Sydney,7,7,8,8,15,15,0,0,25,25,13,13,1,1,0,0,1,1,113,113
22,6,Jye Caldwell,1,Essendon,14,14,12,12,26,26,4,4,0,0,7,7,3,1,1,1,0,6,112,112
23,35,Jack Sinclair,1,St Kilda,22,22,5,5,27,27,7,7,0,0,2,2,1,1,1,1,0,6,109,109
24,3,Andrew Gaff,1,West Coast,20,20,10,10,30,30,8,8,0,0,1,1,1,0,0,0,0,0,109,109
25,4,Kyle Langford,1,Essendon,13,13,5,5,18,18,7,7,0,0,3,3,1,0,4,4,1,25,108,108
26,30,Tom Atkins,1,Geelong,16,16,5,5,21,21,3,3,0,0,9,9,2,1,1,1,0,6,108,108
27,6,James Sicily,1,Hawthorn,21,21,2,2,23,23,13,13,0,0,1,1,1,1,0,0,0,0,108,108
28,29,Shai Bolton,1,Richmond,19,19,10,10,29,29,3,3,0,0,1,1,0,1,3,3,3,21,108,108
29,17,Daniel Rioli,1,Richmond,12,12,19,19,31,31,5,5,0,0,4,4,3,0,0,0,0,0,108,108
30,37,Brandon Starcevich,1,Brisbane Lions,21,21,5,5,26,26,7,7,0,0,5,5,2,3,0,0,0,0,107,107
31,26,Josh Battle,1,St Kilda,15,15,12,12,27,27,11,11,0,0,1,1,1,0,0,0,0,0,107,107
32,10,Harry McKay,1,Carlton,13,13,0,0,13,13,7,7,0,0,4,4,3,2,5,5,3,33,106,106
33,14,Jordan Ridley,1,Essendon,22,22,4,4,26,26,10,10,0,0,0,0,2,0,0,0,0,0,106,106
34,44,Jake Lloyd,1,Sydney,15,15,12,12,27,27,7,7,0,0,4,4,0,0,0,0,0,0,106,106
35,5,Adam Cerra,1,Carlton,18,18,9,9,27,27,7,7,0,0,3,3,1,0,0,0,0,0,106,106
36,11,Touk Miller,1,Gold Coast,18,18,9,9,27,27,4,4,0,0,4,4,0,0,1,1,0,6,106,106
37,5,Brad Crouch,1,St Kilda,14,14,16,16,30,30,3,3,0,0,6,6,2,1,0,0,0,0,106,106
38,4,Brandon Ellis,1,Gold Coast,20,20,6,6,26,26,8,8,0,0,2,2,1,0,0,0,0,0,105,105
39,35,Patrick Dangerfield,1,Geelong,18,18,13,13,31,31,5,5,0,0,2,2,1,1,0,0,4,4,105,105
