Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,6,James Sicily,1,Hawthorn,28,28,5,5,33,33,17,17,0,0,2,2,1,1,0,0,0,0,151,151
2,20,Connor Rozee,1,Port Adelaide,22,22,12,12,34,34,4,4,0,0,8,8,4,0,1,1,0,6,144,144
3,24,David Swallow,1,Gold Coast,21,21,12,12,33,33,9,9,0,0,4,4,3,0,1,1,1,7,140,140
4,9,Jack Steele,1,St Kilda,12,12,15,15,27,27,10,10,0,0,9,9,1,0,1,1,0,6,139,139
5,21,Ben Long,1,St Kilda,17,17,10,10,27,27,17,17,0,0,3,3,1,1,1,1,0,6,138,138
6,15,Sam Docherty,1,Carlton,23,23,6,6,29,29,7,7,0,0,7,7,4,1,1,1,0,6,137,137
7,5,Josh Dunkley,1,Western Bulldogs,13,13,16,16,29,29,9,9,0,0,9,9,1,1,0,0,0,0,132,132
8,15,Blake Hardwick,1,Hawthorn,21,21,5,5,26,26,14,14,0,0,4,4,0,0,0,0,0,0,131,131
9,5,Adam Cerra,1,Carlton,15,15,12,12,27,27,6,6,0,0,7,7,2,0,2,2,0,12,129,129
10,3,Dion Prestia,1,Richmond,20,20,11,11,31,31,7,7,0,0,5,5,1,1,1,1,2,8,129,129
11,43,Reilly O'Brien,1,Adelaide,9,9,9,9,18,18,3,3,50,50,4,4,2,0,1,1,0,6,128,128
12,19,Thomas Lynch,1,Richmond,16,16,3,3,19,19,9,9,0,0,2,2,6,0,5,5,2,32,127,127
13,7,Josh Daicos,1,Collingwood,23,23,5,5,28,28,8,8,0,0,7,7,3,3,0,0,0,0,125,125
14,16,Oliver Wines,1,Port Adelaide,18,18,17,17,35,35,4,4,0,0,6,6,1,2,1,1,0,6,125,125
15,7,Zach Merrett,1,Essendon,19,19,18,18,37,37,3,3,0,0,6,6,4,2,0,0,1,1,125,125
16,18,Zak Butters,1,Port Adelaide,16,16,10,10,26,26,5,5,0,0,8,8,2,1,1,1,1,7,121,121
17,25,Shannon Hurn,1,West Coast,23,23,9,9,32,32,10,10,0,0,1,1,0,1,0,0,0,0,118,118
18,17,Will Brodie,1,Fremantle,12,12,18,18,30,30,3,3,0,0,7,7,2,0,1,1,0,6,117,117
19,1,Adam Treloar,1,Western Bulldogs,15,15,10,10,25,25,3,3,0,0,10,10,1,2,1,1,1,7,116,116
20,5,Curtis Taylor,1,North Melbourne,17,17,8,8,25,25,10,10,0,0,3,3,0,0,1,1,1,7,116,116
21,29,Rory Laird,1,Adelaide,11,11,15,15,26,26,1,1,0,0,10,10,3,0,1,1,1,7,116,116
22,18,Hugh Greenwood,1,North Melbourne,11,11,12,12,23,23,4,4,0,0,10,10,2,1,1,1,1,7,115,115
23,44,Tim English,1,Western Bulldogs,11,11,6,6,17,17,8,8,28,28,5,5,0,1,0,0,0,0,114,114
24,15,Noah Anderson,1,Gold Coast,20,20,10,10,30,30,5,5,0,0,4,4,2,2,1,1,1,7,114,114
25,4,Aidan Corr,1,North Melbourne,24,24,4,4,28,28,9,9,0,0,3,3,0,2,0,0,0,0,113,113
26,15,Karl Amon,1,Port Adelaide,17,17,14,14,31,31,5,5,0,0,3,3,1,0,1,1,0,6,113,113
27,7,Lachlan Hunter,1,Western Bulldogs,19,19,4,4,23,23,9,9,0,0,2,2,3,0,1,1,2,8,111,111
