Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
66,13,Luke Ryan,24,Fremantle,384,16,114,4.8,498,20.8,146,6.1,0,0,48,2,18,18,0,0,0,0,1974,82.3
67,13,Clayton Oliver,22,Melbourne,238,10.8,324,14.7,562,25.5,63,2.9,0,0,119,5.4,25,36,4,0.2,6,30,1974,89.7
68,14,Tim Taranto,22,Richmond,219,10,319,14.5,538,24.5,63,2.9,0,0,103,4.7,25,15,15,0.7,5,95,1971,89.6
69,22,Nick Blakey,23,Sydney,400,17.4,92,4,492,21.4,126,5.5,0,0,33,1.4,18,9,10,0.4,10,70,1955,85
70,10,Levi Ashcroft,27,Brisbane Lions,325,12,192,7.1,517,19.1,120,4.4,0,0,34,1.3,28,4,12,0.4,10,82,1953,72.3
71,39,Zach Guthrie,26,Geelong,325,12.5,129,5,454,17.5,169,6.5,0,0,54,2.1,20,11,1,0,2,8,1951,75
72,22,Steele Sidebottom,23,Collingwood,284,12.3,204,8.9,488,21.2,97,4.2,0,0,89,3.9,24,27,15,0.7,10,100,1950,84.8
73,44,Ned Long,25,Collingwood,182,7.3,264,10.6,446,17.8,62,2.5,3,0.1,177,7.1,23,35,7,0.3,8,50,1939,77.6
74,2,Jacob Hopper,23,Richmond,257,11.2,350,15.2,607,26.4,75,3.3,0,0,71,3.1,26,37,6,0.3,7,43,1938,84.3
75,24,Josh Worrell,25,Adelaide,365,14.6,160,6.4,525,21,143,5.7,0,0,32,1.3,18,20,0,0,0,0,1930,77.2
76,28,Oliver Dempsey,26,Geelong,248,9.5,193,7.4,441,17,100,3.8,0,0,73,2.8,13,13,35,1.3,20,230,1926,74.1
77,2,Ben Keays,25,Adelaide,250,10,169,6.8,419,16.8,95,3.8,0,0,84,3.4,25,16,36,1.4,23,239,1925,77
78,9,Zak Butters,19,Port Adelaide,261,13.7,280,14.7,541,28.5,68,3.6,0,0,97,5.1,38,21,1,0.1,5,11,1921,101.1
79,1,Chad Warner,22,Sydney,319,14.5,165,7.5,484,22,85,3.9,0,0,77,3.5,24,28,19,0.9,16,130,1920,87.3
80,23,Izak Rankine,22,Adelaide,285,13,167,7.6,452,20.5,87,4,0,0,78,3.5,34,28,31,1.4,21,207,1919,87.2
81,24,Tom Powell,22,North Melbourne,233,10.6,272,12.4,505,23,85,3.9,0,0,104,4.7,10,16,6,0.3,6,42,1918,87.2
82,6,Jackson Macrae,21,St Kilda,240,11.4,276,13.1,516,24.6,66,3.1,0,0,114,5.4,30,19,1,0,4,10,1909,90.9
83,24,Trent Rivers,23,Melbourne,302,13.1,188,8.2,490,21.3,125,5.4,0,0,57,2.5,18,14,4,0.2,8,32,1893,82.3
84,40,Joel Jeffrey,25,Gold Coast,323,12.9,148,5.9,471,18.8,140,5.6,0,0,55,2.2,19,23,5,0.2,5,35,1890,75.6
85,2,Marcus Windhager,23,St Kilda,280,12.2,228,9.9,508,22.1,99,4.3,0,0,77,3.3,30,24,4,0.2,3,27,1886,82
86,5,Caleb Daniel,22,North Melbourne,367,16.7,195,8.9,562,25.5,84,3.8,0,0,43,2,7,14,0,0,0,0,1880,85.5
87,12,Tom De Koning,22,Carlton,194,8.8,187,8.5,381,17.3,72,3.3,512,23.3,51,2.3,35,35,6,0.3,10,46,1864,84.7
88,16,Cameron Rayner,27,Brisbane Lions,247,9.1,173,6.4,420,15.6,91,3.4,0,0,81,3,29,33,36,1.3,31,247,1861,68.9
89,26,Luke Parker,21,North Melbourne,244,11.6,255,12.1,499,23.8,76,3.6,0,0,93,4.4,23,28,12,0.6,6,78,1859,88.5
90,44,Callum Wilkie,23,St Kilda,321,14,108,4.7,429,18.7,194,8.4,0,0,34,1.5,16,19,0,0,0,0,1856,80.7
91,46,Mark Blicavs,25,Geelong,157,6.3,198,7.9,355,14.2,96,3.8,341,13.6,80,3.2,24,23,11,0.4,9,75,1846,73.8
92,27,Harrison Himmelberg,24,GWS Giants,281,11.7,162,6.8,443,18.5,170,7.1,4,0.2,44,1.8,18,18,3,0.1,1,19,1840,76.7
93,4,Jarman Impey,24,Hawthorn,306,12.8,157,6.5,463,19.3,119,5,0,0,62,2.6,16,17,5,0.2,8,38,1840,76.7
94,9,Luke Davies-Uniacke,21,North Melbourne,245,11.7,273,13,518,24.7,77,3.7,0,0,88,4.2,15,34,8,0.4,9,57,1834,87.3
95,3,Liam Baker,23,West Coast,259,11.3,249,10.8,508,22.1,84,3.7,0,0,84,3.7,31,34,5,0.2,5,35,1827,79.4
96,33,Jack Ginnivan,25,Hawthorn,261,10.4,205,8.2,466,18.6,89,3.6,0,0,52,2.1,24,17,29,1.2,10,184,1825,73
97,10,Scott Pendlebury,22,Collingwood,234,10.6,251,11.4,485,22,89,4,0,0,86,3.9,18,14,3,0.1,5,23,1814,82.5
98,24,Josh Battle,26,Hawthorn,296,11.4,184,7.1,480,18.5,136,5.2,8,0.3,49,1.9,18,26,0,0,2,2,1810,69.6
99,5,Adam Cerra,19,Carlton,259,13.6,209,11,468,24.6,81,4.3,0,0,89,4.7,27,16,5,0.3,3,33,1806,95.1
100,16,Massimo D'Ambrosio,26,Hawthorn,308,11.8,164,6.3,472,18.2,106,4.1,0,0,48,1.8,17,11,5,0.2,10,40,1786,68.7
Totals,,,1156,,13612,11.8,10683,9.2,24295,21,4939,4.3,2065,1.8,3968,3.4,1196,1105,543,0.5,423,3681,96518,83.5
101,44,Jake Lloyd,21,Sydney,269,12.8,158,7.5,427,20.3,150,7.1,0,0,44,2.1,12,11,7,0.3,12,54,1782,84.9
102,31,Harris Andrews,27,Brisbane Lions,284,10.5,99,3.7,383,14.2,221,8.2,0,0,32,1.2,14,28,0,0,1,1,1772,65.6
103,34,Bailey Williams,23,Western Bulldogs,237,10.3,216,9.4,453,19.7,146,6.3,0,0,43,1.9,12,12,5,0.2,7,37,1766,76.8
104,4,Toby Greene,22,GWS Giants,254,11.5,108,4.9,362,16.5,101,4.6,0,0,71,3.2,26,34,41,1.9,31,277,1766,80.3
105,25,Josh Ward,24,Hawthorn,246,10.3,242,10.1,488,20.3,77,3.2,0,0,80,3.3,8,13,3,0.1,4,22,1764,73.5
106,28,Alex Neal-Bullen,25,Adelaide,233,9.3,175,7,408,16.3,77,3.1,0,0,103,4.1,23,23,17,0.7,10,112,1758,70.3
107,5,Jamie Elliott,25,Collingwood,206,8.2,96,3.8,302,12.1,127,5.1,0,0,57,2.3,19,24,60,2.4,30,390,1756,70.2
108,4,Oliver Hollands,23,Carlton,260,11.3,179,7.8,439,19.1,115,5,0,0,75,3.3,21,26,4,0.2,2,26,1752,76.2
109,41,Sam Banks,22,Richmond,306,13.9,160,7.3,466,21.2,102,4.6,0,0,47,2.1,16,9,4,0.2,3,27,1748,79.5
110,36,Kysaiah Pickett,20,Melbourne,274,13.7,117,5.9,391,19.6,61,3.1,0,0,73,3.7,20,25,40,2,29,269,1745,87.3
111,26,Nick Haynes,23,Carlton,282,12.3,110,4.8,392,17,180,7.8,0,0,33,1.4,22,7,0,0,1,1,1740,75.7
112,17,Lawson Humphries,25,Geelong,309,12.4,94,3.8,403,16.1,134,5.4,0,0,50,2,16,7,4,0.2,2,26,1738,69.5
113,8,James Rowbottom,22,Sydney,208,9.5,144,6.5,352,16,52,2.4,0,0,161,7.3,35,25,9,0.4,9,63,1735,78.9
114,19,Jack Gunston,23,Hawthorn,218,9.5,71,3.1,289,12.6,119,5.2,0,0,31,1.3,18,12,73,3.2,37,475,1734,75.4
115,28,Xavier Duursma,22,Essendon,219,10,209,9.5,428,19.5,114,5.2,0,0,67,3,27,15,10,0.5,6,66,1733,78.8
116,25,James Peatling,23,Adelaide,245,10.7,184,8,429,18.7,63,2.7,0,0,93,4,44,18,12,0.5,6,78,1732,75.3
117,10,Colby McKercher,22,North Melbourne,329,15,181,8.2,510,23.2,75,3.4,0,0,38,1.7,4,22,11,0.5,1,67,1731,78.7
118,30,Wayne Milera,24,Adelaide,289,12,139,5.8,428,17.8,132,5.5,0,0,53,2.2,12,16,2,0.1,1,13,1730,72.1
119,1,Andrew McGrath,23,Essendon,225,9.8,298,13,523,22.7,81,3.5,0,0,56,2.4,12,12,1,0,3,9,1723,74.9
120,15,Ed Langdon,23,Melbourne,225,9.8,213,9.3,438,19,115,5,0,0,62,2.7,12,18,8,0.3,6,54,1706,74.2
121,6,James Sicily,22,Hawthorn,292,13.3,136,6.2,428,19.5,147,6.7,0,0,33,1.5,21,26,6,0.3,3,39,1703,77.4
122,16,Oliver Wines,19,Port Adelaide,188,9.9,294,15.5,482,25.4,74,3.9,19,1,83,4.4,22,23,3,0.2,7,25,1703,89.6
123,39,Connor Idun,24,GWS Giants,239,10,198,8.3,437,18.2,162,6.8,0,0,34,1.4,10,15,0,0,0,0,1700,70.8
124,1,Nick Vlastuin,22,Richmond,309,14,112,5.1,421,19.1,134,6.1,0,0,47,2.1,33,25,0,0,1,1,1700,77.3
125,5,Jack Ross,23,Richmond,187,8.1,251,10.9,438,19,98,4.3,0,0,89,3.9,8,25,4,0.2,6,30,1676,72.9
126,15,Blake Hardwick,26,Hawthorn,260,10,123,4.7,383,14.7,118,4.5,0,0,61,2.3,20,17,11,0.4,8,74,1667,64.1
127,28,Willem Drew,22,Port Adelaide,179,8.1,222,10.1,401,18.2,50,2.3,0,0,143,6.5,24,28,2,0.1,7,19,1662,75.5
128,27,Wil Powell,25,Gold Coast,236,9.4,169,6.8,405,16.2,120,4.8,0,0,76,3,20,27,1,0,4,10,1659,66.4
129,14,Liam Duggan,21,West Coast,319,15.2,106,5,425,20.2,120,5.7,0,0,41,2,10,15,0,0,0,0,1658,79
130,23,Ryan Maric,22,West Coast,314,14.3,146,6.6,460,20.9,84,3.8,0,0,44,2,10,8,1,0,0,6,1654,75.2
131,33,Aaron Naughton,23,Western Bulldogs,189,8.2,82,3.6,271,11.8,124,5.4,7,0.3,45,2,26,17,60,2.6,27,387,1652,71.8
132,4,Callum Ah Chee,26,Brisbane Lions,233,9,116,4.5,349,13.4,138,5.3,0,0,45,1.7,15,23,24,0.9,29,173,1644,63.2
133,27,Joel Freijah,23,Western Bulldogs,222,9.7,215,9.3,437,19,82,3.6,0,0,61,2.7,9,24,18,0.8,10,118,1641,71.3
134,8,Bradley Hill,22,St Kilda,279,12.7,152,6.9,431,19.6,116,5.3,0,0,35,1.6,6,12,6,0.3,5,41,1640,74.5
135,31,Connor Macdonald,24,Hawthorn,217,9,140,5.8,357,14.9,96,4,0,0,72,3,16,12,22,0.9,18,150,1637,68.2
136,6,Daniel Curtin,25,Adelaide,224,9,110,4.4,334,13.4,113,4.5,0,0,86,3.4,22,13,11,0.4,7,73,1631,65.2
137,27,Mason Redman,19,Essendon,324,17.1,111,5.8,435,22.9,100,5.3,0,0,35,1.8,17,17,4,0.2,6,30,1630,85.8
138,12,Jy Simpkin,20,North Melbourne,243,12.2,194,9.7,437,21.9,76,3.8,0,0,64,3.2,20,24,11,0.6,10,76,1625,81.3
139,15,Shai Bolton,23,Fremantle,226,9.8,186,8.1,412,17.9,65,2.8,0,0,60,2.6,16,34,28,1.2,29,197,1596,69.4
140,7,Jack Viney,18,Melbourne,182,10.1,212,11.8,394,21.9,47,2.6,0,0,122,6.8,28,22,4,0.2,6,30,1591,88.4
141,32,Bodhi Uwland,25,Gold Coast,244,9.8,156,6.2,400,16,134,5.4,0,0,44,1.8,29,23,1,0,0,6,1588,63.5
142,37,Kade Chandler,23,Melbourne,187,8.1,149,6.5,336,14.6,87,3.8,0,0,88,3.8,15,8,18,0.8,8,116,1579,68.7
143,44,Tom Stewart,20,Geelong,295,14.8,75,3.8,370,18.5,147,7.4,0,0,29,1.5,21,17,1,0.1,0,6,1568,78.4
144,22,Sam Durham,20,Essendon,201,10.1,236,11.8,437,21.9,59,3,0,0,82,4.1,26,31,8,0.4,7,55,1568,78.4
145,12,Harry Perryman,25,Collingwood,247,9.9,136,5.4,383,15.3,102,4.1,0,0,65,2.6,18,20,4,0.2,6,30,1567,62.7
146,19,Bailey Humphrey,23,Gold Coast,189,8.2,166,7.2,355,15.4,65,2.8,0,0,94,4.1,14,31,25,1.1,21,171,1562,67.9
147,37,Nic Martin,16,Essendon,224,14,165,10.3,389,24.3,111,6.9,0,0,42,2.6,11,9,11,0.7,6,72,1559,97.4
148,3,Sam Flanders,23,Gold Coast,192,8.3,238,10.3,430,18.7,79,3.4,0,0,48,2.1,16,10,12,0.5,6,78,1545,67.2
149,32,Darcy Fort,21,Brisbane Lions,127,6,87,4.1,214,10.2,39,1.9,623,29.7,67,3.2,20,23,4,0.2,5,29,1543,73.5
150,6,Kane Farrell,20,Port Adelaide,318,15.9,83,4.2,401,20.1,94,4.7,0,0,43,2.2,10,22,3,0.2,6,24,1542,77.1
Totals,,,1127,,12204,10.8,7959,7.1,20163,17.9,5223,4.6,649,0.6,3147,2.8,906,958,614,0.5,449,4133,83601,74.2
151,20,Mitchell Hinge,24,Adelaide,264,11,110,4.6,374,15.6,99,4.1,0,0,64,2.7,23,18,1,0,1,7,1541,64.2
152,19,Mitchell Georgiades,22,Port Adelaide,196,8.9,72,3.3,268,12.2,125,5.7,0,0,24,1.1,32,26,56,2.5,41,377,1534,69.7
153,35,Josh Treacy,24,Fremantle,186,7.8,90,3.8,276,11.5,120,5,13,0.5,44,1.8,23,20,44,1.8,18,282,1532,63.8
154,11,Conor Nash,21,Hawthorn,185,8.8,200,9.5,385,18.3,44,2.1,17,0.8,111,5.3,15,23,5,0.2,2,32,1526,72.7
155,1,Patrick Lipinski,23,Collingwood,204,8.9,191,8.3,395,17.2,83,3.6,0,0,59,2.6,14,13,10,0.4,11,71,1525,66.3
156,29,Lachlan Bramble,23,Western Bulldogs,266,11.6,132,5.7,398,17.3,101,4.4,0,0,37,1.6,17,12,5,0.2,1,31,1525,66.3
157,40,Max Hall,23,St Kilda,180,7.8,171,7.4,351,15.3,72,3.1,0,0,69,3,17,8,23,1,16,154,1521,66.1
158,42,Mark O'Connor,25,Geelong,224,9,122,4.9,346,13.8,126,5,0,0,66,2.6,25,27,1,0,4,10,1512,60.5
159,14,Rhylee West,23,Western Bulldogs,171,7.4,142,6.2,313,13.6,70,3,0,0,82,3.6,20,33,39,1.7,19,253,1509,65.6
160,35,Patrick Dangerfield,23,Geelong,180,7.8,170,7.4,350,15.2,77,3.3,3,0.1,57,2.5,31,22,30,1.3,22,202,1509,65.6
161,35,Ryan Lester,26,Brisbane Lions,223,8.6,110,4.2,333,12.8,142,5.5,0,0,51,2,14,12,1,0,0,6,1503,57.8
162,3,Isaac Quaynor,25,Collingwood,217,8.7,134,5.4,351,14,121,4.8,0,0,62,2.5,17,15,0,0,0,0,1502,60.1
163,8,Brayden Fiorini,18,Gold Coast,197,10.9,180,10,377,20.9,64,3.6,0,0,76,4.2,17,6,8,0.4,3,51,1497,83.2
164,18,Tyson Stengle,24,Geelong,195,8.1,102,4.3,297,12.4,73,3,0,0,73,3,16,19,34,1.4,32,236,1495,62.3
165,17,Jack Graham,18,West Coast,178,9.9,168,9.3,346,19.2,36,2,0,0,141,7.8,29,33,2,0.1,4,16,1488,82.7
166,13,Logan Morris,26,Brisbane Lions,175,6.7,70,2.7,245,9.4,105,4,0,0,45,1.7,26,16,53,2,20,338,1476,56.8
167,18,Mabior Chol,24,Hawthorn,171,7.1,69,2.9,240,10,94,3.9,68,2.8,64,2.7,17,24,42,1.8,18,270,1472,61.3
168,44,Isaac Cumming,24,Adelaide,241,10,110,4.6,351,14.6,101,4.2,0,0,48,2,11,14,7,0.3,3,45,1452,60.5
169,22,Ben Long,24,Gold Coast,192,8,67,2.8,259,10.8,109,4.5,0,0,46,1.9,16,28,45,1.9,26,296,1449,60.4
170,32,Kieren Briggs,20,GWS Giants,116,5.8,106,5.3,222,11.1,39,2,569,28.5,62,3.1,25,33,4,0.2,4,28,1448,72.4
171,33,Shannon Neale,25,Geelong,129,5.2,80,3.2,209,8.4,99,4,108,4.3,69,2.8,21,29,44,1.8,18,282,1444,57.8
172,45,Brad Close,26,Geelong,196,7.5,131,5,327,12.6,72,2.8,0,0,58,2.2,27,4,19,0.7,16,130,1443,55.5
173,32,Mason Wood,21,St Kilda,207,9.9,101,4.8,308,14.7,124,5.9,1,0,34,1.6,15,19,22,1,21,153,1443,68.7
174,25,Jaxon Prior,23,Essendon,254,11,108,4.7,362,15.7,113,4.9,0,0,35,1.5,15,12,0,0,1,1,1437,62.5
175,5,James Worpel,20,Hawthorn,192,9.6,203,10.2,395,19.8,32,1.6,0,0,97,4.9,24,32,4,0.2,8,32,1426,71.3
176,13,Taylor Walker,23,Adelaide,196,8.5,85,3.7,281,12.2,112,4.9,23,1,26,1.1,12,25,39,1.7,27,261,1419,61.7
177,25,Matt Flynn,18,West Coast,121,6.7,108,6,229,12.7,73,4.1,443,24.6,47,2.6,18,23,6,0.3,3,39,1417,78.7
178,34,Matt Roberts,17,Sydney,249,14.6,116,6.8,365,21.5,102,6,0,0,35,2.1,14,10,1,0.1,2,8,1417,83.4
179,23,Jacob Weitering,23,Carlton,247,10.7,69,3,316,13.7,162,7,1,0,22,1,26,22,0,0,0,0,1414,61.5
180,24,Jordon Sweet,18,Port Adelaide,79,4.4,112,6.2,191,10.6,35,1.9,666,37,61,3.4,25,36,3,0.2,3,21,1414,78.6
181,19,Brady Hough,22,West Coast,165,7.5,175,8,340,15.5,98,4.5,0,0,72,3.3,15,17,3,0.1,2,20,1411,64.1
182,42,Adam Saad,21,Carlton,264,12.6,114,5.4,378,18,61,2.9,0,0,53,2.5,18,11,1,0,1,7,1407,67
