Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,4,Marcus Bontempelli,1,Western Bulldogs,21,21,14,14,35,35,3,3,0,0,10,10,2,0,1,1,1,7,149,149
2,8,Andrew Brayshaw,1,Fremantle,21,21,17,17,38,38,7,7,0,0,7,7,2,0,0,0,0,0,148,148
3,19,Rowan Marshall,1,St Kilda,13,13,10,10,23,23,7,7,24,24,7,7,1,1,1,1,0,6,136,136
4,3,Joe Daniher,1,Brisbane Lions,17,17,3,3,20,20,12,12,2,2,2,2,1,1,5,5,4,34,135,135
5,2,Jordan de Goey,1,Collingwood,20,20,11,11,31,31,6,6,0,0,7,7,3,1,1,1,1,7,135,135
6,7,Zach Merrett,1,Essendon,22,22,14,14,36,36,6,6,0,0,5,5,2,0,0,0,1,1,135,135
7,1,Connor Rozee,1,Port Adelaide,20,20,16,16,36,36,5,5,0,0,2,2,1,1,3,3,2,20,133,133
8,21,Tom Liberatore,1,Western Bulldogs,16,16,19,19,35,35,1,1,0,0,9,9,4,1,1,1,0,6,132,132
9,9,Jack Steele,1,St Kilda,12,12,21,21,33,33,5,5,0,0,10,10,3,2,0,0,1,1,131,131
10,25,Toby Nankervis,1,Richmond,14,14,7,7,21,21,5,5,35,35,7,7,2,2,0,0,0,0,130,130
11,21,Errol Gulden,1,Sydney,21,21,4,4,25,25,5,5,0,0,6,6,3,0,2,2,2,14,127,127
12,7,Nasiah Wanganeen-Milera,1,St Kilda,22,22,5,5,27,27,11,11,0,0,4,4,2,0,0,0,0,0,127,127
13,6,Hugh McCluggage,1,Brisbane Lions,23,23,13,13,36,36,4,4,0,0,4,4,2,0,0,0,1,1,126,126
14,14,Liam Duggan,1,West Coast,24,24,6,6,30,30,12,12,0,0,2,2,0,1,0,0,0,0,125,125
15,1,Adam Treloar,1,Western Bulldogs,19,19,18,18,37,37,2,2,0,0,5,5,2,1,1,1,1,7,125,125
16,3,Harry Sheezel,1,North Melbourne,19,19,16,16,35,35,6,6,0,0,4,4,1,1,0,0,0,0,121,121
17,29,Shai Bolton,1,Richmond,13,13,6,6,19,19,9,9,0,0,4,4,1,0,4,4,1,25,120,120
18,23,Jacob Weitering,1,Carlton,19,19,2,2,21,21,12,12,0,0,5,5,1,0,0,0,0,0,118,118
19,5,Jeremy Cameron,1,Geelong,21,21,6,6,27,27,8,8,0,0,0,0,1,0,2,2,4,16,116,116
20,4,Dustin Martin,1,Richmond,21,21,9,9,30,30,8,8,1,1,3,3,0,1,0,0,0,0,115,115
21,5,Josh Dunkley,1,Brisbane Lions,10,10,21,21,31,31,3,3,0,0,8,8,1,0,0,0,0,0,114,114
22,37,Nic Martin,1,Essendon,18,18,17,17,35,35,7,7,0,0,2,2,0,1,0,0,0,0,114,114
23,10,Karl Amon,1,Hawthorn,26,26,2,2,28,28,7,7,0,0,2,2,2,0,0,0,0,0,113,113
24,15,Noah Anderson,1,Gold Coast,16,16,17,17,33,33,7,7,0,0,1,1,1,1,1,1,2,8,113,113
25,17,Brodie Kemp,1,Carlton,15,15,6,6,21,21,14,14,0,0,4,4,0,1,0,0,0,0,112,112
26,12,Jordan Dawson,1,Adelaide,15,15,8,8,23,23,8,8,0,0,5,5,0,0,1,1,1,7,112,112
27,3,Stephen Coniglio,1,GWS Giants,21,21,6,6,27,27,3,3,0,0,6,6,1,3,2,2,0,12,112,112
28,5,Christian Petracca,1,Melbourne,15,15,14,14,29,29,4,4,0,0,5,5,0,0,1,1,1,7,112,112
29,15,Dayne Zorko,1,Brisbane Lions,19,19,9,9,28,28,8,8,0,0,3,3,0,2,1,1,0,6,111,111
30,18,Jason Horne-Francis,1,Port Adelaide,21,21,10,10,31,31,5,5,0,0,3,3,1,0,0,0,0,0,111,111
31,7,Josh Daicos,1,Collingwood,15,15,15,15,30,30,6,6,0,0,4,4,1,0,0,0,0,0,110,110
32,6,Tom Mitchell,1,Collingwood,7,7,23,23,30,30,4,4,0,0,10,10,3,4,0,0,0,0,110,110
33,11,Max Gawn,1,Melbourne,9,9,6,6,15,15,6,6,39,39,3,3,0,0,0,0,1,1,109,109
34,14,Darcy Cameron,1,Collingwood,8,8,11,11,19,19,5,5,32,32,4,4,0,0,0,0,0,0,109,109
35,26,Hayden Young,1,Fremantle,14,14,11,11,25,25,3,3,0,0,9,9,2,1,0,0,0,0,108,108
36,5,Isaac Heeney,1,Sydney,10,10,16,16,26,26,3,3,0,0,6,6,4,1,2,2,0,12,108,108
37,11,James Aish,1,Fremantle,19,19,8,8,27,27,7,7,0,0,3,3,1,0,0,0,1,1,108,108
38,6,Elliot Yeo,1,West Coast,14,14,14,14,28,28,1,1,0,0,8,8,2,0,0,0,1,1,108,108
39,30,Charlie Comben,1,North Melbourne,14,14,11,11,25,25,8,8,0,0,5,5,2,1,0,0,0,0,107,107
40,1,Chad Warner,1,Sydney,16,16,3,3,19,19,8,8,0,0,6,6,3,2,1,1,1,7,106,106
41,9,Zak Butters,1,Port Adelaide,13,13,13,13,26,26,6,6,0,0,7,7,0,2,0,0,1,1,106,106
42,6,Lachie Whitfield,1,GWS Giants,18,18,11,11,29,29,7,7,0,0,2,2,1,0,0,0,0,0,106,106
43,14,Jeremy Sharp,1,Fremantle,17,17,12,12,29,29,7,7,0,0,1,1,0,0,1,1,0,6,106,106
44,5,Matt Crouch,1,Adelaide,10,10,20,20,30,30,4,4,0,0,5,5,3,0,0,0,1,1,106,106
45,33,Brodie Smith,1,Adelaide,18,18,9,9,27,27,8,8,0,0,2,2,1,0,0,0,0,0,105,105
46,8,Bradley Hill,1,St Kilda,18,18,9,9,27,27,10,10,0,0,1,1,0,1,0,0,2,2,105,105
47,35,Jack Sinclair,1,St Kilda,19,19,10,10,29,29,5,5,0,0,3,3,1,0,0,0,0,0,105,105
48,26,Josh Battle,1,St Kilda,17,17,8,8,25,25,13,13,0,0,0,0,1,1,0,0,0,0,104,104
49,6,Jye Caldwell,1,Essendon,11,11,13,13,24,24,5,5,0,0,8,8,0,1,0,0,0,0,103,103
50,29,Rory Laird,1,Adelaide,11,11,13,13,24,24,4,4,0,0,6,6,2,0,1,1,0,6,103,103
Totals,,,50,,832,16.6,563,11.3,1395,27.9,320,6.4,133,2.7,235,4.7,67,35,32,0.6,31,223,5840,116.8
51,38,Tristan Xerri,1,North Melbourne,2,2,7,7,9,9,0,0,41,41,9,9,2,1,1,1,0,6,102,102
52,6,Sebastian Ross,1,St Kilda,15,15,10,10,25,25,4,4,0,0,7,7,0,1,0,0,0,0,102,102
53,14,Jake Soligo,1,Adelaide,10,10,17,17,27,27,2,2,0,0,8,8,3,1,0,0,0,0,102,102
54,3,Sam Flanders,1,Gold Coast,19,19,10,10,29,29,7,7,0,0,1,1,0,0,0,0,0,0,102,102
55,12,Tom De Koning,1,Carlton,11,11,5,5,16,16,2,2,32,32,5,5,1,1,0,0,1,1,100,100
56,11,Jeremy Finlayson,1,Port Adelaide,18,18,1,1,19,19,8,8,0,0,1,1,0,1,3,3,1,19,100,100
57,20,Mitchell Hinge,1,Adelaide,16,16,8,8,24,24,5,5,0,0,5,5,1,0,0,0,0,0,100,100
58,28,Xavier Duursma,1,Essendon,12,12,14,14,26,26,5,5,0,0,4,4,4,0,0,0,0,0,99,99
59,14,Tim Taranto,1,Richmond,14,14,14,14,28,28,1,1,0,0,7,7,6,3,0,0,1,1,99,99
60,48,Mark Keane,1,Adelaide,18,18,5,5,23,23,10,10,0,0,2,2,2,2,0,0,0,0,98,98
61,3,Jai Newcombe,1,Hawthorn,11,11,15,15,26,26,1,1,0,0,7,7,1,1,1,1,0,6,98,98
62,12,Jack Bowes,1,Geelong,12,12,11,11,23,23,5,5,0,0,3,3,0,0,2,2,0,12,97,97
63,6,Jordan Clark,1,Fremantle,18,18,12,12,30,30,7,7,0,0,0,0,1,1,0,0,0,0,97,97
64,32,Gryan Miers,1,Geelong,18,18,4,4,22,22,7,7,0,0,3,3,1,0,0,0,0,0,96,96
65,20,Jeremy McGovern,1,West Coast,20,20,6,6,26,26,6,6,0,0,2,2,1,1,0,0,0,0,96,96
66,33,Sam Clohesy,1,Gold Coast,13,13,9,9,22,22,8,8,0,0,2,2,0,0,1,1,0,6,95,95
67,42,Adam Saad,1,Carlton,15,15,10,10,25,25,7,7,0,0,2,2,1,0,0,0,0,0,95,95
68,35,Nick Daicos,1,Collingwood,12,12,14,14,26,26,2,2,0,0,5,5,2,1,1,1,0,6,95,95
69,9,Patrick Cripps,1,Carlton,7,7,13,13,20,20,4,4,2,2,6,6,2,0,1,1,1,7,94,94
70,9,Luke Jackson,1,Fremantle,7,7,14,14,21,21,4,4,29,29,1,1,0,0,0,0,0,0,94,94
71,15,Jayden Short,1,Richmond,20,20,4,4,24,24,4,4,0,0,4,4,1,1,0,0,0,0,94,94
72,36,Riley Bonner,1,St Kilda,18,18,6,6,24,24,7,7,0,0,1,1,0,1,1,1,0,6,94,94
73,44,Tim English,1,Western Bulldogs,8,8,9,9,17,17,4,4,38,38,1,1,0,1,0,0,0,0,93,93
74,4,Brodie Grundy,1,Sydney,10,10,10,10,20,20,0,0,31,31,4,4,2,2,0,0,0,0,93,93
75,28,Jarrod Witts,1,Gold Coast,10,10,4,4,14,14,1,1,38,38,3,3,0,0,0,0,1,1,92,92
76,4,Toby Greene,1,GWS Giants,14,14,3,3,17,17,4,4,0,0,1,1,3,2,5,5,1,31,92,92
77,21,Dyson Heppell,1,Essendon,13,13,12,12,25,25,7,7,0,0,2,2,0,0,0,0,0,0,92,92
78,30,Charlie Curnow,1,Carlton,10,10,2,2,12,12,12,12,0,0,1,1,0,1,3,3,2,20,91,91
79,9,Will Hayward,1,Sydney,11,11,7,7,18,18,9,9,0,0,1,1,0,0,2,2,1,13,91,91
80,1,Rhys Stanley,1,Geelong,5,5,8,8,13,13,4,4,44,44,2,2,3,3,0,0,1,1,90,90
81,7,Jack Viney,1,Melbourne,10,10,9,9,19,19,3,3,0,0,8,8,0,0,0,0,1,1,90,90
82,9,Luke Davies-Uniacke,1,North Melbourne,18,18,7,7,25,25,3,3,0,0,3,3,1,0,0,0,0,0,90,90
83,24,Tom Powell,1,North Melbourne,3,3,11,11,14,14,0,0,0,0,15,15,1,1,0,0,0,0,89,89
84,17,Lloyd Meek,1,Hawthorn,8,8,10,10,18,18,2,2,30,30,4,4,2,3,0,0,0,0,89,89
85,9,Max Holmes,1,Geelong,10,10,10,10,20,20,7,7,0,0,3,3,0,0,1,1,0,6,89,89
86,17,Daniel Rioli,1,Richmond,15,15,6,6,21,21,5,5,0,0,4,4,1,0,0,0,0,0,89,89
87,14,Jack Scrimshaw,1,Hawthorn,13,13,9,9,22,22,9,9,0,0,1,1,1,0,0,0,0,0,89,89
88,22,Nick Blakey,1,Sydney,17,17,8,8,25,25,6,6,0,0,1,1,0,0,0,0,0,0,89,89
89,46,Oscar McInerney,1,Brisbane Lions,3,3,9,9,12,12,2,2,34,34,5,5,1,0,0,0,0,0,88,88
90,23,Jesse Hogan,1,GWS Giants,11,11,4,4,15,15,7,7,0,0,0,0,1,0,4,4,1,25,88,88
91,32,Bailey J. Williams,1,West Coast,8,8,9,9,17,17,2,2,24,24,4,4,3,1,0,0,0,0,88,88
