Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,3,Harry Sheezel,1,North Melbourne,23,23,15,15,38,38,15,15,0,0,3,3,0,1,1,1,0,6,159,159
2,15,Noah Anderson,1,Gold Coast,19,19,17,17,36,36,8,8,0,0,8,8,1,0,1,1,0,6,154,154
3,8,Bradley Hill,1,St Kilda,24,24,9,9,33,33,13,13,0,0,3,3,1,0,1,1,2,8,150,150
4,11,Max Gawn,1,Melbourne,14,14,9,9,23,23,5,5,51,51,5,5,0,1,1,1,0,6,149,149
5,2,Jake Waterman,1,West Coast,16,16,2,2,18,18,13,13,1,1,4,4,2,0,6,6,2,38,148,148
6,18,Sam Walsh,1,Carlton,17,17,17,17,34,34,2,2,0,0,13,13,2,0,0,0,0,0,145,145
7,19,Rowan Marshall,1,St Kilda,22,22,6,6,28,28,7,7,25,25,3,3,4,1,0,0,1,1,138,138
8,3,Sam Flanders,1,Gold Coast,25,25,9,9,34,34,9,9,0,0,1,1,1,0,0,0,0,0,125,125
9,28,Xavier Duursma,1,Essendon,16,16,4,4,20,20,13,13,0,0,4,4,1,0,2,2,0,12,124,124
10,5,Josh Dunkley,1,Brisbane Lions,18,18,12,12,30,30,9,9,0,0,4,4,2,0,0,0,0,0,123,123
11,5,Jeremy Cameron,1,Geelong,16,16,5,5,21,21,8,8,0,0,1,1,0,0,6,6,0,36,122,122
12,9,Jack Steele,1,St Kilda,14,14,15,15,29,29,6,6,0,0,6,6,2,0,1,1,0,6,122,122
13,7,Jarrod Berry,1,Brisbane Lions,13,13,10,10,23,23,10,10,0,0,8,8,1,1,0,0,1,1,120,120
14,6,Lachie Whitfield,1,GWS Giants,19,19,15,15,34,34,9,9,0,0,2,2,0,1,0,0,1,1,120,120
15,15,Dayne Zorko,1,Brisbane Lions,21,21,8,8,29,29,6,6,0,0,5,5,0,0,0,0,0,0,117,117
16,8,Bailey Scott,1,North Melbourne,16,16,11,11,27,27,11,11,0,0,3,3,0,0,0,0,0,0,115,115
17,9,Zak Butters,1,Port Adelaide,14,14,10,10,24,24,4,4,0,0,9,9,2,2,1,1,1,7,113,113
18,24,Tom Powell,1,North Melbourne,18,18,8,8,26,26,9,9,0,0,4,4,0,0,0,0,0,0,113,113
19,11,Tim Kelly,1,West Coast,16,16,13,13,29,29,4,4,0,0,6,6,0,0,0,0,2,2,112,112
20,13,Blake Acres,1,Carlton,16,16,9,9,25,25,10,10,0,0,3,3,0,2,1,1,1,7,109,109
21,5,Dan Houston,1,Port Adelaide,21,21,6,6,27,27,6,6,0,0,4,4,0,0,0,0,0,0,109,109
22,35,Josh Treacy,1,Fremantle,11,11,5,5,16,16,9,9,4,4,4,4,0,0,3,3,0,18,108,108
23,6,Jye Caldwell,1,Essendon,18,18,5,5,23,23,10,10,0,0,4,4,1,3,1,1,0,6,108,108
24,38,Tristan Xerri,1,North Melbourne,5,5,8,8,13,13,1,1,39,39,8,8,2,0,0,0,0,0,107,107
25,23,Charlie Cameron,1,Brisbane Lions,14,14,3,3,17,17,9,9,0,0,4,4,1,2,3,3,2,20,106,106
26,23,Izak Rankine,1,Adelaide,17,17,6,6,23,23,6,6,0,0,2,2,1,1,3,3,1,19,106,106
27,16,Oliver Wines,1,Port Adelaide,10,10,16,16,26,26,2,2,2,2,8,8,3,0,0,0,1,1,106,106
28,29,Shai Bolton,1,Richmond,15,15,6,6,21,21,8,8,0,0,1,1,1,0,3,3,1,19,105,105
29,13,Luke Ryan,1,Fremantle,21,21,3,3,24,24,11,11,0,0,1,1,2,1,0,0,0,0,105,105
30,26,Will Graham,1,Gold Coast,8,8,6,6,14,14,3,3,0,0,14,14,3,0,0,0,0,0,104,104
31,7,Zach Merrett,1,Essendon,16,16,11,11,27,27,6,6,0,0,4,4,0,0,0,0,0,0,104,104
32,9,Luke Davies-Uniacke,1,North Melbourne,14,14,13,13,27,27,4,4,0,0,6,6,0,2,1,1,0,6,104,104
33,33,Zac Bailey,1,Brisbane Lions,15,15,8,8,23,23,10,10,0,0,1,1,1,0,1,1,0,6,102,102
34,10,Karl Amon,1,Hawthorn,22,22,4,4,26,26,7,7,0,0,2,2,1,1,0,0,1,1,102,102
35,26,Hayden Young,1,Fremantle,15,15,12,12,27,27,5,5,0,0,6,6,0,2,0,0,0,0,102,102
36,1,Adam Treloar,1,Western Bulldogs,11,11,17,17,28,28,2,2,0,0,8,8,0,1,0,0,0,0,102,102
37,41,Blake Drury,1,North Melbourne,13,13,4,4,17,17,11,11,0,0,2,2,1,0,2,2,0,12,101,101
38,6,Hugh McCluggage,1,Brisbane Lions,15,15,8,8,23,23,5,5,0,0,3,3,1,0,2,2,0,12,101,101
39,13,Taylor Walker,1,Adelaide,12,12,2,2,14,14,10,10,1,1,1,1,1,0,4,4,0,24,100,100
40,2,Ben Keays,1,Adelaide,13,13,7,7,20,20,10,10,0,0,1,1,0,2,3,3,1,19,100,100
41,1,Connor Rozee,1,Port Adelaide,17,17,9,9,26,26,2,2,0,0,6,6,3,1,0,0,1,1,100,100
42,42,Mykelti Lefau,1,Richmond,11,11,1,1,12,12,8,8,0,0,5,5,0,0,3,3,2,20,99,99
43,18,Matthew Rowell,1,Gold Coast,13,13,9,9,22,22,2,2,0,0,8,8,3,2,1,1,1,7,99,99
44,16,Cameron Rayner,1,Brisbane Lions,16,16,9,9,25,25,5,5,0,0,4,4,1,0,0,0,1,1,99,99
45,9,Max Holmes,1,Geelong,14,14,11,11,25,25,5,5,0,0,2,2,0,0,2,2,0,12,99,99
46,7,Lachlan Ash,1,GWS Giants,11,11,15,15,26,26,9,9,0,0,2,2,0,0,0,0,1,1,99,99
47,1,Nick Vlastuin,1,Richmond,16,16,8,8,24,24,9,9,0,0,2,2,2,1,0,0,0,0,98,98
48,6,Kane Farrell,1,Port Adelaide,19,19,7,7,26,26,6,6,0,0,2,2,1,0,0,0,0,0,98,98
49,40,Eddie Ford,1,North Melbourne,9,9,11,11,20,20,6,6,0,0,3,3,0,0,3,3,0,18,97,97
50,10,Sam Darcy,1,Western Bulldogs,9,9,4,4,13,13,8,8,7,7,5,5,1,0,1,1,3,9,96,96
Totals,,,50,,778,15.6,438,8.8,1216,24.3,366,7.3,130,2.6,218,4.4,49,28,57,1.1,27,369,5644,112.9
51,42,Mark O'Connor,1,Geelong,11,11,4,4,15,15,9,9,0,0,5,5,1,0,1,1,1,7,96,96
52,13,Ivan Soldo,1,Port Adelaide,4,4,4,4,8,8,1,1,54,54,5,5,1,1,0,0,0,0,95,95
53,6,Sebastian Ross,1,St Kilda,10,10,7,7,17,17,5,5,0,0,9,9,0,0,0,0,0,0,95,95
54,11,Luke McDonald,1,North Melbourne,15,15,6,6,21,21,11,11,0,0,2,2,0,1,0,0,0,0,95,95
55,33,Sam Clohesy,1,Gold Coast,10,10,8,8,18,18,8,8,0,0,3,3,0,0,2,2,0,12,94,94
56,9,Patrick Cripps,1,Carlton,8,8,14,14,22,22,3,3,0,0,8,8,1,2,1,1,0,6,94,94
57,6,Elliot Yeo,1,West Coast,13,13,14,14,27,27,2,2,0,0,3,3,2,2,2,2,1,13,94,94
58,11,Touk Miller,1,Gold Coast,12,12,16,16,28,28,8,8,0,0,1,1,1,1,0,0,0,0,94,94
59,14,Miles Bergman,1,Port Adelaide,11,11,5,5,16,16,8,8,0,0,4,4,2,0,1,1,2,8,93,93
60,4,Toby Greene,1,GWS Giants,13,13,3,3,16,16,7,7,0,0,5,5,0,2,2,2,1,13,93,93
61,1,Andrew McGrath,1,Essendon,16,16,7,7,23,23,6,6,0,0,4,4,0,1,0,0,0,0,93,93
62,15,Ed Langdon,1,Melbourne,9,9,8,8,17,17,7,7,0,0,7,7,0,0,0,0,0,0,92,92
63,21,Tom Liberatore,1,Western Bulldogs,10,10,15,15,25,25,3,3,0,0,6,6,2,1,0,0,0,0,92,92
64,7,Liam Baker,1,Richmond,16,16,9,9,25,25,4,4,0,0,3,3,1,2,1,1,1,7,92,92
65,3,Caleb Serong,1,Fremantle,13,13,16,16,29,29,2,2,0,0,4,4,1,1,0,0,1,1,92,92
66,28,Jarrod Witts,1,Gold Coast,5,5,12,12,17,17,4,4,35,35,3,3,2,3,0,0,0,0,91,91
67,7,Matthew Kennedy,1,Carlton,15,15,6,6,21,21,10,10,0,0,1,1,0,0,0,0,0,0,91,91
68,29,George Hewett,1,Carlton,9,9,13,13,22,22,3,3,0,0,7,7,1,0,0,0,0,0,91,91
69,6,Zachary Williams,1,Carlton,18,18,5,5,23,23,6,6,0,0,2,2,1,0,0,0,0,0,91,91
70,35,Ryan Lester,1,Brisbane Lions,15,15,2,2,17,17,8,8,0,0,4,4,1,0,0,0,0,0,90,90
71,7,Nasiah Wanganeen-Milera,1,St Kilda,15,15,4,4,19,19,7,7,0,0,4,4,0,0,0,0,0,0,90,90
72,8,Jake Lever,1,Melbourne,13,13,6,6,19,19,11,11,0,0,0,0,2,1,1,1,0,6,89,89
73,13,Jack Lukosius,1,Gold Coast,18,18,3,3,21,21,10,10,0,0,1,1,0,2,0,0,1,1,89,89
74,25,Toby Nankervis,1,Richmond,5,5,7,7,12,12,2,2,37,37,6,6,1,3,0,0,0,0,88,88
75,20,Mitchell Hinge,1,Adelaide,14,14,12,12,26,26,4,4,0,0,3,3,1,1,0,0,0,0,88,88
76,43,Reilly O'Brien,1,Adelaide,3,3,8,8,11,11,3,3,38,38,5,5,1,2,0,0,0,0,87,87
77,30,Charlie Curnow,1,Carlton,13,13,1,1,14,14,5,5,0,0,1,1,3,1,4,4,3,27,87,87
78,46,Ben Miller,1,Richmond,14,14,5,5,19,19,12,12,0,0,1,1,0,2,0,0,0,0,86,86
