Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,3,Sam Flanders,1,Gold Coast,30,30,12,12,42,42,13,13,0,0,2,2,2,0,0,0,0,0,163,163
2,21,Errol Gulden,1,Sydney,25,25,12,12,37,37,8,8,0,0,5,5,1,0,1,1,1,7,151,151
3,11,Max Gawn,1,Melbourne,12,12,13,13,25,25,9,9,45,45,3,3,1,0,0,0,1,1,148,148
4,30,Eric Hipwood,1,Brisbane Lions,16,16,4,4,20,20,13,13,2,2,2,2,0,1,6,6,2,38,140,140
5,12,Jy Simpkin,1,North Melbourne,18,18,10,10,28,28,5,5,0,0,7,7,3,0,2,2,0,12,132,132
6,6,Alex Sexton,1,Gold Coast,22,22,7,7,29,29,16,16,0,0,1,1,1,1,0,0,0,0,130,130
7,7,Josh Daicos,1,Collingwood,17,17,17,17,34,34,10,10,0,0,4,4,1,1,0,0,1,1,130,130
8,38,Tristan Xerri,1,North Melbourne,10,10,9,9,19,19,4,4,32,32,10,10,6,3,0,0,0,0,129,129
9,9,Lachie Neale,1,Brisbane Lions,17,17,21,21,38,38,6,6,0,0,2,2,0,1,2,2,0,12,128,128
10,32,Bodhi Uwland,1,Gold Coast,18,18,5,5,23,23,13,13,0,0,5,5,1,0,0,0,0,0,124,124
11,12,Jordan Dawson,1,Adelaide,15,15,17,17,32,32,5,5,0,0,8,8,1,1,0,0,0,0,124,124
12,6,Lachie Whitfield,1,GWS Giants,21,21,9,9,30,30,12,12,0,0,3,3,0,2,0,0,0,0,123,123
13,37,Nic Martin,1,Essendon,17,17,9,9,26,26,8,8,0,0,4,4,0,1,2,2,2,14,120,120
14,40,Joel Jeffrey,1,Gold Coast,21,21,8,8,29,29,12,12,0,0,2,2,0,1,0,0,0,0,120,120
15,25,Toby Nankervis,1,Richmond,8,8,5,5,13,13,4,4,43,43,7,7,1,0,0,0,0,0,118,118
16,35,Jack Sinclair,1,St Kilda,25,25,6,6,31,31,7,7,0,0,2,2,0,0,0,0,1,1,117,117
17,32,Kieren Briggs,1,GWS Giants,14,14,7,7,21,21,2,2,38,38,4,4,2,1,0,0,0,0,115,115
