Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,19,Rowan Marshall,1,St Kilda,24,24,4,4,28,28,3,3,35,35,11,11,2,2,0,0,0,0,164,164
2,1,Adam Treloar,1,Western Bulldogs,23,23,18,18,41,41,7,7,0,0,5,5,4,1,1,1,1,7,154,154
3,18,Sam Walsh,1,Carlton,18,18,16,16,34,34,3,3,0,0,11,11,0,1,1,1,1,7,143,143
4,20,Ed Richards,1,Western Bulldogs,15,15,19,19,34,34,6,6,0,0,10,10,0,0,0,0,0,0,141,141
5,13,Oliver Florent,1,Sydney,22,22,6,6,28,28,13,13,0,0,3,3,0,0,1,1,0,6,135,135
6,5,Christian Petracca,1,Melbourne,18,18,3,3,21,21,6,6,0,0,7,7,0,1,5,5,1,31,134,134
7,22,James Harmes,1,Western Bulldogs,15,15,12,12,27,27,11,11,0,0,3,3,2,2,4,4,0,24,134,134
8,16,Oliver Wines,1,Port Adelaide,10,10,23,23,33,33,7,7,0,0,7,7,2,0,1,1,0,6,133,133
9,9,Jack Steele,1,St Kilda,10,10,20,20,30,30,6,6,0,0,13,13,0,3,0,0,0,0,131,131
10,35,Nick Daicos,1,Collingwood,15,15,21,21,36,36,5,5,0,0,7,7,0,2,1,1,1,7,131,131
11,25,Jack Crisp,1,Collingwood,19,19,13,13,32,32,5,5,0,0,6,6,1,0,1,1,1,7,130,130
12,36,Riley Bonner,1,St Kilda,24,24,6,6,30,30,11,11,0,0,3,3,0,0,0,0,0,0,129,129
13,9,Zak Butters,1,Port Adelaide,21,21,13,13,34,34,9,9,0,0,3,3,3,3,1,1,0,6,128,128
14,4,Marcus Bontempelli,1,Western Bulldogs,13,13,19,19,32,32,3,3,0,0,7,7,0,0,2,2,0,12,126,126
15,17,Lloyd Meek,1,Hawthorn,7,7,5,5,12,12,4,4,46,46,8,8,0,1,1,1,0,6,124,124
16,9,Patrick Cripps,1,Carlton,15,15,20,20,35,35,5,5,0,0,5,5,3,2,1,1,0,6,123,123
17,37,Nic Martin,1,Essendon,24,24,7,7,31,31,10,10,0,0,1,1,0,0,0,0,1,1,121,121
18,27,Mason Redman,1,Essendon,21,21,5,5,26,26,12,12,0,0,1,1,1,0,1,1,0,6,120,120
19,7,Josh Daicos,1,Collingwood,16,16,12,12,28,28,11,11,0,0,2,2,0,0,1,1,1,7,120,120
20,7,Nasiah Wanganeen-Milera,1,St Kilda,23,23,6,6,29,29,10,10,0,0,2,2,0,0,0,0,0,0,119,119
21,12,Jordan Dawson,1,Adelaide,19,19,8,8,27,27,4,4,0,0,7,7,4,0,0,0,1,1,118,118
22,14,Jeremy Sharp,1,Fremantle,18,18,10,10,28,28,10,10,0,0,0,0,0,0,2,2,2,14,118,118
23,5,Matt Crouch,1,Adelaide,8,8,20,20,28,28,1,1,0,0,13,13,1,1,0,0,0,0,117,117
24,44,Callum Wilkie,1,St Kilda,17,17,4,4,21,21,14,14,0,0,3,3,1,0,0,0,0,0,114,114
25,5,Josh Dunkley,1,Brisbane Lions,15,15,7,7,22,22,5,5,0,0,9,9,1,1,1,1,0,6,114,114
26,7,Jack Viney,1,Melbourne,16,16,5,5,21,21,3,3,0,0,12,12,1,1,0,0,0,0,113,113
27,30,Alex Neal-Bullen,1,Melbourne,11,11,12,12,23,23,2,2,0,0,12,12,2,0,0,0,0,0,113,113
28,18,Jason Horne-Francis,1,Port Adelaide,23,23,3,3,26,26,4,4,0,0,4,4,3,0,1,1,1,7,113,113
29,43,Reilly O'Brien,1,Adelaide,10,10,5,5,15,15,2,2,56,56,3,3,1,1,0,0,0,0,112,112
30,44,Jake Lloyd,1,Sydney,20,20,6,6,26,26,10,10,0,0,1,1,0,0,1,1,0,6,112,112
31,3,Jai Newcombe,1,Hawthorn,11,11,20,20,31,31,3,3,0,0,7,7,1,0,0,0,1,1,112,112
32,33,Aaron Naughton,1,Western Bulldogs,13,13,7,7,20,20,10,10,0,0,1,1,1,1,4,4,2,26,111,111
33,10,Karl Amon,1,Hawthorn,24,24,7,7,31,31,7,7,0,0,1,1,0,0,0,0,0,0,111,111
34,7,Jarrod Berry,1,Brisbane Lions,12,12,18,18,30,30,4,4,0,0,5,5,2,1,1,1,1,7,110,110
35,46,Oscar McInerney,1,Brisbane Lions,8,8,6,6,14,14,2,2,40,40,8,8,1,2,0,0,0,0,109,109
36,11,Max Gawn,1,Melbourne,9,9,8,8,17,17,2,2,45,45,3,3,3,2,1,1,0,6,109,109
37,44,Tim English,1,Western Bulldogs,6,6,12,12,18,18,7,7,31,31,3,3,2,0,0,0,1,1,109,109
38,15,Dayne Zorko,1,Brisbane Lions,20,20,6,6,26,26,9,9,0,0,3,3,1,1,0,0,0,0,109,109
39,29,Rory Laird,1,Adelaide,11,11,17,17,28,28,3,3,0,0,8,8,3,1,0,0,1,1,109,109
40,11,Touk Miller,1,Gold Coast,12,12,17,17,29,29,4,4,0,0,5,5,2,1,1,1,1,7,108,108
41,23,Alex Witherden,1,West Coast,21,21,10,10,31,31,8,8,0,0,2,2,2,3,0,0,0,0,108,108
42,32,Mason Wood,1,St Kilda,14,14,7,7,21,21,14,14,0,0,2,2,0,0,0,0,1,1,107,107
43,31,Mac Andrew,1,Gold Coast,14,14,8,8,22,22,10,10,1,1,4,4,2,0,0,0,0,0,107,107
44,3,Caleb Serong,1,Fremantle,15,15,19,19,34,34,3,3,0,0,3,3,3,0,0,0,0,0,107,107
45,26,Josh Battle,1,St Kilda,15,15,7,7,22,22,9,9,0,0,2,2,0,0,2,2,0,12,106,106
46,5,Isaac Heeney,1,Sydney,14,14,14,14,28,28,5,5,0,0,5,5,4,1,0,0,0,0,106,106
47,13,Luke Ryan,1,Fremantle,24,24,2,2,26,26,9,9,0,0,1,1,1,1,0,0,0,0,105,105
48,9,Luke Davies-Uniacke,1,North Melbourne,20,20,15,15,35,35,3,3,0,0,1,1,1,2,1,1,1,7,105,105
49,39,Zach Guthrie,1,Geelong,17,17,7,7,24,24,7,7,0,0,3,3,0,0,1,1,0,6,104,104
50,23,Izak Rankine,1,Adelaide,13,13,11,11,24,24,2,2,0,0,4,4,2,0,3,3,1,19,104,104
Totals,,,50,,803,16.1,546,10.9,1349,27,323,6.5,254,5.1,250,5,63,38,41,0.8,21,267,5940,118.8
51,10,Scott Pendlebury,1,Collingwood,18,18,10,10,28,28,4,4,0,0,4,4,2,0,0,0,0,0,104,104
52,31,Bailey Dale,1,Western Bulldogs,24,24,6,6,30,30,6,6,0,0,0,0,1,0,0,0,1,1,104,104
53,16,Zac Fisher,1,North Melbourne,24,24,10,10,34,34,4,4,0,0,0,0,2,1,0,0,0,0,103,103
54,17,Daniel Rioli,1,Richmond,17,17,9,9,26,26,3,3,0,0,6,6,0,0,0,0,0,0,102,102
55,14,Liam Duggan,1,West Coast,23,23,4,4,27,27,7,7,0,0,2,2,2,2,0,0,0,0,102,102
56,32,Darcy Fogarty,1,Adelaide,13,13,1,1,14,14,7,7,0,0,3,3,2,0,4,4,1,25,101,101
57,9,Max Holmes,1,Geelong,13,13,8,8,21,21,6,6,0,0,7,7,0,0,0,0,0,0,101,101
58,28,Willem Drew,1,Port Adelaide,14,14,13,13,27,27,2,2,0,0,7,7,2,1,0,0,0,0,101,101
59,33,Sam Clohesy,1,Gold Coast,16,16,7,7,23,23,6,6,0,0,2,2,0,0,2,2,0,12,100,100
60,28,Jarrod Witts,1,Gold Coast,7,7,3,3,10,10,2,2,37,37,5,5,3,0,1,1,0,6,99,99
61,1,Andrew McGrath,1,Essendon,15,15,9,9,24,24,8,8,0,0,3,3,0,0,0,0,0,0,99,99
62,13,Clayton Oliver,1,Melbourne,11,11,15,15,26,26,4,4,0,0,8,8,1,3,0,0,0,0,99,99
63,40,Jack Payne,1,Brisbane Lions,14,14,2,2,16,16,12,12,0,0,4,4,0,0,0,0,0,0,98,98
64,1,Chad Warner,1,Sydney,13,13,10,10,23,23,6,6,0,0,3,3,0,1,2,2,0,12,98,98
65,8,Andrew Brayshaw,1,Fremantle,11,11,14,14,25,25,5,5,0,0,6,6,3,2,0,0,1,1,98,98
66,9,John Noble,1,Collingwood,17,17,8,8,25,25,8,8,0,0,2,2,1,1,0,0,1,1,98,98
67,3,Sam Flanders,1,Gold Coast,22,22,7,7,29,29,6,6,0,0,0,0,2,1,0,0,1,1,98,98
68,12,Tom Green,1,GWS Giants,11,11,23,23,34,34,2,2,0,0,4,4,0,1,0,0,0,0,98,98
69,5,Dan Houston,1,Port Adelaide,18,18,6,6,24,24,9,9,0,0,1,1,0,0,0,0,0,0,97,97
70,22,Sam Durham,1,Essendon,14,14,11,11,25,25,5,5,0,0,4,4,1,0,0,0,1,1,97,97
71,22,Nick Blakey,1,Sydney,22,22,4,4,26,26,6,6,0,0,2,2,0,1,0,0,0,0,97,97
72,6,Hugh McCluggage,1,Brisbane Lions,13,13,18,18,31,31,6,6,0,0,1,1,0,2,1,1,0,6,97,97
73,28,Thomas Cole,1,West Coast,12,12,9,9,21,21,6,6,0,0,6,6,3,1,0,0,0,0,96,96
74,11,James Aish,1,Fremantle,14,14,10,10,24,24,8,8,0,0,2,2,1,0,0,0,1,1,96,96
75,34,Bailey Williams,1,Western Bulldogs,14,14,15,15,29,29,6,6,0,0,2,2,0,1,0,0,1,1,96,96
76,15,William Rioli,1,Port Adelaide,10,10,2,2,12,12,4,4,0,0,7,7,0,2,4,4,3,27,95,95
77,2,Marcus Windhager,1,St Kilda,12,12,6,6,18,18,4,4,0,0,9,9,2,1,0,0,0,0,95,95
78,21,Errol Gulden,1,Sydney,20,20,5,5,25,25,10,10,0,0,3,3,1,6,0,0,0,0,95,95
79,32,Kieren Briggs,1,GWS Giants,11,11,5,5,16,16,2,2,25,25,5,5,2,1,0,0,1,1,94,94
80,22,Steele Sidebottom,1,Collingwood,17,17,4,4,21,21,6,6,0,0,4,4,1,0,0,0,0,0,94,94
81,4,Callum Ah Chee,1,Brisbane Lions,9,9,5,5,14,14,6,6,0,0,3,3,1,0,4,4,1,25,93,93
82,4,Kyle Langford,1,Essendon,9,9,5,5,14,14,5,5,0,0,4,4,0,0,4,4,1,25,93,93
83,4,Jarman Impey,1,Hawthorn,19,19,3,3,22,22,7,7,0,0,2,2,0,0,0,0,0,0,92,92
84,18,Matthew Rowell,1,Gold Coast,8,8,11,11,19,19,0,0,0,0,12,12,0,1,0,0,0,0,91,91
85,14,Darcy Cameron,1,Collingwood,12,12,12,12,24,24,6,6,19,19,0,0,0,2,0,0,0,0,91,91
86,24,Nic Newman,1,Carlton,15,15,4,4,19,19,5,5,0,0,6,6,1,1,0,0,0,0,90,90
87,10,Travis Boak,1,Port Adelaide,15,15,4,4,19,19,7,7,0,0,6,6,0,3,0,0,1,1,90,90
88,32,Gryan Miers,1,Geelong,12,12,9,9,21,21,2,2,0,0,6,6,2,1,1,1,1,7,90,90
89,3,Ryan Burton,1,Port Adelaide,20,20,3,3,23,23,5,5,0,0,2,2,1,0,0,0,0,0,90,90
90,2,Ben Keays,1,Adelaide,10,10,5,5,15,15,8,8,0,0,6,6,0,0,0,0,1,1,89,89
91,29,Shai Bolton,1,Richmond,10,10,9,9,19,19,5,5,0,0,4,4,0,1,2,2,1,13,89,89
92,6,Alex Sexton,1,Gold Coast,14,14,7,7,21,21,6,6,0,0,2,2,0,0,1,1,0,6,88,88
93,11,Jackson Macrae,1,Western Bulldogs,10,10,14,14,24,24,4,4,0,0,4,4,1,0,0,0,1,1,88,88
94,10,Colby McKercher,1,North Melbourne,21,21,9,9,30,30,2,2,0,0,1,1,0,1,0,0,0,0,88,88
95,19,Nick Hind,1,Essendon,15,15,5,5,20,20,4,4,0,0,3,3,2,0,1,1,0,6,87,87
96,4,Brayden Maynard,1,Collingwood,18,18,3,3,21,21,9,9,0,0,0,0,0,0,0,0,0,0,87,87
97,22,Darcy Wilson,1,St Kilda,9,9,12,12,21,21,3,3,0,0,6,6,2,0,0,0,1,1,87,87
98,7,Zach Merrett,1,Essendon,13,13,11,11,24,24,2,2,0,0,5,5,0,0,0,0,0,0,87,87
99,29,Jimmy Webster,1,St Kilda,12,12,6,6,18,18,10,10,0,0,2,2,0,0,0,0,0,0,86,86
100,28,Jaspa Fletcher,1,Brisbane Lions,9,9,5,5,14,14,6,6,0,0,7,7,2,0,0,0,0,0,85,85
Totals,,,50,,720,14.4,396,7.9,1116,22.3,272,5.4,81,1.6,193,3.9,44,38,27,0.5,20,182,4733,94.7
101,10,Sam Darcy,1,Western Bulldogs,6,6,8,8,14,14,7,7,8,8,1,1,0,2,4,4,0,24,85,85
102,38,Riley Garcia,1,Western Bulldogs,11,11,8,8,19,19,3,3,0,0,3,3,1,0,2,2,2,14,85,85
103,7,Lachlan Ash,1,GWS Giants,16,16,5,5,21,21,9,9,0,0,0,0,0,0,0,0,0,0,85,85
104,7,Matthew Kennedy,1,Carlton,13,13,8,8,21,21,3,3,0,0,5,5,1,0,0,0,0,0,85,85
105,32,Tom Sparrow,1,Melbourne,17,17,5,5,22,22,6,6,0,0,2,2,1,1,0,0,0,0,85,85
106,12,Will Day,1,Hawthorn,8,8,14,14,22,22,4,4,0,0,5,5,1,0,0,0,0,0,85,85
107,3,Stephen Coniglio,1,GWS Giants,12,12,12,12,24,24,3,3,0,0,4,4,1,1,0,0,2,2,85,85
108,2,Jaidyn Stephenson,1,North Melbourne,11,11,5,5,16,16,8,8,0,0,2,2,0,1,2,2,0,12,84,84
109,5,Alex Davies,1,Gold Coast,6,6,11,11,17,17,0,0,0,0,10,10,3,0,0,0,1,1,84,84
110,6,Caleb Windsor,1,Melbourne,14,14,5,5,19,19,4,4,0,0,3,3,2,0,1,1,0,6,84,84
111,4,Brodie Grundy,1,Sydney,9,9,7,7,16,16,1,1,33,33,4,4,2,4,0,0,0,0,83,83
112,14,Toby Bedford,1,GWS Giants,5,5,14,14,19,19,3,3,0,0,7,7,0,1,1,1,0,6,83,83
113,32,Bodhi Uwland,1,Gold Coast,15,15,5,5,20,20,4,4,0,0,4,4,0,0,0,0,0,0,83,83
114,22,Mitchell Duncan,1,Geelong,13,13,8,8,21,21,6,6,0,0,3,3,0,1,0,0,1,1,83,83
115,44,Jackson Mead,1,Port Adelaide,10,10,12,12,22,22,0,0,0,0,7,7,1,0,0,0,0,0,83,83
116,8,Bailey Scott,1,North Melbourne,18,18,6,6,24,24,6,6,0,0,1,1,0,2,0,0,1,1,83,83
117,25,Toby Nankervis,1,Richmond,3,3,8,8,11,11,1,1,44,44,3,3,1,1,0,0,0,0,82,82
118,17,Todd Goldstein,1,Essendon,3,3,9,9,12,12,4,4,34,34,4,4,1,3,0,0,1,1,82,82
119,23,Charlie Cameron,1,Brisbane Lions,12,12,4,4,16,16,7,7,0,0,3,3,1,1,1,1,1,7,82,82
120,30,Charlie Curnow,1,Carlton,13,13,3,3,16,16,8,8,0,0,0,0,0,0,2,2,1,13,82,82
121,19,Nick Haynes,1,GWS Giants,10,10,7,7,17,17,8,8,0,0,3,3,1,0,0,0,1,1,82,82
122,7,Harry Cunningham,1,Sydney,12,12,6,6,18,18,7,7,0,0,3,3,1,0,0,0,0,0,82,82
123,27,Justin McInerney,1,Sydney,14,14,5,5,19,19,7,7,0,0,3,3,2,2,0,0,1,1,82,82
124,16,Archie Perkins,1,Essendon,11,11,9,9,20,20,4,4,0,0,4,4,0,1,1,1,0,6,82,82
125,8,James Rowbottom,1,Sydney,8,8,7,7,15,15,3,3,0,0,9,9,1,1,0,0,0,0,81,81
126,13,Blake Acres,1,Carlton,14,14,4,4,18,18,6,6,0,0,3,3,1,0,0,0,0,0,81,81
127,29,Joe Richards,1,Collingwood,10,10,8,8,18,18,3,3,0,0,6,6,0,2,1,1,2,8,81,81
