Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,4,Marcus Bontempelli,1,Western Bulldogs,17,17,21,21,38,38,5,5,0,0,9,9,3,0,2,2,0,12,159,159
2,18,Sam Walsh,1,Carlton,17,17,17,17,34,34,1,1,0,0,13,13,2,3,0,0,0,0,133,133
3,25,Jack Crisp,1,Collingwood,16,16,8,8,24,24,6,6,0,0,10,10,2,3,1,1,2,8,123,123
4,31,Bailey Dale,1,Western Bulldogs,24,24,11,11,35,35,8,8,0,0,2,2,0,1,0,0,0,0,123,123
5,12,Tom De Koning,1,Carlton,12,12,6,6,18,18,4,4,28,28,6,6,3,1,1,1,1,7,119,119
6,15,Noah Anderson,1,Gold Coast,18,18,15,15,33,33,4,4,0,0,5,5,2,0,0,0,0,0,118,118
7,14,Darcy Cameron,1,Collingwood,11,11,5,5,16,16,6,6,51,51,2,2,0,1,0,0,0,0,117,117
8,44,Tim English,1,Western Bulldogs,10,10,6,6,16,16,7,7,50,50,1,1,2,1,0,0,0,0,116,116
9,7,Zach Merrett,1,Essendon,16,16,17,17,33,33,6,6,0,0,3,3,0,0,0,0,3,3,115,115
10,1,Adam Treloar,1,Western Bulldogs,19,19,18,18,37,37,0,0,0,0,3,3,2,0,1,1,1,7,114,114
11,3,Sam Flanders,1,Gold Coast,23,23,10,10,33,33,4,4,0,0,2,2,4,0,0,0,0,0,113,113
12,30,Tom Atkins,1,Geelong,14,14,13,13,27,27,0,0,0,0,11,11,2,1,0,0,0,0,111,111
13,35,Nick Daicos,1,Collingwood,20,20,12,12,32,32,3,3,0,0,2,2,5,3,2,2,1,13,110,110
14,24,Nic Newman,1,Carlton,17,17,12,12,29,29,8,8,0,0,3,3,0,1,0,0,0,0,108,108
15,18,Matthew Rowell,1,Gold Coast,11,11,15,15,26,26,1,1,0,0,11,11,2,2,0,0,0,0,106,106
16,33,Jack Ginnivan,1,Hawthorn,17,17,5,5,22,22,5,5,0,0,3,3,4,1,2,2,3,15,104,104
17,6,Alex Sexton,1,Gold Coast,16,16,14,14,30,30,8,8,0,0,1,1,1,1,0,0,0,0,102,102
18,6,Jye Caldwell,1,Essendon,11,11,12,12,23,23,2,2,0,0,10,10,1,3,1,1,0,6,101,101
19,18,Jason Horne-Francis,1,Port Adelaide,16,16,6,6,22,22,4,4,0,0,6,6,1,2,1,1,2,8,99,99
20,14,Liam Duggan,1,West Coast,16,16,9,9,25,25,8,8,0,0,2,2,1,0,0,0,0,0,99,99
21,11,Jackson Macrae,1,Western Bulldogs,10,10,9,9,19,19,7,7,0,0,4,4,0,0,2,2,0,12,97,97
22,37,Nic Martin,1,Essendon,18,18,6,6,24,24,8,8,0,0,1,1,1,0,0,0,2,2,97,97
23,19,Mitchell Georgiades,1,Port Adelaide,9,9,6,6,15,15,9,9,0,0,2,2,0,1,4,4,1,25,96,96
24,19,Nick Hind,1,Essendon,17,17,7,7,24,24,6,6,0,0,2,2,1,1,1,1,1,7,96,96
25,13,Ivan Soldo,1,Port Adelaide,10,10,3,3,13,13,4,4,31,31,4,4,2,3,1,1,1,7,95,95
26,14,Jordan Ridley,1,Essendon,18,18,4,4,22,22,9,9,0,0,1,1,1,0,0,0,0,0,94,94
27,11,Touk Miller,1,Gold Coast,13,13,15,15,28,28,2,2,0,0,5,5,2,3,1,1,0,6,94,94
28,12,Will Day,1,Hawthorn,12,12,11,11,23,23,3,3,0,0,5,5,3,0,0,0,2,2,92,92
29,16,Oliver Wines,1,Port Adelaide,11,11,15,15,26,26,4,4,1,1,4,4,0,0,0,0,0,0,92,92
30,21,Dyson Heppell,1,Essendon,9,9,18,18,27,27,8,8,0,0,1,1,1,0,0,0,0,0,92,92
31,9,Patrick Cripps,1,Carlton,11,11,11,11,22,22,2,2,1,1,5,5,0,1,2,2,0,12,91,91
32,22,Sam Durham,1,Essendon,12,12,11,11,23,23,5,5,0,0,5,5,1,3,1,1,0,6,91,91
33,13,Blake Acres,1,Carlton,12,12,8,8,20,20,8,8,0,0,2,2,0,0,1,1,0,6,90,90
34,10,Harry McKay,1,Carlton,14,14,3,3,17,17,6,6,3,3,1,1,0,1,3,3,1,19,89,89
35,32,Bodhi Uwland,1,Gold Coast,11,11,8,8,19,19,13,13,0,0,1,1,0,1,0,0,0,0,89,89
36,4,Brayden Maynard,1,Collingwood,17,17,2,2,19,19,5,5,0,0,3,3,1,0,1,1,0,6,89,89
37,22,Steele Sidebottom,1,Collingwood,15,15,6,6,21,21,7,7,0,0,4,4,1,2,0,0,0,0,89,89
38,5,Dan Houston,1,Port Adelaide,15,15,7,7,22,22,5,5,0,0,3,3,1,0,0,0,0,0,87,87
39,16,Massimo D'Ambrosio,1,Hawthorn,14,14,6,6,20,20,9,9,0,0,1,1,1,0,0,0,0,0,86,86
40,21,Aliir Aliir,1,Port Adelaide,14,14,4,4,18,18,9,9,0,0,3,3,2,2,0,0,0,0,85,85
41,7,Josh Daicos,1,Collingwood,10,10,13,13,23,23,2,2,0,0,4,4,1,2,2,2,0,12,85,85
42,28,Willem Drew,1,Port Adelaide,11,11,10,10,21,21,4,4,0,0,5,5,2,1,0,0,0,0,84,84
43,17,Jake Bowey,1,Melbourne,14,14,8,8,22,22,6,6,0,0,2,2,0,0,0,0,0,0,84,84
44,31,Mac Andrew,1,Gold Coast,14,14,11,11,25,25,6,6,0,0,1,1,1,1,0,0,0,0,84,84
45,8,Lachie Schultz,1,Collingwood,8,8,6,6,14,14,8,8,0,0,2,2,1,2,3,3,2,20,83,83
46,10,Karl Amon,1,Hawthorn,15,15,7,7,22,22,8,8,0,0,0,0,0,0,0,0,0,0,83,83
47,9,Ryley Sanders,1,Western Bulldogs,7,7,8,8,15,15,3,3,0,0,11,11,1,3,0,0,0,0,82,82
48,14,Miles Bergman,1,Port Adelaide,11,11,7,7,18,18,6,6,0,0,4,4,0,0,0,0,1,1,82,82
49,12,Harvey Gallagher,1,Western Bulldogs,14,14,9,9,23,23,2,2,0,0,7,7,1,5,0,0,2,2,82,82
50,31,Beau McCreery,1,Collingwood,5,5,3,3,8,8,1,1,0,0,14,14,3,1,0,0,1,1,81,81
Totals,,,50,,692,13.8,474,9.5,1166,23.3,265,5.3,165,3.3,212,4.2,65,57,33,0.7,27,225,4951,99
51,20,Peter Wright,1,Essendon,13,13,1,1,14,14,8,8,8,8,0,0,0,0,1,1,1,7,80,80
52,44,Jackson Mead,1,Port Adelaide,9,9,14,14,23,23,2,2,0,0,4,4,1,0,0,0,0,0,78,78
53,6,Zachary Williams,1,Carlton,9,9,3,3,12,12,5,5,0,0,2,2,1,0,3,3,2,20,77,77
54,49,Ned Moyle,1,Gold Coast,6,6,11,11,17,17,2,2,26,26,1,1,0,0,0,0,0,0,76,76
55,1,Andrew McGrath,1,Essendon,6,6,11,11,17,17,3,3,0,0,6,6,3,0,0,0,0,0,76,76
56,1,Patrick Lipinski,1,Collingwood,6,6,12,12,18,18,1,1,0,0,6,6,0,0,1,1,1,7,76,76
57,38,Riley Garcia,1,Western Bulldogs,14,14,7,7,21,21,3,3,0,0,4,4,1,2,0,0,0,0,76,76
58,24,Nick Bryan,1,Essendon,9,9,6,6,15,15,0,0,20,20,4,4,0,0,0,0,0,0,75,75
59,16,Archie Perkins,1,Essendon,11,11,5,5,16,16,6,6,0,0,4,4,1,1,0,0,0,0,75,75
60,38,Jeremy Howe,1,Collingwood,14,14,3,3,17,17,6,6,0,0,2,2,1,0,0,0,0,0,75,75
61,20,Elijah Hollands,1,Carlton,13,13,5,5,18,18,4,4,0,0,4,4,0,1,0,0,1,1,75,75
62,15,Jamie Cripps,1,West Coast,8,8,6,6,14,14,2,2,0,0,3,3,2,0,3,3,0,18,74,74
63,19,Jack Gunston,1,Hawthorn,9,9,5,5,14,14,7,7,0,0,0,0,0,1,3,3,1,19,74,74
64,27,Mason Redman,1,Essendon,10,10,13,13,23,23,3,3,0,0,2,2,1,0,0,0,0,0,74,74
65,43,Charlie Dean,1,Collingwood,9,9,5,5,14,14,7,7,0,0,3,3,3,0,0,0,0,0,73,73
66,30,Charlie Curnow,1,Carlton,8,8,1,1,9,9,7,7,0,0,2,2,1,1,3,3,1,19,72,72
67,42,Adam Saad,1,Carlton,13,13,4,4,17,17,4,4,0,0,3,3,0,0,0,0,1,1,72,72
68,9,Zak Butters,1,Port Adelaide,6,6,17,17,23,23,1,1,0,0,4,4,0,0,0,0,1,1,72,72
69,10,Sam Darcy,1,Western Bulldogs,10,10,2,2,12,12,7,7,0,0,0,0,0,1,3,3,1,19,71,71
70,22,Ben Long,1,Gold Coast,10,10,3,3,13,13,4,4,0,0,0,0,2,1,4,4,0,24,71,71
71,10,Travis Boak,1,Port Adelaide,10,10,7,7,17,17,7,7,0,0,1,1,0,0,0,0,1,1,70,70
72,4,Oliver Hollands,1,Carlton,6,6,5,5,11,11,3,3,0,0,8,8,0,0,0,0,0,0,69,69
73,9,Ben Ainsworth,1,Gold Coast,12,12,7,7,19,19,3,3,0,0,1,1,0,1,1,1,1,7,67,67
74,37,Tom Barrass,1,West Coast,10,10,4,4,14,14,9,9,0,0,1,1,0,1,0,0,0,0,66,66
75,15,Blake Hardwick,1,Hawthorn,9,9,5,5,14,14,4,4,0,0,4,4,1,2,1,1,0,6,66,66
76,40,Joel Jeffrey,1,Gold Coast,8,8,10,10,18,18,6,6,0,0,1,1,0,0,0,0,0,0,66,66
77,37,Jordan Boyd,1,Carlton,13,13,0,0,13,13,4,4,0,0,4,4,1,1,0,0,0,0,65,65
78,28,Thomas Cole,1,West Coast,7,7,8,8,15,15,4,4,0,0,4,4,0,0,0,0,0,0,65,65
79,27,Joel Freijah,1,Western Bulldogs,12,12,4,4,16,16,7,7,0,0,0,0,0,0,0,0,0,0,65,65
80,29,George Hewett,1,Carlton,8,8,10,10,18,18,3,3,0,0,3,3,0,0,0,0,0,0,65,65
81,47,Jye Menzie,1,Essendon,7,7,10,10,17,17,3,3,0,0,2,2,0,0,1,1,0,6,64,64
82,34,Bailey Williams,1,Western Bulldogs,10,10,9,9,19,19,6,6,0,0,1,1,0,2,0,0,0,0,64,64
83,9,John Noble,1,Collingwood,11,11,7,7,18,18,4,4,0,0,1,1,0,0,0,0,0,0,63,63
84,37,Kade Chandler,1,Melbourne,8,8,5,5,13,13,5,5,0,0,3,3,0,0,0,0,1,1,62,62
85,25,Jake Stringer,1,Essendon,12,12,1,1,13,13,4,4,0,0,3,3,1,1,0,0,2,2,62,62
86,23,Ian Hill,1,Collingwood,11,11,2,2,13,13,5,5,0,0,2,2,0,2,1,1,2,8,62,62
