Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,5,James Worpel,1,Hawthorn,23,23,13,13,36,36,5,5,0,0,8,8,3,0,1,1,1,7,152,152
2,11,Max Gawn,1,Melbourne,14,14,6,6,20,20,6,6,50,50,5,5,3,2,1,1,1,7,146,146
3,37,Nic Martin,1,Essendon,31,31,13,13,44,44,8,8,0,0,1,1,0,1,0,0,1,1,145,145
4,14,Tim Taranto,1,Richmond,18,18,17,17,35,35,6,6,0,0,6,6,1,2,1,1,1,7,132,132
5,26,Hayden Young,1,Fremantle,18,18,14,14,32,32,8,8,0,0,7,7,1,2,0,0,0,0,129,129
6,5,Isaac Heeney,1,Sydney,19,19,8,8,27,27,8,8,0,0,4,4,2,0,2,2,0,12,127,127
7,21,Dyson Heppell,1,Essendon,23,23,7,7,30,30,12,12,0,0,2,2,0,0,0,0,0,0,127,127
8,36,Riley Bonner,1,St Kilda,29,29,3,3,32,32,9,9,0,0,1,1,2,0,0,0,1,1,127,127
9,3,Harry Sheezel,1,North Melbourne,20,20,12,12,32,32,8,8,0,0,5,5,1,1,0,0,0,0,126,126
10,9,Jack Steele,1,St Kilda,11,11,18,18,29,29,9,9,0,0,7,7,0,0,0,0,0,0,124,124
11,1,Nick Vlastuin,1,Richmond,23,23,6,6,29,29,13,13,0,0,1,1,1,1,0,0,0,0,122,122
12,10,Harry McKay,1,Carlton,15,15,4,4,19,19,10,10,3,3,2,2,4,3,5,5,1,31,120,120
13,3,Caleb Serong,1,Fremantle,18,18,10,10,28,28,6,6,0,0,6,6,2,0,0,0,0,0,118,118
14,9,Lachie Neale,1,Brisbane Lions,12,12,23,23,35,35,6,6,0,0,4,4,1,2,1,1,1,7,118,118
15,19,Rowan Marshall,1,St Kilda,12,12,8,8,20,20,8,8,27,27,7,7,1,5,0,0,0,0,117,117
16,1,Andrew McGrath,1,Essendon,19,19,11,11,30,30,8,8,0,0,2,2,2,1,1,1,0,6,116,116
17,1,Adam Treloar,1,Western Bulldogs,18,18,17,17,35,35,2,2,0,0,4,4,1,1,1,1,0,6,114,114
18,7,Liam Baker,1,Richmond,17,17,4,4,21,21,7,7,0,0,6,6,2,2,2,2,1,13,113,113
19,13,Luke Ryan,1,Fremantle,22,22,5,5,27,27,10,10,0,0,2,2,1,1,0,0,0,0,112,112
