Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,28,Tim Membrey,1,St Kilda,18,18,5,5,23,23,10,10,0,0,7,7,2,0,5,5,0,30,154,154
2,1,Adam Treloar,1,Western Bulldogs,19,19,12,12,31,31,6,6,0,0,8,8,0,0,3,3,0,18,149,149
3,6,Lachie Whitfield,1,GWS Giants,21,21,19,19,40,40,10,10,0,0,5,5,0,2,0,0,0,0,145,145
4,3,Sam Flanders,1,Gold Coast,19,19,24,24,43,43,7,7,0,0,2,2,3,0,0,0,0,0,137,137
5,3,Harry Sheezel,1,North Melbourne,14,14,21,21,35,35,7,7,0,0,4,4,1,0,2,2,0,12,134,134
6,9,Jack Steele,1,St Kilda,17,17,14,14,31,31,9,9,0,0,5,5,1,0,1,1,0,6,133,133
7,15,Dayne Zorko,1,Brisbane Lions,27,27,2,2,29,29,12,12,0,0,3,3,1,1,0,0,0,0,131,131
8,20,Ed Richards,1,Western Bulldogs,21,21,8,8,29,29,5,5,0,0,6,6,0,0,2,2,1,13,131,131
9,2,Ben Keays,1,Adelaide,16,16,6,6,22,22,2,2,0,0,8,8,3,1,5,5,1,31,129,129
10,44,Tom Stewart,1,Geelong,22,22,4,4,26,26,8,8,0,0,5,5,1,0,1,1,0,6,125,125
11,38,Tristan Xerri,1,North Melbourne,10,10,6,6,16,16,2,2,43,43,10,10,5,4,0,0,0,0,124,124
12,3,Caleb Serong,1,Fremantle,14,14,22,22,36,36,4,4,0,0,5,5,2,1,1,1,0,6,123,123
13,33,Jack Ginnivan,1,Hawthorn,14,14,17,17,31,31,5,5,0,0,5,5,1,1,2,2,1,13,122,122
14,12,Tom Green,1,GWS Giants,18,18,16,16,34,34,4,4,0,0,7,7,0,2,0,0,0,0,120,120
15,5,Jayden Hunt,1,West Coast,20,20,15,15,35,35,8,8,0,0,2,2,1,1,0,0,0,0,120,120
16,8,Andrew Brayshaw,1,Fremantle,17,17,24,24,41,41,3,3,0,0,3,3,3,1,0,0,0,0,120,120
17,6,Hugh McCluggage,1,Brisbane Lions,19,19,7,7,26,26,8,8,0,0,1,1,1,0,3,3,1,19,119,119
18,19,Rowan Marshall,1,St Kilda,20,20,6,6,26,26,5,5,24,24,3,3,3,3,0,0,1,1,118,118
19,4,Kyle Langford,1,Essendon,15,15,7,7,22,22,12,12,0,0,3,3,0,1,2,2,1,13,117,117
20,44,Tim English,1,Western Bulldogs,9,9,8,8,17,17,5,5,41,41,4,4,1,0,0,0,0,0,116,116
21,21,Errol Gulden,1,Sydney,19,19,8,8,27,27,7,7,0,0,4,4,0,1,1,1,0,6,113,113
22,14,Darcy Cameron,1,Collingwood,9,9,6,6,15,15,3,3,39,39,6,6,4,1,0,0,0,0,112,112
23,35,Josh Treacy,1,Fremantle,12,12,6,6,18,18,12,12,0,0,2,2,0,0,3,3,2,20,112,112
24,17,Daniel Rioli,1,Richmond,17,17,11,11,28,28,5,5,0,0,4,4,2,2,2,2,0,12,112,112
25,11,Conor Nash,1,Hawthorn,15,15,14,14,29,29,0,0,6,6,8,8,1,0,0,0,0,0,112,112
26,42,Robbie Fox,1,Sydney,13,13,13,13,26,26,10,10,0,0,4,4,0,0,0,0,0,0,111,111
27,16,Massimo D'Ambrosio,1,Hawthorn,13,13,13,13,26,26,6,6,0,0,4,4,0,0,2,2,0,12,111,111
28,35,Jack Sinclair,1,St Kilda,17,17,14,14,31,31,7,7,0,0,2,2,2,0,0,0,0,0,110,110
29,7,Zach Merrett,1,Essendon,17,17,13,13,30,30,1,1,0,0,5,5,2,0,1,1,1,7,109,109
30,7,Jase Burgoyne,1,Port Adelaide,16,16,8,8,24,24,4,4,0,0,7,7,2,0,0,0,1,1,107,107
31,16,Oliver Wines,1,Port Adelaide,11,11,21,21,32,32,8,8,0,0,2,2,0,0,0,0,0,0,107,107
32,32,Mason Wood,1,St Kilda,14,14,5,5,19,19,9,9,0,0,1,1,1,0,3,3,4,22,106,106
33,46,Oscar McInerney,1,Brisbane Lions,11,11,11,11,22,22,5,5,27,27,3,3,2,2,0,0,0,0,105,105
34,22,Charlie Dixon,1,Port Adelaide,9,9,3,3,12,12,6,6,9,9,4,4,2,0,4,4,2,26,104,104
35,8,Bailey Scott,1,North Melbourne,17,17,8,8,25,25,6,6,0,0,3,3,1,0,1,1,0,6,104,104
36,1,Steven May,1,Melbourne,23,23,3,3,26,26,9,9,0,0,1,1,1,1,0,0,0,0,104,104
37,36,Harry Perryman,1,GWS Giants,18,18,8,8,26,26,8,8,0,0,1,1,0,0,1,1,0,6,104,104
38,6,James Sicily,1,Hawthorn,20,20,10,10,30,30,6,6,0,0,2,2,1,1,0,0,0,0,104,104
39,16,Sam De Koning,1,Geelong,10,10,10,10,20,20,3,3,31,31,3,3,1,0,0,0,0,0,103,103
40,16,Cameron Rayner,1,Brisbane Lions,11,11,9,9,20,20,4,4,0,0,7,7,2,1,2,2,1,13,103,103
41,34,Matt Roberts,1,Sydney,16,16,7,7,23,23,8,8,0,0,4,4,0,0,0,0,0,0,102,102
42,3,Zak Jones,1,St Kilda,10,10,16,16,26,26,5,5,0,0,7,7,0,1,0,0,0,0,102,102
43,30,Charlie Curnow,1,Carlton,10,10,5,5,15,15,9,9,0,0,1,1,4,0,4,4,2,26,101,101
44,43,Logan Evans,1,Port Adelaide,20,20,2,2,22,22,9,9,0,0,1,1,0,0,1,1,0,6,101,101
45,43,Reilly O'Brien,1,Adelaide,6,6,8,8,14,14,5,5,47,47,2,2,1,2,0,0,1,1,100,100
46,7,Nasiah Wanganeen-Milera,1,St Kilda,21,21,2,2,23,23,8,8,0,0,2,2,1,0,0,0,0,0,100,100
47,1,Connor Rozee,1,Port Adelaide,14,14,10,10,24,24,5,5,0,0,4,4,0,2,2,2,1,13,100,100
48,7,Rory Lobb,1,Western Bulldogs,15,15,6,6,21,21,9,9,0,0,3,3,3,0,0,0,0,0,99,99
49,9,Patrick Cripps,1,Carlton,10,10,19,19,29,29,3,3,1,1,7,7,2,3,0,0,0,0,99,99
50,12,Will Day,1,Hawthorn,10,10,16,16,26,26,2,2,0,0,8,8,1,1,0,0,0,0,98,98
Totals,,,50,,774,15.5,528,10.6,1302,26,314,6.3,268,5.4,208,4.2,65,36,54,1.1,21,345,5722,114.4
51,37,Nic Martin,1,Essendon,12,12,10,10,22,22,6,6,0,0,6,6,2,1,0,0,0,0,97,97
52,29,Rory Laird,1,Adelaide,11,11,18,18,29,29,2,2,0,0,7,7,3,3,0,0,0,0,97,97
53,32,Darcy Fogarty,1,Adelaide,10,10,7,7,17,17,8,8,0,0,1,1,0,0,4,4,0,24,96,96
54,22,Mitchell Duncan,1,Geelong,16,16,6,6,22,22,8,8,0,0,3,3,0,0,0,0,0,0,96,96
55,10,Travis Boak,1,Port Adelaide,11,11,13,13,24,24,4,4,0,0,4,4,1,0,1,1,2,8,96,96
56,4,Marcus Bontempelli,1,Western Bulldogs,16,16,11,11,27,27,2,2,0,0,5,5,0,1,0,0,2,2,95,95
57,44,Jack Buckley,1,GWS Giants,15,15,8,8,23,23,7,7,0,0,3,3,0,0,0,0,0,0,94,94
58,28,Willem Drew,1,Port Adelaide,17,17,6,6,23,23,2,2,0,0,6,6,0,0,0,0,1,1,94,94
59,16,Brent Daniels,1,GWS Giants,13,13,5,5,18,18,5,5,0,0,4,4,1,0,2,2,0,12,93,93
60,46,Matthew Cottrell,1,Carlton,13,13,6,6,19,19,7,7,0,0,5,5,1,0,0,0,0,0,93,93
61,5,Dan Houston,1,Port Adelaide,20,20,5,5,25,25,3,3,0,0,5,5,0,2,0,0,0,0,93,93
62,22,Jacob Hopper,1,Richmond,13,13,12,12,25,25,4,4,0,0,4,4,2,0,0,0,0,0,93,93
63,49,Ned Moyle,1,Gold Coast,10,10,6,6,16,16,4,4,36,36,1,1,1,1,0,0,0,0,92,92
64,13,Dylan Moore,1,Hawthorn,14,14,13,13,27,27,4,4,0,0,3,3,2,1,0,0,1,1,92,92
65,24,Jordon Sweet,1,Port Adelaide,3,3,6,6,9,9,2,2,43,43,5,5,1,0,0,0,0,0,91,91
66,2,Jacob van Rooyen,1,Melbourne,12,12,5,5,17,17,8,8,3,3,1,1,3,1,2,2,2,14,91,91
67,19,Brady Hough,1,West Coast,13,13,9,9,22,22,7,7,0,0,3,3,1,0,0,0,0,0,91,91
68,1,Andrew McGrath,1,Essendon,16,16,7,7,23,23,2,2,0,0,5,5,3,0,0,0,0,0,91,91
69,22,Sam Durham,1,Essendon,13,13,14,14,27,27,3,3,0,0,5,5,1,4,1,1,0,6,91,91
70,10,Sam Darcy,1,Western Bulldogs,8,8,2,2,10,10,2,2,8,8,11,11,2,2,1,1,2,8,90,90
