Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,4,Marcus Bontempelli,1,Western Bulldogs,20,20,10,10,30,30,8,8,0,0,5,5,0,0,3,3,0,18,142,142
2,6,James Sicily,1,Hawthorn,28,28,5,5,33,33,15,15,0,0,1,1,0,2,0,0,0,0,137,137
3,29,Lachlan Bramble,1,Western Bulldogs,20,20,10,10,30,30,10,10,0,0,4,4,2,0,1,1,0,6,134,134
4,4,Brodie Grundy,1,Sydney,8,8,23,23,31,31,3,3,49,49,2,2,1,2,0,0,2,2,133,133
5,5,Dan Houston,1,Port Adelaide,28,28,7,7,35,35,4,4,0,0,5,5,3,0,0,0,0,0,133,133
6,6,Hugh McCluggage,1,Brisbane Lions,21,21,5,5,26,26,11,11,0,0,3,3,1,0,2,2,1,13,132,132
7,36,Joel Amartey,1,Sydney,10,10,0,0,10,10,7,7,0,0,6,6,1,0,9,9,1,55,131,131
8,3,Joe Daniher,1,Brisbane Lions,15,15,5,5,20,20,12,12,0,0,2,2,1,0,5,5,1,31,131,131
9,20,Mitchell Hinge,1,Adelaide,22,22,11,11,33,33,8,8,0,0,5,5,1,1,0,0,0,0,130,130
10,14,Tim Taranto,1,Richmond,15,15,18,18,33,33,6,6,0,0,5,5,2,0,1,1,0,6,127,127
11,29,Rory Laird,1,Adelaide,16,16,18,18,34,34,6,6,0,0,6,6,1,0,0,0,0,0,127,127
12,21,Errol Gulden,1,Sydney,24,24,11,11,35,35,3,3,0,0,6,6,1,1,0,0,2,2,127,127
13,5,Isaac Heeney,1,Sydney,22,22,7,7,29,29,8,8,0,0,3,3,3,2,2,2,0,12,125,125
14,15,Dayne Zorko,1,Brisbane Lions,26,26,4,4,30,30,9,9,0,0,3,3,3,1,0,0,0,0,125,125
15,44,Tim English,1,Western Bulldogs,11,11,3,3,14,14,9,9,24,24,6,6,1,1,2,2,0,12,124,124
16,44,Cameron Zurhaar,1,North Melbourne,13,13,6,6,19,19,9,9,1,1,6,6,1,1,3,3,1,19,120,120
17,6,Lachie Whitfield,1,GWS Giants,18,18,10,10,28,28,4,4,0,0,9,9,1,1,0,0,0,0,120,120
18,6,George Wardlaw,1,North Melbourne,20,20,10,10,30,30,6,6,0,0,3,3,1,0,1,1,0,6,117,117
19,8,Bailey Scott,1,North Melbourne,17,17,6,6,23,23,11,11,0,0,5,5,0,2,1,1,0,6,116,116
20,1,Nick Vlastuin,1,Richmond,17,17,6,6,23,23,9,9,0,0,6,6,3,1,0,0,0,0,114,114
21,1,Adam Treloar,1,Western Bulldogs,18,18,9,9,27,27,3,3,0,0,6,6,0,0,1,1,0,6,111,111
