Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,16,Brent Daniels,1,GWS Giants,17,17,12,12,29,29,7,7,0,0,13,13,4,0,3,3,1,19,171,171
2,9,Jack Steele,1,St Kilda,15,15,12,12,27,27,10,10,0,0,10,10,2,2,2,2,1,13,148,148
3,9,Zak Butters,1,Port Adelaide,24,24,18,18,42,42,4,4,0,0,5,5,4,3,1,1,2,8,143,143
4,7,Jack Viney,1,Melbourne,12,12,18,18,30,30,5,5,0,0,10,10,1,0,2,2,1,13,141,141
5,15,Ed Langdon,1,Melbourne,23,23,14,14,37,37,10,10,0,0,2,2,1,1,1,1,1,7,140,140
6,29,George Hewett,1,Carlton,17,17,18,18,35,35,5,5,0,0,10,10,0,2,0,0,0,0,136,136
7,44,Callum Wilkie,1,St Kilda,22,22,6,6,28,28,15,15,0,0,3,3,0,0,0,0,0,0,135,135
8,10,Sam Darcy,1,Western Bulldogs,13,13,7,7,20,20,9,9,5,5,2,2,3,2,7,7,1,43,133,133
9,12,Jordan Dawson,1,Adelaide,16,16,10,10,26,26,6,6,0,0,11,11,1,0,0,0,1,1,132,132
10,19,Rowan Marshall,1,St Kilda,19,19,9,9,28,28,7,7,21,21,3,3,2,2,1,1,0,6,131,131
11,8,Andrew Brayshaw,1,Fremantle,14,14,27,27,41,41,3,3,0,0,4,4,2,0,0,0,0,0,123,123
12,38,Tristan Xerri,1,North Melbourne,8,8,9,9,17,17,5,5,44,44,6,6,0,3,1,1,0,6,122,122
13,12,Tom Green,1,GWS Giants,14,14,26,26,40,40,3,3,0,0,5,5,2,1,0,0,0,0,122,122
14,37,Nic Martin,1,Essendon,15,15,17,17,32,32,5,5,0,0,3,3,0,1,3,3,0,18,121,121
15,3,Jai Newcombe,1,Hawthorn,13,13,20,20,33,33,7,7,0,0,5,5,3,3,1,1,1,7,121,121
16,13,Dylan Moore,1,Hawthorn,15,15,5,5,20,20,9,9,0,0,7,7,0,1,2,2,0,12,119,119
17,24,Nic Newman,1,Carlton,21,21,4,4,25,25,11,11,0,0,4,4,2,1,0,0,0,0,119,119
18,6,Jye Caldwell,1,Essendon,16,16,15,15,31,31,7,7,0,0,5,5,2,3,1,1,1,7,119,119
19,1,Adam Treloar,1,Western Bulldogs,13,13,20,20,33,33,5,5,0,0,7,7,0,1,0,0,0,0,119,119
20,15,Noah Anderson,1,Gold Coast,18,18,15,15,33,33,8,8,0,0,3,3,0,1,0,0,1,1,118,118
21,4,Marcus Bontempelli,1,Western Bulldogs,11,11,18,18,29,29,8,8,0,0,5,5,2,0,0,0,2,2,117,117
22,35,Nick Daicos,1,Collingwood,13,13,12,12,25,25,6,6,0,0,5,5,2,0,2,2,1,13,116,116
