Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,15,Dayne Zorko,1,Brisbane Lions,25,25,7,7,32,32,8,8,0,0,3,3,1,0,0,0,0,0,126,126
2,9,Lachie Neale,1,Brisbane Lions,17,17,14,14,31,31,6,6,0,0,5,5,2,0,0,0,0,0,119,119
3,5,Isaac Heeney,1,Sydney,16,16,8,8,24,24,6,6,0,0,6,6,2,2,2,2,1,13,115,115
4,5,Josh Dunkley,1,Brisbane Lions,18,18,10,10,28,28,6,6,0,0,4,4,2,0,0,0,0,0,110,110
5,6,Hugh McCluggage,1,Brisbane Lions,7,7,20,20,27,27,5,5,0,0,7,7,2,1,1,1,0,6,109,109
6,21,Errol Gulden,1,Sydney,20,20,7,7,27,27,6,6,0,0,3,3,2,0,0,0,0,0,106,106
7,43,Noah Answerth,1,Brisbane Lions,14,14,6,6,20,20,8,8,0,0,8,8,0,2,0,0,0,0,104,104
8,32,Gryan Miers,1,Geelong,14,14,6,6,20,20,4,4,0,0,5,5,0,0,2,2,0,12,98,98
9,16,Cameron Rayner,1,Brisbane Lions,14,14,4,4,18,18,5,5,0,0,5,5,0,1,2,2,2,14,96,96
10,1,Rhys Stanley,1,Geelong,7,7,3,3,10,10,3,3,45,45,3,3,1,0,0,0,1,1,95,95
11,10,Travis Boak,1,Port Adelaide,15,15,7,7,22,22,6,6,0,0,2,2,0,0,1,1,1,7,92,92
12,8,James Rowbottom,1,Sydney,10,10,8,8,18,18,2,2,0,0,11,11,2,3,0,0,0,0,89,89
13,39,Zach Guthrie,1,Geelong,16,16,2,2,18,18,7,7,0,0,3,3,3,0,0,0,1,1,89,89
14,7,Harry Cunningham,1,Sydney,11,11,2,2,13,13,10,10,0,0,5,5,0,0,0,0,0,0,87,87
15,17,Lawson Humphries,1,Geelong,13,13,5,5,18,18,4,4,0,0,6,6,1,0,0,0,0,0,86,86
16,44,Darcy Wilmot,1,Brisbane Lions,14,14,10,10,24,24,8,8,0,0,0,0,0,0,0,0,0,0,86,86
17,44,Jake Lloyd,1,Sydney,11,11,9,9,20,20,9,9,0,0,1,1,0,1,1,1,0,6,85,85
18,1,Chad Warner,1,Sydney,14,14,7,7,21,21,4,4,0,0,1,1,1,0,2,2,0,12,85,85
