Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,31,Bailey Dale,1,Western Bulldogs,29,29,10,10,39,39,15,15,0,0,2,2,0,2,1,1,0,6,160,160
2,12,Jordan Dawson,1,Adelaide,22,22,9,9,31,31,7,7,0,0,9,9,2,0,2,2,0,12,155,155
3,4,Brodie Grundy,1,Sydney,5,5,19,19,24,24,4,4,29,29,11,11,3,2,1,1,1,7,142,142
4,1,Adam Treloar,1,Western Bulldogs,16,16,15,15,31,31,8,8,0,0,7,7,1,0,1,1,0,6,137,137
5,11,Jackson Macrae,1,Western Bulldogs,15,15,15,15,30,30,6,6,0,0,7,7,2,0,1,1,0,6,129,129
6,44,Tim English,1,Western Bulldogs,12,12,5,5,17,17,9,9,25,25,5,5,2,0,1,1,2,8,128,128
7,15,Dayne Zorko,1,Brisbane Lions,20,20,6,6,26,26,8,8,0,0,6,6,1,2,2,2,0,12,127,127
8,38,Tristan Xerri,1,North Melbourne,10,10,8,8,18,18,2,2,44,44,10,10,2,4,0,0,0,0,126,126
9,39,Jason Johannisen,1,Western Bulldogs,19,19,12,12,31,31,12,12,0,0,2,2,1,0,0,0,0,0,126,126
10,3,Sam Flanders,1,Gold Coast,29,29,5,5,34,34,8,8,0,0,2,2,0,1,0,0,0,0,126,126
11,9,Patrick Cripps,1,Carlton,13,13,26,26,39,39,2,2,0,0,7,7,4,1,0,0,0,0,126,126
12,11,Conor Nash,1,Hawthorn,14,14,18,18,32,32,5,5,0,0,8,8,2,1,0,0,0,0,124,124
13,22,Joshua Kelly,1,GWS Giants,16,16,7,7,23,23,6,6,0,0,5,5,1,0,3,3,0,18,119,119
14,5,Dan Houston,1,Port Adelaide,23,23,5,5,28,28,4,4,0,0,7,7,3,1,0,0,0,0,119,119
15,6,Jye Caldwell,1,Essendon,13,13,13,13,26,26,3,3,0,0,10,10,2,0,0,0,1,1,117,117
16,7,Jarrod Berry,1,Brisbane Lions,17,17,12,12,29,29,5,5,0,0,4,4,3,0,1,1,2,8,117,117
17,9,Zak Butters,1,Port Adelaide,16,16,15,15,31,31,5,5,0,0,5,5,1,1,1,1,0,6,117,117
18,28,Jarrod Witts,1,Gold Coast,11,11,8,8,19,19,3,3,31,31,7,7,3,2,0,0,0,0,114,114
19,5,Isaac Heeney,1,Sydney,18,18,10,10,28,28,6,6,0,0,5,5,1,2,1,1,0,6,113,113
20,4,Marcus Bontempelli,1,Western Bulldogs,12,12,12,12,24,24,2,2,0,0,6,6,1,0,3,3,1,19,110,110
21,2,Jordan de Goey,1,Collingwood,13,13,14,14,27,27,5,5,0,0,7,7,1,1,0,0,2,2,110,110
22,37,Nic Martin,1,Essendon,23,23,5,5,28,28,7,7,0,0,2,2,0,2,1,1,1,7,109,109
23,11,Tim Kelly,1,West Coast,18,18,6,6,24,24,5,5,0,0,7,7,1,1,0,0,1,1,108,108
24,3,Caleb Serong,1,Fremantle,15,15,12,12,27,27,6,6,0,0,6,6,2,2,0,0,0,0,107,107
25,3,Harry Sheezel,1,North Melbourne,16,16,10,10,26,26,7,7,0,0,4,4,1,0,0,0,0,0,106,106
26,12,Tom De Koning,1,Carlton,8,8,7,7,15,15,5,5,16,16,4,4,1,0,3,3,1,19,105,105
27,2,Marcus Windhager,1,St Kilda,15,15,14,14,29,29,3,3,0,0,6,6,1,1,0,0,1,1,105,105
28,4,Jarman Impey,1,Hawthorn,18,18,4,4,22,22,10,10,0,0,3,3,3,1,0,0,0,0,104,104
29,1,Harry Morrison,1,Hawthorn,17,17,9,9,26,26,7,7,0,0,2,2,0,0,1,1,0,6,104,104
30,27,Justin McInerney,1,Sydney,11,11,15,15,26,26,7,7,0,0,4,4,2,0,0,0,1,1,103,103
31,8,Brayden Fiorini,1,Gold Coast,16,16,11,11,27,27,7,7,0,0,2,2,0,1,1,1,1,7,103,103
32,7,Zach Merrett,1,Essendon,17,17,11,11,28,28,2,2,0,0,5,5,3,2,1,1,1,7,103,103
