Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,21,Errol Gulden,1,Sydney,31,31,10,10,41,41,12,12,0,0,0,0,1,1,1,1,1,7,154,154
2,8,Andrew Brayshaw,1,Fremantle,16,16,16,16,32,32,5,5,0,0,8,8,2,0,1,1,1,7,136,136
3,9,Lachie Neale,1,Brisbane Lions,16,16,21,21,37,37,7,7,0,0,6,6,3,1,0,0,0,0,135,135
4,12,Tom De Koning,1,Carlton,10,10,15,15,25,25,4,4,34,34,6,6,0,2,1,1,1,7,131,131
5,11,Touk Miller,1,Gold Coast,18,18,15,15,33,33,8,8,0,0,6,6,1,1,0,0,0,0,130,130
6,15,Jayden Laverde,1,Essendon,18,18,10,10,28,28,11,11,0,0,5,5,1,0,0,0,0,0,128,128
7,12,Tom Green,1,GWS Giants,15,15,20,20,35,35,8,8,0,0,5,5,1,1,0,0,0,0,127,127
8,6,Jye Caldwell,1,Essendon,19,19,7,7,26,26,6,6,0,0,11,11,1,5,1,1,1,7,126,126
9,46,Oscar McInerney,1,Brisbane Lions,13,13,5,5,18,18,4,4,31,31,3,3,3,0,3,3,0,18,125,125
10,9,Zak Butters,1,Port Adelaide,12,12,23,23,35,35,6,6,0,0,6,6,0,2,1,1,0,6,124,124
11,4,Brodie Grundy,1,Sydney,9,9,19,19,28,28,2,2,31,31,5,5,0,0,0,0,0,0,122,122
12,25,Jake Stringer,1,Essendon,14,14,6,6,20,20,10,10,0,0,1,1,0,0,5,5,1,31,119,119
13,5,Josh Dunkley,1,Brisbane Lions,9,9,23,23,32,32,6,6,0,0,7,7,2,1,0,0,0,0,118,118
14,6,Elliot Yeo,1,West Coast,14,14,6,6,20,20,2,2,0,0,13,13,2,1,1,1,0,6,117,117
15,32,Gryan Miers,1,Geelong,15,15,8,8,23,23,3,3,0,0,9,9,1,0,1,1,2,8,115,115
16,1,Connor Rozee,1,Port Adelaide,13,13,15,15,28,28,8,8,0,0,7,7,0,2,0,0,0,0,115,115
17,9,Patrick Cripps,1,Carlton,14,14,27,27,41,41,0,0,4,4,5,5,1,2,0,0,0,0,115,115
18,30,Eric Hipwood,1,Brisbane Lions,13,13,3,3,16,16,10,10,0,0,2,2,0,0,5,5,1,31,114,114
