Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,44,Jake Lloyd,1,Sydney,23,23,9,9,32,32,14,14,0,0,3,3,0,0,1,1,2,8,149,149
2,17,Lloyd Meek,1,Hawthorn,8,8,15,15,23,23,6,6,46,46,5,5,2,3,1,1,0,6,137,137
3,3,Jai Newcombe,1,Hawthorn,17,17,18,18,35,35,9,9,0,0,4,4,0,0,1,1,0,6,136,136
4,5,Isaac Heeney,1,Sydney,16,16,14,14,30,30,6,6,0,0,5,5,3,3,3,3,0,18,126,126
5,6,Hugh McCluggage,1,Brisbane Lions,17,17,7,7,24,24,6,6,0,0,8,8,2,0,0,0,1,1,118,118
6,32,Gryan Miers,1,Geelong,15,15,6,6,21,21,6,6,0,0,6,6,0,0,3,3,0,18,117,117
7,6,James Sicily,1,Hawthorn,20,20,3,3,23,23,11,11,0,0,3,3,4,0,0,0,0,0,115,115
8,7,Shaun Mannagh,1,Geelong,18,18,5,5,23,23,3,3,0,0,5,5,2,0,3,3,1,19,114,114
9,39,Zach Guthrie,1,Geelong,19,19,8,8,27,27,9,9,0,0,3,3,2,0,0,0,0,0,114,114
10,16,Massimo D'Ambrosio,1,Hawthorn,18,18,14,14,32,32,9,9,0,0,2,2,0,1,0,0,0,0,114,114
11,9,Max Holmes,1,Geelong,17,17,11,11,28,28,8,8,0,0,3,3,2,0,0,0,1,1,112,112
12,15,Dayne Zorko,1,Brisbane Lions,24,24,5,5,29,29,5,5,0,0,3,3,0,0,0,0,0,0,109,109
13,29,George Hewett,1,Carlton,17,17,16,16,33,33,4,4,0,0,3,3,1,2,1,1,0,6,108,108
14,46,Oscar McInerney,1,Brisbane Lions,7,7,7,7,14,14,4,4,30,30,7,7,1,0,0,0,0,0,106,106
15,1,Adam Treloar,1,Western Bulldogs,15,15,13,13,28,28,4,4,0,0,4,4,1,0,1,1,0,6,106,106
16,20,James Peatling,1,GWS Giants,10,10,5,5,15,15,2,2,0,0,12,12,2,0,1,1,1,7,103,103
17,31,Connor Macdonald,1,Hawthorn,13,13,10,10,23,23,7,7,0,0,3,3,0,1,2,2,1,13,102,102
18,25,Josh Ward,1,Hawthorn,11,11,11,11,22,22,3,3,0,0,9,9,1,0,0,0,0,0,101,101
19,16,Oliver Wines,1,Port Adelaide,12,12,11,11,23,23,5,5,0,0,6,6,1,0,0,0,1,1,99,99
20,4,Brodie Grundy,1,Sydney,8,8,9,9,17,17,2,2,38,38,3,3,3,1,0,0,0,0,98,98
21,3,Ryan Burton,1,Port Adelaide,18,18,3,3,21,21,6,6,0,0,3,3,0,0,1,1,0,6,96,96
22,5,Jeremy Cameron,1,Geelong,14,14,5,5,19,19,5,5,0,0,0,0,1,0,4,4,3,27,95,95
23,35,Caleb Daniel,1,Western Bulldogs,16,16,7,7,23,23,6,6,0,0,4,4,0,1,0,0,1,1,94,94
24,6,Lachie Whitfield,1,GWS Giants,18,18,6,6,24,24,4,4,0,0,6,6,1,3,0,0,0,0,94,94
25,24,Nic Newman,1,Carlton,15,15,9,9,24,24,5,5,0,0,4,4,1,1,0,0,0,0,92,92
26,14,Jack Scrimshaw,1,Hawthorn,18,18,8,8,26,26,6,6,0,0,1,1,0,0,0,0,0,0,92,92
27,1,Chad Warner,1,Sydney,19,19,8,8,27,27,5,5,0,0,2,2,1,2,0,0,1,1,92,92
28,8,James Rowbottom,1,Sydney,9,9,9,9,18,18,0,0,0,0,11,11,2,2,1,1,0,6,91,91
29,15,Blake Hardwick,1,Hawthorn,16,16,5,5,21,21,12,12,0,0,0,0,0,1,0,0,0,0,91,91
30,13,Dylan Moore,1,Hawthorn,13,13,4,4,17,17,7,7,0,0,5,5,1,0,0,0,1,1,90,90
31,7,Jarrod Berry,1,Brisbane Lions,13,13,6,6,19,19,8,8,0,0,3,3,3,0,0,0,0,0,90,90
32,1,Harry Morrison,1,Hawthorn,15,15,7,7,22,22,7,7,0,0,2,2,2,0,0,0,0,0,90,90
33,18,Sam Walsh,1,Carlton,10,10,18,18,28,28,2,2,0,0,5,5,1,1,0,0,0,0,90,90
34,9,Patrick Cripps,1,Carlton,11,11,20,20,31,31,1,1,1,1,3,3,1,2,1,1,0,6,90,90
35,10,Karl Amon,1,Hawthorn,18,18,4,4,22,22,3,3,0,0,5,5,1,1,0,0,0,0,89,89
