Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,6,Lachie Whitfield,1,GWS Giants,24,24,9,9,33,33,14,14,0,0,1,1,1,0,0,0,0,0,137,137
2,14,Darcy Cameron,1,Collingwood,15,15,5,5,20,20,4,4,30,30,5,5,2,0,2,2,0,12,131,131
3,7,Jack Viney,1,Melbourne,19,19,11,11,30,30,2,2,0,0,7,7,4,2,2,2,0,12,123,123
4,5,Isaac Heeney,1,Sydney,17,17,9,9,26,26,5,5,0,0,7,7,2,0,1,1,1,7,121,121
5,4,Brodie Grundy,1,Sydney,12,12,11,11,23,23,4,4,33,33,6,6,3,4,0,0,0,0,118,118
6,22,Joshua Kelly,1,GWS Giants,22,22,10,10,32,32,5,5,0,0,3,3,1,1,1,1,0,6,117,117
7,12,Tom Green,1,GWS Giants,16,16,14,14,30,30,4,4,0,0,6,6,1,1,1,1,0,6,116,116
8,18,Matthew Rowell,1,Gold Coast,19,19,14,14,33,33,1,1,0,0,5,5,4,0,0,0,0,0,112,112
9,7,Josh Daicos,1,Collingwood,16,16,12,12,28,28,6,6,0,0,5,5,1,0,0,0,0,0,111,111
10,35,Nick Daicos,1,Collingwood,19,19,15,15,34,34,3,3,0,0,4,4,1,3,1,1,1,7,111,111
11,11,Touk Miller,1,Gold Coast,18,18,10,10,28,28,6,6,0,0,4,4,1,0,0,0,1,1,110,110
12,27,Wil Powell,1,Gold Coast,20,20,8,8,28,28,9,9,0,0,1,1,2,1,0,0,0,0,106,106
13,15,Dayne Zorko,1,Brisbane Lions,12,12,7,7,19,19,7,7,0,0,6,6,1,1,2,2,0,12,105,105
14,5,Josh Dunkley,1,Brisbane Lions,11,11,10,10,21,21,5,5,0,0,9,9,0,0,0,0,0,0,104,104
15,15,Jayden Short,1,Richmond,20,20,3,3,23,23,7,7,0,0,4,4,0,0,0,0,0,0,103,103
16,7,Lachlan Ash,1,GWS Giants,14,14,11,11,25,25,7,7,0,0,4,4,1,0,0,0,0,0,102,102
17,29,George Hewett,1,Carlton,15,15,12,12,27,27,4,4,0,0,5,5,2,1,0,0,0,0,100,100
18,4,Brayden Maynard,1,Collingwood,15,15,1,1,16,16,9,9,0,0,5,5,2,1,1,1,0,6,99,99
19,15,Noah Anderson,1,Gold Coast,16,16,9,9,25,25,9,9,0,0,1,1,1,0,0,0,1,1,99,99
20,22,Nick Blakey,1,Sydney,18,18,8,8,26,26,9,9,0,0,0,0,2,0,0,0,0,0,99,99
21,8,Brayden Fiorini,1,Gold Coast,12,12,7,7,19,19,8,8,0,0,3,3,0,0,2,2,0,12,98,98
22,16,Brent Daniels,1,GWS Giants,14,14,8,8,22,22,5,5,0,0,0,0,0,1,4,4,2,26,96,96
23,22,Jacob Hopper,1,Richmond,14,14,9,9,23,23,6,6,0,0,2,2,3,2,2,2,0,12,95,95
