Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,35,Nick Daicos,1,Collingwood,25,25,15,15,40,40,11,11,0,0,1,1,2,0,2,2,1,13,157,157
2,24,Nic Newman,1,Carlton,28,28,7,7,35,35,16,16,0,0,2,2,1,1,0,0,0,0,152,152
3,7,Zach Merrett,1,Essendon,23,23,14,14,37,37,8,8,0,0,5,5,1,0,1,1,1,7,149,149
4,6,Lachie Whitfield,1,GWS Giants,29,29,13,13,42,42,9,9,0,0,3,3,1,2,0,0,0,0,147,147
5,14,Tim Taranto,1,Richmond,13,13,17,17,30,30,8,8,0,0,14,14,1,3,0,0,0,0,145,145
6,22,Nick Blakey,1,Sydney,25,25,7,7,32,32,14,14,0,0,1,1,0,2,2,2,0,12,141,141
7,1,Patrick Lipinski,1,Collingwood,18,18,12,12,30,30,12,12,0,0,3,3,1,0,2,2,0,12,139,139
8,9,Lachie Neale,1,Brisbane Lions,24,24,16,16,40,40,7,7,0,0,1,1,3,0,1,1,1,7,139,139
9,7,Josh Daicos,1,Collingwood,21,21,19,19,40,40,10,10,0,0,1,1,1,0,0,0,1,1,137,137
10,8,Will Ashcroft,1,Brisbane Lions,17,17,13,13,30,30,15,15,0,0,3,3,2,0,0,0,0,0,136,136
11,4,Kyle Langford,1,Essendon,14,14,11,11,25,25,10,10,0,0,5,5,0,1,3,3,0,18,129,129
12,15,Noah Anderson,1,Gold Coast,20,20,10,10,30,30,9,9,0,0,3,3,1,0,1,1,0,6,126,126
13,34,Matt Roberts,1,Sydney,23,23,8,8,31,31,10,10,0,0,3,3,1,1,0,0,0,0,125,125
14,8,Andrew Brayshaw,1,Fremantle,10,10,23,23,33,33,7,7,0,0,7,7,2,1,0,0,0,0,124,124
15,17,Daniel Rioli,1,Richmond,19,19,11,11,30,30,5,5,0,0,5,5,0,1,2,2,0,12,123,123
16,29,George Hewett,1,Carlton,16,16,16,16,32,32,6,6,0,0,6,6,1,2,1,1,0,6,123,123
17,18,Matthew Rowell,1,Gold Coast,12,12,17,17,29,29,4,4,0,0,9,9,4,0,0,0,0,0,122,122
