Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,44,Tim English,1,Western Bulldogs,13,13,10,10,23,23,7,7,28,28,6,6,4,1,1,1,2,8,141,141
2,28,Jarrod Witts,1,Gold Coast,13,13,5,5,18,18,1,1,46,46,8,8,5,2,1,1,0,6,135,135
3,11,Max Gawn,1,Melbourne,15,15,8,8,23,23,10,10,26,26,3,3,2,1,1,1,0,6,134,134
4,31,Bailey Dale,1,Western Bulldogs,23,23,7,7,30,30,9,9,0,0,3,3,0,0,2,2,0,12,134,134
5,22,Nick Blakey,1,Sydney,26,26,4,4,30,30,12,12,0,0,2,2,2,0,0,0,0,0,132,132
6,13,Oliver Florent,1,Sydney,22,22,6,6,28,28,10,10,0,0,4,4,1,0,1,1,0,6,131,131
7,12,Tom Green,1,GWS Giants,16,16,21,21,37,37,5,5,0,0,5,5,1,2,1,1,1,7,127,127
8,44,Jake Lloyd,1,Sydney,14,14,12,12,26,26,12,12,0,0,6,6,0,0,0,0,0,0,126,126
9,3,Harry Sheezel,1,North Melbourne,18,18,11,11,29,29,12,12,0,0,3,3,1,0,0,0,0,0,125,125
10,7,Zach Merrett,1,Essendon,17,17,14,14,31,31,3,3,0,0,9,9,3,1,0,0,1,1,125,125
11,1,Andrew McGrath,1,Essendon,23,23,8,8,31,31,8,8,0,0,3,3,2,0,0,0,0,0,123,123
12,18,Matthew Rowell,1,Gold Coast,16,16,6,6,22,22,0,0,0,0,13,13,7,3,2,2,0,12,122,122
13,12,Jordan Dawson,1,Adelaide,24,24,3,3,27,27,9,9,0,0,4,4,0,2,1,1,1,7,122,122
14,22,Joshua Kelly,1,GWS Giants,17,17,8,8,25,25,10,10,0,0,5,5,0,1,1,1,1,7,121,121
15,29,Rory Laird,1,Adelaide,13,13,21,21,34,34,3,3,0,0,6,6,3,1,1,1,1,7,121,121
16,21,Errol Gulden,1,Sydney,19,19,6,6,25,25,12,12,0,0,2,2,0,0,1,1,1,7,120,120
17,11,James Aish,1,Fremantle,18,18,10,10,28,28,12,12,0,0,2,2,0,0,0,0,0,0,118,118
18,7,Nathan Fyfe,1,Fremantle,12,12,25,25,37,37,3,3,0,0,4,4,0,0,1,1,1,7,118,118
19,9,Patrick Cripps,1,Carlton,11,11,18,18,29,29,4,4,0,0,6,6,3,1,2,2,0,12,117,117
20,13,Dylan Moore,1,Hawthorn,12,12,13,13,25,25,8,8,0,0,5,5,1,0,1,1,1,7,114,114
21,16,Oliver Wines,1,Port Adelaide,11,11,12,12,23,23,5,5,1,1,9,9,1,1,1,1,0,6,113,113
22,37,Nic Martin,1,Essendon,19,19,11,11,30,30,4,4,0,0,4,4,0,0,1,1,0,6,113,113
23,3,Sam Flanders,1,Gold Coast,16,16,6,6,22,22,12,12,0,0,4,4,0,0,0,0,0,0,112,112
24,7,Jase Burgoyne,1,Port Adelaide,16,16,11,11,27,27,8,8,0,0,4,4,1,0,0,0,1,1,112,112
25,15,Noah Anderson,1,Gold Coast,11,11,22,22,33,33,2,2,0,0,4,4,3,1,2,2,0,12,111,111
26,11,Touk Miller,1,Gold Coast,11,11,16,16,27,27,1,1,0,0,10,10,1,0,0,0,0,0,109,109
27,13,Blake Acres,1,Carlton,14,14,14,14,28,28,5,5,0,0,3,3,0,0,2,2,0,12,109,109
28,10,Colby McKercher,1,North Melbourne,23,23,9,9,32,32,7,7,0,0,0,0,0,0,0,0,1,1,109,109
29,35,Jack Sinclair,1,St Kilda,20,20,8,8,28,28,4,4,0,0,4,4,1,1,1,1,0,6,108,108
30,17,Finn Callaghan,1,GWS Giants,16,16,16,16,32,32,5,5,0,0,3,3,0,0,0,0,1,1,108,108
31,24,Trent Rivers,1,Melbourne,18,18,6,6,24,24,12,12,0,0,1,1,1,0,0,0,0,0,107,107
32,3,Darcy Parish,1,Essendon,18,18,7,7,25,25,6,6,0,0,5,5,1,2,1,1,0,6,107,107
33,27,Harrison Himmelberg,1,GWS Giants,17,17,10,10,27,27,12,12,0,0,0,0,0,0,0,0,0,0,107,107
34,3,Caleb Serong,1,Fremantle,10,10,27,27,37,37,2,2,0,0,4,4,1,0,0,0,0,0,107,107
35,32,Gryan Miers,1,Geelong,14,14,8,8,22,22,4,4,0,0,6,6,0,0,2,2,0,12,106,106
36,28,Willem Drew,1,Port Adelaide,10,10,13,13,23,23,7,7,0,0,7,7,1,0,0,0,0,0,106,106
37,38,Lachlan Sholl,1,Adelaide,18,18,11,11,29,29,5,5,0,0,2,2,0,0,1,1,1,7,106,106
38,6,Lachie Whitfield,1,GWS Giants,22,22,9,9,31,31,7,7,0,0,2,2,1,3,0,0,0,0,105,105
39,29,Cameron Guthrie,1,Geelong,18,18,9,9,27,27,7,7,0,0,2,2,3,0,0,0,0,0,104,104
40,15,Ed Langdon,1,Melbourne,17,17,7,7,24,24,8,8,0,0,3,3,1,0,0,0,1,1,103,103
41,14,Liam Duggan,1,West Coast,22,22,4,4,26,26,8,8,0,0,1,1,1,0,0,0,0,0,103,103
42,21,Dyson Heppell,1,Essendon,15,15,12,12,27,27,10,10,0,0,1,1,0,0,0,0,0,0,103,103
43,1,Chad Warner,1,Sydney,12,12,10,10,22,22,2,2,0,0,8,8,2,0,1,1,0,6,102,102
44,1,Steven May,1,Melbourne,21,21,2,2,23,23,12,12,0,0,0,0,2,1,0,0,0,0,102,102
45,36,Harry Perryman,1,GWS Giants,19,19,4,4,23,23,7,7,0,0,1,1,0,0,2,2,0,12,102,102
46,5,Jeremy Cameron,1,Geelong,11,11,6,6,17,17,9,9,0,0,1,1,0,2,5,5,1,31,101,101
47,5,Josh Dunkley,1,Brisbane Lions,10,10,10,10,20,20,4,4,0,0,9,9,2,0,0,0,0,0,100,100
48,26,Hayden Young,1,Fremantle,15,15,9,9,24,24,4,4,0,0,5,5,2,1,1,1,0,6,100,100
49,8,James Rowbottom,1,Sydney,12,12,12,12,24,24,6,6,0,0,6,6,0,1,0,0,0,0,99,99
50,21,Jack Petruccelle,1,West Coast,13,13,1,1,14,14,5,5,0,0,10,10,1,2,1,1,1,7,98,98
Totals,,,50,,811,16.2,518,10.4,1329,26.6,340,6.8,101,2,218,4.4,61,30,38,0.8,17,245,5678,113.6
51,10,Scott Pendlebury,1,Collingwood,14,14,9,9,23,23,6,6,0,0,5,5,3,1,0,0,0,0,98,98
52,9,Zak Butters,1,Port Adelaide,16,16,11,11,27,27,5,5,0,0,3,3,0,0,0,0,1,1,98,98
53,35,Nick Daicos,1,Collingwood,18,18,9,9,27,27,2,2,0,0,4,4,1,1,1,1,0,6,98,98
54,9,Luke Davies-Uniacke,1,North Melbourne,12,12,17,17,29,29,3,3,0,0,4,4,0,1,1,1,0,6,98,98
55,14,Jake Soligo,1,Adelaide,15,15,8,8,23,23,5,5,0,0,6,6,2,2,0,0,1,1,97,97
56,5,Dan Houston,1,Port Adelaide,17,17,9,9,26,26,6,6,0,0,3,3,1,1,0,0,0,0,97,97
57,24,Jordon Sweet,1,Port Adelaide,4,4,7,7,11,11,3,3,36,36,6,6,1,0,0,0,0,0,96,96
58,43,Reilly O'Brien,1,Adelaide,7,7,7,7,14,14,4,4,37,37,5,5,1,3,0,0,0,0,96,96
59,41,Bailey Banfield,1,Fremantle,15,15,7,7,22,22,6,6,0,0,0,0,0,0,3,3,1,19,96,96
60,7,Nasiah Wanganeen-Milera,1,St Kilda,20,20,6,6,26,26,6,6,0,0,2,2,1,1,0,0,0,0,96,96
61,8,Jake Lever,1,Melbourne,16,16,10,10,26,26,10,10,0,0,0,0,1,1,0,0,0,0,96,96
62,9,Max Holmes,1,Geelong,15,15,11,11,26,26,5,5,0,0,2,2,0,0,1,1,0,6,96,96
63,4,Marcus Bontempelli,1,Western Bulldogs,11,11,16,16,27,27,5,5,0,0,4,4,1,1,0,0,2,2,96,96
64,4,Sean Darcy,1,Fremantle,5,5,6,6,11,11,1,1,38,38,8,8,1,2,0,0,0,0,95,95
65,39,Zach Guthrie,1,Geelong,17,17,2,2,19,19,8,8,0,0,4,4,0,0,0,0,0,0,95,95
66,6,Hugh McCluggage,1,Brisbane Lions,16,16,10,10,26,26,7,7,0,0,1,1,1,0,0,0,1,1,95,95
67,10,Sam Darcy,1,Western Bulldogs,9,9,4,4,13,13,7,7,3,3,4,4,0,0,3,3,1,19,94,94
68,23,Izak Rankine,1,Adelaide,12,12,5,5,17,17,5,5,0,0,2,2,0,0,4,4,1,25,94,94
69,6,Jordan Clark,1,Fremantle,16,16,7,7,23,23,11,11,0,0,0,0,0,1,0,0,1,1,93,93
70,32,Darcy Fort,1,Brisbane Lions,8,8,3,3,11,11,3,3,27,27,6,6,1,2,1,1,1,7,92,92
71,15,Brayden Cook,1,Adelaide,10,10,5,5,15,15,5,5,0,0,4,4,2,0,3,3,1,19,92,92
72,2,Jake Waterman,1,West Coast,13,13,2,2,15,15,7,7,0,0,1,1,0,0,4,4,0,24,92,92
