Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,32,Kieren Briggs,1,GWS Giants,6,6,7,7,13,13,2,2,55,55,6,6,2,1,1,1,0,6,122,122
2,24,Jordon Sweet,1,Port Adelaide,8,8,7,7,15,15,0,0,52,52,5,5,2,0,0,0,0,0,112,112
3,12,Tom Green,1,GWS Giants,15,15,18,18,33,33,1,1,0,0,5,5,1,0,1,1,0,6,111,111
4,46,Oscar McInerney,1,Brisbane Lions,11,11,2,2,13,13,4,4,38,38,4,4,2,1,1,1,1,7,109,109
5,27,Harrison Himmelberg,1,GWS Giants,16,16,8,8,24,24,6,6,0,0,6,6,3,0,0,0,0,0,109,109
6,8,Will Ashcroft,1,Brisbane Lions,17,17,10,10,27,27,5,5,0,0,5,5,1,0,0,0,2,2,109,109
7,1,Connor Rozee,1,Port Adelaide,10,10,10,10,20,20,4,4,0,0,9,9,1,0,1,1,0,6,105,105
8,7,Jase Burgoyne,1,Port Adelaide,15,15,10,10,25,25,9,9,0,0,2,2,1,1,1,1,0,6,104,104
9,23,Jesse Hogan,1,GWS Giants,12,12,1,1,13,13,8,8,0,0,3,3,0,1,5,5,1,31,102,102
10,3,Jai Newcombe,1,Hawthorn,7,7,24,24,31,31,3,3,0,0,6,6,0,1,0,0,0,0,99,99
11,7,Jarrod Berry,1,Brisbane Lions,12,12,15,15,27,27,6,6,0,0,3,3,0,0,0,0,0,0,96,96
12,8,Callan Ward,1,GWS Giants,11,11,10,10,21,21,9,9,0,0,3,3,0,0,0,0,0,0,92,92
13,16,Oliver Wines,1,Port Adelaide,8,8,15,15,23,23,2,2,0,0,10,10,1,3,0,0,0,0,92,92
14,6,Hugh McCluggage,1,Brisbane Lions,12,12,12,12,24,24,4,4,0,0,5,5,0,0,0,0,0,0,92,92
15,5,Josh Dunkley,1,Brisbane Lions,12,12,11,11,23,23,5,5,0,0,4,4,2,0,0,0,0,0,91,91
16,17,Lloyd Meek,1,Hawthorn,6,6,9,9,15,15,3,3,35,35,1,1,3,0,0,0,0,0,87,87
17,11,Conor Nash,1,Hawthorn,9,9,10,10,19,19,2,2,1,1,9,9,2,2,0,0,0,0,86,86
18,14,Jack Scrimshaw,1,Hawthorn,18,18,4,4,22,22,6,6,0,0,2,2,1,1,0,0,0,0,86,86
19,13,Dylan Moore,1,Hawthorn,8,8,8,8,16,16,6,6,0,0,5,5,3,1,1,1,1,7,85,85
20,43,Noah Answerth,1,Brisbane Lions,7,7,6,6,13,13,2,2,0,0,11,11,1,0,0,0,0,0,84,84
21,32,Finn Maginness,1,Hawthorn,11,11,11,11,22,22,6,6,0,0,2,2,0,1,1,1,0,6,84,84
22,15,Dayne Zorko,1,Brisbane Lions,18,18,7,7,25,25,1,1,0,0,2,2,2,3,2,2,0,12,84,84
23,43,Logan Evans,1,Port Adelaide,17,17,5,5,22,22,5,5,0,0,2,2,2,1,0,0,0,0,83,83
24,3,Joe Daniher,1,Brisbane Lions,9,9,4,4,13,13,5,5,0,0,2,2,2,1,4,4,1,25,82,82
25,13,Isaac Cumming,1,GWS Giants,7,7,9,9,16,16,4,4,0,0,8,8,1,1,0,0,1,1,82,82
26,6,James Sicily,1,Hawthorn,11,11,8,8,19,19,6,6,0,0,2,2,0,1,1,1,2,8,80,80
27,15,William Rioli,1,Port Adelaide,11,11,4,4,15,15,4,4,0,0,3,3,1,0,2,2,1,13,79,79
28,1,Harry Morrison,1,Hawthorn,12,12,11,11,23,23,2,2,0,0,5,5,1,2,0,0,0,0,79,79
29,28,Willem Drew,1,Port Adelaide,11,11,7,7,18,18,1,1,0,0,8,8,2,2,0,0,0,0,78,78
30,6,Lachie Whitfield,1,GWS Giants,12,12,7,7,19,19,5,5,0,0,4,4,0,1,0,0,0,0,78,78
31,9,Zak Butters,1,Port Adelaide,9,9,8,8,17,17,1,1,0,0,8,8,1,1,0,0,1,1,77,77
32,4,Callum Ah Chee,1,Brisbane Lions,12,12,5,5,17,17,3,3,0,0,3,3,1,0,1,1,3,9,77,77
33,18,Jason Horne-Francis,1,Port Adelaide,15,15,4,4,19,19,4,4,0,0,1,1,2,1,1,1,1,7,75,75
34,14,Toby Bedford,1,GWS Giants,6,6,7,7,13,13,2,2,0,0,10,10,1,2,0,0,1,1,74,74
35,10,Karl Amon,1,Hawthorn,17,17,4,4,21,21,3,3,0,0,2,2,1,1,0,0,0,0,74,74
36,15,Blake Hardwick,1,Hawthorn,9,9,7,7,16,16,4,4,0,0,5,5,0,0,0,0,0,0,73,73
37,25,Brandon Zerk-Thatcher,1,Port Adelaide,11,11,7,7,18,18,9,9,0,0,0,0,1,1,0,0,0,0,72,72
38,16,Massimo D'Ambrosio,1,Hawthorn,12,12,6,6,18,18,4,4,0,0,5,5,0,3,0,0,0,0,71,71
39,5,James Worpel,1,Hawthorn,11,11,7,7,18,18,2,2,0,0,7,7,1,4,0,0,1,1,71,71
40,4,Toby Greene,1,GWS Giants,10,10,2,2,12,12,1,1,0,0,3,3,1,0,3,3,1,19,69,69
41,39,Connor Idun,1,GWS Giants,7,7,8,8,15,15,6,6,0,0,3,3,0,0,0,0,0,0,67,67
42,36,Harry Perryman,1,GWS Giants,13,13,3,3,16,16,6,6,0,0,1,1,0,0,0,0,0,0,67,67
