Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,12,Jordan Dawson,1,Adelaide,18,18,8,8,26,26,4,4,0,0,12,12,1,0,0,0,0,0,131,131
2,11,Tom Papley,1,Sydney,15,15,9,9,24,24,10,10,0,0,2,2,2,0,4,4,1,25,128,128
3,3,Caleb Serong,1,Fremantle,16,16,19,19,35,35,4,4,0,0,6,6,1,0,0,0,2,2,125,125
4,7,Nasiah Wanganeen-Milera,1,St Kilda,25,25,7,7,32,32,11,11,0,0,0,0,0,0,0,0,0,0,122,122
5,7,Zach Merrett,1,Essendon,16,16,16,16,32,32,2,2,0,0,6,6,3,1,2,2,0,12,122,122
6,3,Harry Sheezel,1,North Melbourne,17,17,18,18,35,35,6,6,0,0,4,4,0,0,0,0,0,0,121,121
7,9,Jack Steele,1,St Kilda,10,10,16,16,26,26,4,4,0,0,11,11,2,0,0,0,0,0,120,120
8,12,Tom Green,1,GWS Giants,18,18,16,16,34,34,3,3,0,0,6,6,1,0,0,0,0,0,120,120
9,21,Errol Gulden,1,Sydney,19,19,5,5,24,24,9,9,0,0,5,5,0,3,2,2,0,12,117,117
10,5,Isaac Heeney,1,Sydney,14,14,18,18,32,32,6,6,0,0,4,4,1,1,1,1,1,7,117,117
11,9,Zak Butters,1,Port Adelaide,15,15,19,19,34,34,7,7,0,0,1,1,3,0,1,1,0,6,117,117
12,6,James Sicily,1,Hawthorn,20,20,7,7,27,27,13,13,0,0,1,1,2,1,0,0,0,0,116,116
13,1,Connor Rozee,1,Port Adelaide,17,17,11,11,28,28,8,8,0,0,4,4,1,0,0,0,2,2,116,116
14,12,Will Setterfield,1,Essendon,12,12,17,17,29,29,5,5,0,0,7,7,2,0,0,0,0,0,115,115
15,44,Tom Stewart,1,Geelong,20,20,8,8,28,28,11,11,0,0,2,2,0,1,0,0,0,0,114,114
16,24,Tom Powell,1,North Melbourne,13,13,15,15,28,28,4,4,0,0,5,5,0,0,2,2,0,12,113,113
17,44,Tim English,1,Western Bulldogs,9,9,6,6,15,15,6,6,25,25,8,8,1,1,0,0,0,0,112,112
18,32,Kieren Briggs,1,GWS Giants,13,13,8,8,21,21,2,2,34,34,5,5,1,2,0,0,1,1,111,111
19,5,Matt Crouch,1,Adelaide,13,13,24,24,37,37,4,4,0,0,2,2,3,0,0,0,0,0,110,110
20,32,Gryan Miers,1,Geelong,15,15,11,11,26,26,4,4,0,0,3,3,0,0,3,3,0,18,109,109
21,28,Willem Drew,1,Port Adelaide,17,17,10,10,27,27,6,6,0,0,3,3,2,0,1,1,0,6,109,109
22,5,Christian Petracca,1,Melbourne,14,14,15,15,29,29,6,6,0,0,3,3,0,0,1,1,1,7,109,109
23,11,Touk Miller,1,Gold Coast,15,15,15,15,30,30,1,1,0,0,10,10,3,4,0,0,0,0,109,109
24,9,Luke Jackson,1,Fremantle,6,6,18,18,24,24,3,3,21,21,5,5,1,3,2,2,0,12,108,108
25,6,Kane Farrell,1,Port Adelaide,20,20,7,7,27,27,7,7,0,0,3,3,0,0,0,0,1,1,108,108
26,1,Chad Warner,1,Sydney,15,15,13,13,28,28,6,6,0,0,2,2,1,1,2,2,1,13,108,108
27,11,Max Gawn,1,Melbourne,12,12,5,5,17,17,6,6,24,24,6,6,4,3,0,0,0,0,107,107
28,3,Christian Salem,1,Melbourne,15,15,5,5,20,20,10,10,0,0,5,5,0,0,0,0,0,0,105,105
29,7,Liam Baker,1,Richmond,15,15,8,8,23,23,4,4,0,0,4,4,1,1,3,3,0,18,105,105
30,14,Liam Duggan,1,West Coast,18,18,10,10,28,28,7,7,0,0,3,3,1,1,0,0,0,0,105,105
31,29,Rory Laird,1,Adelaide,11,11,18,18,29,29,2,2,0,0,7,7,2,0,0,0,0,0,105,105
32,38,Tristan Xerri,1,North Melbourne,7,7,12,12,19,19,3,3,30,30,6,6,2,2,0,0,0,0,104,104
33,46,Mark Blicavs,1,Geelong,8,8,13,13,21,21,3,3,15,15,8,8,1,1,0,0,0,0,104,104
34,18,Matthew Rowell,1,Gold Coast,9,9,16,16,25,25,4,4,0,0,8,8,4,1,0,0,0,0,104,104
35,4,Marcus Bontempelli,1,Western Bulldogs,16,16,16,16,32,32,3,3,0,0,3,3,0,3,2,2,0,12,104,104
36,35,Patrick Dangerfield,1,Geelong,15,15,8,8,23,23,7,7,0,0,8,8,0,4,0,0,1,1,103,103
37,20,Jeremy McGovern,1,West Coast,18,18,8,8,26,26,7,7,0,0,3,3,0,0,0,0,0,0,103,103
38,7,Josh Daicos,1,Collingwood,22,22,7,7,29,29,5,5,0,0,2,2,0,0,0,0,0,0,103,103
39,37,Nic Martin,1,Essendon,20,20,11,11,31,31,4,4,0,0,2,2,1,0,0,0,0,0,103,103
40,43,Reilly O'Brien,1,Adelaide,10,10,8,8,18,18,0,0,47,47,1,1,2,1,1,1,0,6,102,102
41,31,Bailey Dale,1,Western Bulldogs,13,13,10,10,23,23,9,9,0,0,4,4,0,0,0,0,0,0,102,102
42,8,Bailey Scott,1,North Melbourne,17,17,6,6,23,23,7,7,0,0,3,3,0,0,1,1,0,6,102,102
43,39,Connor Idun,1,GWS Giants,15,15,13,13,28,28,9,9,0,0,1,1,0,0,0,0,0,0,102,102
44,6,Lachie Whitfield,1,GWS Giants,20,20,16,16,36,36,5,5,0,0,0,0,1,2,0,0,0,0,102,102
45,22,Joshua Kelly,1,GWS Giants,14,14,14,14,28,28,2,2,0,0,4,4,0,1,2,2,0,12,101,101
46,3,Cody Weightman,1,Western Bulldogs,9,9,5,5,14,14,3,3,0,0,4,4,2,0,6,6,0,36,100,100
47,4,Todd Marshall,1,Port Adelaide,12,12,3,3,15,15,9,9,0,0,1,1,1,0,4,4,2,26,100,100
48,28,Harvey Thomas,1,GWS Giants,8,8,13,13,21,21,4,4,0,0,8,8,1,1,1,1,2,8,100,100
49,26,Josh Battle,1,St Kilda,15,15,9,9,24,24,7,7,0,0,4,4,3,1,0,0,0,0,100,100
50,13,Ryan Byrnes,1,St Kilda,12,12,9,9,21,21,8,8,0,0,5,5,1,0,0,0,0,0,99,99
Totals,,,50,,733,14.7,579,11.6,1312,26.2,280,5.6,196,3.9,220,4.4,58,40,41,0.8,15,261,5472,109.4
51,6,Jordan Clark,1,Fremantle,20,20,8,8,28,28,7,7,0,0,1,1,1,1,0,0,0,0,99,99
