Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,38,Tristan Xerri,1,North Melbourne,13,13,12,12,25,25,5,5,54,54,8,8,0,3,0,0,1,1,156,156
2,15,Dayne Zorko,1,Brisbane Lions,28,28,4,4,32,32,12,12,0,0,3,3,1,1,0,0,1,1,139,139
3,34,Matt Roberts,1,Sydney,26,26,10,10,36,36,8,8,0,0,3,3,1,1,1,1,0,6,138,138
4,19,Rowan Marshall,1,St Kilda,16,16,10,10,26,26,10,10,30,30,3,3,1,4,1,1,0,6,135,135
5,20,James Peatling,1,GWS Giants,18,18,10,10,28,28,5,5,0,0,11,11,3,1,0,0,0,0,133,133
6,9,Lachie Neale,1,Brisbane Lions,16,16,19,19,35,35,7,7,0,0,4,4,3,1,1,1,0,6,129,129
7,5,Josh Dunkley,1,Brisbane Lions,20,20,11,11,31,31,7,7,0,0,5,5,1,1,1,1,1,7,128,128
8,35,Nick Daicos,1,Collingwood,20,20,22,22,42,42,6,6,0,0,2,2,1,1,0,0,0,0,128,128
9,6,Lachie Whitfield,1,GWS Giants,25,25,10,10,35,35,6,6,0,0,5,5,0,2,0,0,0,0,127,127
10,1,Adam Treloar,1,Western Bulldogs,20,20,20,20,40,40,4,4,0,0,3,3,1,0,0,0,0,0,125,125
11,35,Nathan Broad,1,Richmond,16,16,11,11,27,27,15,15,0,0,2,2,0,0,0,0,0,0,123,123
12,44,Tom Stewart,1,Geelong,26,26,6,6,32,32,9,9,0,0,1,1,4,1,0,0,0,0,122,122
13,24,Tom Powell,1,North Melbourne,15,15,19,19,34,34,7,7,0,0,6,6,0,2,0,0,0,0,122,122
14,17,Finn Callaghan,1,GWS Giants,17,17,19,19,36,36,6,6,0,0,3,3,1,0,0,0,1,1,121,121
15,38,Lachlan Sholl,1,Adelaide,19,19,10,10,29,29,7,7,0,0,6,6,1,1,0,0,0,0,120,120
16,3,Harry Sheezel,1,North Melbourne,13,13,23,23,36,36,3,3,0,0,5,5,1,1,1,1,0,6,118,118
17,16,Brent Daniels,1,GWS Giants,14,14,3,3,17,17,8,8,0,0,8,8,0,0,2,2,0,12,116,116
18,8,Andrew Brayshaw,1,Fremantle,16,16,20,20,36,36,2,2,0,0,7,7,1,5,1,1,1,7,115,115
19,28,Xavier Duursma,1,Essendon,19,19,6,6,25,25,9,9,0,0,3,3,0,0,1,1,0,6,114,114
20,20,Ed Richards,1,Western Bulldogs,20,20,5,5,25,25,5,5,0,0,5,5,2,0,1,1,1,7,114,114
21,44,Darcy Wilmot,1,Brisbane Lions,23,23,4,4,27,27,9,9,0,0,3,3,1,1,0,0,0,0,114,114
22,21,Errol Gulden,1,Sydney,19,19,8,8,27,27,5,5,0,0,4,4,2,0,1,1,2,8,114,114
23,30,Charlie Curnow,1,Carlton,19,19,0,0,19,19,9,9,0,0,2,2,5,1,3,3,1,19,113,113
24,28,Willem Drew,1,Port Adelaide,11,11,11,11,22,22,3,3,0,0,12,12,1,0,0,0,0,0,113,113
25,29,Rory Laird,1,Adelaide,16,16,13,13,29,29,3,3,0,0,8,8,1,1,0,0,0,0,113,113
26,7,Nasiah Wanganeen-Milera,1,St Kilda,23,23,8,8,31,31,7,7,0,0,0,0,1,0,1,1,0,6,113,113
27,3,Sam Flanders,1,Gold Coast,17,17,16,16,33,33,4,4,0,0,3,3,0,0,1,1,0,6,113,113
28,43,Reilly O'Brien,1,Adelaide,11,11,3,3,14,14,5,5,45,45,3,3,1,0,0,0,0,0,112,112
29,43,Cooper Sharman,1,St Kilda,16,16,5,5,21,21,10,10,0,0,2,2,1,1,3,3,0,18,112,112
30,9,Jack Steele,1,St Kilda,13,13,8,8,21,21,6,6,0,0,5,5,4,1,3,3,0,18,112,112
31,6,Elliot Yeo,1,West Coast,19,19,7,7,26,26,3,3,0,0,7,7,4,0,0,0,0,0,112,112
32,7,Josh Daicos,1,Collingwood,22,22,10,10,32,32,6,6,0,0,2,2,1,1,0,0,1,1,111,111
33,7,Jarrod Berry,1,Brisbane Lions,19,19,5,5,24,24,10,10,0,0,3,3,0,0,0,0,1,1,110,110
34,16,Oliver Wines,1,Port Adelaide,10,10,16,16,26,26,2,2,0,0,10,10,2,0,0,0,0,0,110,110
35,31,Connor Macdonald,1,Hawthorn,13,13,15,15,28,28,4,4,0,0,4,4,3,1,2,2,1,13,110,110
36,4,Brodie Grundy,1,Sydney,4,4,11,11,15,15,4,4,43,43,6,6,2,2,0,0,0,0,109,109
37,28,Thomas Cole,1,West Coast,20,20,6,6,26,26,9,9,0,0,3,3,1,1,0,0,0,0,109,109
38,5,Isaac Heeney,1,Sydney,15,15,17,17,32,32,6,6,0,0,3,3,1,1,0,0,1,1,108,108
39,16,Cameron Rayner,1,Brisbane Lions,12,12,13,13,25,25,6,6,0,0,4,4,1,1,2,2,1,13,107,107
40,14,Darcy Cameron,1,Collingwood,10,10,8,8,18,18,5,5,33,33,2,2,3,2,1,1,0,6,105,105
41,6,Hugh McCluggage,1,Brisbane Lions,14,14,8,8,22,22,6,6,0,0,5,5,0,1,2,2,0,12,105,105
42,12,Tom Green,1,GWS Giants,17,17,16,16,33,33,5,5,0,0,1,1,0,1,1,1,0,6,105,105
43,44,Jake Lloyd,1,Sydney,14,14,11,11,25,25,8,8,0,0,4,4,0,0,0,0,0,0,104,104
44,35,Jack Sinclair,1,St Kilda,17,17,11,11,28,28,9,9,0,0,1,1,0,0,0,0,0,0,104,104
