Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,38,Tristan Xerri,1,North Melbourne,11,11,19,19,30,30,6,6,33,33,12,12,4,2,0,0,0,0,168,168
2,13,Luke Ryan,1,Fremantle,34,34,2,2,36,36,15,15,0,0,1,1,0,1,0,0,0,0,152,152
3,18,Jason Horne-Francis,1,Port Adelaide,25,25,3,3,28,28,13,13,0,0,3,3,3,2,2,2,0,12,141,141
4,19,Rowan Marshall,1,St Kilda,19,19,4,4,23,23,11,11,25,25,0,0,2,1,3,3,0,18,140,140
5,17,Daniel Rioli,1,Richmond,20,20,16,16,36,36,10,10,0,0,3,3,1,0,0,0,0,0,135,135
6,7,Zach Merrett,1,Essendon,22,22,10,10,32,32,8,8,0,0,5,5,3,0,0,0,1,1,134,134
7,7,Matthew Kennedy,1,Carlton,20,20,13,13,33,33,10,10,2,2,4,4,3,1,0,0,0,0,134,134
8,13,Dylan Moore,1,Hawthorn,21,21,8,8,29,29,15,15,0,0,1,1,3,0,0,0,1,1,132,132
9,5,Isaac Heeney,1,Sydney,19,19,13,13,32,32,6,6,0,0,3,3,5,0,1,1,3,9,127,127
10,37,Nic Martin,1,Essendon,22,22,14,14,36,36,7,7,0,0,3,3,0,0,0,0,0,0,127,127
11,4,Marcus Bontempelli,1,Western Bulldogs,17,17,9,9,26,26,7,7,0,0,6,6,1,1,2,2,2,14,126,126
12,12,Jordan Dawson,1,Adelaide,14,14,13,13,27,27,6,6,0,0,9,9,0,1,1,1,1,7,126,126
13,6,Jordan Clark,1,Fremantle,16,16,12,12,28,28,10,10,0,0,4,4,2,0,1,1,0,6,126,126
14,3,Harry Sheezel,1,North Melbourne,17,17,14,14,31,31,2,2,0,0,7,7,0,1,2,2,1,13,123,123
15,18,Matthew Rowell,1,Gold Coast,14,14,18,18,32,32,4,4,0,0,7,7,2,0,0,0,0,0,120,120
16,11,Max Gawn,1,Melbourne,14,14,8,8,22,22,5,5,30,30,2,2,7,0,0,0,0,0,118,118
17,31,Connor Macdonald,1,Hawthorn,11,11,14,14,25,25,12,12,0,0,6,6,0,1,0,0,0,0,118,118
18,10,Travis Boak,1,Port Adelaide,21,21,8,8,29,29,9,9,0,0,3,3,0,0,0,0,0,0,118,118
19,38,Lachlan Sholl,1,Adelaide,25,25,9,9,34,34,9,9,0,0,0,0,0,1,0,0,1,1,118,118
20,24,Nic Newman,1,Carlton,20,20,7,7,27,27,9,9,0,0,4,4,2,1,0,0,0,0,116,116
21,35,Jack Sinclair,1,St Kilda,23,23,6,6,29,29,9,9,0,0,2,2,0,0,0,0,0,0,116,116
22,5,Dan Houston,1,Port Adelaide,20,20,8,8,28,28,7,7,0,0,4,4,2,0,0,0,0,0,115,115
23,6,James Sicily,1,Hawthorn,20,20,10,10,30,30,10,10,0,0,1,1,1,1,0,0,2,2,114,114
