Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,15,Blake Hardwick,1,Hawthorn,27,27,4,4,31,31,15,15,0,0,0,0,1,0,0,0,0,0,135,135
2,11,Touk Miller,1,Gold Coast,22,22,9,9,31,31,5,5,0,0,8,8,1,1,0,0,1,1,130,130
3,13,Clayton Oliver,1,Melbourne,17,17,20,20,37,37,5,5,0,0,6,6,3,1,0,0,0,0,130,130
4,3,Jed Anderson,1,North Melbourne,10,10,17,17,27,27,3,3,0,0,14,14,1,1,0,0,0,0,127,127
5,8,Andrew Brayshaw,1,Fremantle,13,13,19,19,32,32,5,5,0,0,6,6,1,1,2,2,1,13,127,127
6,5,Christian Petracca,1,Melbourne,22,22,8,8,30,30,9,9,0,0,5,5,1,3,0,0,3,3,124,124
7,4,Brodie Grundy,1,Collingwood,7,7,9,9,16,16,3,3,51,51,6,6,2,1,0,0,0,0,122,122
8,15,Jack Billings,1,St Kilda,18,18,5,5,23,23,13,13,0,0,3,3,0,0,1,1,1,7,122,122
9,4,Brandon Ellis,1,Gold Coast,22,22,11,11,33,33,8,8,0,0,3,3,0,1,0,0,1,1,122,122
10,13,Taylor Adams,1,Collingwood,18,18,11,11,29,29,3,3,0,0,7,7,2,0,1,1,0,6,121,121
11,16,David Mundy,1,Fremantle,17,17,18,18,35,35,4,4,0,0,5,5,1,0,0,0,1,1,121,121
12,13,Taylor Walker,1,Adelaide,13,13,2,2,15,15,6,6,3,3,4,4,4,1,6,6,3,39,120,120
13,15,Noah Anderson,1,Gold Coast,21,21,14,14,35,35,9,9,0,0,0,0,1,0,0,0,1,1,120,120
14,28,Lachie Schultz,1,Fremantle,12,12,8,8,20,20,8,8,0,0,6,6,2,1,3,3,2,20,119,119
15,3,Christian Salem,1,Melbourne,22,22,8,8,30,30,10,10,0,0,3,3,0,2,0,0,1,1,119,119
16,18,Zak Butters,1,Port Adelaide,12,12,24,24,36,36,3,3,0,0,6,6,2,2,1,1,0,6,119,119
17,5,Josh Dunkley,1,Western Bulldogs,10,10,15,15,25,25,6,6,0,0,9,9,0,1,1,1,0,6,117,117
18,29,Cameron Guthrie,1,Geelong,19,19,9,9,28,28,9,9,0,0,5,5,1,2,0,0,0,0,117,117
19,4,Marcus Bontempelli,1,Western Bulldogs,15,15,15,15,30,30,6,6,0,0,2,2,0,1,3,3,1,19,117,117
20,25,Jack Crisp,1,Collingwood,24,24,12,12,36,36,7,7,0,0,3,3,3,5,0,0,0,0,117,117
21,16,Oliver Wines,1,Port Adelaide,17,17,21,21,38,38,0,0,0,0,5,5,0,0,0,0,0,0,113,113
22,11,Jackson Macrae,1,Western Bulldogs,19,19,22,22,41,41,3,3,0,0,0,0,2,0,0,0,1,1,113,113
23,7,Isaac Smith,1,Geelong,20,20,6,6,26,26,11,11,0,0,1,1,0,1,1,1,0,6,112,112
24,20,Dougal Howard,1,St Kilda,23,23,6,6,29,29,8,8,0,0,2,2,1,1,0,0,0,0,111,111
