Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,11,Max Gawn,1,Melbourne,13,13,6,6,19,19,5,5,33,33,6,6,1,3,5,5,0,30,145,145
2,16,Oliver Wines,1,Port Adelaide,15,15,23,23,38,38,4,4,0,0,5,5,1,0,1,1,1,7,131,131
3,26,Riley Bonner,1,Port Adelaide,25,25,7,7,32,32,10,10,0,0,1,1,0,0,1,1,0,6,129,129
4,11,Jackson Macrae,1,Western Bulldogs,22,22,14,14,36,36,3,3,0,0,6,6,2,2,0,0,0,0,123,123
5,7,Jack Viney,1,Melbourne,17,17,17,17,34,34,4,4,0,0,5,5,5,1,0,0,0,0,119,119
6,3,Christian Salem,1,Melbourne,23,23,6,6,29,29,6,6,0,0,3,3,0,0,0,0,0,0,111,111
7,13,Clayton Oliver,1,Melbourne,14,14,13,13,27,27,4,4,0,0,7,7,0,0,0,0,0,0,108,108
8,5,Christian Petracca,1,Melbourne,16,16,16,16,32,32,4,4,0,0,3,3,0,2,1,1,2,8,106,106
9,1,Adam Treloar,1,Western Bulldogs,13,13,10,10,23,23,2,2,0,0,9,9,2,2,1,1,2,8,105,105
10,14,Joel Selwood,1,Geelong,8,8,16,16,24,24,5,5,0,0,8,8,1,0,0,0,0,0,104,104
11,35,Patrick Dangerfield,1,Geelong,19,19,11,11,30,30,3,3,0,0,4,4,2,1,0,0,0,0,103,103
12,5,Josh Dunkley,1,Western Bulldogs,11,11,11,11,22,22,4,4,0,0,8,8,2,0,0,0,0,0,101,101
13,6,Bailey Smith,1,Western Bulldogs,16,16,7,7,23,23,1,1,0,0,3,3,1,1,4,4,0,24,99,99
14,15,Karl Amon,1,Port Adelaide,12,12,9,9,21,21,5,5,0,0,7,7,1,0,0,0,0,0,98,98
15,29,Scott Lycett,1,Port Adelaide,2,2,12,12,14,14,2,2,26,26,9,9,5,3,0,0,0,0,94,94
16,29,Cameron Guthrie,1,Geelong,13,13,13,13,26,26,4,4,0,0,4,4,0,0,0,0,0,0,93,93
17,34,Bailey Williams,1,Western Bulldogs,16,16,3,3,19,19,8,8,0,0,4,4,1,1,0,0,0,0,92,92
18,7,Lachlan Hunter,1,Western Bulldogs,16,16,6,6,22,22,6,6,0,0,2,2,1,0,0,0,1,1,88,88
19,31,Bayley Fritsch,1,Melbourne,13,13,0,0,13,13,8,8,0,0,2,2,2,0,2,2,1,13,86,86
20,9,Charlie Spargo,1,Melbourne,13,13,5,5,18,18,8,8,0,0,0,0,1,0,2,2,0,12,86,86
21,7,Isaac Smith,1,Geelong,13,13,13,13,26,26,5,5,0,0,0,0,0,0,1,1,0,6,86,86
22,22,Mitchell Duncan,1,Geelong,14,14,9,9,23,23,5,5,0,0,3,3,1,1,0,0,0,0,85,85
23,10,Travis Boak,1,Port Adelaide,10,10,14,14,24,24,4,4,0,0,3,3,2,1,0,0,2,2,83,83
24,29,Mitch Hannan,1,Western Bulldogs,13,13,1,1,14,14,5,5,0,0,3,3,0,2,3,3,2,20,82,82
25,5,Dan Houston,1,Port Adelaide,14,14,8,8,22,22,5,5,0,0,2,2,1,2,1,1,0,6,82,82
26,15,Ed Langdon,1,Melbourne,8,8,13,13,21,21,5,5,0,0,3,3,1,0,0,0,0,0,78,78
27,1,Rhys Stanley,1,Geelong,4,4,7,7,11,11,3,3,26,26,3,3,1,1,1,1,0,6,77,77
28,39,Zach Guthrie,1,Geelong,15,15,2,2,17,17,3,3,0,0,4,4,2,0,0,0,0,0,76,76
29,9,Robert Gray,1,Port Adelaide,9,9,8,8,17,17,3,3,0,0,6,6,2,1,0,0,1,1,76,76
30,22,Charlie Dixon,1,Port Adelaide,9,9,2,2,11,11,4,4,5,5,4,4,1,1,2,2,1,13,75,75
31,33,Aaron Naughton,1,Western Bulldogs,8,8,3,3,11,11,9,9,0,0,1,1,0,0,2,2,2,14,75,75
32,4,Marcus Bontempelli,1,Western Bulldogs,11,11,9,9,20,20,1,1,0,0,3,3,0,1,2,2,0,12,75,75
33,4,James Harmes,1,Melbourne,7,7,8,8,15,15,2,2,0,0,6,6,0,0,1,1,1,7,74,74
34,10,Angus Brayshaw,1,Melbourne,11,11,7,7,18,18,2,2,0,0,5,5,1,0,0,0,0,0,74,74
35,3,Ryan Burton,1,Port Adelaide,11,11,8,8,19,19,6,6,0,0,2,2,0,1,0,0,0,0,72,72
36,27,Sam Menegola,1,Geelong,12,12,8,8,20,20,2,2,0,0,5,5,0,2,0,0,0,0,72,72
37,35,Caleb Daniel,1,Western Bulldogs,16,16,6,6,22,22,4,4,0,0,0,0,0,0,0,0,0,0,72,72
38,26,Tom Hawkins,1,Geelong,9,9,6,6,15,15,2,2,4,4,4,4,1,1,1,1,2,8,71,71
39,13,Josh Schache,1,Western Bulldogs,7,7,3,3,10,10,6,6,0,0,4,4,0,0,1,1,3,9,70,70
