Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,11,Touk Miller,1,Gold Coast,24,24,13,13,37,37,9,9,0,0,7,7,1,0,1,1,0,6,160,160
2,5,Mitch Robinson,1,Brisbane Lions,24,24,6,6,30,30,12,12,0,0,1,1,1,1,4,4,1,25,147,147
3,11,Jackson Macrae,1,Western Bulldogs,20,20,16,16,36,36,7,7,0,0,9,9,1,1,0,0,0,0,147,147
4,14,Tim Taranto,1,GWS Giants,23,23,13,13,36,36,8,8,0,0,6,6,3,1,0,0,0,0,143,143
5,8,Jack Riewoldt,1,Richmond,17,17,3,3,20,20,14,14,0,0,2,2,1,0,5,5,2,32,140,140
6,7,Luke Dunstan,1,St Kilda,22,22,4,4,26,26,6,6,0,0,13,13,1,2,0,0,1,1,140,140
7,5,Isaac Heeney,1,Sydney,20,20,2,2,22,22,14,14,0,0,3,3,1,1,3,3,1,19,135,135
8,4,Dom Sheed,1,West Coast,28,28,15,15,43,43,4,4,0,0,1,1,2,1,1,1,0,6,135,135
9,7,Zach Merrett,1,Essendon,20,20,17,17,37,37,5,5,0,0,5,5,2,0,0,0,1,1,132,132
10,4,Brandon Ellis,1,Gold Coast,22,22,6,6,28,28,10,10,0,0,4,4,0,0,1,1,0,6,130,130
11,2,Ben Keays,1,Adelaide,21,21,10,10,31,31,3,3,0,0,9,9,1,0,0,0,0,0,129,129
12,13,Jack Lukosius,1,Gold Coast,23,23,4,4,27,27,14,14,0,0,2,2,0,3,1,1,1,7,125,125
13,15,Dayne Zorko,1,Brisbane Lions,23,23,12,12,35,35,6,6,0,0,1,1,1,1,2,2,0,12,125,125
14,43,Aaron Hall,1,North Melbourne,25,25,8,8,33,33,7,7,0,0,3,3,0,0,0,0,0,0,124,124
15,4,Kyle Langford,1,Essendon,16,16,12,12,28,28,9,9,1,1,4,4,0,0,1,1,1,7,123,123
16,16,Chris Mayne,1,Collingwood,21,21,11,11,32,32,11,11,0,0,2,2,0,1,0,0,0,0,123,123
17,6,Lachie Whitfield,1,GWS Giants,22,22,8,8,30,30,11,11,0,0,1,1,3,0,0,0,0,0,122,122
18,3,Darcy Parish,1,Essendon,19,19,17,17,36,36,4,4,0,0,4,4,2,0,0,0,1,1,122,122
19,16,Oliver Wines,1,Port Adelaide,11,11,24,24,35,35,3,3,0,0,7,7,3,0,0,0,0,0,121,121
20,9,Patrick Cripps,1,Carlton,15,15,12,12,27,27,3,3,0,0,6,6,6,2,3,3,0,18,120,120
21,4,Marcus Bontempelli,1,Western Bulldogs,16,16,14,14,30,30,6,6,0,0,8,8,2,3,0,0,1,1,120,120
22,8,Callan Ward,1,GWS Giants,17,17,15,15,32,32,8,8,0,0,1,1,1,1,2,2,0,12,119,119
23,11,Max Gawn,1,Melbourne,13,13,8,8,21,21,5,5,27,27,4,4,1,1,1,1,1,7,118,118
24,9,Jack Steele,1,St Kilda,11,11,13,13,24,24,4,4,0,0,12,12,2,1,0,0,0,0,118,118
25,5,Brad Crouch,1,St Kilda,14,14,12,12,26,26,2,2,0,0,10,10,0,0,1,1,0,6,118,118
26,6,Alex Sexton,1,Gold Coast,16,16,3,3,19,19,10,10,0,0,3,3,1,0,3,3,2,20,117,117
27,9,Nick Naitanui,1,West Coast,11,11,9,9,20,20,1,1,40,40,6,6,2,1,0,0,0,0,117,117
28,15,Karl Amon,1,Port Adelaide,17,17,10,10,27,27,5,5,0,0,6,6,1,0,1,1,0,6,117,117
29,4,Shaun Higgins,1,Geelong,15,15,9,9,24,24,11,11,0,0,5,5,1,1,0,0,1,1,115,115
30,7,Harry Cunningham,1,Sydney,17,17,10,10,27,27,10,10,0,0,4,4,1,1,0,0,0,0,115,115
31,31,Bailey Dale,1,Western Bulldogs,21,21,9,9,30,30,10,10,0,0,1,1,0,0,0,0,0,0,115,115
32,13,Clayton Oliver,1,Melbourne,13,13,20,20,33,33,5,5,0,0,5,5,1,0,0,0,0,0,115,115
33,26,Liam Shiels,1,Hawthorn,19,19,8,8,27,27,7,7,0,0,6,6,2,2,0,0,0,0,114,114
