Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,13,Clayton Oliver,1,Melbourne,20,20,18,18,38,38,1,1,0,0,9,9,4,1,3,3,1,19,155,155
2,11,Jackson Macrae,1,Western Bulldogs,19,19,22,22,41,41,6,6,0,0,9,9,4,2,0,0,0,0,153,153
3,3,Darcy Parish,1,Essendon,19,19,17,17,36,36,12,12,0,0,4,4,1,0,0,0,0,0,144,144
4,4,Brodie Grundy,1,Collingwood,14,14,9,9,23,23,5,5,33,33,5,5,1,0,2,2,1,13,142,142
5,4,Marcus Bontempelli,1,Western Bulldogs,20,20,6,6,26,26,5,5,0,0,6,6,0,0,4,4,3,27,138,138
6,11,Paul Seedsman,1,Adelaide,22,22,13,13,35,35,8,8,0,0,4,4,2,1,1,1,0,6,137,137
7,14,Joel Selwood,1,Geelong,13,13,26,26,39,39,4,4,0,0,7,7,2,0,0,0,1,1,134,134
8,3,Tom Mitchell,1,Hawthorn,22,22,22,22,44,44,4,4,0,0,4,4,1,2,0,0,0,0,133,133
9,46,Mark Blicavs,1,Geelong,8,8,10,10,18,18,6,6,34,34,7,7,2,1,1,1,0,6,129,129
10,11,Max Gawn,1,Melbourne,13,13,7,7,20,20,10,10,32,32,2,2,2,1,1,1,1,7,129,129
11,2,Ben Keays,1,Adelaide,17,17,17,17,34,34,3,3,0,0,7,7,1,3,2,2,0,12,126,126
12,43,Aaron Hall,1,North Melbourne,24,24,5,5,29,29,7,7,0,0,4,4,2,0,0,0,1,1,122,122
13,34,Jordan Dawson,1,Sydney,24,24,7,7,31,31,6,6,0,0,5,5,1,1,0,0,0,0,122,122
14,37,Rory Lobb,1,Fremantle,12,12,6,6,18,18,9,9,7,7,3,3,2,0,4,4,0,24,120,120
15,4,Shaun Higgins,1,Geelong,13,13,12,12,25,25,6,6,0,0,8,8,0,0,1,1,1,7,120,120
16,1,Hugh Greenwood,1,Gold Coast,12,12,6,6,18,18,0,0,0,0,16,16,1,0,1,1,0,6,119,119
17,23,Lance Franklin,1,Sydney,14,14,4,4,18,18,10,10,0,0,3,3,2,4,6,6,1,37,119,119
18,30,Darcy Moore,1,Collingwood,20,20,5,5,25,25,15,15,0,0,1,1,0,0,0,0,0,0,119,119
19,35,Edward Curnow,1,Carlton,17,17,11,11,28,28,3,3,0,0,9,9,3,1,0,0,1,1,119,119
20,6,Lachie Whitfield,1,GWS Giants,16,16,13,13,29,29,10,10,0,0,2,2,1,0,1,1,0,6,119,119
21,16,Chris Mayne,1,Collingwood,21,21,4,4,25,25,13,13,0,0,2,2,0,0,0,0,0,0,118,118
22,23,Jordan Roughead,1,Collingwood,16,16,5,5,21,21,15,15,0,0,4,4,1,1,0,0,0,0,117,117
23,25,Jack Crisp,1,Collingwood,13,13,13,13,26,26,7,7,0,0,7,7,1,0,0,0,2,2,117,117
