Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,11,Jackson Macrae,1,Western Bulldogs,27,27,12,12,39,39,4,4,0,0,5,5,3,0,1,1,0,6,146,146
2,27,Sam Menegola,1,Geelong,19,19,10,10,29,29,8,8,0,0,5,5,0,2,2,2,1,13,128,128
3,6,Bailey Smith,1,Western Bulldogs,19,19,8,8,27,27,6,6,0,0,4,4,1,0,3,3,0,18,126,126
4,1,Rhys Stanley,1,Geelong,15,15,4,4,19,19,7,7,35,35,3,3,2,0,0,0,0,0,123,123
5,6,Lachie Whitfield,1,GWS Giants,22,22,12,12,34,34,5,5,0,0,4,4,1,3,0,0,0,0,113,113
6,6,Hugh McCluggage,1,Brisbane Lions,19,19,9,9,28,28,7,7,0,0,2,2,1,1,1,1,2,8,110,110
7,26,Tom Hawkins,1,Geelong,9,9,10,10,19,19,8,8,2,2,1,1,1,1,5,5,1,31,106,106
8,22,Joshua Kelly,1,GWS Giants,14,14,11,11,25,25,3,3,0,0,7,7,1,1,1,1,0,6,105,105
9,17,Jarryd Lyons,1,Brisbane Lions,15,15,12,12,27,27,4,4,0,0,5,5,4,0,0,0,0,0,105,105
10,41,Shane Mumford,1,GWS Giants,4,4,6,6,10,10,2,2,35,35,8,8,1,0,1,1,0,6,104,104
11,2,Jacob Hopper,1,GWS Giants,11,11,16,16,27,27,4,4,0,0,7,7,2,2,0,0,1,1,102,102
12,9,Lachie Neale,1,Brisbane Lions,14,14,14,14,28,28,6,6,0,0,4,4,3,3,0,0,1,1,99,99
13,35,Caleb Daniel,1,Western Bulldogs,22,22,9,9,31,31,2,2,0,0,2,2,2,1,0,0,0,0,97,97
14,5,Mitch Robinson,1,Brisbane Lions,13,13,11,11,24,24,3,3,0,0,5,5,0,0,1,1,0,6,96,96
15,4,Marcus Bontempelli,1,Western Bulldogs,16,16,13,13,29,29,7,7,0,0,1,1,0,2,0,0,3,3,96,96
16,2,Zach Tuohy,1,Geelong,17,17,14,14,31,31,5,5,0,0,1,1,1,1,0,0,0,0,96,96
17,5,Josh Dunkley,1,Western Bulldogs,7,7,14,14,21,21,5,5,0,0,7,7,2,0,0,0,1,1,95,95
18,21,Tom Liberatore,1,Western Bulldogs,14,14,7,7,21,21,4,4,0,0,6,6,2,4,2,2,0,12,94,94
19,7,Isaac Smith,1,Geelong,20,20,3,3,23,23,5,5,0,0,1,1,1,0,1,1,2,8,94,94
20,19,Nick Haynes,1,GWS Giants,13,13,8,8,21,21,9,9,0,0,1,1,1,0,1,1,0,6,93,93
21,10,Daniel Rich,1,Brisbane Lions,19,19,3,3,22,22,2,2,0,0,5,5,0,0,0,0,1,1,90,90
22,15,Dayne Zorko,1,Brisbane Lions,12,12,12,12,24,24,6,6,0,0,5,5,1,3,0,0,0,0,90,90
23,29,Cameron Guthrie,1,Geelong,16,16,9,9,25,25,3,3,0,0,4,4,1,1,0,0,0,0,89,89
24,44,Tim English,1,Western Bulldogs,9,9,4,4,13,13,1,1,22,22,7,7,2,2,0,0,0,0,84,84
25,22,Mitchell Duncan,1,Geelong,13,13,9,9,22,22,8,8,0,0,2,2,1,2,0,0,0,0,84,84
26,7,Lachlan Ash,1,GWS Giants,15,15,6,6,21,21,2,2,0,0,5,5,2,1,0,0,0,0,82,82
27,23,Charlie Cameron,1,Brisbane Lions,10,10,3,3,13,13,4,4,0,0,5,5,0,2,3,3,1,19,81,81
28,46,Oscar McInerney,1,Brisbane Lions,10,10,7,7,17,17,2,2,40,40,0,0,0,3,0,0,0,0,81,81
29,11,Lincoln McCarthy,1,Brisbane Lions,6,6,9,9,15,15,5,5,0,0,6,6,1,1,1,1,1,7,80,80
30,14,Tim Taranto,1,GWS Giants,14,14,6,6,20,20,3,3,0,0,4,4,1,0,0,0,0,0,80,80
31,8,Callan Ward,1,GWS Giants,10,10,12,12,22,22,0,0,0,0,5,5,2,1,1,1,0,6,79,79
32,24,Matt De Boer,1,GWS Giants,9,9,14,14,23,23,5,5,0,0,2,2,1,0,0,0,0,0,79,79
33,33,Zac Bailey,1,Brisbane Lions,12,12,5,5,17,17,4,4,0,0,2,2,0,1,2,2,2,14,77,77
34,7,Lachlan Hunter,1,Western Bulldogs,14,14,6,6,20,20,4,4,0,0,2,2,2,0,0,0,0,0,76,76
35,35,Patrick Dangerfield,1,Geelong,11,11,9,9,20,20,3,3,0,0,4,4,2,1,0,0,0,0,75,75
36,3,Stephen Coniglio,1,GWS Giants,7,7,7,7,14,14,2,2,0,0,8,8,0,0,0,0,1,1,74,74
37,5,Jeremy Cameron,1,Geelong,10,10,4,4,14,14,4,4,0,0,2,2,2,0,2,2,2,14,74,74
38,31,Harris Andrews,1,Brisbane Lions,6,6,11,11,17,17,7,7,0,0,3,3,0,0,0,0,1,1,74,74
39,32,Gryan Miers,1,Geelong,10,10,8,8,18,18,6,6,0,0,2,2,1,0,0,0,1,1,74,74
40,31,Bailey Dale,1,Western Bulldogs,15,15,5,5,20,20,4,4,0,0,1,1,0,0,0,0,0,0,71,71
41,33,Aaron Naughton,1,Western Bulldogs,5,5,6,6,11,11,3,3,0,0,6,6,2,0,1,1,0,6,68,68
42,23,Gary Rohan,1,Geelong,10,10,3,3,13,13,3,3,0,0,3,3,3,2,2,2,2,14,68,68
43,14,Joel Selwood,1,Geelong,8,8,6,6,14,14,2,2,0,0,8,8,0,2,0,0,0,0,68,68
44,14,Grant Birchall,1,Brisbane Lions,12,12,6,6,18,18,4,4,0,0,1,1,0,0,0,0,0,0,64,64
45,9,Max Holmes,1,Geelong,6,6,4,4,10,10,1,1,0,0,8,8,2,0,0,0,0,0,63,63
46,21,Tom Fullarton,1,Brisbane Lions,5,5,8,8,13,13,2,2,4,4,4,4,1,1,1,1,0,6,61,61
47,8,Jake Kolodjashnij,1,Geelong,9,9,7,7,16,16,5,5,0,0,1,1,0,0,0,0,0,0,60,60
48,38,Jack Henry,1,Geelong,9,9,2,2,11,11,6,6,0,0,2,2,2,0,0,0,0,0,59,59
49,45,Brad Close,1,Geelong,7,7,6,6,13,13,2,2,0,0,2,2,0,0,2,2,0,12,59,59
50,13,Isaac Cumming,1,GWS Giants,8,8,8,8,16,16,5,5,0,0,0,0,0,0,0,0,0,0,55,55
Totals,,,50,,617,12.3,408,8.2,1025,20.5,212,4.2,138,2.8,188,3.8,58,44,34,0.7,24,228,4347,86.9
51,27,Harrison Himmelberg,1,GWS Giants,5,5,3,3,8,8,2,2,0,0,4,4,1,1,2,2,1,13,54,54
52,36,Harry Perryman,1,GWS Giants,12,12,3,3,15,15,2,2,0,0,2,2,1,1,0,0,0,0,54,54
53,10,Easton Wood,1,Western Bulldogs,9,9,3,3,12,12,5,5,0,0,1,1,0,0,0,0,0,0,52,52
54,37,Brandon Starcevich,1,Brisbane Lions,11,11,3,3,14,14,5,5,0,0,1,1,0,2,0,0,0,0,52,52
55,18,Keidean Coleman,1,Brisbane Lions,9,9,6,6,15,15,2,2,0,0,3,3,2,3,0,0,0,0,50,50
56,25,Lachie Henderson,1,Geelong,9,9,0,0,9,9,4,4,0,0,2,2,1,0,0,0,0,0,48,48
57,13,Josh Schache,1,Western Bulldogs,7,7,4,4,11,11,4,4,0,0,0,0,1,0,1,1,0,6,48,48
58,15,Taylor Duryea,1,Western Bulldogs,12,12,3,3,15,15,2,2,0,0,1,1,2,2,0,0,0,0,48,48
59,34,Bailey Williams,1,Western Bulldogs,10,10,3,3,13,13,3,3,0,0,1,1,1,1,0,0,0,0,47,47
60,24,Jed Bews,1,Geelong,6,6,8,8,14,14,3,3,0,0,1,1,0,0,0,0,0,0,47,47
61,18,Conor Stone,1,GWS Giants,6,6,2,2,8,8,1,1,0,0,2,2,0,0,2,2,1,13,46,46
62,2,Lewis Young,1,Western Bulldogs,2,2,2,2,4,4,1,1,10,10,5,5,1,0,0,0,0,0,44,44
63,24,Marcus Adams,1,Brisbane Lions,8,8,1,1,9,9,4,4,0,0,2,2,0,1,0,0,0,0,43,43
64,1,Adam Treloar,1,Western Bulldogs,2,2,8,8,10,10,1,1,0,0,5,5,1,1,0,0,0,0,43,43
65,29,Mitch Hannan,1,Western Bulldogs,6,6,2,2,8,8,2,2,0,0,2,2,2,1,1,1,1,7,42,42
66,46,Mark Blicavs,1,Geelong,5,5,4,4,9,9,4,4,0,0,2,2,1,1,0,0,0,0,41,41
67,23,Laitham Vandermeer,1,Western Bulldogs,5,5,5,5,10,10,0,0,0,0,4,4,1,1,0,0,2,2,41,41
68,27,Darcy Gardiner,1,Brisbane Lions,7,7,5,5,12,12,3,3,0,0,1,1,2,2,0,0,0,0,40,40
69,39,Jason Johannisen,1,Western Bulldogs,7,7,0,0,7,7,1,1,0,0,2,2,0,0,1,1,1,7,39,39
70,39,Zach Guthrie,1,Geelong,5,5,2,2,7,7,2,2,0,0,3,3,1,0,0,0,0,0,38,38
71,39,Connor Idun,1,GWS Giants,6,6,5,5,11,11,4,4,0,0,0,0,1,1,0,0,0,0,38,38
72,35,Ryan Lester,1,Brisbane Lions,5,5,1,1,6,6,2,2,0,0,2,2,0,0,1,1,0,6,37,37
73,2,Deven Robertson,1,Brisbane Lions,3,3,5,5,8,8,2,2,0,0,3,3,0,0,0,0,0,0,37,37
74,42,Alex Keath,1,Western Bulldogs,4,4,5,5,9,9,3,3,0,0,1,1,1,0,0,0,1,1,37,37
75,7,Jarrod Berry,1,Brisbane Lions,5,5,5,5,10,10,2,2,0,0,2,2,1,1,0,0,0,0,37,37
