Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,22,Joshua Kelly,1,GWS Giants,16,16,16,16,32,32,5,5,0,0,11,11,1,0,0,0,1,1,141,141
2,17,Jarryd Lyons,1,Brisbane Lions,19,19,10,10,29,29,6,6,0,0,9,9,1,0,1,1,1,7,139,139
3,17,Daniel Howe,1,Hawthorn,26,26,8,8,34,34,9,9,0,0,3,3,2,1,1,1,1,7,139,139
4,27,Sam Menegola,1,Geelong,24,24,11,11,35,35,9,9,0,0,2,2,2,2,1,1,1,7,132,132
5,7,Matthew Kennedy,1,Carlton,15,15,13,13,28,28,8,8,0,0,7,7,1,0,1,1,1,7,131,131
6,29,Cameron Guthrie,1,Geelong,20,20,16,16,36,36,9,9,0,0,3,3,0,0,0,0,0,0,131,131
7,11,Jackson Macrae,1,Western Bulldogs,16,16,16,16,32,32,5,5,0,0,8,8,1,0,0,0,0,0,128,128
8,15,Ed Langdon,1,Melbourne,21,21,6,6,27,27,7,7,0,0,7,7,3,0,0,0,0,0,127,127
9,3,Andrew Gaff,1,West Coast,17,17,15,15,32,32,9,9,0,0,4,4,2,0,0,0,0,0,126,126
10,15,Dayne Zorko,1,Brisbane Lions,17,17,10,10,27,27,5,5,0,0,9,9,2,1,0,0,1,1,122,122
11,35,Patrick Dangerfield,1,Geelong,18,18,13,13,31,31,6,6,0,0,6,6,4,4,1,1,1,7,121,121
12,9,Rory Sloane,1,Adelaide,16,16,9,9,25,25,7,7,0,0,9,9,3,2,0,0,0,0,120,120
13,43,Aaron Hall,1,North Melbourne,26,26,4,4,30,30,10,10,0,0,1,1,0,0,0,0,0,0,120,120
14,9,Lachie Neale,1,Brisbane Lions,19,19,12,12,31,31,6,6,0,0,3,3,3,1,1,1,3,9,120,120
15,16,Oliver Wines,1,Port Adelaide,13,13,18,18,31,31,4,4,0,0,7,7,3,0,0,0,1,1,119,119
16,5,Christian Petracca,1,Melbourne,15,15,8,8,23,23,8,8,0,0,5,5,0,0,2,2,0,12,117,117
17,3,Caleb Serong,1,Fremantle,18,18,13,13,31,31,2,2,0,0,5,5,2,1,2,2,0,12,117,117
18,26,Luke Parker,1,Sydney,15,15,10,10,25,25,3,3,0,0,8,8,4,0,1,1,0,6,116,116
19,6,Hugh McCluggage,1,Brisbane Lions,20,20,10,10,30,30,7,7,0,0,3,3,0,1,1,1,0,6,116,116
20,9,Will Hayward,1,Sydney,14,14,3,3,17,17,11,11,0,0,3,3,1,0,3,3,3,21,115,115
21,8,Jack Redden,1,West Coast,14,14,11,11,25,25,4,4,0,0,9,9,2,0,0,0,1,1,115,115
22,19,Nick Hind,1,Essendon,21,21,9,9,30,30,8,8,0,0,1,1,0,0,1,1,0,6,115,115
23,2,Ben Keays,1,Adelaide,14,14,15,15,29,29,3,3,0,0,11,11,1,4,0,0,0,0,114,114
24,3,Christian Salem,1,Melbourne,20,20,9,9,29,29,8,8,0,0,3,3,0,0,0,0,0,0,114,114
25,13,Luke Shuey,1,West Coast,15,15,10,10,25,25,5,5,0,0,7,7,4,0,0,0,0,0,112,112
26,13,Luke Ryan,1,Fremantle,22,22,4,4,26,26,10,10,0,0,2,2,0,0,0,0,0,0,112,112
27,4,Shaun Higgins,1,Geelong,13,13,13,13,26,26,9,9,0,0,5,5,3,1,0,0,0,0,112,112
28,10,Travis Boak,1,Port Adelaide,13,13,18,18,31,31,3,3,0,0,5,5,2,1,1,1,3,9,112,112
29,11,Paul Seedsman,1,Adelaide,20,20,16,16,36,36,3,3,0,0,1,1,0,0,1,1,1,7,112,112
30,31,Bayley Fritsch,1,Melbourne,12,12,4,4,16,16,5,5,0,0,3,3,4,2,7,7,0,42,111,111
31,44,Jai Newcombe,1,Hawthorn,10,10,8,8,18,18,8,8,0,0,11,11,0,1,0,0,0,0,111,111
32,21,Tom Liberatore,1,Western Bulldogs,16,16,10,10,26,26,3,3,0,0,8,8,2,0,0,0,0,0,111,111
33,3,Darcy Parish,1,Essendon,17,17,17,17,34,34,7,7,0,0,1,1,0,0,0,0,1,1,111,111
34,38,Peter Ladhams,1,Port Adelaide,9,9,8,8,17,17,6,6,23,23,4,4,3,0,1,1,1,7,110,110
35,15,Blake Hardwick,1,Hawthorn,20,20,4,4,24,24,11,11,0,0,2,2,1,0,0,0,0,0,110,110
36,18,Sam Walsh,1,Carlton,10,10,20,20,30,30,5,5,0,0,6,6,1,0,0,0,0,0,110,110
37,15,Jayden Short,1,Richmond,22,22,10,10,32,32,4,4,0,0,3,3,0,0,0,0,0,0,110,110
38,1,Rhys Stanley,1,Geelong,7,7,9,9,16,16,4,4,31,31,5,5,3,1,1,1,0,6,108,108
39,7,Liam Baker,1,Richmond,16,16,7,7,23,23,7,7,0,0,3,3,1,0,2,2,0,12,108,108
40,25,Jack Crisp,1,Collingwood,14,14,16,16,30,30,7,7,0,0,4,4,1,2,0,0,0,0,106,106
41,15,Karl Amon,1,Port Adelaide,21,21,9,9,30,30,4,4,0,0,3,3,0,0,0,0,1,1,106,106
42,3,Tom Mitchell,1,Hawthorn,15,15,12,12,27,27,3,3,0,0,5,5,0,0,1,1,1,7,105,105
43,2,Mitch Lewis,1,Hawthorn,11,11,3,3,14,14,10,10,6,6,5,5,2,0,1,1,1,7,104,104
44,5,Brad Crouch,1,St Kilda,15,15,9,9,24,24,2,2,0,0,5,5,3,0,2,2,0,12,104,104
45,8,Brayden Fiorini,1,Gold Coast,15,15,15,15,30,30,6,6,0,0,1,1,1,0,1,1,0,6,104,104
46,23,Alex Witherden,1,West Coast,20,20,5,5,25,25,6,6,0,0,2,2,1,0,1,1,0,6,103,103
47,9,Jack Steele,1,St Kilda,12,12,18,18,30,30,5,5,0,0,5,5,2,2,0,0,0,0,103,103
48,31,Bailey Dale,1,Western Bulldogs,22,22,9,9,31,31,5,5,0,0,1,1,0,0,0,0,0,0,103,103
49,23,Tim O'Brien,1,Hawthorn,15,15,9,9,24,24,10,10,0,0,2,2,1,0,0,0,0,0,102,102
50,7,Harry Cunningham,1,Sydney,16,16,10,10,26,26,10,10,0,0,1,1,0,0,0,0,0,0,102,102
Totals,,,50,,832,16.6,538,10.8,1370,27.4,317,6.3,60,1.2,237,4.7,73,27,35,0.7,24,234,5757,115.1
51,13,Clayton Oliver,1,Melbourne,15,15,13,13,28,28,2,2,0,0,7,7,1,2,0,0,2,2,102,102
52,9,Trent Cotchin,1,Richmond,15,15,16,16,31,31,5,5,0,0,2,2,2,0,0,0,0,0,102,102
53,4,Sean Darcy,1,Fremantle,10,10,7,7,17,17,3,3,29,29,4,4,0,1,1,1,0,6,101,101
54,33,Zac Bailey,1,Brisbane Lions,13,13,14,14,27,27,6,6,0,0,3,3,0,1,1,1,1,7,101,101
55,29,Rory Laird,1,Adelaide,12,12,16,16,28,28,1,1,0,0,7,7,1,0,0,0,1,1,101,101
56,14,Joel Selwood,1,Geelong,17,17,9,9,26,26,5,5,0,0,4,4,2,1,0,0,0,0,99,99
57,27,Tom T. Lynch,1,Adelaide,16,16,13,13,29,29,7,7,0,0,0,0,1,1,1,1,0,6,99,99
58,4,Marcus Bontempelli,1,Western Bulldogs,12,12,19,19,31,31,2,2,0,0,6,6,1,2,0,0,0,0,99,99
59,25,Jake Stringer,1,Essendon,14,14,5,5,19,19,4,4,0,0,1,1,2,1,5,5,1,31,98,98
60,2,Jordan de Goey,1,Collingwood,14,14,13,13,27,27,3,3,0,0,4,4,0,1,1,1,2,8,98,98
61,18,Jonathon Ceglar,1,Hawthorn,8,8,9,9,17,17,4,4,34,34,2,2,0,0,0,0,1,1,97,97
62,11,Max Gawn,1,Melbourne,13,13,6,6,19,19,1,1,26,26,4,4,4,1,0,0,0,0,97,97
63,33,Darcy Byrne-Jones,1,Port Adelaide,16,16,11,11,27,27,6,6,0,0,2,2,1,0,0,0,0,0,97,97
64,16,David Mundy,1,Fremantle,11,11,17,17,28,28,3,3,0,0,6,6,0,3,1,1,0,6,97,97
65,23,Charlie Cameron,1,Brisbane Lions,10,10,2,2,12,12,6,6,0,0,2,2,0,0,6,6,0,36,96,96
66,25,Lachie Henderson,1,Geelong,15,15,7,7,22,22,9,9,0,0,2,2,2,0,0,0,0,0,96,96
67,13,Isaac Cumming,1,GWS Giants,16,16,8,8,24,24,9,9,0,0,1,1,0,0,0,0,1,1,96,96
68,2,Jacob Hopper,1,GWS Giants,14,14,11,11,25,25,7,7,0,0,2,2,2,2,1,1,1,7,96,96
69,35,Caleb Daniel,1,Western Bulldogs,16,16,11,11,27,27,3,3,0,0,4,4,1,0,0,0,0,0,96,96
70,27,Mason Redman,1,Essendon,16,16,14,14,30,30,6,6,0,0,2,2,0,2,0,0,0,0,96,96
71,1,Nick Vlastuin,1,Richmond,16,16,4,4,20,20,7,7,0,0,4,4,2,0,0,0,0,0,95,95
72,24,David Swallow,1,Gold Coast,15,15,8,8,23,23,7,7,0,0,3,3,1,0,0,0,0,0,95,95
73,20,Chad Wingard,1,Hawthorn,16,16,10,10,26,26,3,3,0,0,3,3,0,0,1,1,0,6,95,95
74,21,Aliir Aliir,1,Port Adelaide,14,14,5,5,19,19,8,8,0,0,4,4,2,0,0,0,0,0,94,94
75,25,Daniel McStay,1,Brisbane Lions,9,9,6,6,15,15,7,7,1,1,4,4,0,1,3,3,1,19,93,93
76,7,Isaac Smith,1,Geelong,16,16,6,6,22,22,7,7,0,0,1,1,1,0,1,1,1,7,93,93
77,15,Jamie Cripps,1,West Coast,12,12,2,2,14,14,4,4,0,0,9,9,1,0,0,0,3,3,92,92
78,14,Miles Bergman,1,Port Adelaide,14,14,6,6,20,20,7,7,0,0,1,1,0,0,2,2,1,13,92,92
79,8,Callan Ward,1,GWS Giants,12,12,10,10,22,22,8,8,0,0,2,2,1,1,1,1,0,6,92,92
80,3,Marc Murphy,1,Carlton,14,14,10,10,24,24,4,4,0,0,5,5,1,1,0,0,0,0,92,92
81,22,Todd Goldstein,1,North Melbourne,5,5,9,9,14,14,6,6,35,35,2,2,0,1,0,0,0,0,91,91
82,46,Oscar McInerney,1,Brisbane Lions,7,7,9,9,16,16,2,2,32,32,3,3,2,0,0,0,0,0,91,91
83,14,Tim Taranto,1,GWS Giants,13,13,5,5,18,18,3,3,0,0,3,3,1,2,4,4,2,26,91,91
84,18,Zak Butters,1,Port Adelaide,11,11,14,14,25,25,6,6,0,0,3,3,0,0,0,0,0,0,91,91
85,29,George Hewett,1,Sydney,12,12,16,16,28,28,5,5,0,0,2,2,0,0,0,0,0,0,91,91
86,31,Tom Hickey,1,Sydney,14,14,4,4,18,18,5,5,23,23,1,1,1,1,0,0,0,0,90,90
87,40,Will Snelling,1,Essendon,11,11,9,9,20,20,7,7,0,0,4,4,2,0,0,0,0,0,90,90
88,6,Elliot Yeo,1,West Coast,11,11,12,12,23,23,3,3,0,0,6,6,1,1,0,0,0,0,88,88
89,5,Jamie Elliott,1,Collingwood,14,14,9,9,23,23,4,4,0,0,4,4,0,0,0,0,0,0,88,88
90,9,Luke Davies-Uniacke,1,North Melbourne,16,16,8,8,24,24,5,5,0,0,3,3,2,2,0,0,1,1,88,88
91,16,Chris Mayne,1,Collingwood,14,14,9,9,23,23,6,6,0,0,2,2,1,0,0,0,0,0,87,87
92,5,Dan Houston,1,Port Adelaide,17,17,7,7,24,24,5,5,0,0,1,1,0,1,1,1,0,6,87,87
93,12,Josh P. Kennedy,1,Sydney,12,12,13,13,25,25,2,2,0,0,5,5,1,1,0,0,1,1,87,87
94,26,Hayden Young,1,Fremantle,13,13,3,3,16,16,11,11,0,0,2,2,0,0,0,0,0,0,86,86
95,24,Trent Rivers,1,Melbourne,15,15,1,1,16,16,10,10,0,0,2,2,1,0,0,0,0,0,86,86
96,36,Harry Perryman,1,GWS Giants,14,14,3,3,17,17,6,6,0,0,3,3,3,1,1,1,2,8,86,86
97,13,Jack Lukosius,1,Gold Coast,17,17,2,2,19,19,7,7,0,0,3,3,1,1,0,0,0,0,86,86
98,20,Connor Rozee,1,Port Adelaide,11,11,12,12,23,23,4,4,0,0,2,2,2,0,1,1,1,7,86,86
99,10,Daniel Rich,1,Brisbane Lions,17,17,7,7,24,24,4,4,0,0,3,3,0,1,0,0,0,0,86,86
100,3,Zak Jones,1,St Kilda,9,9,9,9,18,18,4,4,0,0,6,6,1,1,1,1,0,6,85,85
Totals,,,50,,664,13.3,449,9,1113,22.3,259,5.2,180,3.6,161,3.2,48,34,33,0.7,23,221,4658,93.2
101,25,Sam Collins,1,Gold Coast,9,9,10,10,19,19,13,13,0,0,2,2,0,3,0,0,0,0,85,85
102,34,Jordan Dawson,1,Sydney,14,14,5,5,19,19,7,7,0,0,1,1,2,0,1,1,0,6,85,85
103,7,Zach Merrett,1,Essendon,12,12,19,19,31,31,2,2,0,0,1,1,1,0,0,0,0,0,85,85
104,9,Nick Naitanui,1,West Coast,6,6,9,9,15,15,1,1,36,36,2,2,1,0,0,0,0,0,84,84
105,3,Joe Daniher,1,Brisbane Lions,13,13,2,2,15,15,8,8,0,0,0,0,0,1,3,3,2,20,84,84
106,6,Luke Jackson,1,Melbourne,5,5,11,11,16,16,2,2,19,19,3,3,1,1,2,2,0,12,84,84
107,22,Steele Sidebottom,1,Collingwood,14,14,15,15,29,29,4,4,0,0,1,1,1,2,0,0,1,1,84,84
108,32,Darcy Fogarty,1,Adelaide,9,9,3,3,12,12,7,7,0,0,4,4,0,2,3,3,1,19,83,83
109,4,Callum Ah Chee,1,Brisbane Lions,10,10,5,5,15,15,5,5,0,0,6,6,1,1,1,1,0,6,83,83
110,37,Brayden Maynard,1,Collingwood,13,13,5,5,18,18,7,7,0,0,4,4,0,1,0,0,0,0,83,83
111,16,Lachlan Bramble,1,Hawthorn,13,13,6,6,19,19,3,3,0,0,4,4,1,0,1,1,0,6,83,83
112,9,Robert Gray,1,Port Adelaide,9,9,10,10,19,19,4,4,0,0,3,3,0,0,2,2,0,12,83,83
113,26,Liam Shiels,1,Hawthorn,10,10,7,7,17,17,4,4,0,0,7,7,1,1,0,0,0,0,82,82
114,9,Charlie Spargo,1,Melbourne,12,12,6,6,18,18,7,7,0,0,1,1,2,0,1,1,1,7,82,82
115,5,Adam Cerra,1,Fremantle,14,14,7,7,21,21,4,4,0,0,2,2,2,1,1,1,1,7,82,82
116,11,Touk Miller,1,Gold Coast,9,9,21,21,30,30,0,0,0,0,3,3,1,0,0,0,0,0,82,82
117,1,Liam Ryan,1,West Coast,10,10,3,3,13,13,7,7,0,0,2,2,0,1,3,3,1,19,81,81
118,40,Luke Dahlhaus,1,Geelong,4,4,14,14,18,18,1,1,0,0,9,9,2,0,0,0,0,0,81,81
119,3,Dion Prestia,1,Richmond,11,11,11,11,22,22,3,3,0,0,4,4,3,1,0,0,1,1,81,81
120,41,Levi Casboult,1,Carlton,9,9,3,3,12,12,6,6,6,6,4,4,0,0,1,1,1,7,80,80
121,5,Jeremy Cameron,1,Geelong,9,9,4,4,13,13,7,7,0,0,0,0,0,0,4,4,0,24,80,80
122,25,Zac Fisher,1,Carlton,11,11,6,6,17,17,2,2,0,0,7,7,1,0,0,0,0,0,80,80
123,6,Lachie Whitfield,1,GWS Giants,14,14,7,7,21,21,4,4,0,0,3,3,0,0,0,0,0,0,80,80
124,15,Noah Anderson,1,Gold Coast,18,18,7,7,25,25,5,5,0,0,0,0,0,1,0,0,0,0,80,80
125,14,Darcy Cameron,1,Collingwood,5,5,7,7,12,12,5,5,16,16,3,3,1,0,1,1,0,6,79,79
126,41,Hayden McLean,1,Sydney,11,11,2,2,13,13,10,10,3,3,1,1,1,1,1,1,1,7,79,79
127,28,Thomas Cole,1,West Coast,14,14,4,4,18,18,7,7,0,0,2,2,0,0,0,0,0,0,79,79
128,13,Taylor Adams,1,Collingwood,8,8,19,19,27,27,2,2,0,0,4,4,1,2,0,0,0,0,79,79
129,12,Tom De Koning,1,Carlton,10,10,5,5,15,15,5,5,23,23,1,1,1,2,0,0,1,1,78,78
130,2,Jaidyn Stephenson,1,North Melbourne,13,13,4,4,17,17,8,8,0,0,0,0,1,0,1,1,0,6,78,78
