Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,1,Andrew McGrath,1,Essendon,17,17,16,16,33,33,2,2,0,0,11,11,4,1,1,1,1,7,141,141
2,4,Dom Sheed,1,West Coast,23,23,11,11,34,34,12,12,0,0,3,3,1,1,0,0,1,1,138,138
3,3,Jack Bowes,1,Gold Coast,28,28,2,2,30,30,14,14,0,0,2,2,0,1,0,0,0,0,135,135
4,11,Jackson Macrae,1,Western Bulldogs,17,17,18,18,35,35,7,7,0,0,7,7,2,1,0,0,0,0,135,135
5,4,Dustin Martin,1,Richmond,19,19,12,12,31,31,7,7,0,0,4,4,2,1,2,2,2,14,131,131
6,6,Bailey Smith,1,Western Bulldogs,23,23,13,13,36,36,8,8,0,0,3,3,3,5,2,2,0,12,131,131
7,25,Shannon Hurn,1,West Coast,23,23,8,8,31,31,12,12,0,0,2,2,0,0,0,0,0,0,129,129
8,2,Jaidyn Stephenson,1,North Melbourne,17,17,16,16,33,33,5,5,0,0,7,7,3,1,0,0,2,2,128,128
9,14,Callum Mills,1,Sydney,14,14,15,15,29,29,8,8,0,0,3,3,1,0,2,2,0,12,121,121
10,29,Rory Laird,1,Adelaide,18,18,9,9,27,27,7,7,0,0,6,6,3,1,0,0,2,2,119,119
11,7,Lachlan Hunter,1,Western Bulldogs,16,16,15,15,31,31,11,11,0,0,1,1,0,0,0,0,0,0,115,115
12,34,Jack Graham,1,Richmond,22,22,11,11,33,33,5,5,0,0,3,3,2,1,0,0,1,1,115,115
13,6,Steven Motlop,1,Port Adelaide,16,16,8,8,24,24,12,12,0,0,2,2,1,1,1,1,0,6,112,112
14,35,Caleb Daniel,1,Western Bulldogs,18,18,10,10,28,28,5,5,0,0,5,5,2,0,0,0,0,0,111,111
15,11,Tim Kelly,1,West Coast,19,19,9,9,28,28,7,7,0,0,3,3,2,0,0,0,1,1,111,111
16,7,Zach Merrett,1,Essendon,18,18,13,13,31,31,4,4,0,0,3,3,1,0,1,1,0,6,111,111
17,25,Tom McDonald,1,Melbourne,12,12,6,6,18,18,9,9,5,5,5,5,2,2,2,2,2,14,110,110
18,10,Travis Boak,1,Port Adelaide,17,17,10,10,27,27,3,3,0,0,4,4,3,1,2,2,1,13,109,109
19,21,Errol Gulden,1,Sydney,17,17,2,2,19,19,10,10,0,0,1,1,3,1,3,3,1,19,108,108
20,17,Oleg Markov,1,Gold Coast,17,17,3,3,20,20,14,14,0,0,2,2,1,0,0,0,0,0,108,108
21,24,David Swallow,1,Gold Coast,14,14,15,15,29,29,5,5,0,0,3,3,1,0,1,1,1,7,107,107
22,5,Josh Dunkley,1,Western Bulldogs,13,13,17,17,30,30,7,7,0,0,3,3,0,0,0,0,1,1,107,107
23,13,Clayton Oliver,1,Melbourne,10,10,25,25,35,35,6,6,0,0,3,3,0,1,0,0,0,0,107,107
24,34,Bailey Williams,1,Western Bulldogs,20,20,7,7,27,27,7,7,0,0,4,4,1,2,0,0,0,0,106,106
25,3,Tom Mitchell,1,Hawthorn,11,11,28,28,39,39,1,1,0,0,5,5,0,2,0,0,0,0,106,106
26,13,Taylor Walker,1,Adelaide,11,11,7,7,18,18,7,7,2,2,1,1,2,1,5,5,2,32,105,105
27,13,Jack Lukosius,1,Gold Coast,20,20,3,3,23,23,11,11,0,0,1,1,0,0,0,0,2,2,105,105
